task,item_id,condition,exemplar,correct,incorrect,human_prop_correct,prefix,question,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,19,9.059915,77,[4.439295291900635],[9.780158996582031],7716,"[0.472420334815979, 6.003345012664795]","[1.5070886611938477, 3.136432409286499]",-6.810388,-8.095531,correct,True,-6.810388,-16.191063,correct,True,-6.810388,-10.777264,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,20,8.506112,29,[5.401354789733887],[7.053622722625732],6019,"[0.6513379812240601, 6.029232025146484]","[0.5439626574516296, 4.793043613433838]",-5.9804974,-8.070412,correct,True,-5.9804974,-16.140823,correct,True,-5.9804974,-10.730514,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,21,8.411645,16,[5.990796089172363],[10.907912254333496],5679,"[0.7153149843215942, 6.307839870452881]","[4.679007530212402, 1.4501090049743652]",-5.42845,-7.970279,correct,True,-5.42845,-15.940558,correct,True,-5.42845,-10.703932,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,22,8.245198,4,[6.835162162780762],[10.933379173278809],3669,"[1.1802079677581787, 6.194480895996094]","[0.5480014085769653, 3.600482940673828]",-4.619595,-7.7512674,correct,True,-4.619595,-15.502535,correct,True,-4.619595,-10.2745495,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,23,7.8696136,2,[7.948271751403809],[20.33814239501953],3675,"[1.2553339004516602, 6.36376953125]","[0.5606726408004761, 3.823617696762085]",-3.7336743,-7.713127,correct,True,-3.7336743,-15.426254,correct,True,-3.7336743,-10.426612,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,24,6.8830323,1,[10.023385047912598],[11.108899116516113],3523,"[1.3155038356781006, 6.648268699645996]","[1.1657171249389648, 8.473333358764648]",-2.00806,-7.76749,correct,True,-2.00806,-15.53498,correct,True,-2.00806,-10.71594,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,25,5.8691764,1,[11.04888916015625],[-1.4616035223007202],3233,"[1.4446440935134888, 7.199739933013916]","[-2.570477247238159, 0.09734634310007095]",-1.320591,-7.6563654,correct,True,-1.320591,-15.312731,correct,True,-1.320591,-10.924836,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,26,6.158985,1,[10.778471946716309],[1.9606581926345825],4185,"[1.1674021482467651, 7.379947662353516]","[-0.7768463492393494, 3.165067672729492]",-1.6966132,-7.748457,correct,True,-1.6966132,-15.496914,correct,True,-1.6966132,-11.307683,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,27,5.791236,1,[11.032124519348145],[-2.6758182048797607],4419,"[1.1167120933532715, 7.866918563842773]","[1.1230416297912598, 8.981306076049805]",-1.8364193,-7.8685102,correct,True,-1.8364193,-15.7370205,correct,True,-1.8364193,-11.751832,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,28,5.9049706,1,[10.877203941345215],[-0.3769550025463104],3991,"[1.2997009754180908, 8.882305145263672]","[0.45356079936027527, 7.922758102416992]",-2.0174468,-7.3277187,correct,True,-2.0174468,-14.655437,correct,True,-2.0174468,-11.59495,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,29,5.7449365,1,[10.814376831054688],[2.6486756801605225],3894,"[1.3880665302276611, 9.7986478805542]","[-0.038051068782806396, 4.106391429901123]",-2.41334,-7.0646105,correct,True,-2.41334,-14.129221,correct,True,-2.41334,-11.839651,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,30,5.537313,1,[11.279365539550781],[2.812506675720215],3897,"[1.4366581439971924, 10.664957046508789]","[0.7519885897636414, 3.6033425331115723]",-2.1378937,-6.792178,correct,True,-2.1378937,-13.584356,correct,True,-2.1378937,-11.980601,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,31,5.192853,1,[11.864068031311035],[-5.107182025909424],3623,"[1.6069492101669312, 11.470671653747559]","[0.3062407076358795, 3.7156357765197754]",-1.8895714,-6.614822,correct,True,-1.8895714,-13.229644,correct,True,-1.8895714,-12.14669,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,32,5.4292655,1,[11.318086624145508],[0.19845080375671387],3419,"[1.7066277265548706, 12.40228271484375]","[4.440306663513184, 8.280786514282227]",-2.355167,-6.2783036,correct,True,-2.355167,-12.556607,correct,True,-2.355167,-11.966625,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,33,5.1315227,1,[11.878887176513672],[1.6788394451141357],1981,"[2.605821132659912, 14.991275787353516]","[5.512882709503174, 8.824163436889648]",-2.0427315,-5.7127447,correct,True,-2.0427315,-11.425489,correct,True,-2.0427315,-11.315797,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,34,4.8488154,1,[12.56131362915039],[2.718867301940918],1008,"[3.7693674564361572, 17.910552978515625]","[8.15432357788086, 9.594795227050781]",-1.4706081,-5.139647,correct,True,-1.4706081,-10.279294,correct,True,-1.4706081,-10.262554,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,35,3.011334,1,[14.968003273010254],,97,"[8.210463523864746, 23.855297088623047]",,-0.571426,-3.6670797,correct,True,-0.571426,-7.3341594,correct,True,-0.571426,-7.3289657,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,0,7.711497,9527,"[1.1465078592300415, 10.91455364227295]","[-0.22688916325569153, 3.707714796066284]",1181,[2.8434317111968994],[-0.7578635215759277],-6.357378,-9.431599,correct,True,-12.714756,-9.431599,incorrect,False,-11.128522,-9.431599,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,1,7.7724314,9219,"[1.0951101779937744, 10.184630393981934]","[-3.6163198947906494, 2.936373233795166]",1770,[2.571584463119507],[2.7094004154205322],-6.627651,-9.637179,correct,True,-13.255302,-9.637179,incorrect,False,-11.113654,-9.637179,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,2,7.8558908,21117,"[-0.05583164095878601, 9.694571495056152]","[0.5857704877853394, 2.258498191833496]",993,[3.1012887954711914],[-1.8804652690887451],-7.4430304,-9.109097,correct,True,-14.886061,-9.109097,incorrect,False,-12.266216,-9.109097,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,3,8.419435,19763,"[0.15125185251235962, 10.314408302307129]","[-1.46091628074646, 0.3274628520011902]",2957,[2.3282742500305176],[2.0245208740234375],-7.124013,-9.861353,correct,True,-14.248026,-9.861353,incorrect,False,-12.038375,-9.861353,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,4,8.532824,24794,"[-0.26094508171081543, 9.465964317321777]","[0.8677496314048767, 1.4294151067733765]",1869,[2.689136028289795],[-3.0533714294433594],-7.695526,-9.466813,correct,True,-15.391052,-9.466813,incorrect,False,-12.416895,-9.466813,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,5,8.760343,22207,"[0.053769826889038086, 8.925945281982422]","[-0.6978917717933655, 2.3068413734436035]",7386,[1.5002325773239136],[1.3831238746643066],-7.7104616,-10.619776,correct,True,-15.420923,-10.619776,incorrect,False,-12.066237,-10.619776,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,6,9.179059,24527,"[-0.12297587096691132, 8.813833236694336]","[2.0602188110351562, 0.4163847267627716]",5176,[1.7859508991241455],[0.539291262626648],-7.72842,-10.191392,correct,True,-15.45684,-10.191392,incorrect,False,-12.100319,-10.191392,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,7,9.359755,16138,"[0.5053145885467529, 8.058816909790039]","[-0.3935854434967041, 1.4300600290298462]",4960,[1.793324589729309],[1.6999324560165405],-7.6570854,-10.12295,correct,True,-15.314171,-10.12295,incorrect,False,-11.410959,-10.12295,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,8,9.551565,17615,"[0.4065282940864563, 7.741159915924072]","[1.477703332901001, 4.027676105499268]",3258,[2.121934175491333],[1.3338868618011475],-7.7770176,-9.732037,correct,True,-15.554035,-9.732037,incorrect,False,-11.447441,-9.732037,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,9,9.566128,14440,"[0.7454363107681274, 8.08689022064209]","[1.2723630666732788, 3.60304594039917]",2786,[2.3582987785339355],[-2.169064521789551],-7.487283,-9.593361,correct,True,-14.974566,-9.593361,incorrect,False,-11.206223,-9.593361,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,10,9.494973,11087,"[0.9971461892127991, 8.15671157836914]","[3.8976423740386963, 5.598135471343994]",5634,[1.6965047121047974],[1.4256761074066162],-7.26926,-10.232733,correct,True,-14.53852,-10.232733,incorrect,False,-10.932091,-10.232733,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,11,9.534211,4882,"[1.7829313278198242, 8.625935554504395]","[0.6418429017066956, 7.810402870178223]",4235,[1.9029946327209473],[0.5235425233840942],-6.616872,-9.971781,correct,True,-13.233744,-9.971781,incorrect,False,-10.091844,-9.971781,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,12,9.422234,4786,"[1.7682619094848633, 9.34112548828125]","[2.029161214828491, 5.3112382888793945]",4459,[1.8273532390594482],[0.07742512226104736],-6.302705,-10.056318,correct,True,-12.60541,-10.056318,incorrect,False,-10.11541,-10.056318,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,13,9.426914,3157,"[2.072523593902588, 9.510544776916504]","[-0.5254725217819214, 5.347567081451416]",4902,[1.6587220430374146],[2.5517354011535645],-6.0015106,-10.1449,correct,True,-12.003021,-10.1449,incorrect,False,-9.731098,-10.1449,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,14,9.419889,3745,"[1.7324087619781494, 9.543782234191895]","[-0.20273876190185547, 1.9664219617843628]",2594,[2.0434083938598633],[-1.3880456686019897],-6.006728,-9.590395,correct,True,-12.013456,-9.590395,incorrect,False,-9.901394,-9.590395,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,15,9.099824,4057,"[1.5120735168457031, 8.886874198913574]","[0.4264270067214966, 5.928800582885742]",3976,[1.5350120067596436],[1.756215214729309],-6.3454237,-10.063797,correct,True,-12.690847,-10.063797,incorrect,False,-10.086737,-10.063797,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,16,9.146014,3850,"[1.437682867050171, 8.847827911376953]","[2.279855966567993, 4.680815696716309]",2909,[1.7089242935180664],[2.8445653915405273],-6.294341,-9.754009,correct,True,-12.588682,-9.754009,incorrect,False,-10.0252495,-9.754009,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,17,9.124869,2691,"[1.681180477142334, 8.749138832092285]","[4.01027250289917, 7.796631336212158]",1879,[2.00711727142334],[8.31246280670166],-6.164851,-9.373013,correct,True,-12.329702,-9.373013,incorrect,False,-9.69895,-9.373013,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,18,8.943188,1533,"[2.139936923980713, 8.958456993103027]","[1.269611120223999, 4.790512561798096]",548,[3.0409293174743652],[2.2560200691223145],-5.856719,-8.308462,correct,True,-11.713438,-8.308462,incorrect,False,-9.209455,-8.308462,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,19,9.109796,1314,"[2.1395633220672607, 8.76512336730957]","[2.2264273166656494, 3.645195960998535]",412,[3.0907280445098877],[1.577143669128418],-5.8368254,-8.135431,correct,True,-11.673651,-8.135431,incorrect,False,-9.086595,-8.135431,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,20,8.779416,1099,"[2.3138043880462646, 8.737405776977539]","[5.650627136230469, 4.723383903503418]",448,[3.13616943359375],[3.8556532859802246],-5.8145514,-8.143578,correct,True,-11.629103,-8.143578,incorrect,False,-8.965943,-8.143578,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,21,8.635532,639,"[2.8972604274749756, 9.004097938537598]","[4.79176139831543, 3.888823986053467]",314,[3.5276379585266113],[-1.2175841331481934],-5.439643,-7.823885,correct,True,-10.879286,-7.823885,incorrect,False,-8.454261,-7.823885,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,22,8.3418045,457,"[3.2859699726104736, 8.998678207397461]","[1.025898814201355, 3.8924930095672607]",474,[3.2583510875701904],[2.866525411605835],-5.268337,-8.198943,correct,True,-10.536674,-8.198943,incorrect,False,-8.171323,-8.198943,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,23,7.9347353,551,"[3.387225866317749, 9.225598335266113]","[5.249034881591797, 5.217461585998535]",465,[3.5444014072418213],[3.344043493270874],-5.2329874,-8.144679,correct,True,-10.465975,-8.144679,incorrect,False,-8.301857,-8.144679,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,24,7.486004,400,"[3.922130584716797, 9.687676429748535]","[2.315706253051758, 3.678476095199585]",417,[3.8644089698791504],[1.885742425918579],-4.924169,-8.038596,correct,True,-9.848338,-8.038596,incorrect,False,-7.9808717,-8.038596,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,25,7.304148,363,"[4.1517252922058105, 10.014628410339355]","[0.9755963087081909, 2.8394129276275635]",403,[4.040478706359863],[1.4437330961227417],-4.7593746,-8.000216,correct,True,-9.518749,-8.000216,incorrect,False,-7.8889656,-8.000216,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,26,7.1186113,357,"[4.274966239929199, 10.467498779296875]","[5.767488956451416, 5.211332321166992]",389,[4.197292327880859],[6.052372932434082],-4.577711,-7.961143,correct,True,-9.155422,-7.961143,incorrect,False,-7.88347,-7.961143,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,27,6.909087,218,"[4.912003517150879, 11.263736724853516]","[4.044083118438721, 6.300107002258301]",232,[4.847770690917969],[6.5332255363464355],-4.1188946,-7.4520116,correct,True,-8.237789,-7.4520116,incorrect,False,-7.3877773,-7.4520116,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,28,6.600981,154,"[5.515445232391357, 12.359784126281738]","[5.008611679077148, 8.294299125671387]",127,[5.739957809448242],[8.018758773803711],-3.7059736,-6.795682,correct,True,-7.4119473,-6.795682,incorrect,False,-7.020191,-6.795682,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,29,6.475436,91,"[6.125027179718018, 13.543697357177734]","[3.683988332748413, 2.007660388946533]",58,[6.688747406005859],[1.357330322265625],-3.3244832,-5.9393525,correct,True,-6.6489663,-5.9393525,incorrect,False,-6.503066,-5.9393525,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,30,6.076145,67,"[6.722488880157471, 14.483221054077148]","[-0.9548971652984619, 6.609849452972412]",53,[6.948801040649414],[-1.1892470121383667],-3.1112576,-5.925328,correct,True,-6.222515,-5.925328,incorrect,False,-6.1516333,-5.925328,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,31,5.8152876,88,"[6.820389270782471, 16.048721313476562]","[1.113999366760254, 3.917353630065918]",75,[6.995790958404541],[2.4678032398223877],-3.192235,-6.1926346,correct,True,-6.38447,-6.1926346,incorrect,False,-6.3680215,-6.1926346,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,32,5.696588,66,"[7.0881266593933105, 17.315956115722656]","[6.5563483238220215, 3.603135585784912]",53,[7.424713134765625],[0.7225692868232727],-3.0952187,-5.848798,correct,True,-6.1904373,-5.848798,incorrect,False,-6.1853695,-5.848798,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,33,5.572439,22,"[8.543966293334961, 19.735923767089844]","[5.499521255493164, -5.420433521270752]",39,[7.902759075164795],[4.278199195861816],-2.422934,-5.486294,correct,True,-4.845868,-5.486294,correct,True,-4.845072,-5.486294,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,34,5.3150268,7,"[9.94849967956543, 20.17047691345215]","[4.442924976348877, 4.845930099487305]",15,[9.021676063537598],[2.753523349761963],-1.8358194,-4.597391,correct,True,-3.6716387,-4.597391,correct,True,-3.6705594,-4.597391,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,35,3.5245752,2,"[13.8519287109375, 24.2481746673584]",,7,[11.744464874267578],,-0.87003654,-3.845217,correct,True,-1.7400731,-3.845217,correct,True,-1.7377695,-3.845217,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,0,7.716202,1303,[2.7816121578216553],[-0.06898698210716248],6367,[1.56284761428833],[-2.5627870559692383],-9.499225,-10.71799,correct,True,-9.499225,-10.71799,correct,True,-9.499225,-10.71799,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,1,7.811457,1535,[2.6795268058776855],[2.2308731079101562],11915,[0.8099662065505981],[2.355790853500366],-9.518899,-11.388459,correct,True,-9.518899,-11.388459,correct,True,-9.518899,-11.388459,correct,True
