task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,10,9.596357,1042,"[2.679137706756592, 4.345605373382568, 9.960074424743652]","[0.8436542749404907, 5.1419854164123535, 5.244781970977783]",31801,[-0.7591757774353027],[1.9043657779693604],-6.0420113,-12.387761,correct,True,-18.126034,-12.387761,incorrect,False,-8.949448,-12.387761,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,11,9.469929,1149,"[2.6623592376708984, 4.91342306137085, 10.100859642028809]","[3.426950216293335, 4.2993292808532715, 4.650789260864258]",24940,[-0.31033051013946533],[1.0067002773284912],-5.8401446,-11.975658,correct,True,-17.520433,-11.975658,incorrect,False,-9.00297,-11.975658,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,12,9.257704,493,"[3.211348295211792, 5.274251461029053, 10.243494033813477]","[1.61820650100708, -0.5539323091506958, 4.81557559967041]",18672,[-0.02952173911035061],[-0.6089574098587036],-5.4587464,-11.646757,correct,True,-16.37624,-11.646757,incorrect,False,-8.405888,-11.646757,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,13,9.235389,469,"[3.2289206981658936, 4.700719356536865, 10.259807586669922]","[2.8779819011688232, 4.00948429107666, 1.5429134368896484]",19531,[-0.16073325276374817],[0.948320209980011],-5.581904,-11.740932,correct,True,-16.745712,-11.740932,incorrect,False,-8.351279,-11.740932,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,14,8.991704,320,"[3.4876954555511475, 4.930488586425781, 9.513839721679688]","[1.8306182622909546, 3.540569543838501, 4.38416862487793]",14510,[0.09325597435235977],[0.7077861428260803],-5.5490336,-11.443205,correct,True,-16.6471,-11.443205,incorrect,False,-8.048766,-11.443205,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,15,8.961622,362,"[3.391695499420166, 4.98315954208374, 9.328558921813965]","[3.3523964881896973, 3.438166379928589, 3.389425754547119]",11654,[0.23484137654304504],[5.134385108947754],-5.5759454,-11.232119,correct,True,-16.727837,-11.232119,incorrect,False,-8.075265,-11.232119,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,16,8.890985,253,"[3.6086440086364746, 4.928531169891357, 8.921797752380371]","[4.704973220825195, 1.8048839569091797, 3.6562318801879883]",3731,[1.247460961341858],[2.7466347217559814],-5.5408764,-10.125265,correct,True,-16.62263,-10.125265,incorrect,False,-7.7640815,-10.125265,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,17,8.847799,155,"[4.046756744384766, 4.731554985046387, 8.76118278503418]","[2.5544629096984863, 5.2208638191223145, 1.8648505210876465]",2394,[1.6077078580856323],[1.6147137880325317],-5.512486,-9.736511,correct,True,-16.537458,-9.736511,incorrect,False,-7.2974625,-9.736511,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,18,8.6382885,171,"[4.043679237365723, 4.9666876792907715, 8.458430290222168]","[3.8553171157836914, 1.8166851997375488, 2.8893957138061523]",2138,[1.7000560760498047],[5.404931545257568],-5.6025066,-9.660128,correct,True,-16.80752,-9.660128,incorrect,False,-7.3165035,-9.660128,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,19,8.65102,127,"[4.170124053955078, 4.723304271697998, 8.226956367492676]","[7.427984714508057, 3.208101272583008, 0.6598742604255676]",1040,[2.2827134132385254],[11.45706558227539],-5.689653,-8.990242,correct,True,-17.068958,-8.990242,incorrect,False,-7.102831,-8.990242,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,20,8.231171,86,"[4.741850852966309, 4.774348258972168, 8.114253997802734]","[6.60359525680542, 3.9022936820983887, 2.630772590637207]",344,[3.39536452293396],[9.07205867767334],-5.5566545,-7.998169,correct,True,-16.669964,-7.998169,incorrect,False,-6.651683,-7.998169,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,21,8.042793,54,"[5.222295761108398, 4.944201469421387, 8.353827476501465]","[7.387390613555908, 7.274535655975342, 0.24184009432792664]",167,[4.148671627044678],[20.369564056396484],-5.334261,-7.27347,correct,True,-16.002783,-7.27347,incorrect,False,-6.199847,-7.27347,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,22,8.093481,33,"[5.708277702331543, 5.283868789672852, 8.185333251953125]","[4.436362266540527, 6.366521835327148, 5.772082805633545]",19,[6.069106101989746],[5.73779296875],-5.075344,-5.3659706,correct,True,-15.226032,-5.3659706,incorrect,False,-5.726802,-5.3659706,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,23,7.9553595,30,"[5.9841389656066895, 5.597654342651367, 8.647290229797363]","[7.808516025543213, 4.094901084899902, 4.117489337921143]",13,[6.469873905181885],[15.410944938659668],-4.727443,-5.0546675,correct,True,-14.182329,-5.0546675,incorrect,False,-5.5404024,-5.0546675,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,24,7.161248,27,"[6.598577976226807, 5.866763114929199, 9.031864166259766]","[9.871607780456543, 6.158836364746094, 6.101706027984619]",7,[7.848531723022461],[11.980279922485352],-4.553267,-4.0336504,incorrect,False,-13.6598015,-4.0336504,incorrect,False,-5.283601,-4.0336504,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,25,6.577701,18,"[7.374942779541016, 6.2803802490234375, 9.507856369018555]","[11.457327842712402, 10.624330520629883, 7.006439685821533]",4,[8.812623023986816],[6.19095516204834],-4.2206407,-3.397864,incorrect,False,-12.661922,-3.397864,incorrect,False,-4.835538,-3.397864,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,26,6.1966767,10,"[8.350414276123047, 7.159758567810059, 10.190335273742676]","[9.856910705566406, 1.5726568698883057, 2.3461782932281494]",2,[9.327327728271484],[7.711597442626953],-3.5185516,-3.1248767,incorrect,False,-10.555655,-3.1248767,incorrect,False,-4.1017847,-3.1248767,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,27,5.73477,7,"[9.204727172851562, 7.5373406410217285, 10.590746879577637]","[7.315563678741455, 4.338630199432373, 10.743146896362305]",1,[10.001713752746582],[-3.4070756435394287],-3.21153,-2.7575333,incorrect,False,-9.63459,-2.7575333,incorrect,False,-3.554512,-2.7575333,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,28,5.570261,2,"[9.94108772277832, 8.2357816696167, 11.731856346130371]","[3.793733835220337, 3.1116058826446533, 3.8537437915802]",7,[9.703082084655762],[-0.18654629588127136],-2.5438797,-3.229399,correct,True,-7.631639,-3.229399,incorrect,False,-2.9913852,-3.229399,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,29,5.207202,3,"[10.326959609985352, 8.82159423828125, 12.326852798461914]","[3.8036298751831055, 3.3124382495880127, 2.3408169746398926]",7,[9.73951530456543],[1.9486676454544067],-2.228044,-3.4586835,correct,True,-6.684132,-3.4586835,incorrect,False,-2.8712325,-3.4586835,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,30,4.973703,2,"[10.805065155029297, 9.79675006866455, 12.998225212097168]","[4.361105442047119, 3.8111348152160645, 3.4142112731933594]",7,[10.054783821105957],[-5.3254265785217285],-1.7709446,-3.3100114,correct,True,-5.312834,-3.3100114,incorrect,False,-2.5597272,-3.3100114,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,31,4.616469,1,"[11.491000175476074, 10.812156677246094, 13.774112701416016]","[3.529801607131958, 4.884129047393799, 3.4098358154296875]",9,[9.756159782409668],[-1.3224915266036987],-1.2920195,-3.848051,correct,True,-3.8760586,-3.848051,incorrect,False,-2.113206,-3.848051,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,32,4.536228,1,"[11.946048736572266, 11.984708786010742, 14.557284355163574]","[-0.133061945438385, 3.669144868850708, 8.579692840576172]",9,[9.757301330566406],[-7.035521507263184],-0.8357239,-3.8535266,correct,True,-2.5071716,-3.8535266,correct,True,-1.6647766,-3.8535266,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,33,4.3673067,1,"[12.337733268737793, 14.133227348327637, 16.599882125854492]","[2.812544107437134, 1.9991272687911987, 1.775232195854187]",13,[9.213203430175781],[1.0905961990356445],-0.53997,-4.560173,correct,True,-1.6199099,-4.560173,correct,True,-1.4356453,-4.560173,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,34,3.671165,1,"[13.237434387207031, 16.687257766723633, 17.526220321655273]","[0.22856639325618744, 2.455150842666626, 4.685600280761719]",8,[9.779672622680664],[4.861398696899414],-0.25036606,-4.1841445,correct,True,-0.75109816,-4.1841445,correct,True,-0.72637457,-4.1841445,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,35,3.166604,1,"[15.23153018951416, 23.537145614624023, 22.822589874267578]",,2,[13.513045310974121],,-0.25092003,-2.4701827,correct,True,-0.75276005,-2.4701827,correct,True,-0.75167716,-2.4701827,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,0,7.9665685,48793,"[-2.945263624191284, 5.750376224517822]","[-1.2874377965927124, 4.9203362464904785]",10734,"[1.0620038509368896, 6.961810111999512, 1.95274019241333]","[0.7628442049026489, 6.0529022216796875, 7.655892848968506]",-10.775489,-8.89221,incorrect,False,-21.550978,-26.67663,correct,True,-15.1838045,-11.176537,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,1,7.9466696,48362,"[-2.9579787254333496, 6.1767120361328125]","[3.512617588043213, 1.2099792957305908]",8636,"[1.1312627792358398, 7.485395431518555, 4.18035364151001]","[2.31298565864563, 2.259030818939209, 7.728784561157227]",-10.471441,-7.7988477,incorrect,False,-20.942883,-23.396544,correct,True,-15.042738,-10.953495,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,2,7.942341,44336,"[-2.1110310554504395, 5.5387959480285645]","[1.2186609506607056, 4.081243991851807]",5251,"[1.541973352432251, 7.000568389892578, 5.780472755432129]","[-2.2180798053741455, 2.907301425933838, 11.853914260864258]",-10.296465,-7.220672,incorrect,False,-20.59293,-21.662016,correct,True,-14.149122,-10.496117,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,3,8.5795,41907,"[-1.7825919389724731, 6.628767490386963]","[-0.6974998712539673, -0.8687582612037659]",9748,"[1.0097976922988892, 7.788904190063477, 8.691349983215332]","[1.4094845056533813, 4.071769714355469, 8.35827350616455]",-9.576235,-6.1468124,incorrect,False,-19.15247,-18.440437,incorrect,False,-13.744588,-10.952198,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,4,8.800041,41809,"[-1.832527995109558, 6.100924968719482]","[2.965085506439209, -1.2658485174179077]",6461,"[1.3616300821304321, 8.17666244506836, 10.166519165039062]","[-1.5948959589004517, 4.048702716827393, 5.0624308586120605]",-9.788785,-5.361807,incorrect,False,-19.57757,-16.08542,incorrect,False,-13.67174,-10.477581,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,5,8.794117,30484,"[-0.8343672752380371, 5.41259241104126]","[2.219763994216919, -2.1645987033843994]",10046,"[0.8407589793205261, 8.388136863708496, 10.653061866760254]","[-1.6267541646957397, 4.33119535446167, 7.283320903778076]",-9.532031,-5.2490134,incorrect,False,-19.064062,-15.747041,incorrect,False,-12.618251,-10.943125,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,6,9.327625,21871,"[-0.10008031129837036, 4.621796131134033]","[0.3115270137786865, 1.2053635120391846]",15918,"[0.34229427576065063, 8.972063064575195, 11.840543746948242]","[-2.756869077682495, 3.432819128036499, 3.6182141304016113]",-9.44249,-4.917726,incorrect,False,-18.88498,-14.753179,incorrect,False,-11.784672,-11.342297,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,7,9.470827,18202,"[0.044930920004844666, 4.592978477478027]","[0.7397617101669312, 2.818603515625]",25730,"[-0.49568042159080505, 8.88088607788086, 11.682397842407227]","[-1.82758367061615, 10.857096672058105, 6.522049427032471]",-9.256773,-5.1631947,incorrect,False,-18.513546,-15.489584,incorrect,False,-11.504996,-12.045608,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,8,9.600899,15323,"[0.2775951623916626, 4.924860954284668]","[0.27862977981567383, 3.8260624408721924]",32451,"[-0.9270135760307312, 10.688252449035645, 12.406795501708984]","[-2.289994239807129, 3.837815046310425, 2.3382272720336914]",-8.907703,-4.675902,incorrect,False,-17.815407,-14.027705,incorrect,False,-11.208746,-12.413354,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,9,9.417206,14561,"[0.37869447469711304, 5.451697826385498]","[2.2407617568969727, 0.9200382232666016]",38088,"[-1.4084830284118652, 11.02407455444336, 12.476999282836914]","[-0.4575110077857971, 10.335891723632812, 4.333591938018799]",-8.681458,-4.8062673,incorrect,False,-17.362917,-14.418802,incorrect,False,-11.258832,-13.04601,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,10,9.47136,9677,"[0.8661779165267944, 5.279860973358154]","[0.6351901888847351, 1.5814887285232544]",38351,"[-1.3809611797332764, 12.123882293701172, 12.522136688232422]","[0.20030394196510315, 7.844478607177734, 6.731833457946777]",-8.523525,-4.603667,incorrect,False,-17.04705,-13.811,incorrect,False,-10.778708,-13.025847,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,11,9.398238,8600,"[0.9811646342277527, 5.320502281188965]","[1.694374680519104, 3.603911876678467]",36340,"[-1.2395539283752441, 12.906208992004395, 13.067464828491211]","[1.5531572103500366, 1.9584555625915527, 5.529672145843506]",-8.448786,-4.4558225,incorrect,False,-16.897572,-13.367468,incorrect,False,-10.678075,-12.898793,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,12,9.208141,5216,"[1.3368064165115356, 5.588014602661133]","[3.3452584743499756, 0.7611844539642334]",27714,"[-0.7215834856033325, 12.179277420043945, 13.205862998962402]","[1.209747076034546, 3.770310401916504, 4.550351619720459]",-8.093703,-4.3202605,incorrect,False,-16.187407,-12.960782,incorrect,False,-10.266515,-12.324905,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,13,9.165585,2402,"[1.9749447107315063, 5.251993179321289]","[-0.532133936882019, -0.34886714816093445]",21940,"[-0.3825386166572571, 11.575511932373047, 12.967947959899902]","[2.1798059940338135, 8.009146690368652, 6.39828634262085]",-7.8774233,-4.2660837,incorrect,False,-15.754847,-12.798251,incorrect,False,-9.600963,-11.9584465,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,14,8.846526,3112,"[1.6242929697036743, 4.652772903442383]","[0.8102765083312988, 0.8448587656021118]",12827,"[0.1987355798482895, 11.79275131225586, 12.900782585144043]","[0.04667533561587334, 5.655719757080078, 6.0532097816467285]",-8.303772,-4.0485377,incorrect,False,-16.607544,-12.145613,incorrect,False,-9.931825,-11.357381,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,15,8.953072,2913,"[1.595212459564209, 4.357842445373535]","[0.13141962885856628, 1.3310524225234985]",12014,"[0.18754775822162628, 11.428093910217285, 12.654973983764648]","[2.1673812866210938, 4.891479015350342, 5.158883571624756]",-8.36974,-4.091346,incorrect,False,-16.73948,-12.274037,incorrect,False,-9.863415,-11.27108,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,16,8.799037,3069,"[1.4258735179901123, 4.06171989440918]","[5.5444416999816895, 2.513958692550659]",7185,"[0.6051342487335205, 10.772038459777832, 12.117213249206543]","[3.5170130729675293, 4.478630065917969, 6.84322452545166]",-8.509224,-4.0560746,incorrect,False,-17.018448,-12.168223,incorrect,False,-9.960517,-10.781258,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,17,8.866107,1159,"[2.319678544998169, 4.05951452255249]","[2.9146130084991455, -0.0971369743347168]",3776,"[1.2014148235321045, 10.3505220413208, 12.184004783630371]","[3.4867818355560303, 2.1250698566436768, 2.8251962661743164]",-8.042444,-3.9381762,incorrect,False,-16.084888,-11.814528,incorrect,False,-9.027997,-10.146261,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,18,8.704646,909,"[2.5511012077331543, 3.6496317386627197]","[5.23545503616333, 1.6316231489181519]",2395,"[1.6080431938171387, 9.650325775146484, 11.836255073547363]","[6.915256023406982, 5.187333106994629, 3.067045211791992]",-8.145801,-4.0500774,incorrect,False,-16.291601,-12.150232,incorrect,False,-8.802776,-9.745832,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,19,8.698439,440,"[3.047959327697754, 3.5302720069885254]","[-0.00967949628829956, 2.7036890983581543]",904,"[2.4308223724365234, 9.425822257995605, 11.338116645812988]","[4.0336408615112305, 1.0864979028701782, 4.297269821166992]",-7.899989,-3.887374,incorrect,False,-15.799978,-11.662122,incorrect,False,-8.229121,-8.84626,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,20,8.311841,591,"[2.910698890686035, 3.619469165802002]","[7.95497465133667, 1.2518867254257202]",696,"[2.7433652877807617, 9.1048002243042, 11.458499908447266]","[9.560388565063477, 10.340886116027832, 3.40531587600708]",-7.9644823,-3.9075758,incorrect,False,-15.928965,-11.722728,incorrect,False,-8.47554,-8.642872,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,21,8.157914,283,"[3.6154539585113525, 3.6519088745117188]","[8.845232009887695, 1.6065713167190552]",289,"[3.5970873832702637, 9.646608352661133, 11.74178409576416]","[9.853626251220703, 6.508364677429199, 8.237865447998047]",-7.6867523,-3.5177972,incorrect,False,-15.373505,-10.553391,incorrect,False,-7.8076353,-7.8259974,correct,True
