task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,10,0.11224389,1645,"[-25.08922576904297, -49.00402069091797, -9.84536361694336]","[-21.356822967529297, -61.05934143066406, -31.743127822875977]",3748,[-38.180782318115234],[-43.11697006225586],-80.49357,-103.01486,correct,True,-241.48071,-103.01486,incorrect,False,-89.92332,-103.01486,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,11,0.01736563,1489,"[-28.408430099487305, -52.823917388916016, -14.416312217712402]","[-19.041065216064453, 8.104961395263672, -8.48963737487793]",4370,[-46.097286224365234],[-31.88806915283203],-86.23957,-111.80576,correct,True,-258.71872,-111.80576,incorrect,False,-94.11693,-111.80576,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,12,0.001344642,1348,"[-30.10663414001465, -50.92676544189453, -14.869132995605469]","[-15.85573959350586, -49.9317626953125, -41.96917724609375]",4094,[-49.054779052734375],[-39.632606506347656],-87.92782,-120.0798,correct,True,-263.78345,-120.0798,incorrect,False,-101.13168,-120.0798,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,13,0.010322689,1239,"[-29.551258087158203, -53.19740295410156, -20.946056365966797]","[-14.975301742553711, -53.4575080871582, -26.341402053833008]",4683,[-52.00659942626953],[-38.03643035888672],-89.92719,-119.04641,correct,True,-269.7816,-119.04641,incorrect,False,-96.59108,-119.04641,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,14,0.02064389,1224,"[-29.206741333007812, -55.93994903564453, -22.836599349975586]","[-38.419124603271484, -55.01313018798828, -40.83481979370117]",4886,[-53.62360763549805],[-52.54277038574219],-93.55976,-121.6718,correct,True,-280.6793,-121.6718,incorrect,False,-97.25493,-121.6718,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,15,0.014105937,1368,"[-33.44889450073242, -58.11659622192383, -26.32548713684082]","[-27.01569366455078, 2.627039909362793, -22.789541244506836]",5436,[-57.64676284790039],[-31.974958419799805],-95.88064,-121.962074,correct,True,-287.6419,-121.962074,incorrect,False,-97.76421,-121.962074,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,16,0.011652642,1413,"[-35.693477630615234, -54.905860900878906, -27.630340576171875]","[-25.713748931884766, -19.78772735595703, -17.247495651245117]",5185,[-58.97439193725586],[-29.472124099731445],-97.2042,-124.42512,correct,True,-291.6126,-124.42512,incorrect,False,-101.14422,-124.42512,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,17,0.009991655,1598,"[-37.65692138671875, -55.26860809326172, -28.811363220214844]","[-21.959918975830078, -4.819711208343506, 28.66725730895996]",5413,[-59.97649002075195],[-41.518001556396484],-98.780975,-126.23769,correct,True,-296.34293,-126.23769,incorrect,False,-103.91813,-126.23769,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,18,0.0047240285,1388,"[-36.99739074707031, -52.3763427734375, -22.16486930847168]","[-6.913325786590576, -4.211434841156006, -23.371816635131836]",5345,[-61.464561462402344],[12.732780456542969],-91.97644,-122.002785,correct,True,-275.92932,-122.002785,incorrect,False,-97.5356,-122.002785,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,19,0.2716372,1011,"[-31.08123207092285, -48.95885467529297, -24.30062484741211]","[-1.0001319646835327, 64.25106811523438, 56.38222122192383]",2011,[-41.39609146118164],[12.741704940795898],-86.67222,-93.68571,correct,True,-260.01666,-93.68571,incorrect,False,-83.37085,-93.68571,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,20,0.41340187,889,"[-29.241222381591797, -18.44739532470703, 5.698448657989502]","[6.7225141525268555, 18.475553512573242, 24.194772720336914]",1234,[-33.13040542602539],[24.909868240356445],-42.72031,-66.804474,correct,True,-128.16093,-66.804474,incorrect,False,-62.915306,-66.804474,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,21,0.3117605,508,"[-17.486690521240234, -4.9327311515808105, 15.177436828613281]","[34.02727127075195, 20.551177978515625, 21.942333221435547]",81,[-9.835585594177246],[40.27006912231445],-19.04844,-16.94663,incorrect,False,-57.145325,-16.94663,incorrect,False,-24.597733,-16.94663,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,22,1.7741153,405,"[7.504209995269775, 7.022627353668213, 22.957971572875977]","[52.219417572021484, 9.104475021362305, 13.580893516540527]",6,[16.110502243041992],[50.4072151184082],-5.719324,-3.731517,incorrect,False,-17.157972,-3.731517,incorrect,False,-12.337811,-3.731517,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,23,5.3720093,26,"[45.19414520263672, 9.90463924407959, 21.344867706298828]",,3,[47.74359130859375],,-1.8165745,-2.8848703,correct,True,-5.4497232,-2.8848703,incorrect,False,-5.4343166,-2.8848703,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,0,2.4337727e-17,14116,"[-55.608585357666016, 13.191740989685059]","[-27.46649742126465, -104.03797149658203]",8467,"[-43.31974411010742, 15.645149230957031, -81.74623107910156]","[-30.090917587280273, 21.443395614624023, -51.013912200927734]",-149.24008,-154.55508,correct,True,-298.48016,-463.66525,correct,True,-205.1929,-192.90407,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,1,1.11535205e-13,13235,"[-57.4342155456543, -4.0564866065979]","[-53.95371627807617, -96.04618835449219]",8399,"[-47.21378707885742, 18.7935733795166, -89.74475860595703]","[-51.297855377197266, 9.715799331665039, -80.4699935913086]",-141.2145,-144.40134,correct,True,-282.429,-433.204,correct,True,-186.52974,-176.30934,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,2,1.0391373e-08,12917,"[-61.91977310180664, -22.005224227905273]","[-72.19860076904297, -74.12631225585938]",8795,"[-52.91941452026367, 19.759971618652344, -106.57460021972656]","[-60.267913818359375, -0.3680036962032318, -42.757572174072266]",-136.16473,-135.73125,incorrect,False,-272.32947,-407.19373,correct,True,-177.61879,-168.61841,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,3,7.662561e-06,14840,"[-68.93600463867188, -30.022157669067383]","[-17.834644317626953, 24.525636672973633]",9654,"[-58.64763259887695, 19.504703521728516, -103.90007781982422]","[-11.367201805114746, -27.821224212646484, -11.412790298461914]",-135.38849,-126.99127,incorrect,False,-270.77698,-380.97382,correct,True,-176.26157,-165.9732,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,4,0.00016471125,14304,"[-68.62454986572266, -25.32232093811035]","[-32.11152267456055, -112.92732238769531]",9233,"[-57.89916229248047, 15.038825988769531, -93.60318756103516]","[-18.45895767211914, 27.97661590576172, -7.473108768463135]",-129.84164,-121.716255,incorrect,False,-259.6833,-365.14877,correct,True,-174.35631,-163.6309,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,5,0.04593888,14195,"[-68.65623474121094, -43.28532791137695]","[-11.560652732849121, -107.58320617675781]",8282,"[-55.899169921875, 20.241640090942383, -78.85282135009766]","[-17.118179321289062, 5.758604049682617, -8.557099342346191]",-125.16708,-103.577034,incorrect,False,-250.33417,-310.7311,correct,True,-166.13652,-153.37946,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,6,0.03575865,13771,"[-67.5901870727539, -63.856422424316406]","[-33.59151840209961, -99.25853729248047]",8578,"[-56.61140823364258, 19.398788452148438, -69.68968200683594]","[-24.960952758789062, -1.7923438549041748, -40.95063400268555]",-133.33624,-95.51959,incorrect,False,-266.6725,-286.55878,correct,True,-162.23276,-151.25398,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,7,0.6162257,12454,"[-66.54389953613281, -76.10982513427734]","[-47.96937561035156, -80.03038787841797]",7414,"[-54.90763854980469, 16.033649444580078, -78.34069061279297]","[-46.86882781982422, 2.5089664459228516, -26.226032257080078]",-135.7192,-94.510864,incorrect,False,-271.4384,-283.5326,correct,True,-151.04272,-139.40645,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,8,0.011423517,12558,"[-69.11001586914062, -81.22503662109375]","[-34.201454162597656, -71.73202514648438]",8146,"[-59.19572067260742, 15.019047737121582, -81.86172485351562]","[-11.499926567077637, -3.453791379928589, -101.16578674316406]",-138.98024,-96.11837,incorrect,False,-277.96048,-288.3551,correct,True,-149.92589,-140.0116,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,9,0.12852438,14070,"[-70.87602996826172, -85.0577392578125]","[-15.324785232543945, -37.07443618774414]",7184,"[-56.31874465942383, 12.814353942871094, -95.30217742919922]","[-8.03948974609375, 6.111206531524658, -57.93254852294922]",-138.39096,-97.952415,incorrect,False,-276.78192,-293.85724,correct,True,-145.40695,-130.84967,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,10,0.0625145,14019,"[-62.03942108154297, -85.76197814941406]","[-58.373233795166016, -121.32699584960938]",6473,"[-47.40842056274414, 12.95193862915039, -100.77435302734375]","[-41.21830368041992, 4.096930980682373, -95.90755462646484]",-128.88953,-93.75468,incorrect,False,-257.77905,-281.26404,correct,True,-127.10545,-112.47444,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,11,0.011123959,16069,"[-71.80326843261719, -93.25655364990234]","[-53.225494384765625, -28.903156280517578]",6697,"[-53.95750045776367, 12.731881141662598, -110.35862731933594]","[-41.574012756347656, 15.70797061920166, -20.9710693359375]",-139.03488,-100.89465,incorrect,False,-278.06976,-302.68396,correct,True,-137.49016,-119.64441,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,12,0.0018502187,16153,"[-77.2541732788086, -93.82282257080078]","[-42.956626892089844, -71.5234603881836]",6693,"[-58.37558364868164, 13.709257125854492, -109.15369415283203]","[-45.39325714111328, 9.305176734924316, -78.14002990722656]",-144.46542,-103.879486,incorrect,False,-288.93085,-311.63846,correct,True,-147.79373,-128.91516,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,13,0.005932695,15478,"[-76.29090881347656, -96.25093841552734]","[-59.907432556152344, -79.73843383789062]",7670,"[-61.47614288330078, 13.978769302368164, -114.91666412353516]","[-48.2330207824707, 20.097490310668945, -71.58354949951172]",-144.61905,-107.33733,incorrect,False,-289.2381,-322.012,correct,True,-143.44894,-128.63417,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,14,0.0066266647,16412,"[-79.3826904296875, -99.83692169189453]","[-58.748573303222656, -70.47257232666016]",8197,"[-63.95941162109375, 15.57509708404541, -119.33937072753906]","[-49.61068344116211, 3.468193292617798, -99.74014282226562]",-149.71533,-111.36609,incorrect,False,-299.43066,-334.09827,correct,True,-148.09982,-132.67654,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,15,0.007404715,16725,"[-81.76547241210938, -102.34315490722656]","[-44.16596221923828, -80.67597198486328]",8246,"[-66.35118865966797, 15.014873504638672, -126.8012924194336]","[-38.221397399902344, 34.26892852783203, -100.95955657958984]",-150.16281,-114.801735,incorrect,False,-300.32562,-344.4052,correct,True,-146.20126,-130.78699,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,16,0.0046873195,16283,"[-83.50585174560547, -106.98454284667969]","[-41.58197021484375, -37.609336853027344]",8082,"[-68.17240142822266, 17.84438133239746, -134.12408447265625]","[-29.762771606445312, 15.131346702575684, -13.532374382019043]",-156.13882,-119.4829,incorrect,False,-312.27765,-358.4487,correct,True,-149.98589,-134.65242,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,17,0.00425812,16458,"[-84.8079605102539, -108.06939697265625]","[-43.043033599853516, -67.26563262939453]",7944,"[-68.53289794921875, 18.71703338623047, -133.63961791992188]","[-34.712074279785156, 21.706092834472656, -60.517677307128906]",-157.87698,-119.14582,incorrect,False,-315.75397,-357.43747,correct,True,-152.65848,-136.38342,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,18,0.0028133073,13263,"[-80.59857940673828, -111.05789184570312]","[14.108189582824707, -21.18843650817871]",6425,"[-65.1026611328125, 20.581497192382812, -136.1982879638672]","[15.206011772155762, 17.985998153686523, -15.397210121154785]",-156.03506,-117.57672,incorrect,False,-312.07013,-352.73016,correct,True,-142.84221,-127.34629,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,19,0.038764093,5386,"[-54.86495590209961, -111.54878997802734]","[9.850988388061523, 134.3502197265625]",2604,"[-42.53342056274414, 21.894309997558594, -129.59100341796875]","[5.36510705947876, -11.374073028564453, 155.0113525390625]",-139.17075,-104.96378,incorrect,False,-278.3415,-314.89136,correct,True,-109.885376,-97.55385,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,20,0.7369528,3767,"[-44.88888931274414, -42.79328536987305]","[36.16020202636719, 41.52296447753906]",1820,"[-35.73330307006836, 18.880447387695312, -56.09722137451172]","[20.72439193725586, -12.348047256469727, 80.85054016113281]",-78.563774,-53.41164,incorrect,False,-157.12755,-160.23492,correct,True,-80.99975,-71.84416,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,21,0.6120143,169,"[-12.324407577514648, -13.571537017822266]","[44.75440979003906, 28.628795623779297]",286,"[-14.483731269836426, 10.01166820526123, -11.033740043640137]","[40.91387176513672, 0.37464234232902527, 33.674713134765625]",-25.94577,-14.265674,incorrect,False,-51.89154,-42.79702,incorrect,False,-18.465094,-20.624416,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,22,0.98992527,7,"[16.489131927490234, 6.956848621368408]","[52.26853942871094, -3.886387348175049]",51,"[12.85435962677002, 7.913736343383789, 7.012008190155029]","[53.41228103637695, -24.18583106994629, -27.563800811767578]",-6.755699,-3.5717506,incorrect,False,-13.511398,-10.715252,incorrect,False,-5.1631045,-8.797868,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,23,4.993218,1,"[50.447654724121094, -0.1447010040283203]",,5,"[49.66655731201172, -14.148759841918945, -17.357057571411133]",,-1.8549103,-1.0624375,incorrect,False,-3.7098205,-3.1873126,incorrect,False,-2.1704416,-2.9515438,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,0,3.423646e-17,9049,[-45.03162384033203],[-39.66975402832031],4724,[-30.875423431396484],[-34.7708854675293],-193.84866,-179.69247,incorrect,False,-193.84866,-179.69247,incorrect,False,-193.84866,-179.69247,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,1,4.7359425e-13,9414,[-51.08028030395508],[-52.09122848510742],4918,[-37.162315368652344],[-35.03093338012695],-178.74548,-164.82751,incorrect,False,-178.74548,-164.82751,incorrect,False,-178.74548,-164.82751,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,2,9.204493e-09,9777,[-55.64444351196289],[-58.73054885864258],4734,[-39.72331619262695],[-46.71080780029297],-172.2426,-156.32147,incorrect,False,-172.2426,-156.32147,incorrect,False,-172.2426,-156.32147,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,3,6.078148e-06,10582,[-60.8748779296875],[-17.91889190673828],5035,[-44.341548919677734],[-1.0614534616470337],-168.51009,-151.97676,incorrect,False,-168.51009,-151.97676,incorrect,False,-168.51009,-151.97676,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,4,0.00013055275,10747,[-61.606712341308594],[-27.270793914794922],4823,[-43.47091293334961],[-19.752582550048828],-168.64629,-150.5105,incorrect,False,-168.64629,-150.5105,incorrect,False,-168.64629,-150.5105,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,5,0.038083814,10099,[-60.728878021240234],[-28.105993270874023],4522,[-42.967735290527344],[-5.9420881271362305],-159.64056,-141.87943,incorrect,False,-159.64056,-141.87943,incorrect,False,-159.64056,-141.87943,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,6,0.041405775,11379,[-63.91385269165039],[-26.10996437072754],4173,[-42.339351654052734],[-15.63205623626709],-159.30484,-137.73033,incorrect,False,-159.30484,-137.73033,incorrect,False,-159.30484,-137.73033,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,7,0.73883516,10116,[-61.6055793762207],[-42.13705062866211],3642,[-40.3741455078125],[-40.81227111816406],-147.1333,-125.901855,incorrect,False,-147.1333,-125.901855,incorrect,False,-147.1333,-125.901855,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,8,0.031497337,9875,[-63.12147903442383],[-29.598127365112305],4119,[-45.19435501098633],[-10.497631072998047],-144.85826,-126.931145,incorrect,False,-144.85826,-126.931145,incorrect,False,-144.85826,-126.931145,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,9,0.3145877,10628,[-64.06702423095703],[-30.637348175048828],3770,[-43.30216979980469],[-16.196956634521484],-139.62177,-118.85692,incorrect,False,-139.62177,-118.85692,incorrect,False,-139.62177,-118.85692,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,10,0.13128036,14814,[-63.04183578491211],[-40.089012145996094],4355,[-40.52389144897461],[-29.41043472290039],-129.51015,-106.992195,incorrect,False,-129.51015,-106.992195,incorrect,False,-129.51015,-106.992195,incorrect,False
