task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,correct_first,query,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",10,2.9072828,120,"[-1.7541395425796509, 6.325071811676025, 8.907201766967773]","[11.197508811950684, -14.744750022888184, -32.824703216552734]",50,[0.28124403953552246],[10.569402694702148],-3.2318928,-6.86927,correct,True,-9.695679,-6.86927,incorrect,False,-8.904653,-6.86927,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",11,4.708785,4,"[2.7654292583465576, 2.96630597114563, -0.31207773089408875]",,2,[3.8668410778045654],,-1.1268644,-2.2699456,correct,True,-3.3805933,-2.2699456,incorrect,False,-3.3713574,-2.2699456,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",0,0.30777568,48454,"[-11.367036819458008, 14.095937728881836, 11.433300971984863]","[0.5398385524749756, -6.9804205894470215, 11.114038467407227]",40293,[-5.487285614013672],[2.0057108402252197],-29.60758,-37.082462,correct,True,-88.82274,-37.082462,incorrect,False,-42.962215,-37.082462,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",1,1.4469082,47387,"[-8.703756332397461, 9.688793182373047, 12.823953628540039]","[-4.9256486892700195, -2.2428903579711914, 18.572200775146484]",36661,[-3.8109312057495117],[-2.565199613571167],-22.48997,-27.76707,correct,True,-67.46991,-27.76707,incorrect,False,-32.659897,-27.76707,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",2,1.9267392,47315,"[-7.755667209625244, 7.070065975189209, 15.845248222351074]","[-9.026518821716309, 6.198375701904297, 6.364396095275879]",35522,[-3.5510826110839844],[-0.5288011431694031],-15.754861,-22.733257,correct,True,-47.264584,-22.733257,incorrect,False,-26.937841,-22.733257,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",3,2.5059268,45069,"[-8.471967697143555, 7.0995588302612305, 14.040574073791504]","[-2.390942096710205, -4.392389297485352, 1.6227095127105713]",21976,[-2.5361034870147705],[-1.8663043975830078],-13.351479,-18.285166,correct,True,-40.054436,-18.285166,incorrect,False,-24.221031,-18.285166,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",4,4.242882,36994,"[-6.2932281494140625, 3.7560818195343018, 11.514511108398438]","[-6.62677526473999, 5.61014461517334, 2.5564117431640625]",20049,[-2.35166335105896],[3.136131763458252],-10.026351,-15.600005,correct,True,-30.079054,-15.600005,incorrect,False,-19.54157,-15.600005,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",5,2.1940296,29540,"[-6.548139572143555, 4.188318252563477, 10.207123756408691]","[8.578906059265137, -6.079844951629639, -13.179740905761719]",8206,[-0.9033389687538147],[-2.388418674468994],-9.301075,-14.502546,correct,True,-27.903225,-14.502546,incorrect,False,-20.147346,-14.502546,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",6,3.3359745,17629,"[-4.841056823730469, 5.235512733459473, 9.245527267456055]","[1.3813008069992065, 20.613750457763672, -0.6772059798240662]",12311,[-3.3919198513031006],[-0.11079293489456177],-8.7787485,-16.065903,correct,True,-26.336245,-16.065903,incorrect,False,-17.515038,-16.065903,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",7,4.3123302,14433,"[-3.20216965675354, 7.644490718841553, 8.350564956665039]","[5.38722562789917, -5.165818691253662, -12.554532051086426]",11940,[-2.5678212642669678],[13.001631736755371],-7.0800414,-15.410674,correct,True,-21.240124,-15.410674,incorrect,False,-16.045021,-15.410674,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",8,3.4823806,2505,"[-1.2219347953796387, 6.689927577972412, 7.025021076202393]","[-9.401080131530762, -5.503993988037109, 3.9527273178100586]",794,[1.0463508367538452],[1.020692229270935],-6.7471023,-12.444514,correct,True,-20.241306,-12.444514,incorrect,False,-14.712799,-12.444514,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",9,3.0623603,1442,"[-3.3856751918792725, 5.331940174102783, 6.860098838806152]","[-1.8341864347457886, 11.43138313293457, 19.539649963378906]",162,[1.0351183414459229],[0.0014758631587028503],-5.456772,-8.82298,correct,True,-16.370316,-8.82298,incorrect,False,-13.243773,-8.82298,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",10,2.9298968,246,"[-3.3151509761810303, 6.888904571533203, 9.156319618225098]","[9.939738273620605, -14.734152793884277, -31.56697654724121]",44,[0.8397241234779358],[11.189641952514648],-3.7767327,-6.4146457,correct,True,-11.330198,-6.4146457,incorrect,False,-10.569521,-6.4146457,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",11,4.563792,24,"[1.1719093322753906, 3.367314100265503, -0.15163397789001465]",,2,[4.429500102996826],,-1.7022363,-1.84178,correct,True,-5.106709,-1.84178,incorrect,False,-5.099371,-1.84178,incorrect,False
capitals-recognition,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,True,"The capital of Brazil is either Brasilia or Rio de Janeiro. In fact,","The capital of Brazil is either Brasilia or Rio de Janeiro. In fact, the capital of Brazil is",0,0.3867715,29098,"[-1.5759079456329346, 20.731399536132812]","[0.5097809433937073, 0.7379070520401001]",31408,"[-2.237891674041748, 18.808998107910156, 11.453063011169434]","[-3.301492214202881, 6.246243953704834, 27.904617309570312]",-18.614187,-22.477478,correct,True,-37.228374,-67.432434,correct,True,-33.644474,-34.306458,correct,True
capitals-recognition,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,True,"The capital of Brazil is either Brasilia or Rio de Janeiro. In fact,","The capital of Brazil is either Brasilia or Rio de Janeiro. In fact, the capital of Brazil is",1,1.4733914,26959,"[-1.1280425786972046, 17.969646453857422]","[-1.2260401248931885, 2.6759073734283447]",33129,"[-2.649897813796997, 16.963380813598633, 18.82843589782715]","[0.8648247122764587, -0.5178529024124146, 17.426023483276367]",-13.808881,-12.720464,incorrect,False,-27.617762,-38.161392,correct,True,-25.425371,-26.947227,correct,True
capitals-recognition,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,True,"The capital of Brazil is either Brasilia or Rio de Janeiro. In fact,","The capital of Brazil is either Brasilia or Rio de Janeiro. In fact, the capital of Brazil is",2,2.1054716,25849,"[-1.2012444734573364, 14.804130554199219]","[-2.0809884071350098, -11.12002182006836]",28463,"[-1.7061576843261719, 13.59021282196045, 19.31009292602539]","[1.7466442584991455, 11.673471450805664, 11.493486404418945]",-10.808005,-7.9098706,incorrect,False,-21.61601,-23.729612,correct,True,-20.800978,-21.305891,correct,True
capitals-recognition,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,True,"The capital of Brazil is either Brasilia or Rio de Janeiro. In fact,","The capital of Brazil is either Brasilia or Rio de Janeiro. In fact, the capital of Brazil is",3,2.0712357,18216,"[-1.6202360391616821, 9.57296085357666]","[2.568647861480713, -2.8280444145202637]",13030,"[-0.46323972940444946, 13.55588436126709, 18.74249839782715]","[-1.528650164604187, -6.548240661621094, -4.942699909210205]",-10.370591,-5.7234077,incorrect,False,-20.741182,-17.170223,incorrect,False,-17.739351,-16.582355,incorrect,False
capitals-recognition,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,True,"The capital of Brazil is either Brasilia or Rio de Janeiro. In fact,","The capital of Brazil is either Brasilia or Rio de Janeiro. In fact, the capital of Brazil is",4,3.5031972,9841,"[-0.053823329508304596, 6.215567588806152]","[-16.68644142150879, -2.43229603767395]",13690,"[-0.9316293597221375, 8.163455963134766, 13.219145774841309]","[1.8600605726242065, 0.8920127153396606, -3.8332061767578125]",-8.435746,-5.39447,incorrect,False,-16.871492,-16.18341,incorrect,False,-13.57385,-14.451655,correct,True
capitals-recognition,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,True,"The capital of Brazil is either Brasilia or Rio de Janeiro. In fact,","The capital of Brazil is either Brasilia or Rio de Janeiro. In fact, the capital of Brazil is",5,1.5942483,22681,"[-4.675690174102783, 4.994241237640381]","[2.9292659759521484, -4.21936559677124]",6103,"[-0.2549009919166565, 6.903029441833496, 10.36069393157959]","[4.69378662109375, -9.009321212768555, -2.3766582012176514]",-11.311022,-5.717489,incorrect,False,-22.622044,-17.152466,incorrect,False,-18.809013,-14.388224,incorrect,False
capitals-recognition,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,True,"The capital of Brazil is either Brasilia or Rio de Janeiro. In fact,","The capital of Brazil is either Brasilia or Rio de Janeiro. In fact, the capital of Brazil is",6,2.7101657,21284,"[-6.023616313934326, 4.173336505889893]","[-0.33477234840393066, -4.096933364868164]",3163,"[-0.3556915819644928, 7.278355598449707, 10.227782249450684]","[3.2869133949279785, 5.884430408477783, -7.248839378356934]",-11.539485,-5.0961113,incorrect,False,-23.07897,-15.288334,incorrect,False,-18.896597,-13.228672,incorrect,False
capitals-recognition,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,True,"The capital of Brazil is either Brasilia or Rio de Janeiro. In fact,","The capital of Brazil is either Brasilia or Rio de Janeiro. In fact, the capital of Brazil is",7,3.8727188,18678,"[-4.594240188598633, 3.462963819503784]","[-2.765113592147827, -28.724666595458984]",2583,"[0.5859686136245728, 7.218482971191406, 7.836986541748047]","[5.263262748718262, -1.6721290349960327, -8.609970092773438]",-10.541203,-4.9735065,incorrect,False,-21.082405,-14.920519,incorrect,False,-17.440237,-12.260027,incorrect,False
capitals-recognition,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,True,"The capital of Brazil is either Brasilia or Rio de Janeiro. In fact,","The capital of Brazil is either Brasilia or Rio de Janeiro. In fact, the capital of Brazil is",8,3.1188767,8137,"[-4.332803726196289, 1.2239058017730713]","[11.687700271606445, -0.7186604738235474]",541,"[1.6605288982391357, 6.717587471008301, 6.292878150939941]","[4.9934000968933105, 15.43543529510498, 11.217947006225586]",-11.075494,-4.820369,incorrect,False,-22.150988,-14.461106,incorrect,False,-18.017776,-12.024444,incorrect,False
capitals-recognition,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,True,"The capital of Brazil is either Brasilia or Rio de Janeiro. In fact,","The capital of Brazil is either Brasilia or Rio de Janeiro. In fact, the capital of Brazil is",9,2.4110348,228,"[-0.028537234291434288, 0.9811602234840393]","[-7.5302581787109375, -14.078935623168945]",53,"[2.564741611480713, 8.565265655517578, 7.603846549987793]","[1.6449787616729736, -41.385135650634766, -44.06404495239258]",-6.4606695,-2.5415978,incorrect,False,-12.921339,-7.6247935,incorrect,False,-10.054004,-7.460726,incorrect,False
capitals-recognition,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,True,"The capital of Brazil is either Brasilia or Rio de Janeiro. In fact,","The capital of Brazil is either Brasilia or Rio de Janeiro. In fact, the capital of Brazil is",10,2.3859162,101,"[-1.385035514831543, -0.47531965374946594]","[16.392208099365234, -0.005572961643338203]",15,"[2.4151298999786377, 4.031678199768066, 1.088729739189148]","[6.5722975730896, -1.6511985063552856, 7.950541973114014]",-5.395274,-2.263182,incorrect,False,-10.790548,-6.789546,incorrect,False,-9.067482,-5.2673163,incorrect,False
capitals-recognition,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,True,"The capital of Brazil is either Brasilia or Rio de Janeiro. In fact,","The capital of Brazil is either Brasilia or Rio de Janeiro. In fact, the capital of Brazil is",11,4.0234203,1,"[4.880380153656006, -1.59086012840271]",,3,"[3.903076648712158, 5.897778511047363, 1.8408825397491455]",,-0.80248654,-0.89957356,correct,True,-1.6049731,-2.6987207,correct,True,-1.532484,-2.5097876,correct,True
capitals-recognition,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,False,"The capital of Brazil is either Rio de Janeiro or Brasilia. In fact,","The capital of Brazil is either Rio de Janeiro or Brasilia. In fact, the capital of Brazil is",0,0.3832838,29095,"[-1.5436238050460815, 21.092193603515625]","[0.4999351501464844, 0.7398584485054016]",31418,"[-2.2048306465148926, 18.787187576293945, 11.451823234558105]","[-3.1956000328063965, 6.082276821136475, 27.80069351196289]",-18.55237,-22.48269,correct,True,-37.10474,-67.448074,correct,True,-33.657288,-34.318493,correct,True
capitals-recognition,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,False,"The capital of Brazil is either Rio de Janeiro or Brasilia. In fact,","The capital of Brazil is either Rio de Janeiro or Brasilia. In fact, the capital of Brazil is",1,1.4700845,26924,"[-1.1047731637954712, 18.318450927734375]","[-0.9717351794242859, 2.0569121837615967]",32979,"[-2.5973305702209473, 16.904272079467773, 18.755767822265625]","[1.0081684589385986, -0.8663680553436279, 17.28603744506836]",-13.775055,-12.76342,incorrect,False,-27.55011,-38.29026,correct,True,-25.436663,-26.92922,correct,True
capitals-recognition,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,False,"The capital of Brazil is either Rio de Janeiro or Brasilia. In fact,","The capital of Brazil is either Rio de Janeiro or Brasilia. In fact, the capital of Brazil is",2,2.106196,25547,"[-1.107890009880066, 14.961198806762695]","[-1.7186269760131836, -10.849496841430664]",28222,"[-1.6224653720855713, 13.394291877746582, 19.197778701782227]","[2.0182788372039795, 11.976699829101562, 11.503423690795898]",-10.779379,-7.9345307,incorrect,False,-21.558758,-23.803593,correct,True,-20.733059,-21.247635,correct,True
capitals-recognition,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,False,"The capital of Brazil is either Rio de Janeiro or Brasilia. In fact,","The capital of Brazil is either Rio de Janeiro or Brasilia. In fact, the capital of Brazil is",3,2.1228075,17530,"[-1.4181263446807861, 9.985960006713867]","[2.644665002822876, -2.8729026317596436]",12565,"[-0.29568806290626526, 13.47152042388916, 18.64894676208496]","[-1.2637031078338623, -7.077700138092041, -4.668715476989746]",-10.28995,-5.6797986,incorrect,False,-20.5799,-17.039396,incorrect,False,-17.569208,-16.44677,incorrect,False
capitals-recognition,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,False,"The capital of Brazil is either Rio de Janeiro or Brasilia. In fact,","The capital of Brazil is either Rio de Janeiro or Brasilia. In fact, the capital of Brazil is",4,3.614335,9488,"[0.09687339514493942, 6.625150203704834]","[-16.724584579467773, -3.2967417240142822]",12997,"[-0.7221935987472534, 7.839563846588135, 13.17794132232666]","[1.8907992839813232, 1.5773663520812988, -3.4563663005828857]",-8.320902,-5.4041715,incorrect,False,-16.641804,-16.212515,incorrect,False,-13.465914,-14.284981,correct,True
capitals-recognition,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,False,"The capital of Brazil is either Rio de Janeiro or Brasilia. In fact,","The capital of Brazil is either Rio de Janeiro or Brasilia. In fact, the capital of Brazil is",5,1.5674514,22356,"[-4.535037517547607, 5.2179856300354]","[2.672193765640259, -4.616827011108398]",5768,"[-0.09468048065900803, 6.769289493560791, 10.389225959777832]","[4.602875232696533, -8.824446678161621, -2.5542051792144775]",-11.237007,-5.7476597,incorrect,False,-22.474014,-17.24298,incorrect,False,-18.72,-14.279642,incorrect,False
capitals-recognition,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,False,"The capital of Brazil is either Rio de Janeiro or Brasilia. In fact,","The capital of Brazil is either Rio de Janeiro or Brasilia. In fact, the capital of Brazil is",6,2.767396,21170,"[-5.93373441696167, 4.275294303894043]","[-0.2682902216911316, -5.418954372406006]",2894,"[-0.1677200347185135, 7.170625686645508, 10.151263236999512]","[3.6518161296844482, 6.339927673339844, -7.046683311462402]",-11.495859,-5.100117,incorrect,False,-22.991718,-15.300352,incorrect,False,-18.822674,-13.056659,incorrect,False
capitals-recognition,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,False,"The capital of Brazil is either Rio de Janeiro or Brasilia. In fact,","The capital of Brazil is either Rio de Janeiro or Brasilia. In fact, the capital of Brazil is",7,3.914277,18687,"[-4.5048956871032715, 3.4139771461486816]","[-4.072842597961426, -27.67330551147461]",2356,"[0.8284296989440918, 7.174627304077148, 7.755740165710449]","[5.827744483947754, -1.8160955905914307, -7.78809928894043]",-10.573793,-4.9865746,incorrect,False,-21.147587,-14.959723,incorrect,False,-17.436281,-12.102955,incorrect,False
capitals-recognition,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,False,"The capital of Brazil is either Rio de Janeiro or Brasilia. In fact,","The capital of Brazil is either Rio de Janeiro or Brasilia. In fact, the capital of Brazil is",8,3.1079905,8926,"[-4.580030918121338, 1.2058378458023071]","[11.078968048095703, -1.1823564767837524]",459,"[1.9910966157913208, 6.673825263977051, 6.300280570983887]","[6.855382919311523, 16.068744659423828, 11.668230056762695]",-11.259953,-4.788109,incorrect,False,-22.519905,-14.3643265,incorrect,False,-18.341454,-11.770327,incorrect,False
