task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,correct_first,query,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",10,5.580248,3330,"[2.3327136039733887, 3.902928590774536, 7.850783824920654]","[5.304914474487305, 2.3415720462799072, 4.755401611328125]",28230,[-1.7961074113845825],[-1.885156273841858],-8.505382,-15.061883,correct,True,-25.516144,-15.061883,incorrect,False,-10.933063,-15.061883,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",11,4.6895475,756,"[4.674655437469482, 5.2136921882629395, 9.768547058105469]","[-0.6604675650596619, 2.677158832550049, -2.265444755554199]",37730,[-2.517310857772827],[4.011872291564941],-7.2341857,-16.65737,correct,True,-21.702557,-16.65737,incorrect,False,-9.465403,-16.65737,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",12,3.1559749,831,"[4.165360927581787, 6.427163124084473, 8.861047744750977]","[1.0807796716690063, -2.6576671600341797, -0.8392120003700256]",20838,[-0.7126116156578064],[0.6704835891723633],-7.421512,-15.231807,correct,True,-22.264536,-15.231807,incorrect,False,-10.353838,-15.231807,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",13,2.8720691,770,"[4.2258219718933105, 4.8663105964660645, 6.7462158203125]","[-2.2453482151031494, 6.687519550323486, 1.8877090215682983]",17395,[-0.3408166766166687],[3.049057722091675],-8.103627,-15.0793915,correct,True,-24.310883,-15.0793915,incorrect,False,-10.512739,-15.0793915,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",14,3.5218797,1096,"[3.422360897064209, 7.772078514099121, 8.822768211364746]","[-2.6435797214508057, 5.081610679626465, 2.043489933013916]",8206,[0.8521193861961365],[2.564788341522217],-7.03219,-12.939888,correct,True,-21.09657,-12.939888,incorrect,False,-10.369638,-12.939888,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",15,4.3087153,3343,"[2.184644937515259, 9.58222484588623, 9.966817855834961]","[5.111392974853516, -2.6707472801208496, 2.8761515617370605]",4225,[1.8957056999206543],[2.0576231479644775],-6.8606014,-12.097272,correct,True,-20.581804,-12.097272,incorrect,False,-11.808333,-12.097272,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",16,3.6074188,419,"[4.187623500823975, 7.121375560760498, 9.501337051391602]","[3.142321825027466, 0.21423248946666718, 4.921290874481201]",1237,[2.6046483516693115],[15.571266174316406],-6.7323785,-11.649498,correct,True,-20.197136,-11.649498,incorrect,False,-10.066523,-11.649498,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",17,2.829325,338,"[4.6000142097473145, 5.8261308670043945, 11.865900993347168]","[3.8057644367218018, 1.728981852531433, 0.7940524816513062]",26,[8.686223983764648],[1.7662625312805176],-5.992519,-5.8712735,incorrect,False,-17.977556,-5.8712735,incorrect,False,-9.957466,-5.8712735,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",18,3.227302,265,"[5.225663661956787, 6.018200397491455, 8.992201805114746]","[20.44175910949707, 1.2616181373596191, -1.3937289714813232]",48,[8.254671096801758],[-2.1263585090637207],-6.2667046,-6.248789,incorrect,False,-18.800114,-6.248789,incorrect,False,-9.277785,-6.248789,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",19,3.5248346,4,"[10.744510650634766, 6.965359210968018, 8.127184867858887]","[1.7640514373779297, 3.3517446517944336, 5.584568500518799]",118,[6.494324207305908],[10.91227912902832],-4.137232,-7.598691,correct,True,-12.4116955,-7.598691,incorrect,False,-3.3484685,-7.598691,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",20,3.3086128,5,"[9.981971740722656, 7.4849958419799805, 8.630570411682129]","[4.541319847106934, 5.374955654144287, -0.19938114285469055]",23,[8.444075584411621],[-1.097738265991211],-3.6716125,-5.4786105,correct,True,-11.014837,-5.4786105,incorrect,False,-3.94071,-5.4786105,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",21,3.4239495,5,"[10.717390060424805, 10.333837509155273, 10.975380897521973]","[5.2302470207214355, 2.7442586421966553, 6.91997766494751]",46,[7.601076126098633],[7.3872175216674805],-2.0430858,-6.511668,correct,True,-6.1292577,-6.511668,correct,True,-3.3953757,-6.511668,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",22,3.568594,2,"[12.945265769958496, 12.819223403930664, 18.650117874145508]","[4.877902984619141, 8.355170249938965, 6.003180980682373]",13,[10.648730278015137],[6.117587089538574],-0.8416641,-4.45889,correct,True,-2.5249922,-4.45889,correct,True,-2.162256,-4.45889,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",23,4.243929,1,"[16.518522262573242, 23.89304542541504, 27.145517349243164]",,2,[15.592312812805176],,-0.5194698,-2.4805224,correct,True,-1.5584095,-2.4805224,correct,True,-1.5543154,-2.4805224,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",0,7.5404377,16125,"[-0.07477296143770218, 1.256217122077942, 1.476248025894165]","[-1.6305794715881348, -0.3402706980705261, -0.6608571410179138]",37066,[-2.870640277862549],[-0.7469750046730042],-13.202422,-15.843844,correct,True,-39.607265,-15.843844,incorrect,False,-13.0479765,-15.843844,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",1,7.240556,18612,"[-0.7528519034385681, 0.9407103657722473, 0.8577960729598999]","[-0.7172731757164001, -1.1240389347076416, 2.4172189235687256]",35040,[-2.941359519958496],[-1.4461969137191772],-12.973607,-15.798385,correct,True,-38.920822,-15.798385,incorrect,False,-13.609876,-15.798385,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",2,6.7816367,21446,"[-0.8197064995765686, 0.27363091707229614, 2.1698806285858154]","[0.7301195859909058, -1.9589412212371826, 3.5317230224609375]",35425,[-2.618201732635498],[2.362694025039673],-12.652046,-15.7066,correct,True,-37.95614,-15.7066,incorrect,False,-13.908106,-15.7066,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",3,7.224778,19293,"[-0.5948633551597595, -0.39490726590156555, 4.3836541175842285]","[-0.31345319747924805, 4.960330009460449, 2.9469189643859863]",27740,[-1.638728141784668],[3.8623337745666504],-12.183021,-14.5128565,correct,True,-36.54906,-14.5128565,incorrect,False,-13.46899,-14.5128565,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",4,6.5669813,23088,"[-0.7181017994880676, 1.0162112712860107, 5.904232501983643]","[0.41054773330688477, -2.1699955463409424, -4.79610538482666]",19943,[-0.33081987500190735],[0.34560680389404297],-11.400119,-13.602426,correct,True,-34.200356,-13.602426,incorrect,False,-13.989708,-13.602426,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",5,5.495683,13645,"[-0.6228287816047668, 0.25977712869644165, 2.5784950256347656]","[3.3071959018707275, -1.3602941036224365, 5.141231060028076]",10307,[-0.036146048456430435],[0.48173248767852783],-12.34573,-13.075408,correct,True,-37.03719,-13.075408,incorrect,False,-13.66209,-13.075408,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",6,6.2405863,8006,"[0.8970198035240173, -0.10027319192886353, 4.9581074714660645]","[-0.4300924241542816, 2.0222527980804443, 3.2919490337371826]",11373,[0.26664361357688904],[1.9317530393600464],-11.161656,-12.714067,correct,True,-33.48497,-12.714067,incorrect,False,-12.083692,-12.714067,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",7,6.0709066,8925,"[0.6472938656806946, 0.8026713728904724, 6.020031929016113]","[-4.003229141235352, 5.9772629737854, 0.6698290705680847]",6299,[1.227412462234497],[0.8481312394142151],-10.619433,-11.823778,correct,True,-31.8583,-11.823778,incorrect,False,-12.403896,-11.823778,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",8,5.0786967,22943,"[-1.4576711654663086, 3.1937434673309326, 5.805700302124023]","[5.833144187927246, 1.298067331314087, -2.1270554065704346]",4429,[1.6030089855194092],[-3.9345669746398926],-10.648895,-11.470207,correct,True,-31.946686,-11.470207,incorrect,False,-14.530886,-11.470207,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",9,4.9550486,5902,"[1.0994874238967896, 3.6638524532318115, 5.111067771911621]","[1.7451061010360718, -0.11311334371566772, 2.4539730548858643]",11921,[-0.07431692630052567],[-3.2956435680389404],-9.902368,-13.139322,correct,True,-29.707104,-13.139322,incorrect,False,-11.965518,-13.139322,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",10,5.642227,4541,"[1.9188623428344727, 3.8693525791168213, 6.27395486831665]","[3.4087467193603516, 5.873124122619629, 2.996721029281616]",26782,[-1.633713722229004],[0.3482426106929779],-9.129182,-14.872846,correct,True,-27.387547,-14.872846,incorrect,False,-11.320269,-14.872846,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",11,4.6924596,2214,"[3.3652350902557373, 6.571225166320801, 7.771575450897217]","[-0.548612654209137, 0.4125119149684906, -1.6029307842254639]",28919,[-1.3035378456115723],[3.3611485958099365],-7.684326,-15.4531765,correct,True,-23.052979,-15.4531765,incorrect,False,-10.784394,-15.4531765,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",12,3.1366875,2211,"[2.9426636695861816, 6.865387916564941, 7.046592712402344]","[1.3739904165267944, -2.5696871280670166, -1.616591215133667]",13853,[0.2071126401424408],[0.3480069637298584],-8.055758,-14.331316,correct,True,-24.167276,-14.331316,incorrect,False,-11.595763,-14.331316,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",13,2.4798236,1862,"[3.1895229816436768, 5.304846286773682, 4.940110206604004]","[-2.04354190826416, 5.853898048400879, 3.062422752380371]",12637,[0.38910114765167236],[2.022207498550415],-8.888473,-14.608541,correct,True,-26.665417,-14.608541,incorrect,False,-11.808114,-14.608541,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",14,2.9765935,2580,"[2.4474008083343506, 7.925448417663574, 7.1680803298950195]","[-2.754973888397217, 5.177175045013428, 2.8407034873962402]",6573,[1.227312445640564],[2.354326009750366],-7.8430543,-12.867649,correct,True,-23.529163,-12.867649,incorrect,False,-11.647558,-12.867649,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",15,3.708846,6936,"[1.2122862339019775, 9.623985290527344, 8.405104637145996]","[5.365485191345215, -2.646831750869751, 2.984022378921509]",3367,[2.182145357131958],[1.7794338464736938],-7.643339,-12.134003,correct,True,-22.930017,-12.134003,incorrect,False,-13.103855,-12.134003,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",16,2.8403947,655,"[3.506986618041992, 7.159247875213623, 8.325939178466797]","[3.036052942276001, 0.7885345816612244, 4.745894432067871]",1135,[2.7002639770507812],[15.193318367004395],-7.5475945,-12.048246,correct,True,-22.642784,-12.048246,incorrect,False,-11.241512,-12.048246,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",17,2.2911901,481,"[3.989642858505249, 6.0871782302856445, 10.509010314941406]","[2.7629828453063965, 1.8868263959884644, -0.4089161157608032]",33,[8.43044662475586],[2.4730563163757324],-6.7398376,-6.630669,incorrect,False,-20.219513,-6.630669,incorrect,False,-11.0714855,-6.630669,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",18,2.8144062,407,"[4.357906818389893, 6.297817707061768, 7.110360145568848]","[18.5361385345459, 1.5501145124435425, -0.7180827260017395]",46,[8.251313209533691],[-3.1726925373077393],-7.308192,-6.5677385,incorrect,False,-21.924576,-6.5677385,incorrect,False,-10.4611435,-6.5677385,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",19,3.346496,17,"[9.331598281860352, 7.366508483886719, 6.708569526672363]","[1.8241766691207886, 3.5938262939453125, 5.513918876647949]",147,[6.187283515930176],[10.29297161102295],-5.076139,-8.02945,correct,True,-15.228417,-8.02945,incorrect,False,-4.8851814,-8.02945,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",20,3.138932,18,"[8.7430419921875, 7.930543899536133, 7.3549323081970215]","[4.131248474121094, 6.064382076263428, 0.3348527252674103]",32,[8.021862983703613],[-0.6213445067405701],-4.4430246,-5.99793,correct,True,-13.329074,-5.99793,incorrect,False,-5.276786,-5.99793,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",21,3.3524837,12,"[9.42706298828125, 10.797760009765625, 10.010881423950195]","[4.767883777618408, 4.035372257232666, 6.383730888366699]",58,[7.357466220855713],[6.719494342803955],-2.6295404,-6.741728,correct,True,-7.8886213,-6.741728,incorrect,False,-4.6721478,-6.741728,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",22,3.7291002,5,"[11.38321304321289, 13.898544311523438, 17.462831497192383]","[5.301988124847412, 8.107928276062012, 4.479321479797363]",15,[10.129862785339355],[6.1217851638793945],-1.2340132,-4.7056184,correct,True,-3.7020397,-4.7056184,correct,True,-3.452132,-4.7056184,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",23,4.610389,1,"[15.646032333374023, 25.19675636291504, 26.58761215209961]",,3,[15.403465270996094],,-0.79114693,-2.6103172,correct,True,-2.3734407,-2.6103172,correct,True,-2.367738,-2.6103172,correct,True
capitals-recognition,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,True,"The capital of Brazil is either Brasilia or Rio de Janeiro. In fact,","The capital of Brazil is either Brasilia or Rio de Janeiro. In fact, the capital of Brazil is",0,7.624929,44468,"[-3.965595006942749, 5.845285892486572]","[-0.27524369955062866, -3.731647253036499]",26556,"[-1.1131170988082886, 4.857100486755371, 10.326132774353027]","[-3.3683462142944336, 3.2466437816619873, 4.882375717163086]",-12.302931,-9.989499,incorrect,False,-24.605862,-29.968498,correct,True,-17.161592,-14.309115,incorrect,False
