item_id,profession,profession_bias,condition,cue,prefix,correct,incorrect,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,task
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,10,9.409795,137,[4.2453932762146],[2.9840495586395264],874,[3.001558303833008],[-0.34418272972106934],-7.5778713,-8.821707,correct,True,-7.5778713,-8.821707,correct,True,-7.5778713,-8.821707,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,11,9.268683,78,[4.612573146820068],[4.2366204261779785],1254,[2.7942187786102295],[4.607658863067627],-7.2634764,-9.081831,correct,True,-7.2634764,-9.081831,correct,True,-7.2634764,-9.081831,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,12,8.958672,53,[5.071048736572266],[3.498884677886963],526,[3.547361373901367],[0.6269869208335876],-6.8778834,-8.401571,correct,True,-6.8778834,-8.401571,correct,True,-6.8778834,-8.401571,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,13,8.856991,41,[5.327638149261475],[0.9168192744255066],769,[3.3015668392181396],[-1.9612762928009033],-6.6342154,-8.660286,correct,True,-6.6342154,-8.660286,correct,True,-6.6342154,-8.660286,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,14,8.996776,62,[4.903316497802734],[4.742567539215088],1570,[2.4988245964050293],[2.289045572280884],-6.882556,-9.287048,correct,True,-6.882556,-9.287048,correct,True,-6.882556,-9.287048,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,15,9.037539,35,[5.220089912414551],[2.6758031845092773],1197,[2.6443614959716797],[-0.9024535417556763],-6.443927,-9.019655,correct,True,-6.443927,-9.019655,correct,True,-6.443927,-9.019655,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,16,8.899378,39,[5.039472579956055],[3.9797370433807373],1879,[2.108656644821167],[4.3962812423706055],-6.5084934,-9.439309,correct,True,-6.5084934,-9.439309,correct,True,-6.5084934,-9.439309,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,17,8.90171,34,[5.1792731285095215],[8.333395957946777],1055,[2.6133594512939453],[3.862173557281494],-6.3190928,-8.885007,correct,True,-6.3190928,-8.885007,correct,True,-6.3190928,-8.885007,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,18,8.618977,17,[5.907664775848389],[4.631994247436523],783,[2.9317657947540283],[2.3758904933929443],-5.633815,-8.6097145,correct,True,-5.633815,-8.6097145,correct,True,-5.633815,-8.6097145,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,19,8.486821,18,[5.9369215965271],[5.002530574798584],733,[2.9611623287200928],[4.414448261260986],-5.589266,-8.565025,correct,True,-5.589266,-8.565025,correct,True,-5.589266,-8.565025,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,20,8.060635,20,[6.082543849945068],[8.652691841125488],614,[3.2557506561279297],[9.313413619995117],-5.584077,-8.41087,correct,True,-5.584077,-8.41087,correct,True,-5.584077,-8.41087,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,21,7.9651194,10,[6.6076555252075195],[6.78358793258667],324,[3.9896156787872314],[-2.776301383972168],-5.13332,-7.75136,correct,True,-5.13332,-7.75136,correct,True,-5.13332,-7.75136,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,22,7.7447286,10,[6.847468852996826],[8.423141479492188],617,[3.416048049926758],[8.386858940124512],-4.975007,-8.406427,correct,True,-4.975007,-8.406427,correct,True,-4.975007,-8.406427,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,23,7.601447,6,[7.215577602386475],[8.534024238586426],391,[3.988173723220825],[5.307923316955566],-4.728996,-7.9564,correct,True,-4.728996,-7.9564,correct,True,-4.728996,-7.9564,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,24,7.2337036,6,[7.624899864196777],[7.879065990447998],383,[4.268341064453125],[4.157771587371826],-4.583107,-7.939666,correct,True,-4.583107,-7.939666,correct,True,-4.583107,-7.939666,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,25,7.092109,5,[7.940523147583008],[4.902594089508057],341,[4.428951740264893],[1.5423271656036377],-4.349485,-7.8610563,correct,True,-4.349485,-7.8610563,correct,True,-4.349485,-7.8610563,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,26,6.8526278,7,[8.112442970275879],[4.147669315338135],417,[4.443163871765137],[5.835005283355713],-4.408332,-8.077611,correct,True,-4.408332,-8.077611,correct,True,-4.408332,-8.077611,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,27,6.573365,8,[8.223160743713379],[6.870882034301758],364,[4.765637397766113],[5.621717929840088],-4.5069633,-7.9644866,correct,True,-4.5069633,-7.9644866,correct,True,-4.5069633,-7.9644866,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,28,6.5507016,5,[8.550923347473145],[8.664995193481445],299,[5.080097675323486],[3.6405720710754395],-4.2370872,-7.7079124,correct,True,-4.2370872,-7.7079124,correct,True,-4.2370872,-7.7079124,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,29,6.4654884,3,[9.031332015991211],[-3.2679762840270996],284,[5.2598652839660645],[1.788034439086914],-3.8355486,-7.6070156,correct,True,-3.8355486,-7.6070156,correct,True,-3.8355486,-7.6070156,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,30,6.4729557,5,[8.689577102661133],[1.3324720859527588],262,[5.319506645202637],[-0.46457523107528687],-4.1454163,-7.5154867,correct,True,-4.1454163,-7.5154867,correct,True,-4.1454163,-7.5154867,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,31,6.5050383,5,[8.771675109863281],[3.8926961421966553],269,[5.288881778717041],[3.24169659614563],-4.0736876,-7.5564804,correct,True,-4.0736876,-7.5564804,correct,True,-4.0736876,-7.5564804,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,32,6.5761433,4,[9.006754875183105],[1.0238462686538696],213,[5.508009910583496],[5.296230316162109],-3.799061,-7.297806,correct,True,-3.799061,-7.297806,correct,True,-3.799061,-7.297806,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,33,6.5709596,4,[9.199013710021973],[-3.9170289039611816],139,[6.08244514465332],[3.099407911300659],-3.7369246,-6.853493,correct,True,-3.7369246,-6.853493,correct,True,-3.7369246,-6.853493,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,34,7.088403,7,[8.623504638671875],[3.5296924114227295],78,[6.511524677276611],[4.662667274475098],-4.3177533,-6.4297333,correct,True,-4.3177533,-6.4297333,correct,True,-4.3177533,-6.4297333,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,35,6.1910496,4,[11.717635154724121],,30,[10.202044486999512],,-3.9119706,-5.4275613,correct,True,-3.9119706,-5.4275613,correct,True,-3.9119706,-5.4275613,correct,True,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,0,8.054679,5048,[1.7627825736999512],[0.09665995836257935],16093,[0.5260461568832397],[3.575239658355713],-10.437446,-11.674183,correct,True,-10.437446,-11.674183,correct,True,-10.437446,-11.674183,correct,True,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,1,7.9741406,4516,[1.7483112812042236],[1.3602405786514282],9290,[1.0553838014602661],[1.9536042213439941],-10.352507,-11.045434,correct,True,-10.352507,-11.045434,correct,True,-10.352507,-11.045434,correct,True,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,2,7.869122,3539,[1.9313143491744995],[1.315123438835144],6840,[1.3340355157852173],[0.791131854057312],-10.171481,-10.76876,correct,True,-10.171481,-10.76876,correct,True,-10.171481,-10.76876,correct,True,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,3,8.541491,2520,[2.2678377628326416],[1.5933343172073364],6129,[1.4702045917510986],[1.147624135017395],-9.722967,-10.5206,correct,True,-9.722967,-10.5206,correct,True,-9.722967,-10.5206,correct,True,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,4,8.911481,1522,[2.5973525047302246],[-0.3739972412586212],4684,[1.6529117822647095],[1.310858964920044],-9.245881,-10.190322,correct,True,-9.245881,-10.190322,correct,True,-9.245881,-10.190322,correct,True,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,5,9.09161,2362,[2.2365927696228027],[0.559363603591919],3853,[1.8283064365386963],[1.5368324518203735],-9.554424,-9.962711,correct,True,-9.554424,-9.962711,correct,True,-9.554424,-9.962711,correct,True,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,6,9.324319,2507,[2.2026593685150146],[4.959388732910156],2884,[2.0823566913604736],[5.416557788848877],-9.5764065,-9.696709,correct,True,-9.5764065,-9.696709,correct,True,-9.5764065,-9.696709,correct,True,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,7,9.470878,406,[3.4774060249328613],[0.8565230369567871],415,[3.4652228355407715],[0.7037049531936646],-8.322293,-8.334476,correct,True,-8.322293,-8.334476,correct,True,-8.322293,-8.334476,correct,True,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,8,9.503437,451,[3.34447979927063],[2.0353469848632812],528,[3.248307466506958],[2.307183027267456],-8.361038,-8.457211,correct,True,-8.361038,-8.457211,correct,True,-8.361038,-8.457211,correct,True,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,9,9.454189,301,[3.692187547683716],[0.43556684255599976],349,[3.6098389625549316],[3.5103704929351807],-8.055833,-8.138182,correct,True,-8.055833,-8.138182,correct,True,-8.055833,-8.138182,correct,True,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,10,9.440221,439,[3.4809701442718506],[0.9319843053817749],183,[4.070207595825195],[2.49433970451355],-8.33906,-7.749822,incorrect,False,-8.33906,-7.749822,incorrect,False,-8.33906,-7.749822,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,11,9.231547,485,[3.521702766418457],[3.614964008331299],139,[4.363080024719238],[5.239301681518555],-8.38175,-7.540373,incorrect,False,-8.38175,-7.540373,incorrect,False,-8.38175,-7.540373,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,12,8.993253,276,[3.9845924377441406],[0.7986129522323608],51,[5.0741376876831055],[3.1548068523406982],-7.9541655,-6.86462,incorrect,False,-7.9541655,-6.86462,incorrect,False,-7.9541655,-6.86462,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,13,8.790786,467,[3.735240936279297],[-2.015246868133545],49,[5.247453689575195],[1.2163410186767578],-8.246213,-6.734,incorrect,False,-8.246213,-6.734,incorrect,False,-8.246213,-6.734,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,14,8.939767,1075,[2.8437938690185547],[2.9181177616119385],67,[4.876357078552246],[5.583873271942139],-8.963298,-6.9307346,incorrect,False,-8.963298,-6.9307346,incorrect,False,-8.963298,-6.9307346,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,15,8.99041,742,[3.0684142112731934],[-0.552263617515564],27,[5.357418060302734],[1.9545468091964722],-8.616698,-6.327694,incorrect,False,-8.616698,-6.327694,incorrect,False,-8.616698,-6.327694,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,16,8.839248,1212,[2.540196418762207],[3.1222984790802],47,[5.007425308227539],[3.859293222427368],-9.043594,-6.576366,incorrect,False,-9.043594,-6.576366,incorrect,False,-9.043594,-6.576366,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,17,8.879188,883,[2.799058198928833],[8.040146827697754],35,[5.12047815322876],[6.207450866699219],-8.711585,-6.3901653,incorrect,False,-8.711585,-6.3901653,incorrect,False,-8.711585,-6.3901653,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,18,8.651773,308,[3.75115704536438],[3.253305196762085],23,[5.512631893157959],[4.242086887359619],-7.791088,-6.0296125,incorrect,False,-7.791088,-6.0296125,incorrect,False,-7.791088,-6.0296125,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,19,8.520472,282,[3.813585042953491],[4.030214786529541],24,[5.520362377166748],[3.9886152744293213],-7.709034,-6.002257,incorrect,False,-7.709034,-6.002257,incorrect,False,-7.709034,-6.002257,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,20,8.057531,285,[4.006024360656738],[9.541221618652344],38,[5.578952312469482],[7.965651512145996],-7.6693983,-6.0964704,incorrect,False,-7.6693983,-6.0964704,incorrect,False,-7.6693983,-6.0964704,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,21,7.96241,156,[4.7384843826293945],[4.247852325439453],22,[6.066676139831543],[3.457496404647827],-7.011753,-5.6835613,incorrect,False,-7.011753,-5.6835613,incorrect,False,-7.011753,-5.6835613,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,22,7.709079,163,[4.853111267089844],[8.499935150146484],35,[5.994369029998779],[6.177576065063477],-7.000723,-5.8594646,incorrect,False,-7.000723,-5.8594646,incorrect,False,-7.000723,-5.8594646,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,23,7.569142,104,[5.356332302093506],[7.6461944580078125],32,[6.208517074584961],[6.791997909545898],-6.613578,-5.7613926,incorrect,False,-6.613578,-5.7613926,incorrect,False,-6.613578,-5.7613926,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,24,7.2364144,92,[5.777451515197754],[6.60139274597168],36,[6.514809608459473],[5.960826396942139],-6.4225216,-5.6851635,incorrect,False,-6.4225216,-5.6851635,incorrect,False,-6.4225216,-5.6851635,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,25,7.104098,69,[6.081620216369629],[1.922913670539856],31,[6.7230610847473145],[3.7772693634033203],-6.191846,-5.5504055,incorrect,False,-6.191846,-5.5504055,incorrect,False,-6.191846,-5.5504055,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,26,6.893655,93,[6.092157363891602],[10.376602172851562],39,[6.843140602111816],[2.962752103805542],-6.400824,-5.649841,incorrect,False,-6.400824,-5.649841,incorrect,False,-6.400824,-5.649841,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,27,6.611433,60,[6.707139015197754],[5.770562171936035],49,[6.898333549499512],[5.103336334228516],-6.0090094,-5.817815,incorrect,False,-6.0090094,-5.817815,incorrect,False,-6.0090094,-5.817815,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,28,6.5854964,47,[7.00028133392334],[3.7507452964782715],42,[7.125077724456787],[9.8768892288208],-5.7802534,-5.655457,incorrect,False,-5.7802534,-5.655457,incorrect,False,-5.7802534,-5.655457,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,29,6.504168,45,[7.154107570648193],[1.006413221359253],22,[7.725144863128662],[-2.780672788619995],-5.70799,-5.136953,incorrect,False,-5.70799,-5.136953,incorrect,False,-5.70799,-5.136953,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,30,6.519661,47,[7.135794162750244],[-2.079345226287842],30,[7.427341938018799],[1.0493040084838867],-5.688766,-5.397218,incorrect,False,-5.688766,-5.397218,incorrect,False,-5.688766,-5.397218,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,31,6.536221,50,[6.990195274353027],[4.2418532371521],29,[7.486099720001221],[3.274369478225708],-5.847204,-5.3512993,incorrect,False,-5.847204,-5.3512993,incorrect,False,-5.847204,-5.3512993,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,32,6.615274,36,[7.288295269012451],[5.708317756652832],20,[7.691362380981445],[2.0763280391693115],-5.511281,-5.1082134,incorrect,False,-5.511281,-5.1082134,incorrect,False,-5.511281,-5.1082134,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,33,6.6399083,17,[7.921927452087402],[2.3934366703033447],12,[7.964151859283447],[-2.6775381565093994],-4.9960656,-4.953841,incorrect,False,-4.9960656,-4.953841,incorrect,False,-4.9960656,-4.953841,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,34,7.159571,9,[8.264397621154785],[4.516083717346191],25,[7.569540500640869],[3.4484291076660156],-4.665653,-5.36051,correct,True,-4.665653,-5.36051,correct,True,-4.665653,-5.36051,correct,True,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,35,6.295317,3,[12.185929298400879],,21,[10.541028022766113],,-3.4571986,-5.1021,correct,True,-3.4571986,-5.1021,correct,True,-3.4571986,-5.1021,correct,True,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,0,8.149179,4711,[1.814612627029419],[0.27868494391441345],15512,[0.5739690661430359],[3.9693450927734375],-10.360545,-11.601189,correct,True,-10.360545,-11.601189,correct,True,-10.360545,-11.601189,correct,True,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,1,8.157104,4150,[1.8191828727722168],[1.4543408155441284],8241,[1.1768523454666138],[3.073171615600586],-10.2404785,-10.88281,correct,True,-10.2404785,-10.88281,correct,True,-10.2404785,-10.88281,correct,True,gender
