task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,correct_first,query,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",10,0.1998,658,"[36.15625, 23.203125, 29.109375]","[7.5, 10.8984375, 7.875]",19959,[-11.6796875],[-8.078125],-58.2,-116.25,correct,True,-174.5,-116.25,incorrect,False,-68.4,-116.25,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",11,0.08575,667,"[35.8125, 23.640625, 28.734375]","[11.6953125, 0.347412109375, 25.1875]",20381,[-12.4921875],[1.2626953125],-56.34,-116.4,correct,True,-169.0,-116.4,incorrect,False,-68.06,-116.4,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",12,0.0158,684,"[35.8125, 21.484375, 32.5]","[5.875, 6.890625, 35.53125]",20137,[-11.8359375],[-0.451171875],-58.4,-117.3,correct,True,-175.2,-117.3,incorrect,False,-69.7,-117.3,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",13,0.0125,788,"[32.4375, 21.296875, 37.0]","[10.0078125, 9.34375, 17.765625]",19469,[-10.2109375],[-13.171875],-58.34,-109.25,correct,True,-175.0,-109.25,incorrect,False,-66.6,-109.25,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",14,0.003557,735,"[33.0625, 21.09375, 38.625]","[13.2578125, 8.4609375, 23.203125]",20396,[-12.0390625],[-8.3359375],-58.03,-111.7,correct,True,-174.1,-111.7,incorrect,False,-66.56,-111.7,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",15,0.005043,806,"[32.59375, 20.703125, 40.0625]","[10.2890625, 16.421875, 23.234375]",20831,[-12.5546875],[-5.54296875],-60.7,-114.06,correct,True,-182.0,-114.06,incorrect,False,-68.94,-114.06,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",16,0.00974,850,"[31.796875, 21.453125, 41.75]","[16.78125, 11.8203125, 23.796875]",21041,[-12.59375],[-7.6484375],-60.38,-114.1,correct,True,-181.1,-114.1,incorrect,False,-69.7,-114.1,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",17,0.007572,747,"[32.8125, 21.734375, 42.84375]","[17.0, 7.4921875, 10.59375]",21212,[-13.1640625],[-6.57421875],-63.3,-114.94,correct,True,-190.0,-114.94,incorrect,False,-68.94,-114.94,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",18,0.007603,728,"[33.46875, 21.6875, 40.9375]","[6.87109375, 11.375, 5.2578125]",21232,[-13.3828125],[-1.6083984375],-65.9,-117.25,correct,True,-197.5,-117.25,incorrect,False,-70.44,-117.25,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",19,0.03558,756,"[32.625, 22.21875, 39.09375]","[28.078125, 17.578125, 10.640625]",20650,[-12.84375],[-11.03125],-66.0,-114.94,correct,True,-198.0,-114.94,incorrect,False,-69.44,-114.94,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",20,0.002762,642,"[35.53125, 23.234375, 38.46875]","[10.3203125, 8.3828125, 17.421875]",22211,[-13.9765625],[-8.296875],-63.38,-118.94,correct,True,-190.1,-118.94,incorrect,False,-69.44,-118.94,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",21,0.01201,652,"[34.40625, 22.96875, 38.5]","[-3.5703125, 18.609375, 18.734375]",22539,[-14.6875],[-3.888671875],-65.0,-116.9,correct,True,-195.0,-116.9,incorrect,False,-67.8,-116.9,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",22,0.0865,733,"[31.5, 23.96875, 39.375]","[2.509765625, 3.4140625, 10.3828125]",23115,[-14.671875],[-0.5517578125],-63.2,-110.56,correct,True,-189.5,-110.56,incorrect,False,-64.4,-110.56,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",23,0.0798,811,"[29.765625, 23.546875, 39.125]","[8.015625, 7.96875, 1.1748046875]",22135,[-13.7421875],[-7.4453125],-64.06,-107.9,correct,True,-192.2,-107.9,incorrect,False,-64.4,-107.9,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",24,0.7817,773,"[28.3125, 23.578125, 38.59375]","[14.640625, 7.90234375, 21.671875]",23564,[-14.140625],[-21.390625],-62.47,-98.2,correct,True,-187.4,-98.2,incorrect,False,-55.75,-98.2,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",25,0.5645,778,"[28.921875, 23.34375, 39.0]","[8.5, 5.69140625, -0.58642578125]",25647,[-16.890625],[-3.27734375],-65.2,-104.5,correct,True,-195.5,-104.5,incorrect,False,-58.72,-104.5,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",26,0.6636,787,"[28.125, 22.703125, 37.59375]","[0.2135009765625, 11.625, 5.6484375]",25091,[-16.046875],[-8.171875],-65.06,-101.4,correct,True,-195.2,-101.4,incorrect,False,-57.2,-101.4,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",27,1.34,826,"[25.359375, 22.78125, 37.46875]","[0.1624755859375, 13.8046875, 21.359375]",25909,[-16.609375],[-6.88671875],-64.6,-96.75,correct,True,-193.8,-96.75,incorrect,False,-54.78,-96.75,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",28,1.319,893,"[24.46875, 23.734375, 38.78125]","[16.53125, 10.703125, 21.171875]",25441,[-17.28125],[-10.3359375],-66.44,-100.0,correct,True,-199.4,-100.0,incorrect,False,-58.25,-100.0,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",29,0.8457,828,"[25.6875, 23.15625, 39.25]","[6.10546875, 12.7578125, 5.26171875]",23529,[-17.765625],[-11.78125],-71.5,-106.56,correct,True,-214.5,-106.56,incorrect,False,-63.12,-106.56,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",30,0.4268,838,"[24.53125, 23.015625, 38.0625]","[17.40625, 11.734375, 12.0703125]",23877,[-18.625],[-18.71875],-70.3,-106.9,correct,True,-211.0,-106.9,incorrect,False,-63.7,-106.9,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",31,0.2163,790,"[25.65625, 23.9375, 38.375]","[10.5625, 6.29296875, 4.0546875]",23911,[-20.34375],[-12.7109375],-70.06,-113.25,correct,True,-210.2,-113.25,incorrect,False,-67.25,-113.25,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",32,0.2678,718,"[26.359375, 24.4375, 38.90625]","[0.3095703125, 16.546875, 13.171875]",25807,[-21.796875],[-11.0078125],-68.6,-111.3,correct,True,-205.9,-111.3,incorrect,False,-63.12,-111.3,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",33,0.67,725,"[23.84375, 24.796875, 38.5625]","[7.03515625, 37.59375, 4.953125]",26270,[-22.4375],[-9.6953125],-68.5,-107.94,correct,True,-205.4,-107.94,incorrect,False,-61.66,-107.94,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",34,0.834,704,"[23.609375, 28.9375, 39.125]","[13.8046875, 16.703125, 22.109375]",25226,[-22.828125],[22.03125],-67.44,-108.4,correct,True,-202.2,-108.4,incorrect,False,-61.9,-108.4,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",35,0.866,566,"[24.546875, 30.171875, 41.125]","[14.75, 3.794921875, 6.34765625]",12566,[-10.2890625],[0.493408203125],-64.94,-93.0,correct,True,-194.9,-93.0,incorrect,False,-58.16,-93.0,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",36,0.8594,484,"[25.078125, 29.640625, 40.65625]","[0.59716796875, 10.4296875, 25.265625]",10998,[-9.1015625],[-16.609375],-62.4,-88.3,correct,True,-187.2,-88.3,incorrect,False,-54.12,-88.3,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",37,1.198,517,"[22.34375, 29.578125, 41.71875]","[7.8359375, 8.0546875, 15.71875]",12993,[-11.859375],[-12.8515625],-62.06,-85.9,correct,True,-186.2,-85.9,incorrect,False,-51.66,-85.9,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",38,1.059,461,"[21.546875, 28.140625, 40.46875]","[24.3125, -3.6015625, -22.859375]",14738,[-13.65625],[3.6328125],-62.22,-83.7,correct,True,-186.8,-83.7,incorrect,False,-48.47,-83.7,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",39,1.12,185,"[25.609375, 30.171875, 39.0]","[2.46875, -14.0546875, -18.3125]",9416,[-10.8671875],[-11.5],-53.38,-71.25,correct,True,-160.1,-71.25,incorrect,False,-34.78,-71.25,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",40,1.278,171,"[21.15625, 24.234375, 30.671875]","[-9.59375, 11.375, 1.89453125]",8999,[-12.265625],[-12.90625],-47.38,-64.6,correct,True,-142.1,-64.6,incorrect,False,-31.2,-64.6,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",41,1.211,145,"[17.734375, 26.109375, 28.46875]","[4.80859375, 8.375, -0.88330078125]",9405,[-13.375],[17.671875],-34.62,-57.38,correct,True,-103.9,-57.38,incorrect,False,-26.28,-57.38,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",42,1.182,71,"[16.921875, 26.25, 26.390625]","[-27.96875, 8.2421875, 7.140625]",3310,[-6.9921875],[-4.1640625],-25.78,-41.88,correct,True,-77.3,-41.88,incorrect,False,-17.95,-41.88,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",43,1.766,51,"[10.5078125, 27.125, 26.703125]","[-16.5625, 12.5078125, -14.421875]",2048,[-7.08203125],[-12.21875],-17.72,-30.2,correct,True,-53.12,-30.2,incorrect,False,-12.61,-30.2,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",44,1.776,69,"[6.65234375, 29.03125, 22.140625]","[-30.0625, 14.4765625, 14.2421875]",2267,[-8.765625],[-5.08984375],-8.3,-28.92,correct,True,-24.89,-28.92,correct,True,-13.5,-28.92,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",45,1.823,20,"[-3.736328125, 30.59375, 23.578125]","[-10.2265625, -4.55078125, 15.34375]",328,[-9.0078125],[-1.3466796875],-2.172,-11.766,correct,True,-6.516,-11.766,correct,True,-6.496,-11.766,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",46,2.863,13,"[-5.7109375, 23.484375, 24.203125]","[-5.3984375, 10.4375, 30.96875]",52,[-7.76953125],[-2.8984375],-1.663,-7.04,correct,True,-4.99,-7.04,correct,True,-4.98,-7.04,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",47,4.79,2,"[-7.046875, 23.0, 42.0]",,2,[-7.03125],,-0.947,-2.824,correct,True,-2.84,-2.824,incorrect,False,-2.84,-2.824,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",0,0.0,567,"[44.5625, 19.5, 19.390625]","[-4.97265625, 15.3046875, -3.919921875]",18173,[-10.796875],[1.6611328125],-123.25,-158.8,correct,True,-369.8,-158.8,incorrect,False,-103.44,-158.8,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",1,0.0,610,"[42.21875, 21.578125, 15.6875]","[0.9296875, -2.318359375, 6.890625]",18506,[-10.1171875],[0.61083984375],-110.94,-146.0,correct,True,-332.8,-146.0,incorrect,False,-93.6,-146.0,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",2,0.0,613,"[39.34375, 21.046875, 16.578125]","[22.703125, 11.6171875, 10.53125]",18753,[-9.2578125],[-9.796875],-101.06,-132.4,correct,True,-303.2,-132.4,incorrect,False,-83.75,-132.4,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",3,1.43e-05,577,"[40.21875, 21.875, 19.078125]","[6.40625, 5.8359375, 6.42578125]",18984,[-10.234375],[-2.8984375],-89.3,-129.0,correct,True,-268.0,-129.0,incorrect,False,-78.5,-129.0,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",4,0.0002315,608,"[38.15625, 22.3125, 19.8125]","[10.734375, -2.732421875, 5.29296875]",19549,[-9.921875],[-10.40625],-81.06,-122.1,correct,True,-243.2,-122.1,incorrect,False,-74.06,-122.1,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",5,0.009636,612,"[36.96875, 21.125, 20.640625]","[19.296875, 2.365234375, 5.7734375]",19803,[-10.4921875],[-17.703125],-77.0,-118.1,correct,True,-231.0,-118.1,incorrect,False,-70.7,-118.1,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",6,0.2378,612,"[36.53125, 20.671875, 21.109375]","[30.515625, 23.328125, 23.421875]",20150,[-12.4296875],[-8.0234375],-71.44,-117.06,correct,True,-214.2,-117.06,incorrect,False,-68.1,-117.06,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",7,0.696,616,"[37.3125, 23.546875, 26.328125]","[14.0078125, 4.18359375, 8.1875]",20575,[-12.390625],[-6.8359375],-64.0,-116.2,correct,True,-192.0,-116.2,incorrect,False,-66.5,-116.2,correct,True
