task,item_id,condition,exemplar,correct,incorrect,human_prop_correct,prefix,question,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,17,7.521656,46,[7.771480560302734],[16.420764923095703],189,"[6.48673677444458, 10.2516508102417]","[0.007923156023025513, 2.2406458854675293]",-6.278037,-5.045746,incorrect,False,-6.278037,-10.091492,correct,True,-6.278037,-7.5627813,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,18,7.35555,1,[11.274213790893555],[-0.7745176553726196],177,"[5.844474792480469, 9.805577278137207]","[0.6797077655792236, 2.9950003623962402]",-2.170091,-5.076413,correct,True,-2.170091,-10.152826,correct,True,-2.170091,-7.5998297,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,19,8.058509,1,[10.157541275024414],[1.7844760417938232],94,"[5.556648254394531, 9.625337600708008]","[-3.2626588344573975, 1.0877834558486938]",-2.523993,-4.646313,correct,True,-2.523993,-9.292626,correct,True,-2.523993,-7.124886,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,20,8.271015,1,[9.581681251525879],[3.7723147869110107],237,"[4.208571910858154, 9.104364395141602]","[-2.62869930267334, 1.692429780960083]",-2.384691,-5.026513,correct,True,-2.384691,-10.053026,correct,True,-2.384691,-7.7578,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,21,7.861009,1,[9.618414878845215],[2.7587945461273193],472,"[3.202094793319702, 8.635939598083496]","[1.4942859411239624, -0.812562882900238]",-1.9288348,-5.586748,correct,True,-1.9288348,-11.173496,correct,True,-1.9288348,-8.345155,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,22,7.8601356,1,[9.158684730529785],[9.434683799743652],315,"[3.205383777618408, 7.613517761230469]","[2.3731162548065186, 3.8022420406341553]",-1.9899354,-6.026639,correct,True,-1.9899354,-12.053278,correct,True,-1.9899354,-7.9432364,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,23,6.813714,1,[9.94406795501709],[4.146000862121582],280,"[3.34954833984375, 7.789430141448975]","[-0.4587739408016205, 1.0531845092773438]",-1.3560381,-6.0540276,correct,True,-1.3560381,-12.108055,correct,True,-1.3560381,-7.9505577,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,24,6.450195,1,[10.111001014709473],[-6.079336166381836],355,"[3.1491312980651855, 7.664309024810791]","[-2.2783043384552, 0.5311993956565857]",-1.2348822,-6.2253475,correct,True,-1.2348822,-12.450695,correct,True,-1.2348822,-8.196752,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,25,7.4799623,1,[8.93883991241455],[0.6360862255096436],563,"[2.7485759258270264, 7.63328742980957]","[-3.434980869293213, 3.5006978511810303]",-2.1934078,-6.238221,correct,True,-2.1934078,-12.476442,correct,True,-2.1934078,-8.383672,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,26,7.2492394,1,[8.896506309509277],[2.8252055644989014],946,"[2.263955593109131, 8.02515697479248]","[-0.44673240184783936, 4.8396172523498535]",-2.3208227,-6.2993903,correct,True,-2.3208227,-12.598781,correct,True,-2.3208227,-8.953373,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,27,7.065095,1,[9.13375186920166],[-5.859086036682129],1053,"[2.184730291366577, 8.625301361083984]","[-0.2714879512786865, 5.006527423858643]",-2.1953545,-6.0578613,correct,True,-2.1953545,-12.115723,correct,True,-2.1953545,-9.144376,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,28,7.1278687,1,[8.260968208312988],[-0.06632388383150101],1067,"[2.169881582260132, 9.576974868774414]","[-5.366061210632324, 5.009258270263672]",-3.0793896,-5.628209,correct,True,-3.0793896,-11.256418,correct,True,-3.0793896,-9.170476,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,29,6.7796764,1,[8.273716926574707],[5.023496150970459],2068,"[1.3503087759017944, 10.681641578674316]","[5.114561557769775, 7.408311367034912]",-3.220514,-5.649484,correct,True,-3.220514,-11.298968,correct,True,-3.220514,-10.143922,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,30,5.552433,1,[10.482954025268555],[1.5218313932418823],853,"[2.8768110275268555, 15.226386070251465]","[7.250707626342773, 7.382070064544678]",-1.8882397,-4.7723,correct,True,-1.8882397,-9.5446,correct,True,-1.8882397,-9.494383,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,31,4.0283356,1,[13.986186027526855],,46,"[8.998416900634766, 22.31742286682129]",,-1.1943164,-3.1053066,correct,True,-1.1943164,-6.2106133,correct,True,-1.1943164,-6.1820855,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,0,3.9814517,16401,"[3.1663010120391846, 10.014355659484863]","[0.8462356328964233, 2.070371389389038]",39182,[0.389112651348114],[0.004107380285859108],-9.572859,-17.228474,correct,True,-19.145718,-17.228474,incorrect,False,-14.451284,-17.228474,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,1,4.40848,9295,"[3.7764132022857666, 9.617582321166992]","[-2.0280492305755615, 4.210212230682373]",37492,[0.44947052001953125],[1.3925122022628784],-9.255915,-16.433567,correct,True,-18.51183,-16.433567,incorrect,False,-13.106625,-16.433567,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,2,4.6558795,15967,"[2.9639785289764404, 9.97390365600586]","[3.805143117904663, 4.568724155426025]",33185,[1.0594278573989868],[-0.7968754172325134],-9.215198,-15.585578,correct,True,-18.430395,-15.585578,incorrect,False,-13.6810255,-15.585578,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,3,4.2249403,11349,"[4.070759296417236, 9.934623718261719]","[0.06915315985679626, 0.797605574131012]",40031,[0.5435051918029785],[0.5775820016860962],-9.024911,-16.983341,correct,True,-18.049822,-16.983341,incorrect,False,-13.456085,-16.983341,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,4,5.304653,14477,"[3.489922285079956, 9.545451164245605]","[-2.7064621448516846, 9.335982322692871]",38113,[0.7166416049003601],[2.2139718532562256],-9.113619,-16.14257,correct,True,-18.227238,-16.14257,incorrect,False,-13.369291,-16.14257,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,5,6.1283464,23817,"[2.534018039703369, 11.427239418029785]","[1.965125560760498, 8.653897285461426]",32740,[1.5449471473693848],[-0.15247225761413574],-8.399687,-15.157549,correct,True,-16.799374,-15.157549,incorrect,False,-14.168478,-15.157549,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,6,7.6445804,15505,"[3.1113736629486084, 12.953583717346191]","[0.5625585317611694, 1.5526046752929688]",31327,[1.4102498292922974],[2.872307538986206],-6.865108,-14.116723,correct,True,-13.730216,-14.116723,correct,True,-12.415601,-14.116723,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,7,7.330613,15754,"[3.1397533416748047, 12.765707015991211]","[3.076636791229248, -0.7060430645942688]",24465,[2.212928295135498],[-1.139911413192749],-6.8267846,-13.504946,correct,True,-13.653569,-13.504946,incorrect,False,-12.578123,-13.504946,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,8,6.48404,6746,"[4.051607131958008, 12.10070514678955]","[2.2780370712280273, 2.0591511726379395]",25056,[1.827787160873413],[1.1570208072662354],-6.473146,-13.597297,correct,True,-12.946292,-13.597297,correct,True,-11.373478,-13.597297,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,9,6.503601,4143,"[4.668177604675293, 11.956912994384766]","[0.5465852618217468, -1.700039267539978]",21876,[2.1496450901031494],[3.8231709003448486],-6.215314,-13.3569,correct,True,-12.430628,-13.3569,correct,True,-10.838368,-13.3569,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,10,6.1738777,4818,"[4.625207901000977, 11.686480522155762]","[-3.856607675552368, 3.026728391647339]",12488,[3.322195529937744],[-3.6129069328308105],-6.4664464,-12.499168,correct,True,-12.932893,-12.499168,incorrect,False,-11.1961565,-12.499168,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,11,5.7567415,8972,"[3.527881383895874, 11.884344100952148]","[1.9411104917526245, 7.772975921630859]",19057,[2.291203498840332],[1.0255430936813354],-6.811474,-13.111027,correct,True,-13.622948,-13.111027,incorrect,False,-11.874349,-13.111027,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,12,5.845536,6675,"[3.9312262535095215, 12.896547317504883]","[4.798427104949951, 8.481514930725098]",17447,[2.4879064559936523],[3.3891544342041016],-6.222191,-12.885429,correct,True,-12.444382,-12.885429,correct,True,-11.442112,-12.885429,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,13,6.1101375,1299,"[5.183304309844971, 14.0316162109375]","[-0.33144861459732056, 3.5606484413146973]",7474,[3.383256196975708],[5.063625335693359],-5.0674014,-11.428414,correct,True,-10.134803,-11.428414,correct,True,-9.628366,-11.428414,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,14,6.4302835,2007,"[4.948886871337891, 13.919450759887695]","[3.133502721786499, 5.371212005615234]",3040,[4.536388874053955],[1.472748041152954],-5.3859663,-10.419958,correct,True,-10.771933,-10.419958,incorrect,False,-10.007462,-10.419958,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,15,6.147811,1046,"[5.37038516998291, 14.194290161132812]","[7.162368297576904, 2.7298431396484375]",2356,[4.588898181915283],[9.750526428222656],-4.974881,-10.294437,correct,True,-9.949762,-10.294437,correct,True,-9.512955,-10.294437,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,16,6.5770445,167,"[6.9433979988098145, 14.180604934692383]","[5.774234771728516, 4.425100326538086]",174,[6.896368980407715],[3.550837278366089],-4.0908585,-7.802337,correct,True,-8.181717,-7.802337,incorrect,False,-7.755311,-7.802337,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,17,6.539834,49,"[7.9191975593566895, 14.528029441833496]","[2.4525539875030518, 7.067252159118652]",96,[7.208128452301025],[1.286071538925171],-3.3946598,-7.2648287,correct,True,-6.7893195,-7.2648287,correct,True,-6.553762,-7.2648287,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,18,7.310613,28,"[7.9138712882995605, 14.978423118591309]","[4.153154373168945, 2.235694408416748]",54,[6.951275825500488],[4.331960678100586],-2.9236164,-6.728837,correct,True,-5.847233,-6.728837,correct,True,-5.766244,-6.728837,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,19,7.210411,11,"[8.27957534790039, 14.091744422912598]","[-1.9235162734985352, 2.3222403526306152]",22,[7.432194232940674],[-3.837803840637207],-2.4009748,-5.5413523,correct,True,-4.8019495,-5.5413523,correct,True,-4.6939716,-5.5413523,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,20,8.057865,14,"[6.955804347991943, 13.376220703125]","[2.201521158218384, 1.1766117811203003]",41,[5.671346664428711],[4.04665994644165],-2.6010127,-6.367837,correct,True,-5.2020254,-6.367837,correct,True,-5.0833793,-6.367837,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,21,7.511784,13,"[6.856674671173096, 12.28977108001709]","[1.1739195585250854, 4.2630696296691895]",20,[6.14569091796875],[4.011562824249268],-2.574989,-5.608703,correct,True,-5.149978,-5.608703,correct,True,-4.8977184,-5.608703,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,22,7.3394966,16,"[6.333479404449463, 11.955465316772461]","[3.745016098022461, 1.2658544778823853]",15,[6.345710754394531],[1.596510410308838],-2.7528188,-5.1486673,correct,True,-5.5056376,-5.1486673,incorrect,False,-5.1608977,-5.1486673,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,23,7.6000404,13,"[6.554659366607666, 11.664910316467285]","[-0.6767265796661377, 0.9410017132759094]",16,[6.208862781524658],[1.6574020385742188],-2.6196187,-5.110054,correct,True,-5.2392373,-5.110054,incorrect,False,-4.7642584,-5.110054,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,24,7.5646696,15,"[6.160178184509277, 11.472594261169434]","[4.779808521270752, -0.11195557564496994]",14,[6.16114616394043],[3.0208659172058105],-2.7924886,-5.09346,correct,True,-5.584977,-5.09346,incorrect,False,-5.094429,-5.09346,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,25,7.2055426,11,"[6.697143077850342, 11.38912582397461]","[2.1175756454467773, 1.851433515548706]",19,[6.426795959472656],[0.3644239008426666],-2.5552728,-4.8934593,correct,True,-5.1105456,-4.8934593,incorrect,False,-4.6231127,-4.8934593,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,26,7.246834,8,"[6.891180992126465, 11.743388175964355]","[0.6382883787155151, 2.4988651275634766]",16,[6.370457649230957],[2.0265161991119385],-2.3875961,-4.9289455,correct,True,-4.7751923,-4.9289455,correct,True,-4.408223,-4.9289455,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,27,7.2498035,8,"[6.872715950012207, 12.179441452026367]","[0.9527844786643982, 1.8417844772338867]",14,[6.54780912399292],[-1.8112801313400269],-2.357833,-4.7788076,correct,True,-4.715666,-4.7788076,correct,True,-4.4539022,-4.7788076,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,28,7.018284,9,"[6.961492538452148, 12.847050666809082]","[2.987647771835327, 3.6361637115478516]",20,[6.239741325378418],[-0.13632957637310028],-2.2892728,-5.1511307,correct,True,-4.5785456,-5.1511307,correct,True,-4.429382,-5.1511307,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,29,6.7366643,6,"[7.359649181365967, 13.88538932800293]","[2.8203861713409424, 4.318187713623047]",23,[6.181252479553223],[3.0933010578155518],-2.0924556,-5.306047,correct,True,-4.1849113,-5.306047,correct,True,-4.127651,-5.306047,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,30,5.3724933,4,"[9.027284622192383, 18.044370651245117]","[4.911694049835205, 3.7487523555755615]",15,[7.7647271156311035],[5.168878555297852],-1.6767194,-4.614373,correct,True,-3.3534389,-4.614373,correct,True,-3.3518205,-4.614373,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,31,3.288363,1,"[14.319767951965332, 26.22666358947754]",,4,[12.90572452545166],,-0.6251952,-2.6642451,correct,True,-1.2503904,-2.6642451,correct,True,-1.2502096,-2.6642451,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,0,4.06632,39875,[0.22949735820293427],[0.2193840593099594],38238,[0.5125635266304016],[-1.521099328994751],-17.295832,-17.012766,incorrect,False,-17.295832,-17.012766,incorrect,False,-17.295832,-17.012766,incorrect,False
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,1,4.445037,37982,[0.36759188771247864],[1.6632500886917114],40786,[-0.09644797444343567],[1.2094097137451172],-16.541368,-17.00541,correct,True,-16.541368,-17.00541,correct,True,-16.541368,-17.00541,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,2,4.330706,32344,[1.090287685394287],[-0.960361123085022],37443,[0.4276588261127472],[0.052170488983392715],-15.545867,-16.208496,correct,True,-15.545867,-16.208496,correct,True,-15.545867,-16.208496,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,3,4.0730305,40366,[0.47999802231788635],[0.9245269894599915],40984,[0.37634721398353577],[0.9962208867073059],-17.122793,-17.226444,correct,True,-17.122793,-17.226444,correct,True,-17.122793,-17.226444,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,4,5.2711263,37498,[0.7942929863929749],[1.1783643960952759],37988,[0.7262857556343079],[1.894061803817749],-16.102869,-16.170876,correct,True,-16.102869,-16.170876,correct,True,-16.102869,-16.170876,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,5,6.118536,34355,[1.2565231323242188],[-0.003006144892424345],32942,[1.4280002117156982],[1.398461937904358],-15.301016,-15.129539,incorrect,False,-15.301016,-15.129539,incorrect,False,-15.301016,-15.129539,incorrect,False
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,6,7.6720414,32397,[1.200692892074585],[2.5765347480773926],26309,[1.8374695777893066],[-2.1471869945526123],-14.197315,-13.560539,incorrect,False,-14.197315,-13.560539,incorrect,False,-14.197315,-13.560539,incorrect,False
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,7,7.4272733,26663,[1.9398009777069092],[-1.468063235282898],34965,[1.0816137790679932],[-3.5601084232330322],-13.722036,-14.580224,correct,True,-13.722036,-14.580224,correct,True,-13.722036,-14.580224,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,8,6.947487,27293,[1.4177244901657104],[2.8962502479553223],40519,[-0.06347496807575226],[2.3614110946655273],-13.650248,-15.131447,correct,True,-13.650248,-15.131447,correct,True,-13.650248,-15.131447,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,9,6.950346,19234,[2.2801156044006348],[4.4965105056762695],35142,[0.6630469560623169],[5.007673740386963],-12.915106,-14.532175,correct,True,-12.915106,-14.532175,correct,True,-12.915106,-14.532175,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,10,6.081586,8602,[3.7176170349121094],[-1.838385820388794],19806,[2.3287694454193115],[1.528083086013794],-11.924234,-13.313082,correct,True,-11.924234,-13.313082,correct,True,-11.924234,-13.313082,correct,True
