task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,10,9.014696,585,"[2.1673150062561035, 3.627894878387451, 7.997425556182861]","[2.1215782165527344, 0.8049792647361755, 4.711838245391846]",18019,[-1.1563020944595337],[-0.06695234775543213],-6.593886,-11.756714,correct,True,-19.781658,-11.756714,incorrect,False,-8.433097,-11.756714,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,11,8.964068,258,"[2.8188977241516113, 3.8411786556243896, 8.8523530960083]","[2.313772201538086, -0.17140133678913116, 2.102644205093384]",17354,[-1.176573634147644],[-0.980623722076416],-6.099558,-11.767237,correct,True,-18.298674,-11.767237,incorrect,False,-7.771766,-11.767237,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,12,8.578207,188,"[3.245734214782715, 3.634145736694336, 8.836431503295898]","[4.0602898597717285, -0.08245790004730225, 2.385734796524048]",16538,[-1.351235032081604],[3.432105302810669],-6.039612,-11.962662,correct,True,-18.118835,-11.962662,incorrect,False,-7.3656926,-11.962662,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,13,8.627287,85,"[4.022872447967529, 3.2662739753723145, 8.725942611694336]","[5.6622514724731445, 1.794927954673767, 4.791900157928467]",7095,[-0.11627120524644852],[4.2457075119018555],-5.845114,-10.806496,correct,True,-17.535343,-10.806496,incorrect,False,-6.667352,-10.806496,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,14,8.20757,28,"[5.034567832946777, 3.418529987335205, 9.240591049194336]","[-2.161078453063965, 1.8942999839782715, 2.7988600730895996]",2503,[0.8825093507766724],[2.4613900184631348],-5.3470664,-9.830199,correct,True,-16.041199,-9.830199,incorrect,False,-5.6781406,-9.830199,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,15,8.235333,102,"[3.921231746673584, 3.2984302043914795, 8.763237953186035]","[1.8507627248764038, 1.1528223752975464, 0.5146492719650269]",1475,[1.323415994644165],[-0.0911785215139389],-5.651132,-9.336117,correct,True,-16.953396,-9.336117,incorrect,False,-6.738301,-9.336117,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,16,8.681245,88,"[3.7550857067108154, 3.0567188262939453, 7.940689563751221]","[3.7026400566101074, 0.6924458146095276, 2.28076171875]",1920,[1.1204912662506104],[10.791662216186523],-5.8488784,-9.459513,correct,True,-17.546635,-9.459513,incorrect,False,-6.824918,-9.459513,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,17,8.456316,82,"[4.0389909744262695, 2.8540632724761963, 7.765892028808594]","[1.116964340209961, -0.12691545486450195, 3.4762237071990967]",280,[2.9075193405151367],[0.7730643153190613],-5.879648,-7.77727,correct,True,-17.638945,-7.77727,incorrect,False,-6.6457987,-7.77727,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,18,8.299056,104,"[3.9413580894470215, 2.630247116088867, 7.793236255645752]","[5.080395698547363, 1.503678798675537, 1.8416184186935425]",323,[2.839900255203247],[4.090522766113281],-5.991747,-7.9127693,correct,True,-17.97524,-7.9127693,incorrect,False,-6.811312,-7.9127693,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,19,8.063067,85,"[4.286064147949219, 2.5711467266082764, 7.481731414794922]","[9.585445404052734, 5.004498481750488, 4.018129825592041]",263,[3.160034656524658],[14.66484260559082],-6.0218062,-7.6714892,correct,True,-18.065418,-7.6714892,incorrect,False,-6.5454597,-7.6714892,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,20,7.680616,37,"[5.314580917358398, 2.979196071624756, 7.594170093536377]","[6.224813938140869, 1.5984246730804443, -1.3899351358413696]",52,[5.1048994064331055],[6.625184535980225],-5.6406455,-5.9176416,correct,True,-16.921936,-5.9176416,incorrect,False,-5.707962,-5.9176416,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,21,7.4127884,26,"[5.743388652801514, 3.062662124633789, 7.352160930633545]","[5.527320384979248, 7.306448936462402, 3.914308547973633]",31,[5.595943927764893],[5.680704116821289],-5.641386,-5.566929,incorrect,False,-16.924158,-5.566929,incorrect,False,-5.4194846,-5.566929,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,22,6.6396627,36,"[6.047624111175537, 3.6134631633758545, 7.716606140136719]","[9.023436546325684, 3.643219232559204, 1.225909948348999]",41,[5.931427955627441],[7.835428714752197],-5.509222,-5.607909,correct,True,-16.527666,-5.607909,incorrect,False,-5.491716,-5.607909,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,23,6.2875743,22,"[6.730400562286377, 3.959186315536499, 7.931851387023926]","[8.90831184387207, 6.485621929168701, 5.383612632751465]",32,[6.5090508460998535],[21.55960464477539],-5.313086,-5.2701874,incorrect,False,-15.939258,-5.2701874,incorrect,False,-5.0488405,-5.2701874,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,24,5.9146843,16,"[7.4193220138549805, 4.495965003967285, 8.531128883361816]","[8.483595848083496, 9.800591468811035, 8.95137882232666]",5,[8.45670223236084],[-4.106765270233154],-4.9625893,-3.5570548,incorrect,False,-14.887768,-3.5570548,incorrect,False,-4.594433,-3.5570548,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,25,5.8209496,7,"[8.200058937072754, 5.444875717163086, 9.6134614944458]","[7.786899089813232, 1.2255696058273315, 2.096994638442993]",10,[7.930946350097656],[-3.7010324001312256],-4.1392922,-4.1511064,correct,True,-12.417877,-4.1511064,incorrect,False,-3.8820002,-4.1511064,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,26,5.454153,5,"[8.964183807373047, 5.742738246917725, 10.007182121276855]","[9.52377986907959, 1.4861994981765747, 4.895165920257568]",17,[7.513527870178223],[-0.5105119347572327],-3.8372679,-4.7847123,correct,True,-11.511804,-4.7847123,incorrect,False,-3.334064,-4.7847123,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,27,5.176887,2,"[9.903706550598145, 6.066360950469971, 10.671427726745605]","[7.59858512878418, 10.056400299072266, 12.772051811218262]",19,[7.461174964904785],[-4.86032772064209],-3.2525117,-4.94419,correct,True,-9.757535,-4.94419,incorrect,False,-2.5016627,-4.94419,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,28,4.759104,1,"[10.786603927612305, 7.5268449783325195, 12.54090690612793]","[6.644640922546387, 5.8378167152404785, 8.766817092895508]",29,[7.055235385894775],[-1.821462869644165],-2.0916595,-5.539642,correct,True,-6.2749786,-5.539642,incorrect,False,-1.8082774,-5.539642,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,29,4.2788835,1,"[11.6704683303833, 8.898918151855469, 13.973689079284668]","[-3.881199359893799, 4.270021915435791, 3.9488775730133057]",28,[6.978979587554932],[5.023585319519043],-1.3257936,-5.808695,correct,True,-3.977381,-5.808695,correct,True,-1.1172092,-5.808695,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,30,5.0359592,1,"[11.45706558227539, 10.970723152160645, 15.02425765991211]","[1.2949516773223877, 4.969216823577881, 5.204740047454834]",9,[7.766978740692139],[5.020057201385498],-0.6546741,-4.7833176,correct,True,-1.9640224,-4.7833176,correct,True,-1.0932318,-4.7833176,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,31,2.4900694,1,"[15.703289031982422, 25.41327667236328, 22.710058212280273]",,2,[13.28684139251709],,-0.15765354,-2.8881543,correct,True,-0.47296062,-2.8881543,correct,True,-0.47169304,-2.8881543,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,0,9.580788,35618,"[-0.9869977235794067, 6.024256229400635]","[-1.0032867193222046, 5.194501876831055]",18131,"[0.07093463838100433, 7.49125337600708, 1.8109629154205322]","[1.789650559425354, 3.723579168319702, 4.288489818572998]",-8.991392,-8.517249,incorrect,False,-17.982784,-25.551746,correct,True,-12.247025,-11.189093,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,1,9.767035,38660,"[-1.1018004417419434, 6.424120903015137]","[-1.542404294013977, 0.8639973402023315]",13697,"[0.418001651763916, 7.2049880027771, 2.9433681964874268]","[-1.6310451030731201, 3.891160249710083, 11.710160255432129]",-8.788786,-8.055957,incorrect,False,-17.577572,-24.16787,correct,True,-12.387306,-10.867504,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,2,9.83059,40008,"[-1.2606539726257324, 5.665436744689941]","[2.0756380558013916, 8.685531616210938]",19829,"[0.011934895068407059, 7.175881862640381, 5.808023452758789]","[3.4483768939971924, 0.4265613555908203, 12.876640319824219]",-9.176756,-7.325888,incorrect,False,-18.353512,-21.977665,correct,True,-12.5085745,-11.235987,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,3,9.823794,30280,"[-0.7046707272529602, 7.4391279220581055]","[0.6622313857078552, 2.7712652683258057]",6555,"[0.978563666343689, 7.102934837341309, 9.055188179016113]","[3.8395774364471436, 6.769394874572754, 11.848159790039062]",-8.121973,-5.93227,incorrect,False,-16.243946,-17.79681,correct,True,-11.954603,-10.271369,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,4,9.808779,27916,"[-0.4250023365020752, 7.364745140075684]","[-4.182071208953857, 4.0084333419799805]",2002,"[1.9730770587921143, 8.019697189331055, 11.43997859954834]","[-0.8927769660949707, 3.565330982208252, 10.190360069274902]",-7.9790354,-4.628651,incorrect,False,-15.958071,-13.885953,incorrect,False,-11.861874,-9.463795,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,5,9.7872095,36958,"[-1.4835538864135742, 7.617731094360352]","[-0.24557553231716156, 4.245706558227539]",2401,"[1.5437253713607788, 8.196401596069336, 12.761442184448242]","[-1.1876230239868164, 1.8812963962554932, 8.402503967285156]",-8.17885,-4.3241553,incorrect,False,-16.3577,-12.972466,incorrect,False,-12.560324,-9.533044,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,6,9.601801,36657,"[-1.4389028549194336, 8.323039054870605]","[-2.3512768745422363, -1.8378188610076904]",4363,"[1.160596251487732, 8.444408416748047, 13.86609172821045]","[-0.6147469282150269, 4.377696990966797, 6.0519843101501465]",-7.845358,-4.2829165,incorrect,False,-15.690716,-12.84875,incorrect,False,-12.568134,-9.968636,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,7,9.722885,40347,"[-2.0026702880859375, 7.544537544250488]","[-0.4840632975101471, -0.8190040588378906]",4360,"[1.011866569519043, 8.718841552734375, 14.480660438537598]","[0.6021333932876587, 3.603266477584839, 3.210456132888794]",-8.359058,-4.1324816,incorrect,False,-16.718117,-12.397445,incorrect,False,-12.959336,-9.944799,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,8,9.554332,36503,"[-2.0578575134277344, 6.901666641235352]","[-1.4805270433425903, -1.4444798231124878]",2502,"[1.1856122016906738, 9.176919937133789, 14.430739402770996]","[0.23257975280284882, 9.977001190185547, 6.686656475067139]",-8.522155,-3.8039873,incorrect,False,-17.04431,-11.411962,incorrect,False,-12.796041,-9.55257,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,9,9.371132,37119,"[-2.2905969619750977, 6.159050941467285]","[0.13577663898468018, -1.041480541229248]",2131,"[1.168741226196289, 11.126509666442871, 15.205567359924316]","[-2.1655147075653076, 4.498193264007568, 5.429068088531494]",-8.894171,-3.3498478,incorrect,False,-17.788342,-10.049543,incorrect,False,-12.944116,-9.484777,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,10,9.046738,28095,"[-1.9594342708587646, 5.439175605773926]","[1.1277155876159668, -1.061239242553711]",4654,"[0.32535791397094727, 11.421866416931152, 15.513317108154297]","[0.5390815734863281, 7.357242107391357, 2.6222639083862305]",-8.938033,-3.5404356,incorrect,False,-17.876066,-10.621306,incorrect,False,-12.503085,-10.218292,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,11,8.941424,22158,"[-1.636246681213379, 5.29891300201416]","[-2.3203442096710205, -1.2318801879882812]",3753,"[0.5105447173118591, 12.566576957702637, 16.230791091918945]","[-3.946171998977661, 1.6014703512191772, -1.842838168144226]",-8.840569,-3.3917568,incorrect,False,-17.681137,-10.17527,incorrect,False,-12.168476,-10.021684,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,12,8.551569,25361,"[-2.152059555053711, 4.849417686462402]","[0.767353892326355, -0.5338380932807922]",10047,"[-0.6777563691139221, 12.102163314819336, 15.403478622436523]","[2.1172542572021484, 4.3767900466918945, 2.3474974632263184]",-9.306273,-3.837224,incorrect,False,-18.612547,-11.511672,incorrect,False,-12.735346,-11.261042,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,13,8.616204,20564,"[-1.6218730211257935, 4.409635543823242]","[6.838770866394043, -0.11797986924648285]",5999,"[0.04594062268733978, 11.843313217163086, 14.609495162963867]","[3.318512439727783, 6.147400856018066, 3.7211074829101562]",-9.250653,-3.6361647,incorrect,False,-18.501307,-10.908494,incorrect,False,-12.2887335,-10.62092,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,14,8.080664,4979,"[0.11142180114984512, 4.230935096740723]","[-1.2288892269134521, 1.7890212535858154]",2654,"[0.8290144801139832, 12.219270706176758, 14.68005084991455]","[0.38731828331947327, 2.5643458366394043, -3.629450798034668]",-8.5108185,-3.3896239,incorrect,False,-17.021637,-10.168872,incorrect,False,-10.655668,-9.938075,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,15,7.926917,6014,"[-0.16524295508861542, 4.048409938812256]","[2.835078716278076, -4.458407402038574]",2476,"[0.814117431640625, 11.246004104614258, 12.417671203613281]","[2.240872383117676, 6.601271629333496, 4.174900531768799]",-8.694576,-3.5278063,incorrect,False,-17.389153,-10.583419,incorrect,False,-10.935278,-9.955917,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,16,8.572502,3800,"[0.47458577156066895, 2.787555456161499]","[3.8673951625823975, 0.4977642893791199]",1811,"[1.1784852743148804, 10.995943069458008, 11.834478378295898]","[4.359624862670898, 5.62765645980835, 4.635036468505859]",-8.895621,-3.4404287,incorrect,False,-17.791243,-10.321286,incorrect,False,-10.136633,-9.432733,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,17,8.382166,2062,"[1.1112602949142456, 2.628631591796875]","[4.593207359313965, 0.5966267585754395]",973,"[1.8245112895965576, 10.751867294311523, 11.757719993591309]","[1.7457611560821533, 8.225951194763184, 0.15045155584812164]",-8.713919,-3.3037398,incorrect,False,-17.427837,-9.91122,incorrect,False,-9.602245,-8.888994,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,18,8.226164,1208,"[1.6872379779815674, 2.5441975593566895]","[5.625430107116699, -1.3299176692962646]",882,"[1.9543877840042114, 11.01963996887207, 11.217192649841309]","[9.538341522216797, 6.222832202911377, 2.2286291122436523]",-8.49321,-3.3571444,incorrect,False,-16.98642,-10.071433,incorrect,False,-9.092426,-8.825275,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,19,8.08373,572,"[2.455087423324585, 2.1500210762023926]","[8.244913101196289, 1.9258859157562256]",203,"[3.3634729385375977, 10.716201782226562, 10.645668029785156]","[8.53869915008545, 8.820562362670898, 4.4811320304870605]",-8.349974,-3.10864,incorrect,False,-16.699947,-9.32592,incorrect,False,-8.386028,-7.477642,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,20,7.6459446,221,"[3.50862455368042, 2.209602117538452]","[2.9429750442504883, -2.239495038986206]",103,"[4.36026668548584, 10.854655265808105, 10.610725402832031]","[1.4312866926193237, 13.241328239440918, 2.3343164920806885]",-7.8936157,-2.8426123,incorrect,False,-15.787231,-8.527837,incorrect,False,-7.5327835,-6.681141,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,21,7.291605,227,"[3.684743881225586, 2.0171399116516113]","[1.249406099319458, -0.7916920781135559]",133,"[4.309759616851807, 11.655220985412598, 10.666062355041504]","[3.3199684619903564, 8.660574913024902, 2.091242790222168]",-8.040983,-2.8335764,incorrect,False,-16.081966,-8.50073,incorrect,False,-7.5545435,-6.929527,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,22,6.4533644,315,"[3.6256089210510254, 1.9507490396499634]","[8.5104398727417, 1.9936983585357666]",158,"[4.452718734741211, 12.002346992492676, 10.793182373046875]","[3.488929271697998, 7.530026435852051, 1.2065589427947998]",-8.408447,-2.8671248,incorrect,False,-16.816895,-8.601375,incorrect,False,-8.0147915,-7.187684,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,23,6.159448,187,"[4.373860836029053, 2.1707561016082764]","[19.31085205078125, 3.781946897506714]",154,"[4.676589488983154, 12.650035858154297, 11.035826683044434]","[11.225799560546875, 6.657816410064697, -0.5417670011520386]",-8.129889,-2.7996206,incorrect,False,-16.259777,-8.398862,incorrect,False,-7.458248,-7.155511,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,24,5.856535,47,"[6.303158283233643, 2.5265703201293945]","[2.8789613246917725, 2.4991984367370605]",82,"[5.739063739776611, 13.241634368896484, 11.057333946228027]","[1.70176100730896, 4.042064666748047, 2.935502767562866]",-7.1544394,-2.5068817,incorrect,False,-14.308879,-7.520645,incorrect,False,-5.7373743,-6.301466,correct,True
