task,item_id,condition,exemplar,correct,incorrect,human_prop_correct,prefix,question,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,10,1.8720428,1,[8.087778091430664],[-0.9583179354667664],90,"[-0.031637225300073624, 3.1366841793060303]","[2.065049409866333, -10.971380233764648]",-0.81874126,-4.99978,correct,True,-0.81874126,-9.99956,correct,True,-0.81874126,-8.938154,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,11,5.2291512,1,[4.8035969734191895],,35,"[0.6841824054718018, -0.9244325160980225]",,-1.565523,-2.867423,correct,True,-1.565523,-5.734846,correct,True,-1.565523,-5.6849365,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,0,1.5352165,29948,"[-0.7255954146385193, 23.746463775634766]","[-3.547893762588501, -5.982597827911377]",5693,[7.084895610809326],[2.680201292037964],-17.50906,-18.23552,correct,True,-35.01812,-18.23552,incorrect,False,-26.046013,-18.23552,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,1,2.7805011,26591,"[-2.0087242126464844, 17.659751892089844]","[-0.5780013799667358, -2.5637362003326416]",1924,[5.719931602478027],[-2.5080370903015137],-13.384772,-12.378504,incorrect,False,-26.769545,-12.378504,incorrect,False,-20.10716,-12.378504,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,2,5.237722,16738,"[-1.6293706893920898, 13.764418601989746]","[14.42215633392334, 8.827142715454102]",2451,[2.9621219635009766],[11.364147186279297],-9.784697,-11.072208,correct,True,-19.569393,-11.072208,incorrect,False,-15.6637,-11.072208,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,3,4.9721813,1888,"[3.4027700424194336, 13.075926780700684]","[0.4892462193965912, 1.1779273748397827]",363,[5.7719502449035645],[5.168241024017334],-6.023514,-8.4103,correct,True,-12.047028,-8.4103,incorrect,False,-10.77948,-8.4103,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,4,6.218644,2802,"[2.394521713256836, 10.996172904968262]","[-2.2165277004241943, 6.616303443908691]",202,[5.6672868728637695],[8.679455757141113],-6.4087296,-7.369899,correct,True,-12.817459,-7.369899,incorrect,False,-10.642665,-7.369899,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,5,6.138324,2625,"[1.0189380645751953, 10.4359769821167]","[1.7678653001785278, -12.40783405303955]",17,[6.719159126281738],[-6.510863304138184],-5.994058,-4.9818826,incorrect,False,-11.988116,-4.9818826,incorrect,False,-10.682104,-4.9818826,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,6,5.981369,2199,"[1.2368284463882446, 7.999571323394775]","[0.8150041699409485, 0.6074798703193665]",48,[5.874434471130371],[7.754417419433594],-6.1339254,-5.8778553,incorrect,False,-12.267851,-5.8778553,incorrect,False,-10.515461,-5.8778553,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,7,6.3477526,1590,"[1.1233106851577759, 7.3418145179748535]","[4.943285942077637, 2.5251338481903076]",11,[6.472769737243652],[6.010791778564453],-5.7589135,-4.54854,incorrect,False,-11.517827,-4.54854,incorrect,False,-9.897999,-4.54854,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,8,4.5455947,661,"[1.8641947507858276, 6.9423604011535645]","[-3.365062952041626, -9.620467185974121]",7,[6.492939472198486],[10.419614791870117],-5.1671705,-4.581375,incorrect,False,-10.334341,-4.581375,incorrect,False,-9.21012,-4.581375,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,9,4.2214375,610,"[0.47333213686943054, 4.500139236450195]","[-18.195261001586914, -1.2214235067367554]",2,[7.6436285972595215],[-3.8304309844970703],-5.418846,-2.1362972,incorrect,False,-10.837692,-2.1362972,incorrect,False,-9.306597,-2.1362972,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,10,3.2915134,463,"[-2.7084689140319824, 3.888737678527832]","[6.3411760330200195, -12.415996551513672]",1,[6.045474529266357],[0.5088052749633789],-4.9147425,-0.7896625,incorrect,False,-9.829485,-0.7896625,incorrect,False,-9.543609,-0.7896625,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,11,6.7424564,103,"[0.4628487527370453, -1.7259666919708252]",,2,[4.166731357574463],,-3.3507037,-2.9763508,incorrect,False,-6.7014074,-2.9763508,incorrect,False,-6.680234,-2.9763508,incorrect,False
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,0,1.8219889,6068,[7.1332268714904785],[1.9140987396240234],16985,[3.2232871055603027],[-1.8017293214797974],-18.221468,-22.131407,correct,True,-18.221468,-22.131407,correct,True,-18.221468,-22.131407,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,1,2.4213657,2501,[5.457380771636963],[-1.4892226457595825],13320,[1.3711471557617188],[-0.5293694734573364],-12.991054,-17.077286,correct,True,-12.991054,-17.077286,correct,True,-12.991054,-17.077286,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,2,5.52409,2088,[3.3323981761932373],[10.146811485290527],7917,[0.7597904205322266],[2.0726144313812256],-10.666952,-13.23956,correct,True,-10.666952,-13.23956,correct,True,-10.666952,-13.23956,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,3,2.4943538,350,[5.840129375457764],[5.956573963165283],5806,[1.2151771783828735],[5.984615325927734],-9.356451,-13.981403,correct,True,-9.356451,-13.981403,correct,True,-9.356451,-13.981403,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,4,6.600054,96,[6.007381916046143],[9.039027214050293],1363,[3.031536817550659],[3.33293080329895],-6.500951,-9.476796,correct,True,-6.500951,-9.476796,correct,True,-6.500951,-9.476796,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,5,5.9373207,17,[7.028707027435303],[-6.623995304107666],599,[3.1757919788360596],[-1.0074793100357056],-4.861889,-8.714804,correct,True,-4.861889,-8.714804,correct,True,-4.861889,-8.714804,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,6,5.8003125,32,[6.284210205078125],[6.897113800048828],401,[3.375727891921997],[5.522139549255371],-5.39828,-8.306763,correct,True,-5.39828,-8.306763,correct,True,-5.39828,-8.306763,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,7,6.1525235,15,[6.530309677124023],[8.629473686218262],157,[3.978689670562744],[8.335488319396973],-4.5003896,-7.0520096,correct,True,-4.5003896,-7.0520096,correct,True,-4.5003896,-7.0520096,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,8,5.104013,8,[7.037763595581055],[8.031522750854492],83,[4.850228786468506],[5.988221645355225],-4.239407,-6.426942,correct,True,-4.239407,-6.426942,correct,True,-4.239407,-6.426942,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,9,4.1355834,3,[7.410742282867432],[-4.6994781494140625],13,[5.225243091583252],[-12.197671890258789],-2.5496042,-4.7351036,correct,True,-2.5496042,-4.7351036,correct,True,-2.5496042,-4.7351036,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,10,3.0435328,2,[5.556206703186035],[3.671509027481079],10,[2.2851905822753906],[6.018066883087158],-1.5070951,-4.7781115,correct,True,-1.5070951,-4.7781115,correct,True,-1.5070951,-4.7781115,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,11,6.6033444,1,[4.993579387664795],,5,[3.6616268157958984],,-2.552772,-3.8847246,correct,True,-2.552772,-3.8847246,correct,True,-2.552772,-3.8847246,correct,True
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,0,1.9221555,1433,[10.726011276245117],[-5.085071563720703],6333,[6.862741470336914],[0.015558958053588867],-14.480938,-18.344208,correct,True,-14.480938,-18.344208,correct,True,-14.480938,-18.344208,correct,True
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,1,2.672558,2747,[4.986210823059082],[2.1435489654541016],3426,[4.5503740310668945],[-3.9448752403259277],-12.885047,-13.320884,correct,True,-12.885047,-13.320884,correct,True,-12.885047,-13.320884,correct,True
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,2,5.0497036,1078,[4.078851222991943],[12.544868469238281],4336,[1.7596474885940552],[11.916687965393066],-9.745832,-12.065036,correct,True,-9.745832,-12.065036,correct,True,-9.745832,-12.065036,correct,True
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,3,4.907933,134,[7.121746063232422],[0.9177417159080505],533,[5.397161483764648],[5.050436973571777],-7.2260275,-8.950612,correct,True,-7.2260275,-8.950612,correct,True,-7.2260275,-8.950612,correct,True
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,4,6.4964395,332,[4.925290107727051],[1.780839204788208],227,[5.390408992767334],[8.226812362670898],-7.807446,-7.342327,incorrect,False,-7.807446,-7.342327,incorrect,False,-7.807446,-7.342327,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,5,5.957411,272,[4.107611656188965],[2.4245054721832275],32,[6.28855037689209],[-5.673303604125977],-7.769696,-5.5887575,incorrect,False,-7.769696,-5.5887575,incorrect,False,-7.769696,-5.5887575,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,6,6.1536183,223,[4.292385101318359],[2.3714499473571777],60,[5.652854919433594],[7.429774284362793],-7.462362,-6.101892,incorrect,False,-7.462362,-6.101892,incorrect,False,-7.462362,-6.101892,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,7,6.250389,207,[3.789977550506592],[9.832503318786621],20,[6.227609634399414],[8.538097381591797],-7.2720385,-4.834406,incorrect,False,-7.2720385,-4.834406,incorrect,False,-7.2720385,-4.834406,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,8,5.1696815,45,[5.002767086029053],[7.453850746154785],5,[6.798789024353027],[12.80526351928711],-5.706071,-3.910049,incorrect,False,-5.706071,-3.910049,incorrect,False,-5.706071,-3.910049,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,9,3.4231915,11,[5.728254795074463],[1.839813232421875],3,[8.601765632629395],[1.8564376831054688],-4.6425896,-1.7690786,incorrect,False,-4.6425896,-1.7690786,incorrect,False,-4.6425896,-1.7690786,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,10,1.9638556,4,[5.145316123962402],[1.3001718521118164],1,[7.781783580780029],[-2.6908340454101562],-3.1323898,-0.4959224,incorrect,False,-3.1323898,-0.4959224,incorrect,False,-3.1323898,-0.4959224,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,11,4.833804,3,[3.7645018100738525],,2,[4.053988456726074],,-3.4888778,-3.1993911,incorrect,False,-3.4888778,-3.1993911,incorrect,False,-3.4888778,-3.1993911,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,0,1.4194107,29765,"[-0.5781993865966797, 22.913599014282227]","[-4.147221565246582, -3.449199676513672]",13806,[4.029356479644775],[-2.555666208267212],-17.931213,-21.424532,correct,True,-35.862427,-21.424532,incorrect,False,-26.032082,-21.424532,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,1,2.4825432,24742,"[-2.142589569091797, 17.199689865112305]","[0.4720844328403473, -1.6254663467407227]",9420,[1.5760306119918823],[1.0263968706130981],-13.478851,-16.000854,correct,True,-26.957703,-16.000854,incorrect,False,-19.719473,-16.000854,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,2,5.322113,14182,"[-1.3967268466949463, 13.565376281738281]","[14.540303230285645, 9.322178840637207]",4615,[1.4214099645614624],[2.5177254676818848],-9.646007,-12.264805,correct,True,-19.292013,-12.264805,incorrect,False,-15.082939,-12.264805,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,3,3.5800269,1171,"[3.819204568862915, 12.981009483337402]","[0.15365415811538696, 0.46895045042037964]",3823,[1.8175357580184937],[7.967095851898193],-5.8973284,-12.631011,correct,True,-11.794657,-12.631011,correct,True,-10.62934,-12.631011,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,4,6.2209373,1597,"[2.5647237300872803, 10.832343101501465]","[-1.8357452154159546, 7.484652996063232]",514,[4.049282073974609],[3.3409767150878906],-6.0388947,-8.384359,correct,True,-12.077789,-8.384359,incorrect,False,-9.868917,-8.384359,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,5,5.680333,1610,"[1.3198620080947876, 10.441329956054688]","[1.4932245016098022, -12.411711692810059]",176,[3.9256069660186768],[-1.2117934226989746],-5.616622,-7.4986963,correct,True,-11.233244,-7.4986963,incorrect,False,-10.104443,-7.4986963,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,6,5.734351,1709,"[1.5628576278686523, 8.028657913208008]","[3.6400532722473145, 0.01824488863348961]",154,[4.449389457702637],[9.694454193115234],-5.8571396,-7.2652874,correct,True,-11.714279,-7.2652874,incorrect,False,-10.151821,-7.2652874,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,7,4.877248,759,"[2.1149349212646484, 7.302453994750977]","[2.600372552871704, 3.08005428314209]",30,[5.893202781677246],[13.160770416259766],-5.473132,-5.5925636,correct,True,-10.946264,-5.5925636,incorrect,False,-9.370832,-5.5925636,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,8,0.7018895,273,"[2.2316956520080566, 6.973241329193115]","[-0.44662460684776306, -9.494422912597656]",8,[7.412294864654541],[13.708391189575195],-6.1089945,-6.007914,incorrect,False,-12.217989,-6.007914,incorrect,False,-11.188515,-6.007914,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,9,1.4583025,190,"[1.4845048189163208, 4.591121196746826]","[-2.7147369384765625, -0.06161796674132347]",3,[9.380820274353027],[-13.397215843200684],-6.0061374,-2.6622682,incorrect,False,-12.012275,-2.6622682,incorrect,False,-10.558582,-2.6622682,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,10,1.2578799,49,"[0.5746690034866333, 4.134572982788086]","[4.351247310638428, -11.338339805603027]",4,[4.964406967163086],[1.2641903162002563],-4.2548103,-3.802327,incorrect,False,-8.509621,-3.802327,incorrect,False,-8.192065,-3.802327,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,11,5.8222337,15,"[1.944938063621521, -1.4756271839141846]",,2,[3.7363972663879395],,-2.3618202,-2.9184551,correct,True,-4.7236404,-2.9184551,incorrect,False,-4.7099133,-2.9184551,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,0,1.4969997,28675,"[-0.04275795817375183, 23.001466751098633]","[-2.683576822280884, -2.354874610900879]",12519,[4.649677276611328],[-1.627604365348816],-17.730356,-20.978823,correct,True,-35.460712,-20.978823,incorrect,False,-25.671257,-20.978823,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,1,2.2250185,23361,"[-1.2111191749572754, 17.411073684692383]","[0.6511709690093994, 0.5828293561935425]",9027,[2.3415496349334717],[0.5146262645721436],-13.3947,-16.039812,correct,True,-26.7894,-16.039812,incorrect,False,-19.592472,-16.039812,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,2,5.4068875,12980,"[-0.6894072890281677, 14.163020133972168]","[15.453760147094727, 8.653067588806152]",4824,[1.7929010391235352],[2.848562240600586],-9.22205,-12.325863,correct,True,-18.4441,-12.325863,incorrect,False,-14.808173,-12.325863,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,3,4.073115,896,"[4.839489936828613, 13.364651679992676]","[0.16575367748737335, 0.22849905490875244]",4034,[2.215890407562256],[8.279583930969238],-5.494648,-12.799948,correct,True,-10.989296,-12.799948,correct,True,-10.176352,-12.799948,correct,True
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,4,6.326242,1171,"[3.2206437587738037, 11.112630844116211]","[-0.7681793570518494, 7.815226078033447]",436,[4.4668965339660645],[4.0488104820251465],-5.6377206,-8.1991205,correct,True,-11.275441,-8.1991205,incorrect,False,-9.445372,-8.1991205,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,5,5.9359283,1326,"[2.149366617202759, 10.749265670776367]","[0.4856686294078827, -12.660690307617188]",180,[4.4365034103393555],[-1.8154499530792236],-5.369296,-7.4374094,correct,True,-10.738592,-7.4374094,incorrect,False,-9.724547,-7.4374094,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,6,5.939292,1291,"[2.2780613899230957, 8.35090446472168]","[2.551666498184204, 0.9805833697319031]",141,[4.895534515380859],[9.454368591308594],-5.6017613,-7.1087565,correct,True,-11.203523,-7.1087565,incorrect,False,-9.72623,-7.1087565,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,7,5.566981,953,"[2.366849184036255, 7.726993083953857]","[9.476983070373535, 2.0947160720825195]",36,[6.137206077575684],[14.94436264038086],-5.4085145,-5.6564393,correct,True,-10.817029,-5.6564393,incorrect,False,-9.426798,-5.6564393,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,8,1.6331449,221,"[3.796455144882202, 7.232269763946533]","[3.0125391483306885, -10.656414031982422]",11,[8.001115798950195],[21.334304809570312],-5.285419,-5.4073567,correct,True,-10.570838,-5.4073567,incorrect,False,-9.612016,-5.4073567,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,9,2.0755765,104,"[3.632315158843994, 4.760176658630371]","[-7.468384265899658, 0.15718166530132294]",1,[11.950212478637695],[-21.057815551757812],-5.43904,-1.1759632,incorrect,False,-10.87808,-1.1759632,incorrect,False,-9.493861,-1.1759632,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,10,1.9028695,31,"[1.5573256015777588, 4.310571193695068]","[6.139224529266357, -11.49233341217041]",2,[6.051238536834717],[1.5792584419250488],-3.6556923,-2.5524917,incorrect,False,-7.3113847,-2.5524917,incorrect,False,-7.0464067,-2.5524917,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,11,4.821276,7,"[3.129016637802124, -1.5049084424972534]",,2,[4.690323829650879],,-1.9802388,-2.3712716,correct,True,-3.9604776,-2.3712716,incorrect,False,-3.9325776,-2.3712716,incorrect,False
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,0,2.1474543,15325,"[3.4698915481567383, 26.63619041442871]","[2.691711187362671, -2.692492723464966]",32295,"[-1.455077886581421, 23.94546127319336]","[-2.960251569747925, -5.569199085235596]",-15.702692,-17.258812,correct,True,-31.405384,-34.517624,correct,True,-21.27227,-26.19724,correct,True
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,1,3.0269396,6078,"[3.1831977367401123, 20.64305877685547]","[0.016661863774061203, -0.0015289140865206718]",27345,"[-2.235156774520874, 17.81070899963379]","[-1.5002737045288086, -1.060172438621521]",-10.90078,-13.240593,correct,True,-21.80156,-26.481186,correct,True,-14.586751,-20.005106,correct,True
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,2,5.5475206,3723,"[2.0769495964050293, 16.88340950012207]","[2.6636288166046143, -0.09314347803592682]",18470,"[-2.119767665863037, 14.077879905700684]","[15.364381790161133, 8.663036346435547]",-8.08425,-9.753131,correct,True,-16.1685,-19.506262,correct,True,-11.678129,-15.874847,correct,True
