task,item_id,condition,exemplar,correct,incorrect,human_prop_correct,prefix,question,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,4,2.481551,4630,"[418.7335205078125, 466.951416015625]","[1064.17529296875, 1051.036376953125]",889,[425.16455078125],[1063.9306640625],-11.364135,-16.294664,correct,True,-22.72827,-16.294664,incorrect,False,-22.725695,-16.294664,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,5,8.130981,263,"[1073.2891845703125, 1049.715087890625]",,58,[1074.2735595703125],,-3.7709122,-6.4359417,correct,True,-7.5418243,-6.4359417,incorrect,False,-7.4203167,-6.4359417,incorrect,False
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,0,2.1058204,10417,[418.00634765625],[337.7615661621094],31474,[408.8014831542969],[339.00701904296875],-25.450583,-34.655445,correct,True,-25.450583,-34.655445,correct,True,-25.450583,-34.655445,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,1,1.5988035,4094,[371.5655822753906],[413.57806396484375],14423,[364.9862060546875],[417.17181396484375],-22.05426,-28.633636,correct,True,-22.05426,-28.633636,correct,True,-22.05426,-28.633636,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,2,1.883235,3232,[393.7221984863281],[393.61236572265625],5109,[391.984619140625],[394.1689453125],-18.5928,-20.33038,correct,True,-18.5928,-20.33038,correct,True,-18.5928,-20.33038,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,3,0.54665565,396,[393.2174987792969],[440.4289245605469],694,[391.42413330078125],[440.2771911621094],-17.82949,-19.622856,correct,True,-17.82949,-19.622856,correct,True,-17.82949,-19.622856,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,4,1.9338393,63,[427.16888427734375],[1064.9686279296875],121,[425.6260986328125],[1065.9022216796875],-8.889789,-10.432574,correct,True,-8.889789,-10.432574,correct,True,-8.889789,-10.432574,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,5,7.949594,4,[1075.5716552734375],,1,[1076.13916015625],,-4.7903767,-4.222872,incorrect,False,-4.7903767,-4.222872,incorrect,False,-4.7903767,-4.222872,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,0,2.5574343,33248,[409.2135314941406],[335.8228759765625],10358,[419.6763916015625],[334.7650146484375],-35.93948,-25.47662,incorrect,False,-35.93948,-25.47662,incorrect,False,-35.93948,-25.47662,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,1,1.350507,14939,[363.5406494140625],[422.7314147949219],3726,[370.7578125],[420.73590087890625],-28.742903,-21.52574,incorrect,False,-28.742903,-21.52574,incorrect,False,-28.742903,-21.52574,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,2,0.90230954,6119,[395.474365234375],[407.38555908203125],2810,[398.4372863769531],[401.2913818359375],-22.137749,-19.174828,incorrect,False,-22.137749,-19.174828,incorrect,False,-22.137749,-19.174828,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,3,0.7003256,60,[406.1280822753906],[449.5853576660156],126,[404.11370849609375],[455.603515625],-11.505636,-13.52001,correct,True,-11.505636,-13.52001,correct,True,-11.505636,-13.52001,correct,True
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,4,1.3673636,101,[441.9605712890625],[1066.1558837890625],36,[444.354248046875],[1064.728271484375],-11.734503,-9.340826,incorrect,False,-11.734503,-9.340826,incorrect,False,-11.734503,-9.340826,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,5,7.5853224,2,[1076.2955322265625],,3,[1075.208984375],,-3.4027913,-4.489339,correct,True,-3.4027913,-4.489339,correct,True,-3.4027913,-4.489339,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,0,2.1873803,5972,"[421.3322448730469, 439.6601867675781]","[331.833740234375, 383.55859375]",31532,[409.15997314453125],[338.5042724609375],-24.485016,-34.66608,correct,True,-48.97003,-34.66608,incorrect,False,-22.49379,-34.66608,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,1,1.675395,5051,"[371.5516052246094, 428.90673828125]","[419.5290832519531, 438.6728515625]",14078,[366.18402099609375],[417.17138671875],-23.708107,-27.699575,correct,True,-47.416214,-27.699575,incorrect,False,-22.33205,-27.699575,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,2,0.9554653,975,"[398.31744384765625, 445.63433837890625]","[384.7471618652344, 424.8198547363281]",4826,[393.06591796875],[401.96697998046875],-18.759186,-22.081144,correct,True,-37.51837,-22.081144,incorrect,False,-16.829538,-22.081144,correct,True
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,3,0.2674328,1681,"[391.8729248046875, 466.3957824707031]","[459.75933837890625, 438.28131103515625]",186,[398.55474853515625],[466.1973876953125],-16.655735,-15.607251,incorrect,False,-33.31147,-15.607251,incorrect,False,-22.289131,-15.607251,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,4,2.4902046,2250,"[438.828369140625, 502.1269836425781]","[1064.85205078125, 1048.363037109375]",87,[448.0621337890625],[1065.6766357421875],-9.21057,-9.185966,incorrect,False,-18.42114,-9.185966,incorrect,False,-18.41975,-9.185966,incorrect,False
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,5,7.4053884,73,"[1073.4764404296875, 1051.614990234375]",,3,[1076.0205078125],,-3.1956575,-3.7933087,correct,True,-6.391315,-3.7933087,incorrect,False,-6.3373923,-3.7933087,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,0,2.1138742,5735,"[422.3857421875, 441.25457763671875]","[331.1701354980469, 403.7868347167969]",29894,[410.30865478515625],[335.38720703125],-26.143795,-35.069336,correct,True,-52.28759,-35.069336,incorrect,False,-22.992249,-35.069336,correct,True
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,1,1.3763406,3552,"[370.72894287109375, 442.6242980957031]","[434.30181884765625, 451.0724182128906]",14046,[363.8157958984375],[433.196044921875],-25.446209,-28.440699,correct,True,-50.892418,-28.440699,incorrect,False,-21.527552,-28.440699,correct,True
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,2,1.8024317,743,"[408.5544128417969, 463.7605285644531]","[370.77301025390625, 392.1517028808594]",4123,[403.10284423828125],[380.25994873046875],-16.647087,-19.866028,correct,True,-33.294174,-19.866028,incorrect,False,-14.414459,-19.866028,correct,True
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,3,0.18055384,729,"[392.0931396484375, 464.53009033203125]","[464.2473449707031, 423.08251953125]",563,[392.86627197265625],[467.7728271484375],-16.442863,-19.431099,correct,True,-32.885727,-19.431099,incorrect,False,-20.204231,-19.431099,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,4,1.315111,462,"[441.4154052734375, 493.44012451171875]","[1065.162109375, 1044.633056640625]",194,[444.1314697265625],[1065.816162109375],-7.654758,-12.593303,correct,True,-15.309516,-12.593303,incorrect,False,-15.309367,-12.593303,incorrect,False
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,5,7.5187445,12,"[1074.7911376953125, 1052.1817626953125]",,6,[1075.844970703125],,-2.6952584,-4.31433,correct,True,-5.3905168,-4.31433,incorrect,False,-5.368163,-4.31433,incorrect,False
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,0,2.8196402,26980,"[412.5113830566406, 421.0338134765625]","[332.81854248046875, 353.7227478027344]",4749,"[423.2799072265625, 441.8356018066406]","[330.2401428222656, 373.0892639160156]",-28.586992,-22.956253,incorrect,False,-57.173985,-45.912506,incorrect,False,-31.26702,-20.498495,incorrect,False
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,1,1.4884269,11414,"[367.3328552246094, 399.283203125]","[406.1606750488281, 467.71875]",2679,"[373.93548583984375, 421.6349182128906]","[417.162353515625, 436.4290466308594]",-29.46294,-23.696209,incorrect,False,-58.92588,-47.392418,incorrect,False,-26.277832,-19.675201,incorrect,False
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,2,1.4803272,16948,"[385.4339599609375, 439.0339660644531]","[402.0521240234375, 386.61962890625]",1002,"[397.140869140625, 438.1574401855469]","[390.72119140625, 424.25579833984375]",-23.73103,-18.624853,incorrect,False,-47.46206,-37.249706,incorrect,False,-28.057337,-16.350428,incorrect,False
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,3,0.20011164,3051,"[391.5126953125, 436.501708984375]","[453.0318603515625, 471.05615234375]",1171,"[395.0435791015625, 458.7489013671875]","[448.36773681640625, 411.54107666015625]",-22.814316,-16.521957,incorrect,False,-45.62863,-33.043915,incorrect,False,-24.443726,-20.912842,incorrect,False
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,4,2.7130132,1658,"[434.3737487792969, 492.4766845703125]","[1063.376220703125, 1055.386474609375]",2189,"[433.3494567871094, 477.31927490234375]","[1063.8199462890625, 1052.0540771484375]",-11.045818,-9.29525,incorrect,False,-22.091637,-18.5905,incorrect,False,-17.258512,-18.282804,correct,True
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,5,8.352915,314,"[1073.27099609375, 1065.2447509765625]",,257,"[1073.38818359375, 1052.893798828125]",,-3.9466455,-4.174356,correct,True,-7.893291,-8.348712,correct,True,-7.5907187,-7.4735312,incorrect,False
animals,8,Typical,chameleon,reptile,insect,0.9814814815,A chameleon is a type of,What kind of animal is a chameleon?,A chameleon is a type of,0,1.4985886,26726,"[403.8097229003906, 416.7537841796875]","[345.3829345703125, 360.50311279296875]",31383,[401.98236083984375],[346.10198974609375],-29.134705,-33.9841,correct,True,-58.26941,-33.9841,incorrect,False,-32.156708,-33.9841,correct,True
animals,8,Typical,chameleon,reptile,insect,0.9814814815,A chameleon is a type of,What kind of animal is a chameleon?,A chameleon is a type of,1,1.7623554,10861,"[368.4274597167969, 398.4798889160156]","[428.66290283203125, 470.080322265625]",13337,[367.1755676269531],[436.4630126953125],-29.065655,-27.487728,incorrect,False,-58.13131,-27.487728,incorrect,False,-26.23579,-27.487728,correct,True
animals,8,Typical,chameleon,reptile,insect,0.9814814815,A chameleon is a type of,What kind of animal is a chameleon?,A chameleon is a type of,2,2.5371904,16839,"[401.7835998535156, 439.04083251953125]","[367.60400390625, 382.66741943359375]",7178,[406.28387451171875],[371.97216796875],-23.917858,-21.77745,incorrect,False,-47.835716,-21.77745,incorrect,False,-26.277739,-21.77745,incorrect,False
animals,8,Typical,chameleon,reptile,insect,0.9814814815,A chameleon is a type of,What kind of animal is a chameleon?,A chameleon is a type of,3,0.1957278,9481,"[383.0108337402344, 434.15240478515625]","[432.051513671875, 462.5226135253906]",1569,[390.56329345703125],[432.69769287109375],-25.471249,-22.519526,incorrect,False,-50.942497,-22.519526,incorrect,False,-30.07165,-22.519526,incorrect,False
animals,8,Typical,chameleon,reptile,insect,0.9814814815,A chameleon is a type of,What kind of animal is a chameleon?,A chameleon is a type of,4,0.5243984,11797,"[414.6925354003906, 484.65826416015625]","[1064.826171875, 1055.51611328125]",3522,[420.6490173339844],[1066.396484375],-16.873552,-23.557768,correct,True,-33.747105,-23.557768,incorrect,False,-29.514236,-23.557768,incorrect,False
animals,8,Typical,chameleon,reptile,insect,0.9814814815,A chameleon is a type of,What kind of animal is a chameleon?,A chameleon is a type of,5,8.558081,2556,"[1072.5673828125, 1066.63232421875]",,97,[1075.1358642578125],,-4.9013476,-6.9147243,correct,True,-9.802695,-6.9147243,incorrect,False,-9.483207,-6.9147243,incorrect,False
animals,9,Typical,falcon,bird,reptile,0.9722222222,A falcon is a type of,What kind of animal is a falcon?,A falcon is a type of,0,1.9228815,10309,[414.69805908203125],[340.1187744140625],29557,"[406.2018127441406, 418.0689697265625]","[340.2323303222656, 362.3002014160156]",-25.694477,-30.262903,correct,True,-25.694477,-60.525806,correct,True,-25.694477,-34.190655,correct,True
animals,9,Typical,falcon,bird,reptile,0.9722222222,A falcon is a type of,What kind of animal is a falcon?,A falcon is a type of,1,2.111433,3436,[371.26837158203125],[410.2957763671875],12065,"[365.1341552734375, 399.93682861328125]","[405.538330078125, 464.0845947265625]",-20.405327,-29.134834,correct,True,-20.405327,-58.26967,correct,True,-20.405327,-26.539587,correct,True
animals,9,Typical,falcon,bird,reptile,0.9722222222,A falcon is a type of,What kind of animal is a falcon?,A falcon is a type of,2,2.3728132,5002,[390.9432067871094],[388.41815185546875],19562,"[383.95599365234375, 437.09124755859375]","[383.97906494140625, 379.1063232421875]",-20.348629,-23.460075,correct,True,-20.348629,-46.92015,correct,True,-20.348629,-27.335844,correct,True
animals,9,Typical,falcon,bird,reptile,0.9722222222,A falcon is a type of,What kind of animal is a falcon?,A falcon is a type of,3,0.2543624,1201,[386.416015625],[442.849853515625],11946,"[376.5530700683594, 430.4678955078125]","[435.001708984375, 458.209228515625]",-21.312037,-25.177353,correct,True,-21.312037,-50.354706,correct,True,-21.312037,-31.174917,correct,True
animals,9,Typical,falcon,bird,reptile,0.9722222222,A falcon is a type of,What kind of animal is a falcon?,A falcon is a type of,4,2.1050239,264,[424.0455322265625],[1064.809814453125],8043,"[411.3419189453125, 478.3157653808594]","[1063.854736328125, 1053.4642333984375]",-13.627035,-14.388939,correct,True,-13.627035,-28.777878,correct,True,-13.627035,-26.330626,correct,True
animals,9,Typical,falcon,bird,reptile,0.9722222222,A falcon is a type of,What kind of animal is a falcon?,A falcon is a type of,5,8.389888,12,[1074.7841796875],,1523,"[1071.581787109375, 1065.07470703125]",,-5.748273,-4.5732303,incorrect,False,-5.748273,-9.146461,correct,True,-5.748273,-8.95067,correct,True
animals,10,Typical,goldfish,fish,amphibian,1.0,A goldfish is a type of,What kind of animal is a goldfish?,A goldfish is a type of,0,2.2127137,30696,[407.98345947265625],[333.63787841796875],43120,"[401.3849792480469, 407.1434326171875]","[326.18292236328125, 392.58349609375]",-34.265717,-26.105904,incorrect,False,-34.265717,-52.211807,correct,True,-34.265717,-40.86429,correct,True
animals,10,Typical,goldfish,fish,amphibian,1.0,A goldfish is a type of,What kind of animal is a goldfish?,A goldfish is a type of,1,1.6724472,13068,[360.520751953125],[421.70965576171875],35599,"[351.1011962890625, 403.9688720703125]","[407.88763427734375, 467.2603759765625]",-27.431555,-20.893314,incorrect,False,-27.431555,-41.78663,correct,True,-27.431555,-36.851105,correct,True
animals,10,Typical,goldfish,fish,amphibian,1.0,A goldfish is a type of,What kind of animal is a goldfish?,A goldfish is a type of,2,2.1982763,3794,[392.8544921875],[397.1707763671875],37461,"[377.64483642578125, 442.06781005859375]","[401.41650390625, 385.364501953125]",-19.58502,-21.778673,correct,True,-19.58502,-43.557346,correct,True,-19.58502,-34.7947,correct,True
animals,10,Typical,goldfish,fish,amphibian,1.0,A goldfish is a type of,What kind of animal is a goldfish?,A goldfish is a type of,3,0.3016273,204,[394.72735595703125],[464.57318115234375],4881,"[383.7139587402344, 440.752685546875]","[457.74420166015625, 460.8984375]",-15.7852,-14.112673,incorrect,False,-15.7852,-28.225346,correct,True,-15.7852,-26.798515,correct,True
animals,10,Typical,goldfish,fish,amphibian,1.0,A goldfish is a type of,What kind of animal is a goldfish?,A goldfish is a type of,4,0.87505525,16,[443.3265686035156],[1067.0657958984375],1082,"[431.1500244140625, 489.7476806640625]","[1064.0550537109375, 1053.95703125]",-7.8040333,-11.17471,correct,True,-7.8040333,-22.34942,correct,True,-7.8040333,-19.980589,correct,True
animals,10,Typical,goldfish,fish,amphibian,1.0,A goldfish is a type of,What kind of animal is a goldfish?,A goldfish is a type of,5,7.4355507,1,[1076.98095703125],,328,"[1072.085205078125, 1060.71826171875]",,-2.7194638,-3.9721959,correct,True,-2.7194638,-7.9443917,correct,True,-2.7194638,-7.6152334,correct,True
animals,11,Typical,shark,fish,mammal,0.8333333333,A shark is a type of,What kind of animal is a shark?,A shark is a type of,0,2.2145216,30846,[410.80181884765625],[332.59210205078125],6163,"[422.8561096191406, 439.3970642089844]","[328.5075988769531, 398.6628112792969]",-35.06211,-26.35889,incorrect,False,-35.06211,-52.71778,correct,True,-35.06211,-23.00782,incorrect,False
animals,11,Typical,shark,fish,mammal,0.8333333333,A shark is a type of,What kind of animal is a shark?,A shark is a type of,1,1.1227845,15303,[362.46856689453125],[426.37762451171875],3965,"[369.4454345703125, 435.0655517578125]","[425.6162109375, 435.01708984375]",-28.922981,-25.194567,incorrect,False,-28.922981,-50.389133,correct,True,-28.922981,-21.946114,incorrect,False
animals,11,Typical,shark,fish,mammal,0.8333333333,A shark is a type of,What kind of animal is a shark?,A shark is a type of,2,1.5219073,3974,[397.1265869140625],[384.56719970703125],1162,"[401.2812805175781, 447.4886474609375]","[370.4732971191406, 402.64501953125]",-20.087412,-18.00584,incorrect,False,-20.087412,-36.01168,correct,True,-20.087412,-15.932718,incorrect,False
animals,11,Typical,shark,fish,mammal,0.8333333333,A shark is a type of,What kind of animal is a shark?,A shark is a type of,3,0.622931,229,[389.7244873046875],[450.60992431640625],1434,"[384.1008605957031, 454.7611999511719]","[442.73663330078125, 413.47418212890625]",-15.994027,-16.346539,correct,True,-15.994027,-32.693077,correct,True,-15.994027,-21.617653,correct,True
animals,11,Typical,shark,fish,mammal,0.8333333333,A shark is a type of,What kind of animal is a shark?,A shark is a type of,4,1.1737486,84,[430.09161376953125],[1066.01611328125],1738,"[420.8525085449219, 476.177734375]","[1065.379150390625, 1049.72607421875]",-11.346575,-10.292941,incorrect,False,-11.346575,-20.585882,correct,True,-11.346575,-20.58568,correct,True
animals,11,Typical,shark,fish,mammal,0.8333333333,A shark is a type of,What kind of animal is a shark?,A shark is a type of,5,7.7159486,2,[1076.11328125],,56,"[1073.8009033203125, 1051.8980712890625]",,-3.9032512,-3.1178555,incorrect,False,-3.9032512,-6.235711,correct,True,-3.9032512,-6.215629,correct,True
animals,12,Typical,dog,mammal,insect,0.9814814815,A dog is a type of,What kind of animal is a dog?,A dog is a type of,0,2.3045175,6371,"[421.20703125, 448.8717041015625]","[334.0295715332031, 388.54791259765625]",33573,[408.28448486328125],[336.3202209472656],-23.955997,-36.01564,correct,True,-47.911995,-36.01564,incorrect,False,-23.093096,-36.01564,correct,True
animals,12,Typical,dog,mammal,insect,0.9814814815,A dog is a type of,What kind of animal is a dog?,A dog is a type of,1,0.6825157,3278,"[371.5818176269531, 441.42144775390625]","[429.15655517578125, 437.38372802734375]",16865,[363.1178283691406],[422.825439453125],-24.109928,-30.198633,correct,True,-48.219856,-30.198633,incorrect,False,-21.734644,-30.198633,correct,True
animals,12,Typical,dog,mammal,insect,0.9814814815,A dog is a type of,What kind of animal is a dog?,A dog is a type of,2,2.5731273,469,"[405.43695068359375, 453.6274719238281]","[388.59185791015625, 414.67822265625]",8353,[395.4378356933594],[403.7153015136719],-14.9351635,-22.67287,correct,True,-29.870327,-22.67287,incorrect,False,-12.673757,-22.67287,correct,True
animals,12,Typical,dog,mammal,insect,0.9814814815,A dog is a type of,What kind of animal is a dog?,A dog is a type of,3,0.6039982,1306,"[402.39947509765625, 466.0088195800781]","[448.71697998046875, 412.7728271484375]",1016,[403.3236999511719],[443.4236145019531],-15.507307,-21.38939,correct,True,-31.014614,-21.38939,incorrect,False,-22.313616,-21.38939,incorrect,False
animals,12,Typical,dog,mammal,insect,0.9814814815,A dog is a type of,What kind of animal is a dog?,A dog is a type of,4,2.3317175,1535,"[438.2509765625, 487.023193359375]","[1063.281005859375, 1047.01708984375]",3190,[435.37103271484375],[1064.276611328125],-8.978836,-20.83649,correct,True,-17.957672,-20.83649,correct,True,-17.956547,-20.83649,correct,True
animals,12,Typical,dog,mammal,insect,0.9814814815,A dog is a type of,What kind of animal is a dog?,A dog is a type of,5,7.9376917,162,"[1073.572021484375, 1051.434326171875]",,75,[1074.041748046875],,-3.5739024,-6.6437225,correct,True,-7.1478047,-6.6437225,incorrect,False,-7.113449,-6.6437225,incorrect,False
animals,13,Typical,rabbit,mammal,reptile,0.962962963,A rabbit is a type of,What kind of animal is a rabbit?,A rabbit is a type of,0,2.0992436,7348,"[421.8928527832031, 442.21771240234375]","[328.328125, 382.1032409667969]",25608,"[412.689453125, 420.93133544921875]","[328.3128356933594, 358.4648132324219]",-26.136238,-30.54833,correct,True,-52.272476,-61.09666,correct,True,-24.29471,-33.49811,correct,True
animals,13,Typical,rabbit,mammal,reptile,0.962962963,A rabbit is a type of,What kind of animal is a rabbit?,A rabbit is a type of,1,2.1726098,4046,"[366.9576416015625, 427.36163330078125]","[428.396484375, 429.91217041015625]",15213,"[359.98382568359375, 401.26953125]","[413.93255615234375, 459.30047607421875]",-25.179964,-31.217384,correct,True,-50.35993,-62.43477,correct,True,-20.659298,-27.633114,correct,True
animals,13,Typical,rabbit,mammal,reptile,0.962962963,A rabbit is a type of,What kind of animal is a rabbit?,A rabbit is a type of,2,1.9480332,423,"[401.8175964355469, 438.4625549316406]","[380.30072021484375, 420.02691650390625]",19296,"[387.1884765625, 437.0552978515625]","[393.687255859375, 377.4699401855469]",-15.294156,-23.342838,correct,True,-30.588312,-46.685677,correct,True,-12.6994705,-27.32859,correct,True
animals,13,Typical,rabbit,mammal,reptile,0.962962963,A rabbit is a type of,What kind of animal is a rabbit?,A rabbit is a type of,3,0.32959515,2429,"[392.12933349609375, 453.9249572753906]","[427.108642578125, 403.7156677246094]",7820,"[387.0461120605469, 429.8199462890625]","[426.99664306640625, 451.01837158203125]",-18.138546,-25.58816,correct,True,-36.277092,-51.17632,correct,True,-23.94673,-29.029951,correct,True
