task,item_id,condition,exemplar,correct,incorrect,human_prop_correct,prefix,question,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,10,7.6476035,2898,[1.585160493850708],[1.5145207643508911],39673,"[-3.7133066654205322, 11.045357704162598]","[6.5671162605285645, 1.2025138139724731]",-10.111814,-8.552609,incorrect,False,-10.111814,-17.105219,correct,True,-10.111814,-15.41028,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,11,8.182086,1872,[2.0340657234191895],[2.911189556121826],17316,"[-0.9433209300041199, 10.690199851989746]","[0.04616610333323479, 4.262833118438721]",-9.465759,-7.0721383,incorrect,False,-9.465759,-14.144277,correct,True,-9.465759,-12.443147,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,12,7.733824,633,[2.8611137866973877],[2.6924097537994385],13112,"[-0.7337355613708496, 10.840235710144043]","[3.435795783996582, 0.7675040364265442]",-8.493564,-6.699643,incorrect,False,-8.493564,-13.399286,correct,True,-8.493564,-12.088412,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,13,7.836799,300,[3.382654905319214],[17.0291748046875],4493,"[0.5271399617195129, 10.12360954284668]","[5.441218376159668, 7.939911842346191]",-7.766995,-6.267523,incorrect,False,-7.766995,-12.535046,correct,True,-7.766995,-10.622509,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,14,7.5626955,1,[8.329350471496582],[4.465497016906738],912,"[2.2621092796325684, 11.181191444396973]","[4.53184175491333, 1.772882103919983]",-2.8800232,-4.9759183,correct,True,-2.8800232,-9.951837,correct,True,-2.8800232,-8.947265,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,15,7.5340986,1,[8.904654502868652],[22.886051177978516],385,"[3.364278793334961, 10.977558135986328]","[8.764785766601562, 9.806885719299316]",-2.5406647,-4.6337647,correct,True,-2.5406647,-9.2675295,correct,True,-2.5406647,-8.08104,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,16,0.8702749,1,[14.333257675170898],[4.921909332275391],55,"[5.514488220214844, 12.099528312683105]","[-2.253016233444214, -0.7228143215179443]",-0.10229967,-4.7836328,correct,True,-0.10229967,-9.5672655,correct,True,-0.10229967,-8.921069,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,17,1.1856571,1,[13.844253540039062],[1.033102035522461],174,"[4.400845050811768, 11.038764953613281]","[-0.9026020169258118, 8.160735130310059]",-0.14208764,-5.5635605,correct,True,-0.14208764,-11.127121,correct,True,-0.14208764,-9.585497,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,18,2.447237,1,[12.584854125976562],[0.3295266330242157],280,"[3.7662551403045654, 11.528792381286621]","[-2.1425442695617676, 1.175480604171753]",-0.3357129,-5.0388246,correct,True,-0.3357129,-10.077649,correct,True,-0.3357129,-9.154312,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,19,4.8986254,1,[10.893351554870605],[-1.0958343744277954],580,"[2.78462553024292, 10.253320693969727]","[-3.2883381843566895, 2.7681121826171875]",-0.9014126,-5.187088,correct,True,-0.9014126,-10.374176,correct,True,-0.9014126,-9.010139,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,20,5.611959,1,[10.270668029785156],[-7.0576629638671875],965,"[2.153085231781006, 10.792801856994629]","[-2.3645737171173096, 0.7676374912261963]",-1.3515816,-5.2636523,correct,True,-1.3515816,-10.527305,correct,True,-1.3515816,-9.469164,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,21,6.7151423,1,[8.6607027053833],[0.6746958494186401],1341,"[1.7202012538909912, 11.00278091430664]","[1.672708511352539, 4.490077972412109]",-2.6827383,-5.2019835,correct,True,-2.6827383,-10.403967,correct,True,-2.6827383,-9.6232395,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,22,6.5380173,1,[8.884532928466797],[4.12113618850708],1094,"[2.15283465385437, 13.40775203704834]","[6.297056674957275, 7.7581400871276855]",-2.6963732,-4.8213096,correct,True,-2.6963732,-9.642619,correct,True,-2.6963732,-9.428071,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,23,2.4186835,1,[15.460567474365234],,45,"[9.159814834594727, 22.99637222290039]",,-0.4428733,-3.3998673,correct,True,-0.4428733,-6.7997346,correct,True,-0.4428733,-6.743626,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,0,9.26229,39746,"[-2.170626401901245, 10.392131805419922]","[1.3447507619857788, 4.946556568145752]",16799,[-0.03497540205717087],[1.7233294248580933],-8.014309,-11.591639,correct,True,-16.028618,-11.591639,incorrect,False,-13.727289,-11.591639,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,1,9.024134,33558,"[-1.3602163791656494, 10.140985488891602]","[-2.6720077991485596, 2.240018367767334]",11352,[0.7943392395973206],[-4.7599358558654785],-7.6928425,-11.189098,correct,True,-15.385685,-11.189098,incorrect,False,-13.343655,-11.189098,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,2,8.709282,39509,"[-2.257563829421997, 9.59290599822998]","[0.4525511860847473, 4.13999080657959]",30960,[-1.2631412744522095],[-0.10122084617614746],-8.419723,-13.384426,correct,True,-16.839445,-13.384426,incorrect,False,-14.378849,-13.384426,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,3,8.445733,35059,"[-1.731687068939209, 10.025879859924316]","[-3.077505350112915, 10.262725830078125]",29427,[-1.1215718984603882],[-0.29650816321372986],-8.140048,-13.410202,correct,True,-16.280096,-13.410202,incorrect,False,-14.020317,-13.410202,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,4,8.437012,43648,"[-2.8201019763946533, 12.408829689025879]","[2.199197769165039, 4.8207268714904785]",31428,[-1.1182376146316528],[-1.004726767539978],-8.105251,-13.758954,correct,True,-16.210503,-13.758954,incorrect,False,-15.460818,-13.758954,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,5,8.243345,31820,"[-1.3621242046356201, 12.925759315490723]","[1.3982685804367065, 0.23260915279388428]",32288,[-1.4152065515518188],[0.5511808395385742],-7.230421,-13.890257,correct,True,-14.460842,-13.890257,incorrect,False,-13.837175,-13.890257,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,6,8.340633,22281,"[-0.6543394327163696, 12.58936882019043]","[2.6996753215789795, 4.76423978805542]",26975,[-1.136410117149353],[4.975960731506348],-6.8508544,-13.379857,correct,True,-13.701709,-13.379857,incorrect,False,-12.897787,-13.379857,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,7,8.281223,11506,"[0.6072838306427002, 13.426981925964355]","[1.1024423837661743, 6.059911727905273]",8548,[1.049120306968689],[1.151672124862671],-6.0853734,-11.1070595,correct,True,-12.170747,-11.1070595,incorrect,False,-11.548896,-11.1070595,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,8,7.5263767,5950,"[1.115320086479187, 14.579583168029785]","[1.147751808166504, 1.3137049674987793]",4333,[1.5196894407272339],[2.344308853149414],-5.549908,-10.462557,correct,True,-11.099816,-10.462557,incorrect,False,-10.866926,-10.462557,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,9,7.9060097,3409,"[1.6043405532836914, 14.934979438781738]","[-0.6871646642684937, 6.43297004699707]",1705,[2.3619513511657715],[-0.5048699378967285],-5.1778493,-9.421377,correct,True,-10.355699,-9.421377,incorrect,False,-10.1789875,-9.421377,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,10,7.770845,3068,"[1.3808261156082153, 15.854784965515137]","[2.2563493251800537, 1.6564271450042725]",1638,[2.1153693199157715],[5.008127689361572],-5.11792,-9.407295,correct,True,-10.23584,-9.407295,incorrect,False,-10.141838,-9.407295,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,11,8.378765,1378,"[2.1526877880096436, 15.019085884094238]","[0.219961479306221, 0.46089640259742737]",249,[3.7732574939727783],[-1.8723490238189697],-4.627386,-7.496702,correct,True,-9.254772,-7.496702,incorrect,False,-9.117272,-7.496702,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,12,8.176002,1241,"[2.071624755859375, 13.652680397033691]","[3.156452178955078, 2.428105592727661]",595,[2.7892534732818604],[2.5005908012390137],-4.6847596,-8.346632,correct,True,-9.369519,-8.346632,incorrect,False,-9.0642605,-8.346632,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,13,8.067557,471,"[2.796227216720581, 13.208761215209961]","[3.152864933013916, 3.6240694522857666]",295,[3.2100813388824463],[9.615435600280762],-4.247748,-7.734539,correct,True,-8.495496,-7.734539,incorrect,False,-8.148394,-7.734539,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,14,8.024225,262,"[3.3918631076812744, 13.136894226074219]","[4.020894527435303, 4.463719367980957]",13,[5.606050968170166],[4.770462512969971],-3.8944705,-5.2898927,correct,True,-7.788941,-5.2898927,incorrect,False,-7.504081,-5.2898927,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,15,8.4801,96,"[4.173595905303955, 13.24772834777832]","[6.4374613761901855, 9.627921104431152]",4,[6.373950004577637],[4.942263126373291],-3.5451295,-4.6661587,correct,True,-7.090259,-4.6661587,incorrect,False,-6.8665123,-4.6661587,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,16,7.3148355,29,"[5.389576435089111, 14.301518440246582]","[3.2905161380767822, 4.204524993896484]",8,[6.921576976776123],[0.5834425687789917],-3.0480442,-4.4496565,correct,True,-6.0960884,-4.4496565,incorrect,False,-5.981657,-4.4496565,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,17,7.520242,26,"[5.538553237915039, 14.285888671875]","[3.55656361579895, 3.6408801078796387]",13,[6.3166399002075195],[1.1118264198303223],-2.9343038,-4.98793,correct,True,-5.8686075,-4.98793,incorrect,False,-5.7660165,-4.98793,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,18,7.7645116,19,"[5.7552995681762695, 14.039143562316895]","[5.019338607788086, 4.318729400634766]",14,[5.88642692565918],[2.8581323623657227],-2.6915808,-5.145783,correct,True,-5.3831615,-5.145783,incorrect,False,-5.2769103,-5.145783,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,19,7.777801,12,"[6.11355447769165, 13.289780616760254]","[0.9486229419708252, -2.61289119720459]",15,[5.755877494812012],[-2.385978937149048],-2.4780676,-5.180871,correct,True,-4.9561353,-5.180871,correct,True,-4.823194,-5.180871,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,20,7.5204635,9,"[6.066413879394531, 12.964598655700684]","[0.7184153199195862, 10.917728424072266]",41,[5.097434043884277],[-2.5438790321350098],-2.5201333,-5.8554277,correct,True,-5.0402665,-5.8554277,correct,True,-4.886448,-5.8554277,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,21,7.4060006,11,"[6.07192325592041, 14.95310115814209]","[3.2020833492279053, 7.068637847900391]",84,[4.521250247955322],[5.4448957443237305],-2.4470294,-6.4206815,correct,True,-4.8940587,-6.4206815,correct,True,-4.8700085,-6.4206815,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,22,7.1584,6,"[6.865872383117676, 17.67167854309082]","[3.434094190597534, 3.4034907817840576]",31,[5.671585559844971],[3.77339768409729],-2.189338,-5.569109,correct,True,-4.378676,-5.569109,correct,True,-4.3748217,-5.569109,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,23,3.6223493,3,"[13.111981391906738, 26.58693504333496]",,5,[11.594367980957031],,-1.0102608,-3.5378268,correct,True,-2.0205216,-3.5378268,correct,True,-2.0202134,-3.5378268,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,0,9.270174,15820,[0.027692213654518127],[1.6370488405227661],17162,[-0.10035603493452072],[-0.16260169446468353],-11.49592,-11.623968,correct,True,-11.49592,-11.623968,correct,True,-11.49592,-11.623968,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,1,9.028741,11044,[0.8246787190437317],[-4.383010387420654],20485,[-0.15256227552890778],[-1.0181024074554443],-11.148448,-12.125689,correct,True,-11.148448,-12.125689,correct,True,-11.148448,-12.125689,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,2,8.710693,29729,[-1.0578731298446655],[-0.034493643790483475],24653,[-0.5543192028999329],[-1.3785409927368164],-13.2405405,-12.736986,incorrect,False,-13.2405405,-12.736986,incorrect,False,-13.2405405,-12.736986,incorrect,False
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,3,8.395628,25515,[-0.8950913548469543],[-0.5941002368927002],26987,[-1.0367499589920044],[-3.7503600120544434],-13.0313635,-13.173022,correct,True,-13.0313635,-13.173022,correct,True,-13.0313635,-13.173022,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,4,8.446514,28528,[-1.0448558330535889],[0.09138481318950653],40708,[-2.529156446456909],[-0.7818330526351929],-13.445481,-14.929782,correct,True,-13.445481,-14.929782,correct,True,-13.445481,-14.929782,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,5,8.367177,25212,[-0.8592221736907959],[0.6476597189903259],40459,[-2.634758949279785],[2.4375269412994385],-13.123428,-14.898965,correct,True,-13.123428,-14.898965,correct,True,-13.123428,-14.898965,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,6,8.337368,19425,[-0.5463610887527466],[4.766617774963379],30076,[-1.66277277469635],[1.1311107873916626],-12.639061,-13.755472,correct,True,-12.639061,-13.755472,correct,True,-12.639061,-13.755472,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,7,8.301641,5601,[1.4966986179351807],[0.3224622309207916],24177,[-0.9877155423164368],[1.1782468557357788],-10.560196,-13.044611,correct,True,-10.560196,-13.044611,correct,True,-10.560196,-13.044611,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,8,7.709886,3844,[1.678456425666809],[2.2387030124664307],16875,[-0.5754130482673645],[1.1533238887786865],-10.300465,-12.554334,correct,True,-10.300465,-12.554334,correct,True,-10.300465,-12.554334,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,9,8.331657,1645,[2.4669594764709473],[-0.5139002799987793],13057,[-0.16022725403308868],[2.7184879779815674],-9.245153,-11.87234,correct,True,-9.245153,-11.87234,correct,True,-9.245153,-11.87234,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,10,7.826251,1513,[2.234431743621826],[4.526673316955566],5266,[0.7459603548049927],[0.21516261994838715],-9.306992,-10.795463,correct,True,-9.306992,-10.795463,correct,True,-9.306992,-10.795463,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,11,8.37611,236,[3.770543336868286],[-0.6641191244125366],5041,[0.7796308994293213],[4.109435081481934],-7.521361,-10.512274,correct,True,-7.521361,-10.512274,correct,True,-7.521361,-10.512274,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,12,8.078952,366,[3.2307891845703125],[3.8269288539886475],1288,[2.0716230869293213],[0.6767317056655884],-7.9537153,-9.112881,correct,True,-7.9537153,-9.112881,correct,True,-7.9537153,-9.112881,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,13,8.152635,111,[4.043173313140869],[11.208942413330078],1012,[2.047088623046875],[8.199795722961426],-6.907211,-8.9032955,correct,True,-6.907211,-8.9032955,correct,True,-6.907211,-8.9032955,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,14,8.07084,2,[6.779801845550537],[5.2889275550842285],90,[4.153750896453857],[4.325685977935791],-4.123851,-6.749902,correct,True,-4.123851,-6.749902,correct,True,-4.123851,-6.749902,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,15,8.364493,2,[7.471222400665283],[17.59122657775879],34,[4.828415393829346],[4.988238334655762],-3.569309,-6.2121162,correct,True,-3.569309,-6.2121162,correct,True,-3.569309,-6.2121162,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,16,4.9510646,1,[10.92221450805664],[1.2666692733764648],28,[5.397487163543701],[0.6349624395370483],-0.862022,-6.3867493,correct,True,-0.862022,-6.3867493,correct,True,-0.862022,-6.3867493,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,17,6.449593,1,[9.962857246398926],[3.881162166595459],47,[4.922494411468506],[1.876655101776123],-1.4794562,-6.5198193,correct,True,-1.4794562,-6.5198193,correct,True,-1.4794562,-6.5198193,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,18,6.9999595,1,[9.397397994995117],[0.9955165982246399],54,[4.632090091705322],[0.6839842200279236],-1.6867858,-6.4520936,correct,True,-1.6867858,-6.4520936,correct,True,-1.6867858,-6.4520936,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,19,7.7033153,1,[8.354474067687988],[-1.9610334634780884],102,[4.154895782470703],[-2.426253080368042],-2.532736,-6.732314,correct,True,-2.532736,-6.732314,correct,True,-2.532736,-6.732314,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,20,7.590663,1,[7.671027660369873],[-4.262972354888916],207,[3.60398530960083],[1.7657194137573242],-3.2286837,-7.295726,correct,True,-3.2286837,-7.295726,correct,True,-3.2286837,-7.295726,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,21,7.471398,5,[6.900784015655518],[1.4117757081985474],183,[3.7440569400787354],[2.9997828006744385],-4.01775,-7.174477,correct,True,-4.01775,-7.174477,correct,True,-4.01775,-7.174477,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,22,7.697202,3,[7.2085137367248535],[4.316662788391113],120,[4.240701675415039],[4.05601692199707],-3.8238828,-6.7916946,correct,True,-3.8238828,-6.7916946,correct,True,-3.8238828,-6.7916946,correct,True
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,23,3.6686215,1,[13.988668441772461],,12,[9.62071704864502],,-0.9125903,-5.280542,correct,True,-0.9125903,-5.280542,correct,True,-0.9125903,-5.280542,correct,True
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,0,9.263951,42417,[-2.4960861206054688],[-1.4812711477279663],16247,[0.03521960228681564],[2.2099456787109375],-14.07373,-11.542425,incorrect,False,-14.07373,-11.542425,incorrect,False,-14.07373,-11.542425,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,1,9.02677,44927,[-2.9376907348632812],[-0.2451453059911728],8952,[1.0904515981674194],[-4.68789529800415],-14.903917,-10.875774,incorrect,False,-14.903917,-10.875774,incorrect,False,-14.903917,-10.875774,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,2,8.7197275,42612,[-2.6720166206359863],[-3.5380234718322754],28464,[-0.9491941332817078],[-0.5454928874969482],-14.844357,-13.121534,incorrect,False,-14.844357,-13.121534,incorrect,False,-14.844357,-13.121534,incorrect,False
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,3,8.453848,46544,[-3.7358672618865967],[-0.5379143953323364],28174,[-1.0186245441436768],[-0.6347286701202393],-16.003387,-13.286143,incorrect,False,-16.003387,-13.286143,incorrect,False,-16.003387,-13.286143,incorrect,False
