task,item_id,condition,exemplar,correct,incorrect,human_prop_correct,prefix,question,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,10,1.396,12040,[-5.51953125],[11.8671875],40208,"[-21.859375, 30.6875]","[3.875, 9.2890625]",-35.5,-58.0,correct,True,-35.5,-116.0,correct,True,-35.5,-51.88,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,11,1.223,9668,[-1.953125],[0.78369140625],41577,"[-19.078125, 30.25]","[-11.4375, -10.578125]",-29.66,-52.06,correct,True,-29.66,-104.1,correct,True,-29.66,-46.78,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,12,1.055,9042,[-1.5029296875],[-9.515625],41863,"[-19.90625, 26.796875]","[-20.34375, 12.1171875]",-32.06,-52.66,correct,True,-32.06,-105.3,correct,True,-32.06,-50.4,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,13,1.559,8488,[-3.642578125],[16.3125],41066,"[-23.40625, 26.953125]","[-1.634765625, 10.171875]",-32.94,-52.6,correct,True,-32.94,-105.2,correct,True,-32.94,-52.7,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,14,1.91,5566,[1.8193359375],[10.6015625],42311,"[-21.0625, 26.40625]","[10.5625, -4.43359375]",-28.81,-50.62,correct,True,-28.81,-101.25,correct,True,-28.81,-51.66,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,15,0.713,4671,[5.2421875],[-14.046875],41282,"[-14.8515625, 24.59375]","[-15.484375, -11.0546875]",-27.48,-48.06,correct,True,-27.48,-96.1,correct,True,-27.48,-47.53,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,16,1.859,5490,[1.302734375],[-3.794921875],40276,"[-17.53125, 20.515625]","[-30.734375, -12.234375]",-27.19,-48.94,correct,True,-27.19,-97.9,correct,True,-27.19,-45.97,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,17,1.155,4139,[0.1767578125],[-12.59375],38953,"[-23.9375, 17.484375]","[8.7578125, 4.50390625]",-30.27,-50.5,correct,True,-30.27,-101.0,correct,True,-30.27,-54.38,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,18,0.6333,5644,[-3.2421875],[-2.736328125],34403,"[-19.390625, 17.265625]","[-10.9375, 39.25]",-31.38,-45.06,correct,True,-31.38,-90.1,correct,True,-31.38,-47.53,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,19,0.05734,4732,[-3.677734375],[-9.4453125],31824,"[-20.640625, 22.046875]","[-28.21875, 11.3984375]",-35.1,-47.12,correct,True,-35.1,-94.25,correct,True,-35.1,-52.06,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,20,0.03964,4728,[-5.12890625],[-0.5439453125],34118,"[-24.390625, 22.546875]","[4.4609375, -4.953125]",-36.9,-47.66,correct,True,-36.9,-95.3,correct,True,-36.9,-56.2,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,21,0.2382,5270,[-4.90234375],[-11.21875],32639,"[-21.765625, 20.515625]","[-12.2109375, 27.4375]",-34.97,-47.22,correct,True,-34.97,-94.44,correct,True,-34.97,-51.9,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,22,1.249,5969,[-7.48828125],[-12.7265625],31838,"[-22.515625, 23.578125]","[-16.984375, -8.0703125]",-32.53,-42.84,correct,True,-32.53,-85.7,correct,True,-32.53,-47.6,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,23,0.688,8181,[-10.5234375],[-4.33984375],35756,"[-26.234375, 22.0625]","[-1.130859375, 13.5390625]",-35.1,-44.56,correct,True,-35.1,-89.1,correct,True,-35.1,-50.84,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,24,1.279,7392,[-10.453125],[-10.59375],32459,"[-24.078125, 22.5625]","[-13.875, 10.53125]",-32.97,-42.8,correct,True,-32.97,-85.6,correct,True,-32.97,-46.62,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,25,1.149,7530,[-11.859375],[-10.9609375],31610,"[-25.421875, 22.8125]","[-22.65625, -1.833984375]",-35.53,-42.5,correct,True,-35.53,-85.0,correct,True,-35.53,-49.12,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,26,0.7197,7374,[-13.359375],[-0.17919921875],33151,"[-28.5, 21.765625]","[0.74609375, -12.515625]",-36.6,-43.22,correct,True,-36.6,-86.44,correct,True,-36.6,-51.75,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,27,0.2008,6115,[-12.703125],[-14.1015625],29914,"[-26.859375, 20.140625]","[-11.171875, -14.625]",-36.9,-44.47,correct,True,-36.9,-88.94,correct,True,-36.9,-51.12,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,28,0.1124,7335,[-15.078125],[3.95703125],27982,"[-26.859375, 17.5625]","[-13.7578125, 11.3984375]",-37.8,-41.7,correct,True,-37.8,-83.4,correct,True,-37.8,-49.66,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,29,0.11536,6178,[-13.828125],[-10.890625],28268,"[-27.234375, 17.84375]","[-32.21875, -12.1484375]",-37.5,-41.6,correct,True,-37.5,-83.2,correct,True,-37.5,-50.97,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,30,0.1031,5075,[-14.8125],[-9.03125],30485,"[-31.953125, 15.8359375]","[-30.75, -13.9140625]",-37.94,-41.2,correct,True,-37.94,-82.4,correct,True,-37.94,-55.12,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,31,0.02025,4096,[-15.4296875],[6.91796875],31503,"[-35.8125, 14.4296875]","[-13.859375, -4.75]",-40.47,-44.0,correct,True,-40.47,-88.0,correct,True,-40.47,-60.9,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,32,0.0483,3409,[-11.6953125],[-2.55859375],29052,"[-34.875, 12.2890625]","[-3.197265625, 4.8828125]",-41.9,-42.75,correct,True,-41.9,-85.5,correct,True,-41.9,-65.06,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,33,0.007107,3872,[-10.296875],[-5.00390625],26176,"[-29.40625, 12.2890625]","[-5.4921875, 4.4375]",-41.94,-40.9,incorrect,False,-41.94,-81.8,correct,True,-41.94,-61.0,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,34,0.01904,3901,[-9.6875],[-23.0625],24126,"[-25.140625, 12.3828125]","[-33.3125, 40.875]",-37.2,-36.88,incorrect,False,-37.2,-73.75,correct,True,-37.2,-52.66,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,35,0.0838,4951,[-13.96875],[41.6875],24809,"[-29.5, 17.546875]","[3.16796875, 29.625]",-39.1,-34.56,incorrect,False,-39.1,-69.1,correct,True,-39.1,-54.66,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,36,0.8745,254,[4.08984375],[13.0234375],16310,"[-23.546875, 21.171875]","[1.30078125, -4.703125]",-18.12,-28.69,correct,True,-18.12,-57.38,correct,True,-18.12,-45.8,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,37,0.8857,161,[7.1875],[7.39453125],10546,"[-18.390625, 18.203125]","[-9.625, 19.65625]",-15.55,-25.61,correct,True,-15.55,-51.22,correct,True,-15.55,-41.16,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,38,0.509,148,[8.078125],[-2.072265625],13866,"[-17.53125, 20.296875]","[-26.46875, 10.875]",-14.71,-22.83,correct,True,-14.71,-45.66,correct,True,-14.71,-40.34,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,39,0.5244,152,[6.8046875],[3.98046875],18927,"[-20.71875, 20.4375]","[-6.3125, 18.265625]",-14.44,-21.95,correct,True,-14.44,-43.9,correct,True,-14.44,-42.0,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,40,0.957,179,[6.83203125],[25.5],21536,"[-19.6875, 21.921875]","[-2.8359375, 25.921875]",-13.68,-21.1,correct,True,-13.68,-42.2,correct,True,-13.68,-40.22,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,41,1.045,122,[11.0859375],[16.140625],21288,"[-18.078125, 24.40625]","[4.20703125, 12.359375]",-11.74,-20.69,correct,True,-11.74,-41.38,correct,True,-11.74,-40.9,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,42,1.782,86,[12.984375],[17.109375],21128,"[-15.8984375, 25.078125]","[6.96484375, 19.5]",-9.91,-19.73,correct,True,-9.91,-39.47,correct,True,-9.91,-38.78,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,43,2.73,64,[14.8203125],[-13.171875],22586,"[-13.3046875, 27.421875]","[11.6875, 66.625]",-7.797,-20.14,correct,True,-7.797,-40.28,correct,True,-7.797,-35.9,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,44,2.607,198,[10.4453125],[57.375],26344,"[-9.4140625, 36.9375]","[47.25, 27.078125]",-10.41,-15.19,correct,True,-10.41,-30.38,correct,True,-10.41,-30.27,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,45,3.049,61,[21.78125],[57.25],31843,"[2.10546875, 39.0]","[84.375, 84.9375]",-6.77,-13.31,correct,True,-6.77,-26.62,correct,True,-6.77,-26.42,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,46,3.531,39,[34.6875],[100.875],5314,"[27.609375, 56.375]","[108.75, 146.5]",-6.28,-6.7,correct,True,-6.28,-13.4,correct,True,-6.28,-13.375,correct,True
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,47,1.3955,72,[120.75],,9,"[123.5, 134.875]",,-8.125,-6.406,incorrect,False,-8.125,-12.81,correct,True,-8.125,-4.74,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,0,0.0,13424,"[0.69482421875, 55.0]","[55.84375, 3.15625]",7941,[4.05078125],[33.875],-217.1,-72.9,incorrect,False,-434.2,-72.9,incorrect,False,-76.25,-72.9,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,1,0.003014,11749,"[12.9765625, 35.53125]","[-10.3984375, -22.359375]",16549,[11.7109375],[-8.9375],-111.2,-44.28,incorrect,False,-222.4,-44.28,incorrect,False,-43.03,-44.28,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,2,0.002493,14766,"[9.765625, 32.3125]","[-8.5390625, -6.03515625]",17857,[8.9140625],[-8.0078125],-99.56,-38.66,incorrect,False,-199.1,-38.66,incorrect,False,-37.84,-38.66,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,3,0.01241,15809,"[6.98828125, 25.265625]","[-12.2578125, -16.09375]",17911,[6.3203125],[-15.71875],-82.4,-35.75,incorrect,False,-164.8,-35.75,incorrect,False,-35.06,-35.75,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,4,0.0703,11334,"[4.85546875, 23.71875]","[-9.21875, -18.390625]",14271,[3.71875],[0.34765625],-79.06,-34.88,incorrect,False,-158.1,-34.88,incorrect,False,-33.78,-34.88,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,5,0.02563,15339,"[1.9033203125, 21.078125]","[1.8056640625, -7.48828125]",11190,[3.482421875],[15.9609375],-76.56,-34.38,incorrect,False,-153.1,-34.38,incorrect,False,-35.97,-34.38,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,6,0.2925,17455,"[2.18359375, 19.3125]","[-1.2998046875, -13.5]",7078,[6.45703125],[-15.9921875],-72.4,-29.72,incorrect,False,-144.8,-29.72,incorrect,False,-34.03,-29.72,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,7,0.814,12455,"[1.7568359375, 16.1875]","[-40.25, -8.7109375]",10932,[2.40234375],[-20.65625],-68.75,-30.02,incorrect,False,-137.5,-30.02,incorrect,False,-30.69,-30.02,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,8,0.2345,18107,"[-6.2109375, 14.1328125]","[-16.375, 0.92431640625]",9630,[-1.7783203125],[-13.34375],-68.2,-33.94,incorrect,False,-136.4,-33.94,incorrect,False,-38.34,-33.94,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,9,0.291,18952,"[-9.9765625, 13.5390625]","[10.734375, -4.53125]",10154,[-5.12109375],[6.703125],-64.0,-34.12,incorrect,False,-128.0,-34.12,incorrect,False,-38.97,-34.12,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,10,1.751,16513,"[-6.0390625, 12.15625]","[6.2421875, -10.671875]",10164,[-2.7734375],[8.53125],-58.3,-29.12,incorrect,False,-116.6,-29.12,incorrect,False,-32.38,-29.12,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,11,2.295,18057,"[-4.0390625, 9.125]","[-4.56640625, -1.2744140625]",9976,[-0.4169921875],[-2.55078125],-54.53,-24.95,incorrect,False,-109.06,-24.95,incorrect,False,-28.55,-24.95,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,12,0.682,20928,"[-4.73828125, 8.5234375]","[-16.109375, -17.328125]",12125,[-0.95849609375],[-3.17578125],-55.44,-29.38,incorrect,False,-110.9,-29.38,incorrect,False,-33.1,-29.38,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,13,1.416,23154,"[-7.9296875, 5.78125]","[13.609375, 15.578125]",9922,[-1.58203125],[10.703125],-55.84,-29.25,incorrect,False,-111.7,-29.25,incorrect,False,-35.56,-29.25,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,14,1.686,20028,"[-3.8984375, 7.71875]","[10.2578125, -1.0107421875]",9251,[1.134765625],[-0.64599609375],-51.38,-27.69,incorrect,False,-102.75,-27.69,incorrect,False,-32.72,-27.69,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,15,0.794,17041,"[-0.0109405517578125, 7.23828125]","[-11.421875, -1.4091796875]",15081,[0.78076171875],[-1.2041015625],-49.94,-31.62,incorrect,False,-99.9,-31.62,incorrect,False,-32.4,-31.62,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,16,1.784,20526,"[-2.591796875, 6.66015625]","[-16.65625, -6.7734375]",13182,[0.446533203125],[-4.23828125],-49.0,-29.62,incorrect,False,-98.0,-29.62,incorrect,False,-32.66,-29.62,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,17,2.07,19146,"[-6.81640625, 5.203125]","[6.51171875, -1.986328125]",8498,[-0.7578125],[-9.921875],-49.66,-32.6,incorrect,False,-99.3,-32.6,incorrect,False,-38.62,-32.6,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,18,2.076,14671,"[-4.51171875, 4.703125]","[-0.23193359375, 1.8173828125]",12121,[-3.291015625],[-0.055633544921875],-46.12,-32.9,incorrect,False,-92.25,-32.9,incorrect,False,-34.1,-32.9,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,19,0.4219,13057,"[-4.15625, 4.66015625]","[-15.859375, 6.42578125]",10867,[-3.001953125],[-5.546875],-51.12,-35.38,incorrect,False,-102.25,-35.38,incorrect,False,-36.5,-35.38,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,20,0.3264,14399,"[-6.61328125, 5.24609375]","[9.921875, 6.56640625]",9256,[-3.771484375],[3.306640625],-49.3,-34.97,incorrect,False,-98.6,-34.97,incorrect,False,-37.75,-34.97,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,21,1.523,11402,"[-3.658203125, 5.80859375]","[-14.5078125, 9.9375]",9498,[-2.65234375],[-9.71875],-45.66,-30.81,incorrect,False,-91.3,-30.81,incorrect,False,-31.8,-30.81,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,22,1.522,12147,"[-7.53125, 6.75390625]","[-11.625, -5.8984375]",8205,[-5.2109375],[-17.03125],-45.62,-31.3,incorrect,False,-91.25,-31.3,incorrect,False,-33.62,-31.3,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,23,1.192,12893,"[-10.5546875, 6.17578125]","[-7.60546875, 2.7734375]",11634,[-9.921875],[0.0634765625],-46.94,-34.6,incorrect,False,-93.9,-34.6,incorrect,False,-35.2,-34.6,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,24,0.84,11702,"[-11.1171875, 6.16796875]","[-22.515625, 1.626953125]",8427,[-9.09375],[-9.4140625],-46.56,-32.78,incorrect,False,-93.1,-32.78,incorrect,False,-34.75,-32.78,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,25,0.3845,15216,"[-14.0546875, 6.1484375]","[-20.015625, 1.7939453125]",8448,[-10.171875],[-12.375],-46.9,-35.3,incorrect,False,-93.8,-35.3,incorrect,False,-39.12,-35.3,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,26,0.897,16610,"[-17.046875, 6.12109375]","[0.385009765625, -14.2890625]",8203,[-11.9296875],[-1.26953125],-47.38,-35.72,incorrect,False,-94.75,-35.72,incorrect,False,-40.75,-35.72,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,27,0.9336,13924,"[-16.078125, 5.01171875]","[-14.9453125, -2.375]",7096,[-11.546875],[-12.2578125],-47.38,-34.44,incorrect,False,-94.75,-34.44,incorrect,False,-38.88,-34.44,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,28,0.825,14959,"[-18.28125, 4.4453125]","[-2.73828125, 20.453125]",7535,[-13.5703125],[-3.978515625],-44.88,-35.38,incorrect,False,-89.75,-35.38,incorrect,False,-40.03,-35.38,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,29,0.7695,13715,"[-17.71875, 5.515625]","[-7.3828125, -8.09375]",7352,[-13.390625],[-10.390625],-45.75,-36.5,incorrect,False,-91.5,-36.5,incorrect,False,-40.78,-36.5,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,30,0.6953,9068,"[-17.296875, 4.44140625]","[-18.25, -20.328125]",5736,[-14.2421875],[-13.75],-41.9,-36.28,incorrect,False,-83.8,-36.28,incorrect,False,-39.28,-36.28,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,31,0.3552,7474,"[-19.53125, 3.080078125]","[0.57177734375, 1.349609375]",4417,[-15.8359375],[9.5625],-43.8,-36.62,incorrect,False,-87.6,-36.62,incorrect,False,-40.28,-36.62,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,32,0.4917,7414,"[-16.953125, 2.943359375]","[3.408203125, 7.578125]",3576,[-11.4765625],[3.869140625],-39.78,-36.5,incorrect,False,-79.56,-36.5,incorrect,False,-41.9,-36.5,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,33,0.0974,5944,"[-12.828125, 3.548828125]","[-8.1484375, 18.4375]",3164,[-8.203125],[-12.9921875],-37.8,-37.0,incorrect,False,-75.6,-37.0,incorrect,False,-41.56,-37.0,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,34,0.0848,5316,"[-12.53125, 5.421875]","[-22.4375, 20.1875]",3905,[-10.390625],[-20.3125],-36.2,-35.56,incorrect,False,-72.4,-35.56,incorrect,False,-37.66,-35.56,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,35,0.11444,6807,"[-16.328125, 8.390625]","[8.0234375, 27.53125]",5013,[-14.0],[4.5078125],-38.7,-37.2,incorrect,False,-77.4,-37.2,incorrect,False,-39.47,-37.2,incorrect,False
