task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,10,2.591408,2866,"[329.79302978515625, 344.1581726074219, 321.027587890625]","[813.6979370117188, 805.6973266601562, 786.944091796875]",195,[339.60382080078125],[813.2744140625],-7.5244846,-11.360656,correct,True,-22.573454,-11.360656,incorrect,False,-21.172634,-11.360656,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,11,6.1552954,448,"[831.1441040039062, 813.5750732421875, 806.4912109375]",,33,[834.0094604492188],,-2.8179395,-5.5360293,correct,True,-8.453818,-5.5360293,incorrect,False,-8.401556,-5.5360293,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,0,1.6607594,38569,"[228.63186645507812, 259.651611328125]","[257.98931884765625, 259.14892578125]",19203,"[237.26016235351562, 272.48175048828125, 253.72128295898438]","[268.8270568847656, 233.2277374267578, 233.89993286132812]",-21.82926,-14.197221,incorrect,False,-43.65852,-42.591663,incorrect,False,-37.021866,-28.393555,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,1,1.2527194,35256,"[235.35690307617188, 260.7021179199219]","[260.16851806640625, 246.1974639892578]",9169,"[246.4348602294922, 261.4114685058594, 240.01220703125]","[258.0338134765625, 288.46929931640625, 262.18377685546875]",-18.973974,-14.353004,incorrect,False,-37.94795,-43.059013,correct,True,-34.688454,-23.610497,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,2,2.318198,36052,"[237.44482421875, 256.4361267089844]","[260.20233154296875, 228.25054931640625]",15274,"[246.70584106445312, 273.83734130859375, 246.086669921875]","[260.1364440917969, 223.84152221679688, 272.0902099609375]",-19.58646,-13.494125,incorrect,False,-39.17292,-40.482376,correct,True,-37.31081,-28.04982,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,3,1.5278729,34980,"[240.57139587402344, 243.47518920898438]","[245.76907348632812, 224.1067352294922]",18356,"[248.6898193359375, 253.64552307128906, 258.4224853515625]","[245.2888641357422, 213.90969848632812, 240.51220703125]",-22.967747,-14.542611,incorrect,False,-45.935493,-43.627834,incorrect,False,-41.24187,-33.123436,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,4,1.5124661,27525,"[235.78134155273438, 231.98129272460938]","[220.40943908691406, 241.4091796875]",13140,"[243.07342529296875, 234.52096557617188, 250.04306030273438]","[214.31881713867188, 257.159912109375, 276.29547119140625]",-22.201708,-12.754654,incorrect,False,-44.403416,-38.26396,incorrect,False,-38.51306,-31.220997,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,5,2.4745665,26856,"[218.9712371826172, 228.43460083007812]","[251.22372436523438, 263.4254150390625]",18512,"[222.28689575195312, 235.75653076171875, 261.64501953125]","[260.5779113769531, 258.20684814453125, 262.0961608886719]",-17.413116,-12.765208,incorrect,False,-34.826233,-38.295624,correct,True,-31.994545,-28.67889,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,6,2.8693814,20355,"[216.53427124023438, 233.59359741210938]","[261.1888427734375, 255.03733825683594]",6487,"[223.8258514404297, 237.84930419921875, 263.9161071777344]","[258.8196716308594, 245.24647521972656, 240.94219970703125]",-18.918911,-9.168641,incorrect,False,-37.837822,-27.505924,incorrect,False,-29.512655,-22.22071,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,7,1.9334818,15542,"[224.62420654296875, 239.11367797851562]","[258.92657470703125, 283.2120056152344]",6105,"[229.659912109375, 236.49732971191406, 248.53729248046875]","[263.72406005859375, 285.2606201171875, 278.2745056152344]",-16.444942,-10.389859,incorrect,False,-32.889885,-31.169579,incorrect,False,-26.356773,-21.320799,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,8,2.0130339,1746,"[228.74940490722656, 250.817626953125]","[299.27008056640625, 251.01904296875]",246,"[235.864501953125, 244.52809143066406, 261.9656677246094]","[306.6076354980469, 316.4483642578125, 290.0958557128906]",-11.073791,-6.874922,incorrect,False,-22.147581,-20.624765,incorrect,False,-20.647697,-13.532695,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,9,1.302624,1373,"[258.722412109375, 248.473388671875]","[347.4039306640625, 326.47161865234375]",92,"[268.81109619140625, 276.7920837402344, 280.9442443847656]","[357.38873291015625, 386.5898742675781, 335.2070617675781]",-12.971021,-5.1725426,incorrect,False,-25.942041,-15.517628,incorrect,False,-20.85191,-10.763547,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,10,0.66680485,1390,"[312.3437805175781, 312.97509765625]","[817.6261596679688, 792.034423828125]",12,"[326.33251953125, 353.730224609375, 339.746826171875]","[816.212890625, 805.2022705078125, 800.5068359375]",-13.261526,-2.2961552,incorrect,False,-26.523052,-6.8884654,incorrect,False,-20.863525,-6.875516,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,11,5.8564053,103,"[832.1322021484375, 801.7767333984375]",,9,"[834.7335205078125, 827.1612548828125, 818.3077392578125]",,-4.5923862,-1.7331282,incorrect,False,-9.1847725,-5.1993847,incorrect,False,-6.936806,-4.335534,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,0,2.0121646,11121,[239.68411254882812],[264.8076171875],14693,[238.04074096679688],[256.0166015625],-24.65158,-26.294952,correct,True,-24.65158,-26.294952,correct,True,-24.65158,-26.294952,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,1,1.1415747,10184,[246.3491668701172],[273.5230712890625],21582,[241.4551239013672],[267.8556213378906],-24.282602,-29.176645,correct,True,-24.282602,-29.176645,correct,True,-24.282602,-29.176645,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,2,1.7504799,3964,[254.73941040039062],[260.1899719238281],16503,[247.24276733398438],[262.40948486328125],-21.659012,-29.155655,correct,True,-21.659012,-29.155655,correct,True,-21.659012,-29.155655,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,3,0.35813886,7366,[256.1075134277344],[225.75286865234375],17405,[250.55087280273438],[229.79969787597656],-27.90811,-33.464752,correct,True,-27.90811,-33.464752,correct,True,-27.90811,-33.464752,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,4,0.9042767,16588,[241.0964813232422],[217.8881378173828],23630,[237.6002655029297],[218.46156311035156],-33.06634,-36.562557,correct,True,-33.06634,-36.562557,correct,True,-33.06634,-36.562557,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,5,2.669308,21241,[223.17149353027344],[250.68174743652344],28229,[220.263916015625],[258.58367919921875],-29.868519,-32.776096,correct,True,-29.868519,-32.776096,correct,True,-29.868519,-32.776096,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,6,2.520575,15253,[220.747802734375],[277.96258544921875],13857,[221.43853759765625],[275.7623596191406],-27.372095,-26.68136,incorrect,False,-27.372095,-26.68136,incorrect,False,-27.372095,-26.68136,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,7,1.7616918,5571,[234.83822631835938],[256.972900390625],5975,[234.53253173828125],[259.42828369140625],-20.74643,-21.052124,correct,True,-20.74643,-21.052124,correct,True,-20.74643,-21.052124,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,8,1.4435543,1099,[236.71681213378906],[310.4490661621094],830,[237.70721435546875],[312.93316650390625],-19.20083,-18.210428,incorrect,False,-19.20083,-18.210428,incorrect,False,-19.20083,-18.210428,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,9,2.2617266,852,[270.8280029296875],[358.8628845214844],475,[273.1238098144531],[363.6977233886719],-17.941132,-15.645325,incorrect,False,-17.941132,-15.645325,incorrect,False,-17.941132,-15.645325,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,10,1.8964674,1632,[326.44683837890625],[813.8196411132812],452,[331.0848388671875],[812.6397094726562],-19.362747,-14.724747,incorrect,False,-19.362747,-14.724747,incorrect,False,-19.362747,-14.724747,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,11,5.908527,38,[833.41259765625],,29,[833.7466430664062],,-5.800778,-5.4667325,incorrect,False,-5.800778,-5.4667325,incorrect,False,-5.800778,-5.4667325,incorrect,False
capitals-recall,4,country,India,has_competitor,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,The capital of India is,0,1.6524074,9218,"[242.38983154296875, 261.4143981933594]","[267.92425537109375, 259.8859558105469]",9563,[242.216064453125],[257.1769714355469],-20.51055,-24.016153,correct,True,-41.0211,-24.016153,incorrect,False,-23.842388,-24.016153,correct,True
capitals-recall,4,country,India,has_competitor,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,The capital of India is,1,1.4613756,6703,"[249.5457763671875, 261.69091796875]","[262.0606384277344, 269.03466796875]",15115,[245.33111572265625],[257.92242431640625],-18.266474,-26.114902,correct,True,-36.532948,-26.114902,incorrect,False,-21.900225,-26.114902,correct,True
capitals-recall,4,country,India,has_competitor,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,The capital of India is,2,2.2419047,4950,"[251.23800659179688, 266.33428955078125]","[263.869140625, 210.79364013671875]",14002,[245.88153076171875],[272.2734680175781],-17.987787,-27.177322,correct,True,-35.975574,-27.177322,incorrect,False,-21.82085,-27.177322,correct,True
capitals-recall,4,country,India,has_competitor,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,The capital of India is,3,0.19741392,14299,"[254.48440551757812, 238.380126953125]","[245.46343994140625, 217.08114624023438]",12362,[255.46975708007812],[230.2135009765625],-28.356268,-31.137629,correct,True,-56.712536,-31.137629,incorrect,False,-32.12298,-31.137629,incorrect,False
capitals-recall,4,country,India,has_competitor,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,The capital of India is,4,0.801067,6098,"[248.1367950439453, 220.34405517578125]","[216.17633056640625, 260.3145446777344]",14668,[242.80368041992188],[209.8948211669922],-22.563023,-32.438637,correct,True,-45.126045,-32.438637,incorrect,False,-27.10559,-32.438637,correct,True
capitals-recall,4,country,India,has_competitor,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,The capital of India is,5,2.2743177,7487,"[228.25201416015625, 224.35040283203125]","[256.33013916015625, 281.51177978515625]",23302,[221.0699005126953],[247.77963256835938],-17.83995,-31.196306,correct,True,-35.6799,-31.196306,incorrect,False,-24.014208,-31.196306,correct,True
capitals-recall,4,country,India,has_competitor,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,The capital of India is,6,2.7148163,3819,"[227.8502197265625, 237.4102783203125]","[256.2560729980469, 253.45977783203125]",21451,[217.7570037841797],[263.6559143066406],-15.431309,-30.121544,correct,True,-30.862617,-30.121544,incorrect,False,-20.028313,-30.121544,correct,True
capitals-recall,4,country,India,has_competitor,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,The capital of India is,7,1.3617066,5277,"[232.1697998046875, 240.8681640625]","[261.7689514160156, 327.80517578125]",14033,[227.23716735839844],[272.0603332519531],-13.635376,-26.024857,correct,True,-27.270752,-26.024857,incorrect,False,-21.092224,-26.024857,correct,True
capitals-recall,4,country,India,has_competitor,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,The capital of India is,8,1.7993565,2383,"[235.3333282470703, 280.9050598144531]","[284.886474609375, 249.612548828125]",1567,[237.16172790527344],[291.5462646484375],-12.103058,-21.096272,correct,True,-24.206116,-21.096272,incorrect,False,-22.924658,-21.096272,incorrect,False
capitals-recall,4,country,India,has_competitor,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,The capital of India is,9,2.284066,1331,"[255.01614379882812, 273.2215576171875]","[358.701904296875, 396.12152099609375]",261,[261.30126953125],[367.2523498535156],-10.130494,-13.975823,correct,True,-20.260988,-13.975823,incorrect,False,-20.26094,-13.975823,incorrect,False
capitals-recall,4,country,India,has_competitor,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,The capital of India is,10,1.8069416,1367,"[316.6497802734375, 378.11859130859375]","[819.4127197265625, 812.359130859375]",56,[327.736083984375],[816.5067138671875],-9.842394,-8.598424,incorrect,False,-19.684788,-8.598424,incorrect,False,-19.684784,-8.598424,incorrect,False
capitals-recall,4,country,India,has_competitor,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,The capital of India is,11,6.101327,87,"[832.0046997070312, 828.4925537109375]",,38,[832.92041015625],,-3.343814,-5.73707,correct,True,-6.687628,-5.73707,incorrect,False,-6.652771,-5.73707,incorrect,False
capitals-recall,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,The capital of Morrocco is,0,0.92251843,16173,"[230.48648071289062, 269.19329833984375]","[253.08859252929688, 221.1968994140625]",20621,"[228.791748046875, 263.26800537109375, 260.5299072265625, 272.1632080078125]","[261.4165344238281, 243.14688110351562, 239.01202392578125, 260.1509704589844]",-26.636778,-23.01681,incorrect,False,-53.273556,-92.06724,correct,True,-28.418804,-30.113539,correct,True
capitals-recall,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,The capital of Morrocco is,1,0.3433261,21506,"[234.1417999267578, 252.64663696289062]","[252.79058837890625, 264.6941223144531]",16105,"[236.22532653808594, 255.7171630859375, 247.68069458007812, 270.5316162109375]","[262.4385986328125, 286.7857360839844, 260.7322692871094, 275.7630310058594]",-26.388046,-19.264292,incorrect,False,-52.776093,-77.05717,correct,True,-31.310993,-29.227465,incorrect,False
capitals-recall,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,The capital of Morrocco is,2,1.1514096,34438,"[233.6821746826172, 255.7354736328125]","[239.98516845703125, 251.73980712890625]",18626,"[239.97740173339844, 266.2150573730469, 251.84800720214844, 281.76837158203125]","[250.38052368164062, 225.86761474609375, 248.3374786376953, 249.3811798095703]",-26.301308,-17.09281,incorrect,False,-52.602615,-68.37124,correct,True,-36.252728,-29.957521,incorrect,False
capitals-recall,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,The capital of Morrocco is,3,0.81449795,37689,"[224.42147827148438, 252.3157196044922]","[260.5609436035156, 237.4642333984375]",12669,"[236.20538330078125, 250.03692626953125, 246.93002319335938, 271.61669921875]","[255.15634155273438, 221.29840087890625, 226.25149536132812, 218.77210998535156]",-28.39673,-20.840847,incorrect,False,-56.79346,-83.36339,correct,True,-42.038174,-30.254244,incorrect,False
capitals-recall,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,The capital of Morrocco is,4,0.55396885,31284,"[226.49856567382812, 243.79690551757812]","[231.45184326171875, 230.54983520507812]",13430,"[234.9017333984375, 235.3494873046875, 232.0191192626953, 250.687255859375]","[238.3348846435547, 259.9420166015625, 260.6241149902344, 255.13467407226562]",-27.474943,-18.755945,incorrect,False,-54.949886,-75.02378,correct,True,-39.688366,-31.285225,incorrect,False
capitals-recall,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,The capital of Morrocco is,5,2.5107198,27616,"[216.07611083984375, 233.19052124023438]","[270.35028076171875, 251.10150146484375]",5091,"[226.72137451171875, 238.4586181640625, 235.97103881835938, 249.161865234375]","[275.3446350097656, 255.64828491210938, 257.527587890625, 246.12417602539062]",-23.295452,-12.910723,incorrect,False,-46.590904,-51.64289,correct,True,-32.470387,-21.825155,incorrect,False
capitals-recall,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,The capital of Morrocco is,6,1.0229099,26128,"[220.53073120117188, 231.72801208496094]","[251.98931884765625, 255.08331298828125]",3584,"[233.135986328125, 237.62197875976562, 238.84249877929688, 243.63262939453125]","[245.71298217773438, 245.11871337890625, 263.5397033691406, 269.5035400390625]",-21.459637,-13.684605,incorrect,False,-42.919273,-54.73842,correct,True,-34.735455,-22.130312,incorrect,False
capitals-recall,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,The capital of Morrocco is,7,2.501471,22400,"[225.02659606933594, 236.4191131591797]","[257.2023620605469, 292.2154846191406]",7395,"[232.66001892089844, 236.67498779296875, 246.1202850341797, 250.919921875]","[264.4869689941406, 297.5965270996094, 249.74197387695312, 286.9501037597656]",-21.571594,-14.952591,incorrect,False,-43.14319,-59.810364,correct,True,-30.223406,-22.590363,incorrect,False
capitals-recall,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,The capital of Morrocco is,8,1.8538533,19155,"[227.60595703125, 248.71583557128906]","[281.28289794921875, 306.8063049316406]",3946,"[238.21722412109375, 257.3390197753906, 242.47402954101562, 265.84283447265625]","[286.97833251953125, 259.194580078125, 291.7460021972656, 301.7152099609375]",-23.87439,-13.740777,incorrect,False,-47.74878,-54.963108,correct,True,-36.72205,-26.111067,incorrect,False
capitals-recall,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,The capital of Morrocco is,9,0.30429122,16266,"[245.48837280273438, 273.494140625]","[357.26116943359375, 371.9161071777344]",2095,"[257.346435546875, 257.7755432128906, 261.6317443847656, 289.91522216796875]","[350.3171081542969, 341.48809814453125, 314.7841796875, 312.3733825683594]",-22.287804,-13.95986,incorrect,False,-44.575607,-55.83944,correct,True,-37.827225,-25.96906,incorrect,False
capitals-recall,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,The capital of Morrocco is,10,0.6559044,6954,"[308.0325927734375, 340.4793395996094]","[818.6038818359375, 801.34716796875]",2587,"[312.773681640625, 319.7756652832031, 299.63580322265625, 329.84088134765625]","[819.960205078125, 815.25390625, 794.9486083984375, 792.0982666015625]",-17.389635,-13.790153,incorrect,False,-34.77927,-55.16061,correct,True,-32.683437,-27.941725,incorrect,False
capitals-recall,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,The capital of Morrocco is,11,5.146283,2779,"[828.837646484375, 821.614990234375]",,455,"[831.2667236328125, 820.7862548828125, 811.752685546875, 822.1697387695312]",,-6.341416,-3.2318633,incorrect,False,-12.682832,-12.927453,correct,True,-11.16552,-8.736424,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,0,2.2583652,25857,[232.62918090820312],[247.85540771484375],19064,[235.36123657226562],[252.58062744140625],-30.54744,-27.815384,incorrect,False,-30.54744,-27.815384,incorrect,False,-30.54744,-27.815384,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,1,1.4524711,35052,[234.1768035888672],[285.15203857421875],24741,[238.30923461914062],[275.6743469238281],-33.806732,-29.674301,incorrect,False,-33.806732,-29.674301,incorrect,False,-33.806732,-29.674301,incorrect,False
