item_id,profession,profession_bias,condition,cue,prefix,correct,incorrect,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,task
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,10,6.738244,13,[7.099399566650391],[11.192655563354492],155,[4.5536789894104],[6.816471576690674],-4.7295656,-7.275286,correct,True,-4.7295656,-7.275286,correct,True,-4.7295656,-7.275286,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,11,4.4123654,4,[9.756500244140625],[4.435629367828369],71,[6.176925182342529],[3.2548952102661133],-3.2673879,-6.846963,correct,True,-3.2673879,-6.846963,correct,True,-3.2673879,-6.846963,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,12,4.4791546,6,[8.783650398254395],[4.35212516784668],94,[5.736678123474121],[2.074901580810547],-4.025543,-7.0725155,correct,True,-4.025543,-7.0725155,correct,True,-4.025543,-7.0725155,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,13,5.4435854,4,[8.41813850402832],[7.133358955383301],91,[5.323835372924805],[4.337419033050537],-3.7158415,-6.8101444,correct,True,-3.7158415,-6.8101444,correct,True,-3.7158415,-6.8101444,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,14,4.6070833,3,[9.13956069946289],[3.7165603637695312],79,[5.782737731933594],[5.714263439178467],-3.4192748,-6.776098,correct,True,-3.4192748,-6.776098,correct,True,-3.4192748,-6.776098,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,15,6.457392,4,[10.956585884094238],,35,[9.22862434387207],,-3.8237433,-5.551705,correct,True,-3.8237433,-5.551705,correct,True,-3.8237433,-5.551705,correct,True,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,0,9.528494,11121,[0.136243999004364],[-1.307438850402832],6904,[0.6247252225875854],[0.37272289395332336],-10.864176,-10.375694,incorrect,False,-10.864176,-10.375694,incorrect,False,-10.864176,-10.375694,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,1,9.59033,14037,[-0.1501619517803192],[1.5535073280334473],6316,[0.6755015254020691],[3.7920215129852295],-11.0940695,-10.268406,incorrect,False,-11.0940695,-10.268406,incorrect,False,-11.0940695,-10.268406,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,2,9.421278,10291,[0.32965099811553955],[0.13448143005371094],2344,[1.600489616394043],[0.21652068197727203],-10.801201,-9.530363,incorrect,False,-10.801201,-9.530363,incorrect,False,-10.801201,-9.530363,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,3,8.625996,9106,[0.6051064729690552],[-0.8656930923461914],2760,[1.8477927446365356],[-2.335386276245117],-11.0266075,-9.783922,incorrect,False,-11.0266075,-9.783922,incorrect,False,-11.0266075,-9.783922,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,4,8.356197,10854,[0.22327668964862823],[0.8744153380393982],7866,[0.6069955825805664],[1.199990153312683],-11.309123,-10.925405,incorrect,False,-11.309123,-10.925405,incorrect,False,-11.309123,-10.925405,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,5,9.055322,9959,[0.5470737218856812],[3.3633415699005127],7237,[0.8967165946960449],[2.228201150894165],-10.961282,-10.611639,incorrect,False,-10.961282,-10.611639,incorrect,False,-10.961282,-10.611639,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,6,8.465175,3308,[1.821056842803955],[2.635850191116333],4106,[1.6267627477645874],[4.310028553009033],-9.991843,-10.186137,correct,True,-9.991843,-10.186137,correct,True,-9.991843,-10.186137,correct,True,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,7,8.658951,991,[2.7783796787261963],[4.599123477935791],764,[2.9897677898406982],[2.7099790573120117],-8.943361,-8.731974,incorrect,False,-8.943361,-8.731974,incorrect,False,-8.943361,-8.731974,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,8,8.247856,138,[4.3803935050964355],[4.66957426071167],319,[3.7526938915252686],[6.871618270874023],-7.4790974,-8.106797,correct,True,-7.4790974,-8.106797,correct,True,-7.4790974,-8.106797,correct,True,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,9,7.2977285,24,[5.926710605621338],[3.567235231399536],23,[6.052736759185791],[4.684825897216797],-5.6585445,-5.5325184,incorrect,False,-5.6585445,-5.5325184,incorrect,False,-5.6585445,-5.5325184,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,10,6.5124936,20,[6.6100263595581055],[9.534164428710938],16,[7.0057525634765625],[10.686131477355957],-5.282521,-4.8867946,incorrect,False,-5.282521,-4.8867946,incorrect,False,-5.282521,-4.8867946,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,11,4.1770205,8,[8.820404052734375],[5.716247081756592],5,[9.502799034118652],[4.977725028991699],-4.347354,-3.6649587,incorrect,False,-4.347354,-3.6649587,incorrect,False,-4.347354,-3.6649587,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,12,4.120418,9,[8.506734848022461],[3.173832893371582],7,[8.742186546325684],[5.215658187866211],-4.5222583,-4.2868066,incorrect,False,-4.5222583,-4.2868066,incorrect,False,-4.5222583,-4.2868066,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,13,5.037012,10,[7.861016750335693],[5.879758358001709],3,[8.5933198928833],[7.0728759765625],-4.4944015,-3.7620983,incorrect,False,-4.4944015,-3.7620983,incorrect,False,-4.4944015,-3.7620983,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,14,4.398629,6,[8.417319297790527],[5.609758377075195],3,[9.324773788452148],[3.6681697368621826],-4.327672,-3.4202173,incorrect,False,-4.327672,-3.4202173,incorrect,False,-4.327672,-3.4202173,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,15,6.4754987,2,[11.434802055358887],,6,[10.872917175292969],,-3.4112923,-3.9731772,correct,True,-3.4112923,-3.9731772,correct,True,-3.4112923,-3.9731772,correct,True,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,0,9.601683,12366,[0.19260627031326294],[-1.9324723482131958],13267,[0.11311990022659302],[2.0617001056671143],-10.938313,-11.017798,correct,True,-10.938313,-11.017798,correct,True,-10.938313,-11.017798,correct,True,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,1,9.642685,17443,[-0.27997350692749023],[1.6798615455627441],7530,[0.6506814956665039],[2.7920823097229004],-11.344628,-10.413973,incorrect,False,-11.344628,-10.413973,incorrect,False,-11.344628,-10.413973,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,2,9.397108,11535,[0.22290723025798798],[0.325626015663147],3560,[1.2925899028778076],[0.9055419564247131],-10.928807,-9.859125,incorrect,False,-10.928807,-9.859125,incorrect,False,-10.928807,-9.859125,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,3,8.792071,11352,[0.560204803943634],[-1.4103583097457886],3658,[1.7735419273376465],[-2.020404577255249],-11.237019,-10.023682,incorrect,False,-11.237019,-10.023682,incorrect,False,-11.237019,-10.023682,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,4,8.565596,14437,[-0.01906093955039978],[-0.49707406759262085],8491,[0.651422381401062],[1.1874442100524902],-11.620045,-10.949561,incorrect,False,-11.620045,-10.949561,incorrect,False,-11.620045,-10.949561,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,5,9.17408,17657,[-0.13361608982086182],[3.4416017532348633],7419,[0.9461404085159302],[-0.04403620958328247],-11.677824,-10.598068,incorrect,False,-11.677824,-10.598068,incorrect,False,-11.677824,-10.598068,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,6,8.361847,6729,[1.188236951828003],[3.484247922897339],8551,[0.9256957769393921],[6.561970233917236],-10.710295,-10.972836,correct,True,-10.710295,-10.972836,correct,True,-10.710295,-10.972836,correct,True,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,7,8.633396,1563,[2.4150259494781494],[3.809602975845337],747,[3.033747434616089],[3.3450756072998047],-9.320311,-8.701589,incorrect,False,-9.320311,-8.701589,incorrect,False,-9.320311,-8.701589,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,8,8.097199,364,[3.7583179473876953],[3.6298341751098633],236,[4.042597770690918],[5.16074800491333],-8.201529,-7.917249,incorrect,False,-8.201529,-7.917249,incorrect,False,-8.201529,-7.917249,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,9,6.8019056,84,[4.915405750274658],[4.54721212387085],41,[5.614983081817627],[4.720231056213379],-6.840037,-6.1404595,incorrect,False,-6.840037,-6.1404595,incorrect,False,-6.840037,-6.1404595,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,10,6.0939803,33,[6.086122512817383],[8.849443435668945],23,[6.661178112030029],[9.16215705871582],-5.940818,-5.3657627,incorrect,False,-5.940818,-5.3657627,incorrect,False,-5.940818,-5.3657627,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,11,4.8882074,12,[8.16660213470459],[5.574812412261963],8,[8.652485847473145],[5.585391044616699],-4.5871916,-4.101308,incorrect,False,-4.5871916,-4.101308,incorrect,False,-4.5871916,-4.101308,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,12,4.735364,12,[7.955211162567139],[3.7686235904693604],6,[8.292311668395996],[5.530585289001465],-4.717352,-4.3802514,incorrect,False,-4.717352,-4.3802514,incorrect,False,-4.717352,-4.3802514,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,13,5.288991,9,[7.604524612426758],[6.854532718658447],5,[8.312414169311523],[7.457312107086182],-4.5772,-3.8693104,incorrect,False,-4.5772,-3.8693104,incorrect,False,-4.5772,-3.8693104,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,14,4.4903226,8,[8.387266159057617],[4.626814365386963],3,[9.097025871276855],[2.756852388381958],-4.2316856,-3.5219257,incorrect,False,-4.2316856,-3.5219257,incorrect,False,-4.2316856,-3.5219257,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,15,6.2172666,6,[11.179400444030762],,12,[10.448075294494629],,-3.7951179,-4.526443,correct,True,-3.7951179,-4.526443,correct,True,-3.7951179,-4.526443,correct,True,gender
3,accountant,woman,inconsistent,The accountant is somebody's grandfather.,The accountant is somebody's grandfather. The accountant is a,man,woman,The accountant is somebody's grandfather. The accountant is a,0,9.622196,13224,[0.15418168902397156],[2.167870283126831],12956,[0.18127316236495972],[-1.8410303592681885],-11.006891,-10.9798,incorrect,False,-11.006891,-10.9798,incorrect,False,-11.006891,-10.9798,incorrect,False,gender
3,accountant,woman,inconsistent,The accountant is somebody's grandfather.,The accountant is somebody's grandfather. The accountant is a,man,woman,The accountant is somebody's grandfather. The accountant is a,1,9.651529,7113,[0.717888355255127],[2.35271954536438],17463,[-0.2644463777542114],[1.4385507106781006],-10.359371,-11.341706,correct,True,-10.359371,-11.341706,correct,True,-10.359371,-11.341706,correct,True,gender
3,accountant,woman,inconsistent,The accountant is somebody's grandfather.,The accountant is somebody's grandfather. The accountant is a,man,woman,The accountant is somebody's grandfather. The accountant is a,2,9.414463,3814,[1.2449371814727783],[0.8356074094772339],12018,[0.17669343948364258],[0.27838271856307983],-9.905945,-10.974188,correct,True,-9.905945,-10.974188,correct,True,-9.905945,-10.974188,correct,True,gender
3,accountant,woman,inconsistent,The accountant is somebody's grandfather.,The accountant is somebody's grandfather. The accountant is a,man,woman,The accountant is somebody's grandfather. The accountant is a,3,8.790894,3959,[1.6909023523330688],[-1.9781301021575928],11902,[0.4875964820384979],[-1.959554672241211],-10.095258,-11.298563,correct,True,-10.095258,-11.298563,correct,True,-10.095258,-11.298563,correct,True,gender
3,accountant,woman,inconsistent,The accountant is somebody's grandfather.,The accountant is somebody's grandfather. The accountant is a,man,woman,The accountant is somebody's grandfather. The accountant is a,4,8.527296,8557,[0.6122332811355591],[1.2118642330169678],16909,[-0.2733127772808075],[-0.056164294481277466],-10.970403,-11.855948,correct,True,-10.970403,-11.855948,correct,True,-10.970403,-11.855948,correct,True,gender
3,accountant,woman,inconsistent,The accountant is somebody's grandfather.,The accountant is somebody's grandfather. The accountant is a,man,woman,The accountant is somebody's grandfather. The accountant is a,5,9.156572,7620,[0.9217225313186646],[-0.37283211946487427],18339,[-0.18961288034915924],[2.607156753540039],-10.62767,-11.739005,correct,True,-10.62767,-11.739005,correct,True,-10.62767,-11.739005,correct,True,gender
3,accountant,woman,inconsistent,The accountant is somebody's grandfather.,The accountant is somebody's grandfather. The accountant is a,man,woman,The accountant is somebody's grandfather. The accountant is a,6,8.468544,9545,[0.780849814414978],[6.182478904724121],9144,[0.831549882888794],[3.2862658500671387],-11.075901,-11.0252,incorrect,False,-11.075901,-11.0252,incorrect,False,-11.075901,-11.0252,incorrect,False,gender
3,accountant,woman,inconsistent,The accountant is somebody's grandfather.,The accountant is somebody's grandfather. The accountant is a,man,woman,The accountant is somebody's grandfather. The accountant is a,7,8.757378,1084,[2.7538092136383057],[3.648829460144043],2649,[1.9963598251342773],[3.6875085830688477],-8.977036,-9.734486,correct,True,-8.977036,-9.734486,correct,True,-8.977036,-9.734486,correct,True,gender
3,accountant,woman,inconsistent,The accountant is somebody's grandfather.,The accountant is somebody's grandfather. The accountant is a,man,woman,The accountant is somebody's grandfather. The accountant is a,8,8.461397,320,[3.8803625106811523],[5.917423725128174],662,[3.3126485347747803],[1.285216212272644],-8.064738,-8.632452,correct,True,-8.064738,-8.632452,correct,True,-8.064738,-8.632452,correct,True,gender
3,accountant,woman,inconsistent,The accountant is somebody's grandfather.,The accountant is somebody's grandfather. The accountant is a,man,woman,The accountant is somebody's grandfather. The accountant is a,9,7.0762715,32,[5.737865447998047],[5.37719202041626],339,[3.621804714202881],[3.2524876594543457],-5.9666944,-8.082755,correct,True,-5.9666944,-8.082755,correct,True,-5.9666944,-8.082755,correct,True,gender
3,accountant,woman,inconsistent,The accountant is somebody's grandfather.,The accountant is somebody's grandfather. The accountant is a,man,woman,The accountant is somebody's grandfather. The accountant is a,10,6.288343,14,[6.971494674682617],[10.641839027404785],188,[4.447994232177734],[5.526901721954346],-4.997487,-7.5209875,correct,True,-4.997487,-7.5209875,correct,True,-4.997487,-7.5209875,correct,True,gender
3,accountant,woman,inconsistent,The accountant is somebody's grandfather.,The accountant is somebody's grandfather. The accountant is a,man,woman,The accountant is somebody's grandfather. The accountant is a,11,5.0245028,4,[9.483441352844238],[6.140233516693115],105,[5.596819877624512],[3.4484360218048096],-3.2425094,-7.129131,correct,True,-3.2425094,-7.129131,correct,True,-3.2425094,-7.129131,correct,True,gender
3,accountant,woman,inconsistent,The accountant is somebody's grandfather.,The accountant is somebody's grandfather. The accountant is a,man,woman,The accountant is somebody's grandfather. The accountant is a,12,4.991174,4,[9.094425201416016],[5.3279876708984375],131,[5.339816093444824],[3.1573143005371094],-3.5223565,-7.2769656,correct,True,-3.5223565,-7.2769656,correct,True,-3.5223565,-7.2769656,correct,True,gender
3,accountant,woman,inconsistent,The accountant is somebody's grandfather.,The accountant is somebody's grandfather. The accountant is a,man,woman,The accountant is somebody's grandfather. The accountant is a,13,5.551648,3,[8.926033020019531],[7.721456050872803],87,[5.285076141357422],[4.327765941619873],-3.1724935,-6.8134503,correct,True,-3.1724935,-6.8134503,correct,True,-3.1724935,-6.8134503,correct,True,gender
3,accountant,woman,inconsistent,The accountant is somebody's grandfather.,The accountant is somebody's grandfather. The accountant is a,man,woman,The accountant is somebody's grandfather. The accountant is a,14,4.5931396,3,[9.670350074768066],[3.093942165374756],75,[5.7055206298828125],[4.952940940856934],-2.8851676,-6.849997,correct,True,-2.8851676,-6.849997,correct,True,-2.8851676,-6.849997,correct,True,gender
3,accountant,woman,inconsistent,The accountant is somebody's grandfather.,The accountant is somebody's grandfather. The accountant is a,man,woman,The accountant is somebody's grandfather. The accountant is a,15,6.2771363,5,[11.240137100219727],,51,[8.817983627319336],,-3.7007797,-6.1229334,correct,True,-3.7007797,-6.1229334,correct,True,-3.7007797,-6.1229334,correct,True,gender
4,analyst,man,consistent,The analyst is somebody's grandfather.,The analyst is somebody's grandfather. The analyst is a,man,woman,The analyst is somebody's grandfather. The analyst is a,0,9.556241,7229,[0.6720017194747925],[0.9814150333404541],11498,[0.2038956582546234],[-1.860727071762085],-10.417379,-10.885487,correct,True,-10.417379,-10.885487,correct,True,-10.417379,-10.885487,correct,True,gender
4,analyst,man,consistent,The analyst is somebody's grandfather.,The analyst is somebody's grandfather. The analyst is a,man,woman,The analyst is somebody's grandfather. The analyst is a,1,9.59124,5502,[0.8906263709068298],[1.9424141645431519],16248,[-0.24123486876487732],[1.313154935836792],-10.145487,-11.2773485,correct,True,-10.145487,-11.2773485,correct,True,-10.145487,-11.2773485,correct,True,gender
4,analyst,man,consistent,The analyst is somebody's grandfather.,The analyst is somebody's grandfather. The analyst is a,man,woman,The analyst is somebody's grandfather. The analyst is a,2,9.470964,3871,[1.3024097681045532],[0.37198537588119507],12696,[0.1795133650302887],[-0.9781034588813782],-9.892859,-11.015756,correct,True,-9.892859,-11.015756,correct,True,-9.892859,-11.015756,correct,True,gender
4,analyst,man,consistent,The analyst is somebody's grandfather.,The analyst is somebody's grandfather. The analyst is a,man,woman,The analyst is somebody's grandfather. The analyst is a,3,8.706754,4382,[1.5902875661849976],[-1.8312088251113892],17006,[-0.031518206000328064],[-0.902583122253418],-10.219521,-11.841326,correct,True,-10.219521,-11.841326,correct,True,-10.219521,-11.841326,correct,True,gender
4,analyst,man,consistent,The analyst is somebody's grandfather.,The analyst is somebody's grandfather. The analyst is a,man,woman,The analyst is somebody's grandfather. The analyst is a,4,8.480335,8553,[0.6055047512054443],[2.291217565536499],17055,[-0.3005732297897339],[0.07565581798553467],-10.972422,-11.8785,correct,True,-10.972422,-11.8785,correct,True,-10.972422,-11.8785,correct,True,gender
4,analyst,man,consistent,The analyst is somebody's grandfather.,The analyst is somebody's grandfather. The analyst is a,man,woman,The analyst is somebody's grandfather. The analyst is a,5,9.169128,5903,[1.3101823329925537],[1.754467248916626],19696,[-0.1633015275001526],[3.372239589691162],-10.371225,-11.844709,correct,True,-10.371225,-11.844709,correct,True,-10.371225,-11.844709,correct,True,gender
4,analyst,man,consistent,The analyst is somebody's grandfather.,The analyst is somebody's grandfather. The analyst is a,man,woman,The analyst is somebody's grandfather. The analyst is a,6,8.896683,3680,[1.8972938060760498],[4.350574493408203],7947,[1.1312389373779297],[2.83927321434021],-9.987879,-10.753934,correct,True,-9.987879,-10.753934,correct,True,-9.987879,-10.753934,correct,True,gender
4,analyst,man,consistent,The analyst is somebody's grandfather.,The analyst is somebody's grandfather. The analyst is a,man,woman,The analyst is somebody's grandfather. The analyst is a,7,9.013704,607,[3.2813854217529297],[2.3902769088745117],2500,[2.167985677719116],[5.53160285949707],-8.534154,-9.647553,correct,True,-8.534154,-9.647553,correct,True,-8.534154,-9.647553,correct,True,gender
4,analyst,man,consistent,The analyst is somebody's grandfather.,The analyst is somebody's grandfather. The analyst is a,man,woman,The analyst is somebody's grandfather. The analyst is a,8,8.802295,316,[3.8887062072753906],[5.372659683227539],229,[4.099477767944336],[1.329699158668518],-8.038034,-7.827263,incorrect,False,-8.038034,-7.827263,incorrect,False,-8.038034,-7.827263,incorrect,False,gender
