task,item_id,condition,exemplar,correct,incorrect,human_prop_correct,prefix,question,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,47,3.818,1,[19.015625],,29,"[14.3125, 29.046875]",,-0.987,-2.873,correct,True,-0.987,-5.746,correct,True,-0.987,-5.66,correct,True
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,0,0.2157,23690,"[-19.140625, 31.921875]","[7.515625, 19.875]",10047,[2.791015625],[0.40771484375],-114.25,-116.94,correct,True,-228.5,-116.94,incorrect,False,-138.9,-116.94,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,1,0.02997,23663,"[-15.96875, 33.46875]","[-4.6796875, 8.203125]",10527,[2.771484375],[-1.3427734375],-102.7,-102.1,incorrect,False,-205.4,-102.1,incorrect,False,-121.0,-102.1,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,2,0.002216,23247,"[-15.890625, 33.8125]","[-2.59375, 45.34375]",10489,[2.099609375],[-1.0361328125],-102.56,-104.8,correct,True,-205.1,-104.8,incorrect,False,-122.8,-104.8,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,3,0.000679,23999,"[-15.1328125, 39.03125]","[-12.796875, 25.8125]",11350,[1.626953125],[2.82421875],-96.25,-103.56,correct,True,-192.5,-103.56,incorrect,False,-120.4,-103.56,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,4,0.001166,24877,"[-16.4375, 41.4375]","[-7.52734375, 6.44921875]",11048,[2.064453125],[4.53515625],-95.2,-103.2,correct,True,-190.4,-103.2,incorrect,False,-121.8,-103.2,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,5,0.001867,25008,"[-16.40625, 41.5625]","[-3.62890625, 27.296875]",10429,[2.650390625],[-9.2890625],-92.6,-99.44,correct,True,-185.2,-99.44,incorrect,False,-118.56,-99.44,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,6,0.000859,23364,"[-15.6796875, 45.4375]","[7.72265625, 38.3125]",11210,[0.68310546875],[7.68359375],-85.0,-103.5,correct,True,-170.0,-103.5,incorrect,False,-119.94,-103.5,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,7,0.08105,17841,"[-6.85546875, 50.53125]","[2.978515625, 18.1875]",8398,[4.55078125],[3.85546875],-59.5,-75.56,correct,True,-119.0,-75.56,incorrect,False,-87.0,-75.56,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,8,0.132,17508,"[-6.03125, 51.375]","[-4.82421875, 20.453125]",8382,[5.140625],[-3.119140625],-58.7,-76.8,correct,True,-117.4,-76.8,incorrect,False,-88.06,-76.8,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,9,0.2344,17683,"[-6.71484375, 52.21875]","[-2.599609375, 56.1875]",8747,[4.1640625],[-9.2265625],-58.84,-78.9,correct,True,-117.7,-78.9,incorrect,False,-89.75,-78.9,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,10,0.2078,17749,"[-6.73046875, 57.90625]","[-0.374755859375, 22.046875]",10525,[2.0],[-4.1875],-58.78,-79.75,correct,True,-117.56,-79.75,incorrect,False,-88.3,-79.75,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,11,0.2214,18090,"[-6.36328125, 57.8125]","[-8.828125, -5.85546875]",11707,[1.0400390625],[-2.072265625],-56.06,-77.7,correct,True,-112.1,-77.7,incorrect,False,-85.06,-77.7,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,12,0.05255,19274,"[-8.109375, 55.46875]","[0.127685546875, 20.1875]",11786,[0.496826171875],[-2.2421875],-58.22,-80.7,correct,True,-116.44,-80.7,incorrect,False,-89.25,-80.7,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,13,0.0244,19633,"[-7.73046875, 55.28125]","[9.4453125, 42.75]",12601,[-0.007755279541015625],[6.1796875],-58.1,-80.0,correct,True,-116.2,-80.0,incorrect,False,-87.7,-80.0,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,14,0.0948,16795,"[-4.7109375, 57.4375]","[-4.2578125, 51.125]",11245,[1.5693359375],[5.875],-55.44,-76.5,correct,True,-110.9,-76.5,incorrect,False,-82.75,-76.5,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,15,0.1097,17866,"[-5.20703125, 60.3125]","[-4.765625, 47.1875]",10740,[2.64453125],[-3.376953125],-55.38,-75.6,correct,True,-110.75,-75.6,incorrect,False,-83.5,-75.6,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,16,0.02667,18022,"[-5.8046875, 63.09375]","[-9.2109375, 50.71875]",11192,[1.697265625],[-3.21875],-56.06,-75.3,correct,True,-112.1,-75.3,incorrect,False,-82.8,-75.3,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,17,0.013054,19107,"[-7.3125, 64.8125]","[-2.515625, 31.140625]",11714,[0.94140625],[-0.31005859375],-60.53,-79.0,correct,True,-121.06,-79.0,incorrect,False,-87.2,-79.0,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,18,0.04993,19280,"[-7.2421875, 63.96875]","[-2.916015625, 38.3125]",11891,[0.77294921875],[0.269287109375],-58.88,-76.25,correct,True,-117.75,-76.25,incorrect,False,-84.25,-76.25,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,19,0.01523,19588,"[-7.37109375, 64.6875]","[-0.23095703125, 37.0]",11888,[0.77978515625],[0.53955078125],-58.97,-75.8,correct,True,-117.94,-75.8,incorrect,False,-83.94,-75.8,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,20,0.0141,19279,"[-6.9453125, 66.5625]","[-4.73046875, 24.296875]",11972,[0.8310546875],[1.947265625],-56.28,-75.8,correct,True,-112.56,-75.8,incorrect,False,-83.5,-75.8,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,21,0.03235,19608,"[-7.6796875, 66.4375]","[1.9462890625, 48.21875]",10883,[1.275390625],[1.5380859375],-54.3,-70.1,correct,True,-108.6,-70.1,incorrect,False,-79.0,-70.1,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,22,0.06866,18404,"[-6.65625, 68.375]","[4.04296875, 42.84375]",10836,[1.521484375],[0.81298828125],-55.06,-71.44,correct,True,-110.1,-71.44,incorrect,False,-79.6,-71.44,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,23,0.04587,17419,"[-5.5390625, 69.5]","[-4.30078125, 15.7578125]",11009,[1.56640625],[-4.75390625],-55.3,-72.75,correct,True,-110.6,-72.75,incorrect,False,-79.9,-72.75,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,24,0.0773,18078,"[-6.078125, 69.3125]","[-2.099609375, 38.875]",11875,[0.51953125],[-1.6328125],-54.22,-72.4,correct,True,-108.44,-72.4,incorrect,False,-79.0,-72.4,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,25,0.07245,17570,"[-6.16015625, 69.3125]","[3.478515625, 24.546875]",11904,[0.303955078125],[4.92578125],-56.62,-75.8,correct,True,-113.25,-75.8,incorrect,False,-82.25,-75.8,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,26,0.11444,16822,"[-5.13671875, 69.1875]","[-2.787109375, 29.296875]",11105,[1.259765625],[-5.9921875],-55.3,-72.1,correct,True,-110.6,-72.1,incorrect,False,-78.5,-72.1,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,27,0.0851,16913,"[-5.3125, 69.1875]","[-3.083984375, 15.90625]",12262,[-0.1865234375],[-3.03125],-56.12,-74.06,correct,True,-112.25,-74.06,incorrect,False,-79.2,-74.06,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,28,0.1077,16439,"[-5.53515625, 68.75]","[-6.48046875, 46.71875]",12180,[-0.5908203125],[-1.431640625],-57.12,-75.9,correct,True,-114.25,-75.9,incorrect,False,-80.9,-75.9,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,29,0.2568,15867,"[-6.5234375, 69.125]","[0.92041015625, 22.546875]",11141,[-0.888671875],[2.06640625],-57.3,-73.0,correct,True,-114.6,-73.0,incorrect,False,-78.7,-73.0,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,30,0.1995,15506,"[-6.109375, 69.0625]","[-19.109375, 2.23828125]",10937,[-0.5380859375],[-4.4765625],-58.25,-73.8,correct,True,-116.5,-73.8,incorrect,False,-79.44,-73.8,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,31,0.0863,16732,"[-9.25, 68.6875]","[-0.6572265625, 1.958984375]",10416,[-1.3583984375],[0.126220703125],-61.44,-77.4,correct,True,-122.9,-77.4,incorrect,False,-85.3,-77.4,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,32,0.1142,16362,"[-9.0234375, 68.9375]","[-1.4541015625, 37.625]",10183,[-1.2978515625],[-6.80078125],-60.75,-76.0,correct,True,-121.5,-76.0,incorrect,False,-83.8,-76.0,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,33,0.06604,14785,"[-8.3359375, 69.75]","[-19.65625, 24.875]",10597,[-2.939453125],[-7.0546875],-61.06,-77.3,correct,True,-122.1,-77.3,incorrect,False,-82.75,-77.3,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,34,0.08466,16087,"[-11.3828125, 69.875]","[-5.140625, 57.875]",10433,[-4.0390625],[-5.890625],-62.88,-78.94,correct,True,-125.75,-78.94,incorrect,False,-86.2,-78.94,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,35,0.1137,15526,"[-11.5078125, 73.625]","[-5.7421875, -13.8359375]",10617,[-5.61328125],[-3.87109375],-58.38,-74.1,correct,True,-116.75,-74.1,incorrect,False,-80.0,-74.1,incorrect,False
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,36,0.09753,15424,"[-11.6328125, 71.9375]","[-3.189453125, 15.2734375]",10485,[-5.88671875],[0.3544921875],-55.88,-69.44,correct,True,-111.75,-69.44,incorrect,False,-75.2,-69.44,incorrect,False
