item_id,profession,profession_bias,condition,cue,prefix,correct,incorrect,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,task
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,8,7.274795,9400,[1.9667965173721313],[1.5320688486099243],2466,[3.873678684234619],[-1.0738829374313354],-11.898865,-9.991982,incorrect,False,-11.898865,-9.991982,incorrect,False,-11.898865,-9.991982,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,9,7.881315,4953,[2.6500442028045654],[-3.692896842956543],2866,[3.3492612838745117],[-0.9793316125869751],-10.677542,-9.978325,incorrect,False,-10.677542,-9.978325,incorrect,False,-10.677542,-9.978325,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,10,7.5501227,10384,[1.1382184028625488],[5.023210525512695],3391,[2.8163516521453857],[4.5896830558776855],-11.985957,-10.307824,incorrect,False,-11.985957,-10.307824,incorrect,False,-11.985957,-10.307824,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,11,7.6391907,2226,[3.18379282951355],[4.274654388427734],655,[4.491839408874512],[3.1342132091522217],-9.7604475,-8.452401,incorrect,False,-9.7604475,-8.452401,incorrect,False,-9.7604475,-8.452401,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,12,7.7927494,384,[4.841673851013184],[5.172593116760254],168,[5.590873718261719],[4.070140361785889],-7.914718,-7.1655183,incorrect,False,-7.914718,-7.1655183,incorrect,False,-7.914718,-7.1655183,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,13,7.213793,58,[6.389456748962402],[0.5970868468284607],48,[6.548502445220947],[-0.7431001663208008],-6.3538523,-6.1948066,incorrect,False,-6.3538523,-6.1948066,incorrect,False,-6.3538523,-6.1948066,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,14,7.06689,42,[6.565431118011475],[-1.9470936059951782],60,[6.181872367858887],[3.667409658432007],-6.073551,-6.4571095,correct,True,-6.073551,-6.4571095,correct,True,-6.073551,-6.4571095,correct,True,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,15,6.6050496,136,[5.518980979919434],[3.5907840728759766],36,[6.9071364402771],[3.3634936809539795],-7.181833,-5.7936773,incorrect,False,-7.181833,-5.7936773,incorrect,False,-7.181833,-5.7936773,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,16,6.016759,48,[6.041787147521973],[5.238069534301758],19,[6.962114334106445],[6.214779853820801],-6.145671,-5.2253437,incorrect,False,-6.145671,-5.2253437,incorrect,False,-6.145671,-5.2253437,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,17,5.899886,58,[6.687237739562988],[2.47092342376709],21,[7.715787887573242],[8.180841445922852],-5.8711843,-4.842634,incorrect,False,-5.8711843,-4.842634,incorrect,False,-5.8711843,-4.842634,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,18,5.6887665,71,[6.481066703796387],[4.077340126037598],5,[9.061159133911133],[5.209478378295898],-6.0085382,-3.4284458,incorrect,False,-6.0085382,-3.4284458,incorrect,False,-6.0085382,-3.4284458,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,19,6.071388,45,[6.523131370544434],[0.360878586769104],2,[8.937637329101562],[1.0594525337219238],-5.693247,-3.2787406,incorrect,False,-5.693247,-3.2787406,incorrect,False,-5.693247,-3.2787406,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,20,6.452199,60,[5.8532395362854],[5.648000717163086],3,[8.100516319274902],[2.04154634475708],-6.004152,-3.756875,incorrect,False,-6.004152,-3.756875,incorrect,False,-6.004152,-3.756875,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,21,6.454933,28,[6.789690971374512],[3.818608283996582],4,[7.989185810089111],[4.307403564453125],-5.195552,-3.9960568,incorrect,False,-5.195552,-3.9960568,incorrect,False,-5.195552,-3.9960568,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,22,6.288064,14,[8.505424499511719],[5.452363014221191],2,[9.790220260620117],[4.137654781341553],-4.5028715,-3.2180758,incorrect,False,-4.5028715,-3.2180758,incorrect,False,-4.5028715,-3.2180758,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,23,6.9150357,4,[12.974030494689941],,3,[12.995996475219727],,-3.7304454,-3.7084794,incorrect,False,-3.7304454,-3.7084794,incorrect,False,-3.7304454,-3.7084794,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,0,6.861534,29432,[-0.515121579170227],[-0.3568459749221802],31826,[-0.8220203518867493],[3.7761788368225098],-15.045813,-15.352712,correct,True,-15.045813,-15.352712,correct,True,-15.045813,-15.352712,correct,True,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,1,6.8125777,25453,[-0.5562129020690918],[-0.88857102394104],15589,[0.7074553966522217],[0.16972678899765015],-14.406652,-13.142984,incorrect,False,-14.406652,-13.142984,incorrect,False,-14.406652,-13.142984,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,2,7.1500015,27713,[-0.7399494051933289],[-3.0817580223083496],17183,[0.5842487812042236],[1.0419178009033203],-14.594444,-13.2702465,incorrect,False,-14.594444,-13.2702465,incorrect,False,-14.594444,-13.2702465,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,3,7.508337,35226,[-1.8364219665527344],[2.4915401935577393],14854,[0.8805779814720154],[1.0154939889907837],-15.5007925,-12.7837925,incorrect,False,-15.5007925,-12.7837925,incorrect,False,-15.5007925,-12.7837925,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,4,7.4511733,29826,[-0.9291606545448303],[1.9179718494415283],13957,[1.17633056640625],[2.0577454566955566],-14.805266,-12.699775,incorrect,False,-14.805266,-12.699775,incorrect,False,-14.805266,-12.699775,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,5,7.461281,18379,[0.13091766834259033],[2.0886831283569336],6242,[2.2655582427978516],[1.441763997077942],-13.436178,-11.3015375,incorrect,False,-13.436178,-11.3015375,incorrect,False,-13.436178,-11.3015375,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,6,7.405657,15540,[1.0567200183868408],[-3.030719041824341],7031,[2.545289993286133],[-2.158154010772705],-12.947432,-11.458861,incorrect,False,-12.947432,-11.458861,incorrect,False,-12.947432,-11.458861,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,7,7.363783,24266,[-0.10123443603515625],[4.100793838500977],11749,[1.590518593788147],[3.784501075744629],-14.026239,-12.334486,incorrect,False,-14.026239,-12.334486,incorrect,False,-14.026239,-12.334486,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,8,6.283587,11447,[1.6304082870483398],[1.7689990997314453],4807,[3.0134782791137695],[-0.31596702337265015],-12.457191,-11.074121,incorrect,False,-12.457191,-11.074121,incorrect,False,-12.457191,-11.074121,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,9,7.718372,5394,[2.4475038051605225],[-4.191418647766113],3965,[2.87203311920166],[-1.6943120956420898],-10.87948,-10.454952,incorrect,False,-10.87948,-10.454952,incorrect,False,-10.87948,-10.454952,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,10,7.227361,11875,[0.7690087556838989],[5.506155014038086],5434,[2.0771172046661377],[5.026592254638672],-12.354408,-11.046299,incorrect,False,-12.354408,-11.046299,incorrect,False,-12.354408,-11.046299,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,11,7.495197,2257,[2.9992904663085938],[4.582732677459717],973,[3.909942150115967],[4.9815673828125],-9.7854,-8.874748,incorrect,False,-9.7854,-8.874748,incorrect,False,-9.7854,-8.874748,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,12,7.4966884,370,[4.738892555236816],[4.956958770751953],157,[5.661561965942383],[4.201938629150391],-7.919772,-6.9971027,incorrect,False,-7.919772,-6.9971027,incorrect,False,-7.919772,-6.9971027,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,13,7.0189133,77,[6.135194778442383],[-0.08170656114816666],53,[6.574614524841309],[-1.2636359930038452],-6.503713,-6.0642934,incorrect,False,-6.503713,-6.0642934,incorrect,False,-6.503713,-6.0642934,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,14,6.9152055,60,[6.169671058654785],[-1.2171547412872314],67,[6.120631694793701],[4.362970352172852],-6.3673754,-6.4164147,correct,True,-6.3673754,-6.4164147,correct,True,-6.3673754,-6.4164147,correct,True,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,15,5.763871,177,[5.396638870239258],[3.5254530906677246],37,[7.093780517578125],[2.0962040424346924],-7.569689,-5.872547,incorrect,False,-7.569689,-5.872547,incorrect,False,-7.569689,-5.872547,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,16,5.676859,67,[5.969317436218262],[6.02700662612915],29,[6.566080093383789],[6.548854827880859],-6.342285,-5.7455225,incorrect,False,-6.342285,-5.7455225,incorrect,False,-6.342285,-5.7455225,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,17,5.5839095,38,[6.923908233642578],[3.0389044284820557],23,[7.5269927978515625],[8.044329643249512],-5.659457,-5.0563726,incorrect,False,-5.659457,-5.0563726,incorrect,False,-5.659457,-5.0563726,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,18,5.363912,44,[6.830871105194092],[3.4779112339019775],5,[8.81796646118164],[4.318485260009766],-5.7125998,-3.7255044,incorrect,False,-5.7125998,-3.7255044,incorrect,False,-5.7125998,-3.7255044,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,19,5.9911666,38,[6.678213119506836],[0.7873614430427551],6,[8.528324127197266],[1.209108829498291],-5.5283227,-3.6782117,incorrect,False,-5.5283227,-3.6782117,incorrect,False,-5.5283227,-3.6782117,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,20,6.4534492,49,[6.061767578125],[5.202465534210205],6,[7.747389793395996],[2.173232078552246],-5.754346,-4.0687237,incorrect,False,-5.754346,-4.0687237,incorrect,False,-5.754346,-4.0687237,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,21,6.373295,22,[6.934080123901367],[4.941956520080566],8,[7.762584686279297],[5.6413373947143555],-5.096887,-4.2683825,incorrect,False,-5.096887,-4.2683825,incorrect,False,-5.096887,-4.2683825,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,22,6.113101,10,[8.977675437927246],[5.351078033447266],3,[9.941125869750977],[3.947523355484009],-4.1249123,-3.161462,incorrect,False,-4.1249123,-3.161462,incorrect,False,-4.1249123,-3.161462,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,23,6.8288255,1,[13.316436767578125],,3,[12.948503494262695],,-3.4311485,-3.7990818,correct,True,-3.4311485,-3.7990818,correct,True,-3.4311485,-3.7990818,correct,True,gender
3,accountant,woman,inconsistent,The accountant is somebody's grandfather.,The accountant is somebody's grandfather. The accountant is a,man,woman,The accountant is somebody's grandfather. The accountant is a,0,6.856903,31998,[-0.862342894077301],[3.586412191390991],29904,[-0.588742733001709],[-0.5081896185874939],-15.383747,-15.1101465,incorrect,False,-15.383747,-15.1101465,incorrect,False,-15.383747,-15.1101465,incorrect,False,gender
