task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,correct_first,query,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",12,0.08435,11077,"[2.244140625, 1.361328125, 11.875]","[-0.75048828125, -2.958984375, 3.57421875]",21412,[0.07720947265625],[-2.58203125],-46.1,-29.98,incorrect,False,-138.2,-29.98,incorrect,False,-27.81,-29.98,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",13,0.2927,12639,"[2.00390625, 0.490234375, 12.28125]","[1.658203125, 3.306640625, 0.06103515625]",24504,[-0.38671875],[4.1796875],-43.2,-29.92,incorrect,False,-129.5,-29.92,incorrect,False,-27.53,-29.92,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",14,0.5264,11186,"[2.1875, 1.3046875, 11.5]","[0.82421875, 1.8955078125, 7.86328125]",19317,[0.447021484375],[-5.27734375],-40.0,-29.52,incorrect,False,-120.0,-29.52,incorrect,False,-27.78,-29.52,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",15,0.1626,11025,"[2.197265625, 1.7099609375, 12.75]","[5.9453125, 4.44140625, -2.37109375]",27026,[-1.0849609375],[-3.669921875],-35.53,-31.03,incorrect,False,-106.6,-31.03,incorrect,False,-27.75,-31.03,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",16,0.492,3541,"[4.02734375, 2.671875, 11.2578125]","[3.736328125, -3.564453125, -4.640625]",27441,[-2.25390625],[6.4609375],-30.67,-28.81,incorrect,False,-92.0,-28.81,incorrect,False,-22.53,-28.81,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",17,0.05148,2403,"[4.9140625, 1.5966796875, 9.2421875]","[1.884765625, -3.31640625, 9.8671875]",14738,[0.59814453125],[1.7412109375],-28.64,-25.94,incorrect,False,-85.94,-25.94,incorrect,False,-21.62,-25.94,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",18,0.07324,3237,"[4.91796875, 0.9462890625, 10.84375]","[0.005184173583984375, -1.5537109375, 9.078125]",15116,[1.1181640625],[2.4296875],-27.11,-24.05,incorrect,False,-81.4,-24.05,incorrect,False,-20.25,-24.05,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",19,0.74,3244,"[4.37890625, 0.6240234375, 12.28125]","[-1.9150390625, -5.68359375, 0.53369140625]",10109,[1.8359375],[1.642578125],-24.33,-20.4,incorrect,False,-73.0,-20.4,incorrect,False,-17.86,-20.4,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",20,0.3386,5588,"[3.6328125, -0.492431640625, 12.09375]","[-0.38916015625, 4.76171875, -3.791015625]",10189,[2.19140625],[-3.203125],-23.27,-20.6,incorrect,False,-69.8,-20.6,incorrect,False,-19.16,-20.6,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",21,0.4973,7958,"[3.314453125, 0.309814453125, 10.765625]","[2.43359375, 4.19140625, -1.673828125]",16504,[1.2724609375],[0.2447509765625],-22.83,-22.05,incorrect,False,-68.5,-22.05,incorrect,False,-20.02,-22.05,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",22,1.167,4728,"[3.8828125, 1.080078125, 9.984375]","[-6.06640625, -8.9140625, 10.3828125]",13512,[1.2470703125],[-4.4921875],-21.47,-21.2,incorrect,False,-64.4,-21.2,incorrect,False,-18.58,-21.2,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",23,0.337,16598,"[1.4306640625, -0.85693359375, 11.515625]","[-2.4609375, -1.8828125, -4.27734375]",26246,[-0.4140625],[-1.197265625],-22.0,-25.17,correct,True,-66.0,-25.17,incorrect,False,-23.33,-25.17,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",24,1.016,17250,"[0.422119140625, -1.16796875, 10.6875]","[6.31640625, -2.998046875, 1.1650390625]",23733,[-0.8095703125],[-5.609375],-21.34,-24.1,correct,True,-64.0,-24.1,incorrect,False,-22.88,-24.1,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",25,0.815,3263,"[3.294921875, -1.806640625, 10.6171875]","[4.4765625, -2.220703125, 0.85205078125]",29549,[-3.26953125],[1.6435546875],-19.5,-25.53,correct,True,-58.5,-25.53,incorrect,False,-18.97,-25.53,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",26,0.811,1938,"[4.5234375, -2.224609375, 10.34375]","[1.1298828125, 6.84375, 7.4375]",25121,[-2.0234375],[4.53515625],-18.03,-25.52,correct,True,-54.12,-25.52,incorrect,False,-18.97,-25.52,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",27,0.699,1857,"[4.70703125, -0.861328125, 11.3515625]","[-2.13671875, 8.90625, 4.60546875]",18226,[-0.6181640625],[-3.40234375],-17.45,-25.02,correct,True,-52.38,-25.02,incorrect,False,-19.69,-25.02,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",28,0.0383,2292,"[3.7265625, 1.6708984375, 11.8671875]","[-5.01953125, -1.455078125, 0.05950927734375]",19750,[-1.61328125],[1.9951171875],-18.56,-31.88,correct,True,-55.7,-31.88,incorrect,False,-26.53,-31.88,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",29,0.01779,7666,"[1.1689453125, 0.96875, 11.3671875]","[2.49609375, 25.875, 7.58984375]",14357,[-0.57861328125],[1.7861328125],-18.45,-29.69,correct,True,-55.34,-29.69,incorrect,False,-27.94,-29.69,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",30,0.02208,4410,"[1.8740234375, 6.88671875, 12.34375]","[31.359375, 2.669921875, 7.92578125]",9417,[0.0400390625],[23.296875],-15.73,-29.66,correct,True,-47.2,-29.66,incorrect,False,-27.81,-29.66,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",31,0.28,41,"[13.546875, 7.16796875, 13.4921875]","[7.29296875, -0.673828125, 3.63671875]",163,[8.9296875],[4.18359375],-11.09,-21.97,correct,True,-33.28,-21.97,incorrect,False,-17.36,-21.97,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",32,0.1757,35,"[13.9921875, 6.7265625, 13.5625]","[5.2109375, 2.9453125, 11.9375]",149,[9.015625],[-1.46875],-10.08,-21.14,correct,True,-30.23,-21.14,incorrect,False,-16.17,-21.14,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",33,0.04874,36,"[13.8125, 6.859375, 15.0078125]","[6.359375, 5.3203125, 5.65625]",276,[7.203125],[-6.578125],-9.71,-24.08,correct,True,-29.12,-24.08,incorrect,False,-17.47,-24.08,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",34,0.3542,29,"[14.171875, 7.7421875, 15.4375]","[2.66015625, -0.2763671875, 2.42578125]",778,[4.234375],[-4.453125],-11.336,-32.34,correct,True,-34.0,-32.34,incorrect,False,-22.42,-32.34,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",35,0.674,51,"[12.6484375, 7.390625, 15.0546875]","[32.65625, 15.0078125, 19.25]",2048,[2.03515625],[39.90625],-10.99,-31.34,correct,True,-32.97,-31.34,incorrect,False,-20.72,-31.34,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",36,0.1989,5,"[22.328125, 10.9765625, 18.53125]","[10.359375, 7.32421875, 3.99609375]",16,[15.8359375],[6.76171875],-5.67,-15.32,correct,True,-17.02,-15.32,incorrect,False,-8.83,-15.32,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",37,0.1225,5,"[21.390625, 12.046875, 17.65625]","[28.03125, 6.40625, 30.6875]",23,[14.9609375],[-2.623046875],-6.58,-17.16,correct,True,-19.73,-17.16,incorrect,False,-10.73,-17.16,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",38,0.093,3,"[25.265625, 12.71875, 24.453125]","[10.640625, 5.56640625, 8.125]",40,[13.1484375],[14.4296875],-3.867,-17.89,correct,True,-11.6,-17.89,correct,True,-5.766,-17.89,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",39,0.488,2,"[24.828125, 12.9921875, 24.890625]","[7.9609375, 13.578125, 11.3984375]",15,[15.3515625],[4.10546875],-2.059,-11.7,correct,True,-6.176,-11.7,correct,True,-2.225,-11.7,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",40,0.931,1,"[23.5625, 14.8515625, 25.390625]","[10.9296875, 7.09765625, -0.59619140625]",20,[14.375],[4.4296875],-0.679,-9.83,correct,True,-2.037,-9.83,correct,True,-0.6436,-9.83,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",41,0.9907,2,"[23.484375, 15.59375, 23.203125]","[4.65625, 12.984375, 9.4140625]",23,[13.8671875],[-1.8857421875],-0.3838,-10.39,correct,True,-1.151,-10.39,correct,True,-0.777,-10.39,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",42,0.9756,2,"[23.015625, 18.1875, 23.5]","[10.921875, 12.2578125, 6.76953125]",29,[13.03125],[12.1953125],-0.2937,-10.836,correct,True,-0.881,-10.836,correct,True,-0.8525,-10.836,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",43,1.082,2,"[22.75, 20.140625, 23.140625]","[13.6484375, 13.3046875, 26.6875]",27,[13.9609375],[16.484375],-0.313,-9.72,correct,True,-0.939,-9.72,correct,True,-0.9307,-9.72,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",44,0.991,1,"[23.1875, 22.515625, 26.84375]","[10.1328125, 16.671875, 10.8984375]",18,[15.4609375],[13.734375],-0.1089,-8.055,correct,True,-0.3267,-8.055,correct,True,-0.3247,-8.055,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",45,0.547,1,"[23.0, 25.0, 27.234375]","[8.234375, 19.34375, 20.53125]",9,[16.734375],[7.31640625],-0.04004,-6.387,correct,True,-0.1201,-6.387,correct,True,-0.11945,-6.387,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",46,0.8696,1,"[21.8125, 28.40625, 28.96875]","[5.74609375, 15.3828125, 20.6875]",10,[16.359375],[7.74609375],-0.0605,-5.633,correct,True,-0.1815,-5.633,correct,True,-0.1814,-5.633,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",47,3.43,1,"[17.4375, 25.375, 29.09375]",,7,[14.96875],,-0.3062,-3.387,correct,True,-0.918,-3.387,correct,True,-0.9175,-3.387,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",0,0.0,1218,"[7.9375, 6.60546875, 12.9375]","[-6.05078125, -9.9921875, 2.208984375]",9068,[3.046875],[-0.59375],-111.0,-64.75,incorrect,False,-333.0,-64.75,incorrect,False,-59.88,-64.75,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",1,0.0,2306,"[6.24609375, 4.421875, 13.0]","[2.33984375, -7.1171875, -1.2158203125]",10090,[2.765625],[-4.28515625],-101.6,-55.56,incorrect,False,-304.8,-55.56,incorrect,False,-52.1,-55.56,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",2,0.0,1813,"[6.53515625, 3.46484375, 11.6640625]","[-4.27734375, 5.16015625, 2.806640625]",11945,[2.14453125],[-2.484375],-95.8,-53.9,incorrect,False,-287.5,-53.9,incorrect,False,-49.53,-53.9,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",3,0.0,2189,"[5.79296875, 4.04296875, 11.9296875]","[-9.3203125, 4.0078125, 0.2376708984375]",11683,[1.7763671875],[0.2391357421875],-91.94,-53.0,incorrect,False,-275.8,-53.0,incorrect,False,-49.0,-53.0,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",4,1e-06,3861,"[4.60546875, 4.73828125, 11.3203125]","[-0.2244873046875, -5.29296875, 1.4072265625]",11834,[1.794921875],[2.255859375],-84.4,-50.78,incorrect,False,-253.2,-50.78,incorrect,False,-47.97,-50.78,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",5,1.1e-06,4219,"[4.53125, 4.03125, 10.71875]","[0.42236328125, -0.302490234375, 8.359375]",11595,[2.015625],[4.3515625],-78.3,-49.38,incorrect,False,-234.9,-49.38,incorrect,False,-46.88,-49.38,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",6,3.9e-06,4367,"[4.49609375, 3.9375, 13.09375]","[-2.2734375, -5.28125, -2.814453125]",9478,[2.615234375],[2.595703125],-72.06,-47.2,incorrect,False,-216.2,-47.2,incorrect,False,-45.3,-47.2,correct,True
