item_id,profession,profession_bias,condition,cue,prefix,correct,incorrect,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,task
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,10,6.869238,671,[3.1519203186035156],[2.9652390480041504],3719,[1.224387288093567],[3.919931411743164],-8.727208,-10.654741,correct,True,-8.727208,-10.654741,correct,True,-8.727208,-10.654741,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,11,7.534586,317,[3.7672598361968994],[5.206403732299805],991,[2.4731571674346924],[4.073419094085693],-7.7170544,-9.011157,correct,True,-7.7170544,-9.011157,correct,True,-7.7170544,-9.011157,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,12,7.743899,75,[4.934475898742676],[7.0649309158325195],365,[3.5203206539154053],[0.40704530477523804],-6.4508505,-7.8650055,correct,True,-6.4508505,-7.8650055,correct,True,-6.4508505,-7.8650055,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,13,6.031284,43,[6.171732425689697],[4.097375392913818],616,[3.178316116333008],[0.8828400373458862],-5.7699747,-8.763391,correct,True,-5.7699747,-8.763391,correct,True,-5.7699747,-8.763391,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,14,5.915732,28,[6.295477390289307],[5.645132541656494],713,[2.9657437801361084],[5.23137092590332],-5.6368127,-8.966546,correct,True,-5.6368127,-8.966546,correct,True,-5.6368127,-8.966546,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,15,5.7967453,17,[6.829685688018799],[4.595393657684326],408,[3.8131814002990723],[1.1863436698913574],-5.319191,-8.335695,correct,True,-5.319191,-8.335695,correct,True,-5.319191,-8.335695,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,16,6.1365414,19,[6.686838150024414],[9.918493270874023],520,[3.449974298477173],[3.8433172702789307],-5.2675877,-8.504452,correct,True,-5.2675877,-8.504452,correct,True,-5.2675877,-8.504452,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,17,6.0508666,8,[7.6584672927856445],[4.922080039978027],389,[3.727480411529541],[1.1978594064712524],-4.3203583,-8.251345,correct,True,-4.3203583,-8.251345,correct,True,-4.3203583,-8.251345,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,18,6.7338457,4,[7.376196384429932],[6.324405670166016],454,[3.34859299659729],[4.27557373046875],-4.1833825,-8.210986,correct,True,-4.1833825,-8.210986,correct,True,-4.1833825,-8.210986,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,19,6.790204,4,[7.438438892364502],[-0.22185018658638],347,[3.637065887451172],[-1.4513976573944092],-4.104809,-7.9061823,correct,True,-4.104809,-7.9061823,correct,True,-4.104809,-7.9061823,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,20,6.9885454,7,[7.064999103546143],[1.3934227228164673],459,[3.3326408863067627],[-0.4969460964202881],-4.397952,-8.13031,correct,True,-4.397952,-8.13031,correct,True,-4.397952,-8.13031,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,21,7.0797315,4,[7.069612503051758],[3.0859761238098145],512,[3.2408907413482666],[4.1023383140563965],-4.385906,-8.214628,correct,True,-4.385906,-8.214628,correct,True,-4.385906,-8.214628,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,22,7.281666,3,[7.519822120666504],[1.3872437477111816],347,[3.9141504764556885],[3.2420096397399902],-4.148215,-7.7538867,correct,True,-4.148215,-7.7538867,correct,True,-4.148215,-7.7538867,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,23,6.3689256,5,[11.111210823059082],,97,[8.609013557434082],,-3.976795,-6.4789925,correct,True,-3.976795,-6.4789925,correct,True,-3.976795,-6.4789925,correct,True,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,0,9.269204,13743,[0.262092649936676],[-1.802946925163269],35929,[-1.7988207340240479],[-2.3713021278381348],-11.317479,-13.378392,correct,True,-11.317479,-13.378392,correct,True,-11.317479,-13.378392,correct,True,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,1,9.073278,21319,[-0.2799798250198364],[-0.6703368425369263],42767,[-2.5407657623291016],[-0.6837434768676758],-12.10499,-14.365776,correct,True,-12.10499,-14.365776,correct,True,-12.10499,-14.365776,correct,True,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,2,8.975901,21638,[-0.4282728433609009],[0.4329816401004791],40942,[-2.416816473007202],[3.2282986640930176],-12.191245,-14.179789,correct,True,-12.191245,-14.179789,correct,True,-12.191245,-14.179789,correct,True,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,3,8.301748,17291,[-0.24852435290813446],[-3.057518482208252],30289,[-1.5252869129180908],[-1.8638365268707275],-12.163489,-13.440251,correct,True,-12.163489,-13.440251,correct,True,-12.163489,-13.440251,correct,True,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,4,8.046553,25581,[-1.193107008934021],[1.290290117263794],34057,[-2.109889507293701],[2.2618134021759033],-13.20828,-14.125063,correct,True,-13.20828,-14.125063,correct,True,-13.20828,-14.125063,correct,True,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,5,8.0575285,19459,[-0.5821657776832581],[0.7169299125671387],25279,[-1.1813336610794067],[1.2481451034545898],-12.627464,-13.226631,correct,True,-12.627464,-13.226631,correct,True,-12.627464,-13.226631,correct,True,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,6,7.913676,15788,[-0.2481168657541275],[1.077216386795044],20755,[-0.8020678758621216],[2.7586536407470703],-12.26783,-12.821781,correct,True,-12.26783,-12.821781,correct,True,-12.26783,-12.821781,correct,True,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,7,8.36983,13304,[0.1927528828382492],[2.2322471141815186],13586,[0.15619906783103943],[2.5767698287963867],-11.724934,-11.761486,correct,True,-11.724934,-11.761486,correct,True,-11.724934,-11.761486,correct,True,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,8,7.1686378,5689,[1.0398346185684204],[2.669893980026245],6119,[0.9418215751647949],[5.773557662963867],-10.961135,-11.059149,correct,True,-10.961135,-11.059149,correct,True,-10.961135,-11.059149,correct,True,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,9,6.769611,2141,[1.9821465015411377],[1.1947613954544067],960,[2.8562800884246826],[2.9215986728668213],-10.012036,-9.137902,incorrect,False,-10.012036,-9.137902,incorrect,False,-10.012036,-9.137902,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,10,7.0145035,1433,[2.2718629837036133],[5.857545852661133],459,[3.5681896209716797],[2.277660846710205],-9.542072,-8.245747,incorrect,False,-9.542072,-8.245747,incorrect,False,-9.542072,-8.245747,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,11,7.6168003,233,[4.096972465515137],[3.519026517868042],278,[3.9214394092559814],[5.03947639465332],-7.360018,-7.535551,correct,True,-7.360018,-7.535551,correct,True,-7.360018,-7.535551,correct,True,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,12,7.74127,91,[4.7843499183654785],[2.521801471710205],67,[5.023672103881836],[6.4725799560546875],-6.616938,-6.377616,incorrect,False,-6.616938,-6.377616,incorrect,False,-6.616938,-6.377616,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,13,6.069872,146,[4.860832214355469],[4.116606712341309],45,[6.080158233642578],[4.512137413024902],-7.0790644,-5.8597383,incorrect,False,-7.0790644,-5.8597383,incorrect,False,-7.0790644,-5.8597383,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,14,5.865394,106,[5.225279331207275],[7.336378574371338],30,[6.31826639175415],[4.82428503036499],-6.762208,-5.669221,incorrect,False,-6.762208,-5.669221,incorrect,False,-6.762208,-5.669221,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,15,5.58792,38,[6.310192584991455],[4.473634719848633],24,[6.688110828399658],[4.666781425476074],-5.9467363,-5.568818,incorrect,False,-5.9467363,-5.568818,incorrect,False,-5.9467363,-5.568818,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,16,5.925597,36,[6.252125263214111],[6.2324981689453125],20,[6.585200309753418],[8.852420806884766],-5.7990007,-5.465925,incorrect,False,-5.7990007,-5.465925,incorrect,False,-5.7990007,-5.465925,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,17,5.792232,21,[6.6049418449401855],[1.8612565994262695],9,[7.36925745010376],[4.704820156097412],-5.4544315,-4.690116,incorrect,False,-5.4544315,-4.690116,incorrect,False,-5.4544315,-4.690116,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,18,6.54591,37,[5.868775844573975],[4.266295433044434],5,[7.086165428161621],[6.994631290435791],-5.752394,-4.5350046,incorrect,False,-5.752394,-4.5350046,incorrect,False,-5.752394,-4.5350046,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,19,6.6738734,43,[5.795765399932861],[-1.1815153360366821],5,[7.3122477531433105],[-0.8452142477035522],-5.7977934,-4.281311,incorrect,False,-5.7977934,-4.281311,incorrect,False,-5.7977934,-4.281311,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,20,6.890464,62,[5.407562255859375],[0.9499730467796326],8,[6.861916542053223],[0.4937581419944763],-6.1092296,-4.6548753,incorrect,False,-6.1092296,-4.6548753,incorrect,False,-6.1092296,-4.6548753,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,21,7.0494776,58,[5.423889636993408],[4.14965295791626],11,[6.764664649963379],[2.374220371246338],-6.0594335,-4.7186584,incorrect,False,-6.0594335,-4.7186584,incorrect,False,-6.0594335,-4.7186584,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,22,7.33971,28,[6.098904609680176],[3.1859939098358154],5,[7.088139533996582],[1.4280816316604614],-5.5619926,-4.5727577,incorrect,False,-5.5619926,-4.5727577,incorrect,False,-5.5619926,-4.5727577,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,23,6.534246,2,[11.465117454528809],,11,[10.508807182312012],,-3.6247013,-4.581012,correct,True,-3.6247013,-4.581012,correct,True,-3.6247013,-4.581012,correct,True,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,0,9.280687,14884,[0.22409716248512268],[-1.2424591779708862],37377,[-1.8694120645523071],[-1.1335361003875732],-11.416708,-13.510218,correct,True,-11.416708,-13.510218,correct,True,-11.416708,-13.510218,correct,True,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,1,9.103347,20066,[-0.13528130948543549],[-0.4153361916542053],40724,[-2.1856436729431152],[-0.2777489423751831],-11.968615,-14.018977,correct,True,-11.968615,-14.018977,correct,True,-11.968615,-14.018977,correct,True,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,2,8.960888,19856,[-0.22135533392429352],[-0.1375751942396164],38258,[-2.0068581104278564],[3.01347017288208],-12.019882,-13.805385,correct,True,-12.019882,-13.805385,correct,True,-12.019882,-13.805385,correct,True,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,3,8.400046,17201,[-0.214664489030838],[-2.631136655807495],26904,[-1.150647759437561],[-1.198489785194397],-12.136547,-13.072531,correct,True,-12.136547,-13.072531,correct,True,-12.136547,-13.072531,correct,True,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,4,8.170851,23963,[-0.999498724937439],[0.9661980271339417],29252,[-1.5362982749938965],[1.807241439819336],-13.007135,-13.543935,correct,True,-13.007135,-13.543935,correct,True,-13.007135,-13.543935,correct,True,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,5,7.8145022,18637,[-0.5294079184532166],[0.8163564205169678],21591,[-0.8397446274757385],[1.3267643451690674],-12.613632,-12.923969,correct,True,-12.613632,-12.923969,correct,True,-12.613632,-12.923969,correct,True,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,6,8.185899,15461,[-0.17039208114147186],[2.7484261989593506],17949,[-0.4554072618484497],[4.342182636260986],-12.118481,-12.403496,correct,True,-12.118481,-12.403496,correct,True,-12.118481,-12.403496,correct,True,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,7,8.521587,8621,[0.826543927192688],[2.2975728511810303],7541,[1.0046592950820923],[2.266052722930908],-11.046291,-10.8681755,incorrect,False,-11.046291,-10.8681755,incorrect,False,-11.046291,-10.8681755,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,8,8.089026,3334,[1.7383778095245361],[2.805945873260498],3345,[1.7352945804595947],[4.604678630828857],-10.063114,-10.066197,correct,True,-10.063114,-10.066197,correct,True,-10.063114,-10.066197,correct,True,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,9,7.654581,1197,[2.713761568069458],[2.050318717956543],684,[3.215951919555664],[3.7247846126556396],-9.139842,-8.637651,incorrect,False,-9.139842,-8.637651,incorrect,False,-9.139842,-8.637651,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,10,7.2908883,567,[3.2670722007751465],[5.955604553222656],226,[4.20835542678833],[1.9498189687728882],-8.43326,-7.4919767,incorrect,False,-8.43326,-7.4919767,incorrect,False,-8.43326,-7.4919767,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,11,7.660054,60,[4.998798847198486],[3.0804736614227295],141,[4.377177715301514],[4.311287879943848],-6.4473176,-7.0689387,correct,True,-6.4473176,-7.0689387,correct,True,-6.4473176,-7.0689387,correct,True,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,12,7.5784936,38,[5.394810676574707],[2.4906890392303467],50,[5.148369312286377],[6.202154636383057],-6.0713043,-6.317746,correct,True,-6.0713043,-6.317746,correct,True,-6.0713043,-6.317746,correct,True,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,13,6.0690417,92,[5.347996234893799],[3.3542797565460205],40,[6.069087982177734],[5.094557285308838],-6.630103,-5.909011,incorrect,False,-6.630103,-5.909011,incorrect,False,-6.630103,-5.909011,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,14,5.8079243,94,[5.418767929077148],[7.613736629486084],27,[6.433133602142334],[6.276791572570801],-6.6509495,-5.6365843,incorrect,False,-6.6509495,-5.6365843,incorrect,False,-6.6509495,-5.6365843,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,15,5.490956,27,[6.510549545288086],[4.368519306182861],18,[7.066664695739746],[4.969888687133789],-5.786777,-5.230662,incorrect,False,-5.786777,-5.230662,incorrect,False,-5.786777,-5.230662,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,16,5.942484,28,[6.369608402252197],[6.581416606903076],16,[6.941158294677734],[9.294816970825195],-5.6658673,-5.0943174,incorrect,False,-5.6658673,-5.0943174,incorrect,False,-5.6658673,-5.0943174,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,17,5.803354,20,[6.747868537902832],[1.1967750787734985],7,[7.712291717529297],[4.577755928039551],-5.310391,-4.345968,incorrect,False,-5.310391,-4.345968,incorrect,False,-5.310391,-4.345968,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,18,6.639679,35,[5.83919095993042],[5.361326217651367],6,[7.336303234100342],[7.300395965576172],-5.7333283,-4.236216,incorrect,False,-5.7333283,-4.236216,incorrect,False,-5.7333283,-4.236216,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,19,6.5915036,30,[5.958679676055908],[-0.3430248200893402],4,[7.570400238037109],[1.584749698638916],-5.653366,-4.0416455,incorrect,False,-5.653366,-4.0416455,incorrect,False,-5.653366,-4.0416455,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,20,6.827012,46,[5.643830299377441],[1.5444107055664062],4,[7.359314441680908],[1.2536169290542603],-5.8797445,-4.164261,incorrect,False,-5.8797445,-4.164261,incorrect,False,-5.8797445,-4.164261,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,21,7.015457,40,[5.706180095672607],[4.174326419830322],4,[7.322544574737549],[1.7318037748336792],-5.7925344,-4.17617,incorrect,False,-5.7925344,-4.17617,incorrect,False,-5.7925344,-4.17617,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,22,7.3279476,18,[6.383659362792969],[3.239492416381836],4,[7.543679714202881],[1.4269485473632812],-5.3078823,-4.147862,incorrect,False,-5.3078823,-4.147862,incorrect,False,-5.3078823,-4.147862,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,23,6.535985,2,[11.78607177734375],,8,[11.003442764282227],,-3.440868,-4.223497,correct,True,-3.440868,-4.223497,correct,True,-3.440868,-4.223497,correct,True,gender
3,accountant,woman,inconsistent,The accountant is somebody's grandfather.,The accountant is somebody's grandfather. The accountant is a,man,woman,The accountant is somebody's grandfather. The accountant is a,0,9.278739,37195,[-1.8397263288497925],[-1.2911334037780762],14708,[0.2494567185640335],[-1.411224365234375],-13.488047,-11.398864,incorrect,False,-13.488047,-11.398864,incorrect,False,-13.488047,-11.398864,incorrect,False,gender
