task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,14,6.703714,1351,"[2.736154556274414, 5.597842216491699, 8.20018196105957]","[2.8775246143341064, 7.69899845123291, 1.9573414325714111]",4823,[1.1199759244918823],[3.3391001224517822],-8.197398,-11.057481,correct,True,-24.592194,-11.057481,incorrect,False,-9.441301,-11.057481,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,15,4.8709,564,"[3.71429181098938, 8.286019325256348, 8.919622421264648]","[2.5321438312530518, -3.0740468502044678, 4.196230411529541]",1524,[2.498598098754883],[1.9280974864959717],-6.840946,-10.187116,correct,True,-20.522839,-10.187116,incorrect,False,-8.971421,-10.187116,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,16,4.5443563,283,"[4.132403373718262, 6.133528709411621, 9.71445083618164]","[6.001015663146973, 1.1322500705718994, 6.797370433807373]",792,[2.9610419273376465],[23.487668991088867],-6.9173827,-9.594341,correct,True,-20.752148,-9.594341,incorrect,False,-8.42298,-9.594341,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,17,0.653761,69,"[6.42788028717041, 5.577794075012207, 12.052759170532227]","[0.5165174007415771, 1.6076492071151733, 1.5535184144973755]",2,[14.46774959564209],[-2.196943998336792],-6.639952,-2.5608096,incorrect,False,-19.919857,-2.5608096,incorrect,False,-10.600682,-2.5608096,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,18,1.8684175,96,"[6.054935455322266, 5.937770843505859, 10.371637344360352]","[10.139732360839844, 1.6236956119537354, -0.6398148536682129]",2,[12.704963684082031],[-1.493152141571045],-5.665331,-1.9057269,incorrect,False,-16.995993,-1.9057269,incorrect,False,-8.555758,-1.9057269,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,19,4.8981423,8,"[8.719650268554688, 7.15248966217041, 9.300457954406738]","[2.0407557487487793, 4.6659369468688965, 7.42635440826416]",1,[10.76562786102295],[2.8315649032592773],-4.070481,-2.0216284,incorrect,False,-12.211442,-2.0216284,incorrect,False,-4.0676064,-2.0216284,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,20,5.1397142,10,"[8.651131629943848, 8.506214141845703, 10.288701057434082]","[2.81072998046875, 2.3851068019866943, -0.2548487186431885]",1,[10.870065689086914],[-6.216928482055664],-3.1001832,-1.898737,incorrect,False,-9.3005495,-1.898737,incorrect,False,-4.117672,-1.898737,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,21,5.160309,7,"[9.285636901855469, 10.397034645080566, 12.133316040039062]","[4.81181526184082, 5.127740859985352, 6.859195709228516]",18,[8.386919975280762],[3.8160979747772217],-2.119941,-4.5360823,correct,True,-6.359823,-4.5360823,incorrect,False,-3.6373656,-4.5360823,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,22,4.4992228,4,"[10.905107498168945, 14.136247634887695, 19.026535034179688]","[4.944162368774414, 8.954035758972168, 2.3946595191955566]",9,[9.79977798461914],[5.611518859863281],-0.9943719,-3.8693075,correct,True,-2.9831157,-3.8693075,correct,True,-2.763978,-3.8693075,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,23,4.7524915,1,"[14.313013076782227, 22.594032287597656, 24.625965118408203]",,3,[13.906654357910156],,-0.7943786,-2.7815866,correct,True,-2.3831358,-2.7815866,correct,True,-2.3752282,-2.7815866,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,0,7.6113234,46595,"[-4.626276969909668, 5.508186340332031]","[-1.4432642459869385, -3.0945966243743896]",23942,"[-0.7740116119384766, 4.993908882141113, 10.416319847106934]","[-2.037832498550415, 3.435960292816162, 5.5114970207214355]",-12.712293,-9.644099,incorrect,False,-25.424585,-28.932297,correct,True,-17.82444,-13.972176,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,1,7.5486717,44777,"[-4.400931358337402, 3.5176749229431152]","[0.16149306297302246, -1.8753362894058228]",26509,"[-1.4066380262374878, 5.669676303863525, 12.014976501464844]","[0.496823787689209, -0.7099002599716187, 2.882171869277954]",-13.390063,-8.954037,incorrect,False,-26.780127,-26.86211,correct,True,-17.342562,-14.3482685,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,2,7.428884,40016,"[-3.289884090423584, 2.6721932888031006]","[2.056060314178467, 8.315507888793945]",22626,"[-0.8996942043304443, 4.5975751876831055, 11.47940444946289]","[0.17182913422584534, 0.7901077270507812, -0.8770184516906738]",-13.214614,-8.948606,incorrect,False,-26.429228,-26.845818,correct,True,-16.261696,-13.871506,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,3,7.599864,33965,"[-2.4707212448120117, 5.020479202270508]","[7.162222385406494, 1.919816255569458]",20616,"[-0.7561016082763672, 4.3773393630981445, 9.78824234008789]","[-2.74771785736084, 6.13552713394165, -2.2624034881591797]",-11.561481,-9.446862,incorrect,False,-23.122963,-28.340588,correct,True,-15.200761,-13.486141,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,4,7.5240583,15241,"[0.25581228733062744, 5.5368170738220215]","[-1.3871526718139648, -0.007267892360687256]",30632,"[-1.689929485321045, 5.925710678100586, 9.58585262298584]","[1.8519006967544556, 4.847731590270996, 2.8963770866394043]",-9.956752,-8.821415,incorrect,False,-19.913504,-26.464245,correct,True,-12.725282,-14.671024,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,5,6.604129,14369,"[-0.26345714926719666, 6.123715400695801]","[-0.16457298398017883, 1.577010154724121]",16757,"[-0.6149272918701172, 7.94834041595459, 11.761053085327148]","[-1.227695107460022, 1.1092684268951416, 0.40801382064819336]",-9.7475815,-6.855574,incorrect,False,-19.495163,-20.566723,correct,True,-13.023819,-13.375288,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,6,7.4402394,16173,"[-0.18237167596817017, 7.024332523345947]","[-0.013519525527954102, 0.8461562395095825]",22479,"[-1.0045806169509888, 7.978814601898193, 11.615174293518066]","[-3.0868771076202393, 1.8247339725494385, -0.927501916885376]",-9.295161,-6.8712006,incorrect,False,-18.590322,-20.613602,correct,True,-12.948834,-13.771043,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,7,6.4010205,13380,"[-0.0330142080783844, 7.423000812530518]","[0.6190366744995117, 0.4213215112686157]",29472,"[-2.168259620666504, 8.48776912689209, 10.81840705871582]","[-0.33422333002090454, 0.5714529752731323, 3.24257230758667]",-9.245117,-7.5458775,incorrect,False,-18.490234,-22.637632,correct,True,-12.945957,-15.0812025,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,8,6.2525225,9348,"[0.35366514325141907, 7.793279647827148]","[-0.9517790675163269, -0.8135554790496826]",27987,"[-2.283405303955078, 8.63571834564209, 11.926509857177734]","[-1.7049942016601562, 0.178225576877594, 6.140265941619873]",-8.965342,-7.0921483,incorrect,False,-17.930683,-21.276445,correct,True,-12.311369,-14.94844,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,9,6.792545,9715,"[0.15115350484848022, 7.581921577453613]","[-0.2317047119140625, 5.669101715087891]",31218,"[-2.8304402828216553, 8.241360664367676, 14.09267520904541]","[1.514323353767395, 0.38210105895996094, 1.9695199728012085]",-9.042093,-6.633391,incorrect,False,-18.084187,-19.900173,correct,True,-12.255915,-15.237509,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,10,7.470458,10552,"[0.20264512300491333, 9.525924682617188]","[-1.1207114458084106, -3.7759971618652344]",27292,"[-2.0565662384033203, 8.401229858398438, 15.361023902893066]","[-0.28805267810821533, 2.661555051803589, -3.5972304344177246]",-7.9563704,-6.0890756,incorrect,False,-15.912741,-18.267227,correct,True,-12.086723,-14.345935,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,11,7.137184,10599,"[-0.08956742286682129, 8.628271102905273]","[0.43085432052612305, 2.890815019607544]",24777,"[-2.053076982498169, 9.255999565124512, 15.693492889404297]","[-1.2471412420272827, -0.47468453645706177, -2.2049100399017334]",-8.460121,-5.765,incorrect,False,-16.920242,-17.295,correct,True,-12.27703,-14.24054,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,12,7.0934606,7845,"[0.2542676627635956, 9.874329566955566]","[1.866051197052002, -3.2607619762420654]",26276,"[-2.4403672218322754, 8.624578475952148, 14.894561767578125]","[1.2008309364318848, 3.5350728034973145, -2.336590051651001]",-7.730753,-6.08149,incorrect,False,-15.461506,-18.24447,correct,True,-11.829434,-14.524069,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,13,6.817725,4445,"[1.0129797458648682, 8.15123462677002]","[0.10515514016151428, 1.6702505350112915]",19694,"[-1.6765093803405762, 9.044294357299805, 12.798440933227539]","[0.9286943078041077, 0.6166768074035645, 2.103756904602051]",-8.060933,-5.789959,incorrect,False,-16.121866,-17.369877,correct,True,-11.092236,-13.781725,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,14,7.2476563,5055,"[1.0999821424484253, 8.820188522338867]","[0.836686372756958, 0.07197865843772888]",19096,"[-1.1641498804092407, 8.948854446411133, 15.24570083618164]","[1.9101321697235107, 3.951709270477295, 1.8956739902496338]",-7.9405923,-5.5176716,incorrect,False,-15.881185,-16.553015,correct,True,-10.95728,-13.221413,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,15,5.7306376,3179,"[1.5490918159484863, 8.984491348266602]","[-0.8776292204856873, -5.378317356109619]",10626,"[-0.24420815706253052, 9.732826232910156, 16.69175910949707]","[2.0420684814453125, 8.074179649353027, -5.3158087730407715]",-7.7992754,-4.9216404,incorrect,False,-15.598551,-14.764921,incorrect,False,-10.857178,-12.650477,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,16,5.8178806,3863,"[0.9764420390129089, 6.816956520080566]","[16.11944007873535, -2.1510884761810303]",4450,"[0.7733108997344971, 11.544885635375977, 13.816723823547363]","[19.205738067626953, 4.605521202087402, 0.3223721981048584]",-8.532637,-4.0842667,incorrect,False,-17.065273,-12.2528,incorrect,False,-11.138952,-11.342083,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,17,1.1601322,5,"[9.635639190673828, 5.43112850189209]","[6.176181316375732, -5.8610429763793945]",3,"[11.081644058227539, 11.71688461303711, 13.098867416381836]","[7.224911689758301, 9.071182250976562, 1.3858932256698608]",-5.9200106,-1.6343185,incorrect,False,-11.840021,-4.9029555,incorrect,False,-5.210414,-3.76441,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,18,2.1249785,4,"[11.010374069213867, 3.779046058654785]","[2.672577142715454, 5.644625186920166]",3,"[12.664719581604004, 13.787962913513184, 13.214415550231934]","[-0.5003819465637207, 1.7388797998428345, 6.441442966461182]",-5.793231,-0.8083003,incorrect,False,-11.586462,-2.424901,incorrect,False,-3.5242925,-1.8699467,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,19,3.402483,3,"[11.268815994262695, 6.095518112182617]","[-4.980883598327637, 0.515040934085846]",2,"[11.688786506652832, 14.269351959228516, 15.966967582702637]","[-2.2087104320526123, 3.6892991065979004, -0.15799802541732788]",-4.268767,-0.6831402,incorrect,False,-8.537534,-2.0494206,incorrect,False,-2.346706,-1.9267385,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,20,5.244815,5,"[8.810911178588867, 6.145587921142578]","[-1.4613234996795654, 2.814466953277588]",2,"[10.089434623718262, 14.47487735748291, 14.774801254272461]","[-3.8274483680725098, 5.976112365722656, -2.192737340927124]",-5.020938,-0.921716,incorrect,False,-10.041876,-2.765148,incorrect,False,-3.8591135,-2.5805907,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,21,5.217982,25,"[8.376941680908203, 8.8641939163208]","[1.299870252609253, 9.802946090698242]",22,"[8.612955093383789, 16.922853469848633, 13.546364784240723]","[-0.24859514832496643, 1.4432780742645264, 3.1839261054992676]",-5.799823,-1.6013197,incorrect,False,-11.599646,-4.803959,incorrect,False,-4.8121676,-4.5761547,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,22,4.596824,31,"[9.395503997802734, 14.473424911499023]","[6.580343246459961, 8.139759063720703]",36,"[8.952178955078125, 17.564231872558594, 16.011764526367188]","[8.009063720703125, -0.7405763864517212, 6.5299835205078125]",-3.546793,-1.8381256,incorrect,False,-7.093586,-5.5143766,incorrect,False,-5.0001917,-5.4435167,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,23,4.8847156,7,"[13.295611381530762, 22.040843963623047]",,2,"[13.685311317443848, 20.058441162109375, 23.17441749572754]",,-2.2752137,-1.0122871,incorrect,False,-4.5504274,-3.0368614,incorrect,False,-3.371625,-2.9819252,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,0,7.557747,28124,[-1.4955177307128906],[0.8751916289329529],22389,[-0.7782445549964905],[0.08790557086467743],-14.550461,-13.833188,incorrect,False,-14.550461,-13.833188,incorrect,False,-14.550461,-13.833188,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,1,7.535814,20240,[-0.8315073251724243],[0.18161578476428986],18325,[-0.5771471261978149],[0.06883880496025085],-13.623328,-13.368968,incorrect,False,-13.623328,-13.368968,incorrect,False,-13.623328,-13.368968,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,2,7.468551,19302,[-0.553519606590271],[-3.4534175395965576],18255,[-0.40671586990356445],[-0.4776538908481598],-13.444262,-13.297459,incorrect,False,-13.444262,-13.297459,incorrect,False,-13.444262,-13.297459,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,3,7.6094975,27505,[-1.7163994312286377],[2.9691433906555176],18183,[-0.5253968834877014],[2.022775173187256],-14.364456,-13.173454,incorrect,False,-14.364456,-13.173454,incorrect,False,-14.364456,-13.173454,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,4,7.3552284,20855,[-0.5520424842834473],[-2.89597749710083],14688,[0.2658264636993408],[-1.7168018817901611],-13.504065,-12.686195,incorrect,False,-13.504065,-12.686195,incorrect,False,-13.504065,-12.686195,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,5,6.483095,26917,[-1.9614384174346924],[3.0023295879364014],16410,[-0.5583192110061646],[0.8344401121139526],-14.739638,-13.336519,incorrect,False,-14.739638,-13.336519,incorrect,False,-14.739638,-13.336519,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,6,7.2519608,17765,[-0.4048649072647095],[1.6019967794418335],15442,[-0.09466329216957092],[0.18873420357704163],-13.191494,-12.881292,incorrect,False,-13.191494,-12.881292,incorrect,False,-13.191494,-12.881292,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,7,6.469385,10227,[0.38687512278556824],[-7.29503059387207],12146,[0.057931333780288696],[-3.763786792755127],-12.445237,-12.774181,correct,True,-12.445237,-12.774181,correct,True,-12.445237,-12.774181,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,8,6.4364376,27212,[-2.206066846847534],[4.2753729820251465],20195,[-1.286719799041748],[-0.10978016257286072],-14.815329,-13.895981,incorrect,False,-14.815329,-13.895981,incorrect,False,-14.815329,-13.895981,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,9,6.878331,13486,[-0.5145728588104248],[-0.9323609471321106],18805,[-1.2644435167312622],[1.4059393405914307],-12.879821,-13.629691,correct,True,-12.879821,-13.629691,correct,True,-12.879821,-13.629691,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,10,7.232897,15791,[-0.7524673938751221],[-1.5966626405715942],14632,[-0.5836246013641357],[-0.08888101577758789],-13.096795,-12.927953,incorrect,False,-13.096795,-12.927953,incorrect,False,-13.096795,-12.927953,incorrect,False
