task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,10,3.9e-06,260,"[15.2734375, 4.328125, 16.21875]","[3.505859375, -5.41796875, 13.984375]",3401,[9.96875],[2.111328125],-58.38,-44.6,incorrect,False,-175.1,-44.6,incorrect,False,-39.28,-44.6,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,11,1.794e-05,336,"[14.484375, 3.060546875, 18.0625]","[4.98046875, 13.109375, -6.2578125]",5185,[9.4296875],[12.65625],-53.25,-41.28,incorrect,False,-159.8,-41.28,incorrect,False,-36.25,-41.28,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,12,0.000134,4012,"[14.2265625, 4.66015625, 14.984375]","[-5.7734375, 0.281494140625, -2.53125]",8695,[12.3046875],[7.0703125],-49.22,-33.5,incorrect,False,-147.8,-33.5,incorrect,False,-31.6,-33.5,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,13,0.000676,9191,"[12.3359375, 4.37109375, 13.140625]","[4.19140625, -1.8310546875, -10.4296875]",7267,[12.9296875],[-2.548828125],-52.06,-30.58,incorrect,False,-156.1,-30.58,incorrect,False,-31.14,-30.58,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,14,0.0009575,4256,"[11.7109375, 3.388671875, 9.9765625]","[3.14453125, 0.037322998046875, 14.3671875]",6205,[10.859375],[1.9765625],-47.6,-29.52,incorrect,False,-142.8,-29.52,incorrect,False,-28.64,-29.52,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,15,0.0006557,1342,"[11.453125, 3.2578125, 12.7890625]","[-5.52734375, -0.91845703125, 2.787109375]",2245,[10.40625],[-9.2265625],-42.28,-29.62,incorrect,False,-126.8,-29.62,incorrect,False,-28.55,-29.62,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,16,0.001531,948,"[8.2265625, 2.9140625, 12.7734375]","[3.736328125, 4.75, -16.953125]",2279,[6.171875],[-4.2890625],-38.6,-29.39,incorrect,False,-115.75,-29.39,incorrect,False,-27.38,-29.39,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,17,0.005642,1457,"[8.203125, 3.580078125, 8.3125]","[-6.34375, -5.015625, -9.90625]",5756,[3.869140625],[0.080810546875],-36.38,-31.0,incorrect,False,-109.1,-31.0,incorrect,False,-26.73,-31.0,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,18,0.03867,3196,"[5.796875, 2.556640625, 6.50390625]","[-3.369140625, -2.43359375, 22.609375]",6224,[3.49609375],[-3.50390625],-35.06,-29.08,incorrect,False,-105.2,-29.08,incorrect,False,-26.8,-29.08,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,19,0.063,3180,"[4.484375, 2.15625, 10.2734375]","[4.70703125, -10.125, 3.71875]",5653,[2.3671875],[-14.0703125],-38.88,-28.75,incorrect,False,-116.6,-28.75,incorrect,False,-26.66,-28.75,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,20,0.08185,1593,"[5.15625, 0.82177734375, 10.1875]","[4.3671875, 5.86328125, -8.8203125]",6408,[-0.91015625],[-4.23828125],-34.16,-33.28,incorrect,False,-102.5,-33.28,incorrect,False,-27.2,-33.28,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,21,0.6436,963,"[5.7265625, 1.5478515625, 8.4765625]","[9.1484375, 0.5087890625, -14.828125]",5268,[-1.9326171875],[-7.6171875],-37.03,-32.53,incorrect,False,-111.1,-32.53,incorrect,False,-24.92,-32.53,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,22,0.2932,675,"[7.109375, 1.4384765625, 5.796875]","[-6.58203125, -3.826171875, -1.0908203125]",4728,[-3.34375],[-10.5625],-35.38,-35.75,correct,True,-106.1,-35.75,incorrect,False,-25.38,-35.75,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,23,0.4934,796,"[6.0703125, 1.1162109375, 5.5859375]","[-3.630859375, 2.552734375, 0.406494140625]",5372,[-4.94140625],[5.3203125],-36.4,-37.75,correct,True,-109.25,-37.75,incorrect,False,-26.78,-37.75,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,24,0.7393,1073,"[4.28125, 1.2919921875, 5.30078125]","[-7.69921875, 3.61328125, -6.1953125]",4630,[-2.87109375],[-9.4296875],-35.4,-33.2,incorrect,False,-106.25,-33.2,incorrect,False,-26.03,-33.2,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,25,0.8213,1203,"[2.837890625, 1.603515625, 4.44140625]","[0.03570556640625, 8.1953125, 1.8271484375]",4915,[-4.28125],[0.77294921875],-34.94,-32.3,incorrect,False,-104.9,-32.3,incorrect,False,-25.22,-32.3,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,26,0.96,1219,"[2.630859375, 2.22265625, 4.5]","[13.8125, 10.390625, -8.4296875]",5066,[-3.80078125],[-2.6953125],-36.6,-30.12,incorrect,False,-109.75,-30.12,incorrect,False,-23.72,-30.12,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,27,0.506,922,"[4.65625, 2.892578125, 3.802734375]","[1.537109375, -12.0625, 6.0625]",4370,[-4.03125],[-11.015625],-40.47,-35.56,incorrect,False,-121.44,-35.56,incorrect,False,-26.89,-35.56,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,28,0.2249,891,"[4.46875, 1.537109375, 4.171875]","[-1.25, 11.203125, -1.58984375]",5282,[-6.296875],[-7.14453125],-40.44,-40.12,incorrect,False,-121.3,-40.12,incorrect,False,-29.36,-40.12,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,29,0.3445,879,"[4.125, 3.779296875, 3.986328125]","[-7.93359375, -14.3828125, -8.921875]",5258,[-6.87109375],[-13.5859375],-39.25,-40.12,correct,True,-117.8,-40.12,incorrect,False,-29.17,-40.12,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,30,0.6494,967,"[1.7265625, 1.4794921875, 3.0625]","[4.47265625, 11.7421875, 7.77734375]",5009,[-9.265625],[-16.75],-38.34,-42.8,correct,True,-115.0,-42.8,incorrect,False,-31.81,-42.8,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,31,0.6895,795,"[2.333984375, 2.923828125, 3.642578125]","[7.3515625, -3.484375, -0.79931640625]",5779,[-11.3203125],[-5.53515625],-37.44,-45.53,correct,True,-112.3,-45.53,incorrect,False,-31.88,-45.53,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,32,0.405,497,"[3.556640625, 2.1171875, 3.310546875]","[-0.11505126953125, 5.20703125, 0.1690673828125]",5151,[-11.09375],[-10.40625],-34.1,-42.66,correct,True,-102.3,-42.66,incorrect,False,-28.03,-42.66,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,33,1.249,521,"[2.9609375, 2.7578125, 3.201171875]","[9.359375, 24.0625, 47.53125]",5070,[-11.859375],[-20.703125],-28.8,-42.47,correct,True,-86.4,-42.47,incorrect,False,-27.67,-42.47,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,34,1.444,506,"[4.3671875, 7.42578125, 12.7890625]","[-10.5546875, 17.96875, 39.46875]",7819,[-14.3203125],[-19.5625],-27.0,-46.53,correct,True,-81.0,-46.53,incorrect,False,-27.86,-46.53,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,35,0.9336,636,"[0.62744140625, 12.3984375, 17.171875]","[23.453125, 21.796875, 17.046875]",6808,[-17.296875],[51.34375],-26.33,-50.6,correct,True,-79.0,-50.6,incorrect,False,-32.62,-50.6,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,36,1.494,189,"[11.328125, 16.390625, 18.6875]","[1.984375, 5.95703125, 21.390625]",235,[10.3125],[-18.203125],-21.77,-23.72,correct,True,-65.3,-23.72,incorrect,False,-22.69,-23.72,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,37,1.185,232,"[10.125, 16.15625, 20.828125]","[-13.6953125, -18.84375, -4.94140625]",531,[4.34765625],[-5.8671875],-19.17,-30.89,correct,True,-57.53,-30.89,incorrect,False,-25.0,-30.89,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,38,1.095,295,"[5.59765625, 10.875, 18.015625]","[16.84375, 2.220703125, 7.15625]",489,[2.41796875],[6.953125],-15.984,-28.0,correct,True,-47.94,-28.0,incorrect,False,-24.72,-28.0,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,39,0.2168,185,"[10.03125, 10.2109375, 17.296875]","[2.98828125, 1.8310546875, 21.765625]",530,[4.21875],[7.4140625],-9.74,-29.36,correct,True,-29.23,-29.36,correct,True,-23.48,-29.36,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,40,0.3364,221,"[9.828125, 9.875, 19.40625]","[3.857421875, 12.4296875, 25.640625]",479,[5.33984375],[9.6328125],-11.44,-29.0,correct,True,-34.3,-29.0,incorrect,False,-24.45,-29.0,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,41,0.6226,171,"[9.6015625, 11.9921875, 22.328125]","[12.0859375, 24.09375, 9.4921875]",345,[6.421875],[1.53125],-9.33,-23.89,correct,True,-28.0,-23.89,incorrect,False,-20.67,-23.89,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,42,0.4893,156,"[10.6953125, 17.75, 22.234375]","[17.109375, 27.640625, 15.2421875]",394,[6.2578125],[12.875],-6.684,-23.55,correct,True,-20.05,-23.55,correct,True,-19.08,-23.55,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,43,0.831,103,"[12.5234375, 25.40625, 22.46875]","[17.15625, 4.62890625, 43.125]",317,[7.76171875],[3.4453125],-5.65,-20.1,correct,True,-16.94,-20.1,correct,True,-15.3,-20.1,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,44,0.9507,25,"[14.4921875, 25.0, 28.390625]","[15.5859375, 4.609375, 58.625]",268,[7.64453125],[16.53125],-2.95,-15.7,correct,True,-8.84,-15.7,correct,True,-8.83,-15.7,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,45,0.03113,38,"[16.109375, 24.015625, 35.25]","[15.2578125, -13.3046875, 52.75]",251,[10.21875],[20.5625],-4.543,-19.66,correct,True,-13.625,-19.66,correct,True,-13.625,-19.66,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,46,0.4524,3,"[17.96875, 12.6953125, 44.65625]","[95.3125, -85.8125, 112.0]",10,[15.296875],[100.9375],-1.707,-7.33,correct,True,-5.12,-7.33,correct,True,-5.12,-7.33,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,47,3.701,7,"[64.6875, -60.0625, 123.1875]",,1,[65.0625],,-1.172,-1.102,incorrect,False,-3.516,-1.102,incorrect,False,-3.37,-1.102,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,0,0.0,25227,"[7.90234375, 162.125]","[82.75, -31.4375]",4005,"[18.453125, 13.5078125, -1.8740234375]","[38.90625, 8.1875, 6.41015625]",-128.4,-195.8,correct,True,-256.8,-587.5,correct,True,-90.94,-80.4,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,1,0.0,35229,"[19.015625, 66.25]","[-16.3125, -53.9375]",12626,"[23.78125, 13.8359375, 0.6884765625]","[-22.703125, -1.4560546875, -34.03125]",-83.4,-104.94,correct,True,-166.8,-314.8,correct,True,-61.2,-56.4,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,2,0.0,29189,"[16.25, 59.125]","[-12.7578125, -8.4453125]",10357,"[20.0, 13.5546875, -5.85546875]","[-4.22265625, 17.8125, -34.78125]",-82.75,-97.9,correct,True,-165.5,-293.5,correct,True,-60.7,-56.88,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,3,0.0,29935,"[13.4609375, 56.1875]","[-24.96875, -35.53125]",6475,"[18.328125, 16.515625, -12.1640625]","[-22.515625, -5.23828125, -39.5]",-78.56,-92.6,correct,True,-157.1,-277.8,correct,True,-57.53,-52.7,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,4,0.0,22664,"[9.28125, 52.78125]","[1.4443359375, -45.3125]",3516,"[14.0859375, 15.7890625, -17.96875]","[5.65234375, -4.453125, -42.15625]",-80.0,-90.94,correct,True,-160.0,-272.8,correct,True,-59.78,-54.97,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,5,0.0,23703,"[9.265625, 49.65625]","[-10.015625, -24.859375]",3667,"[14.2578125, 13.03125, -26.546875]","[-13.4921875, 6.1953125, -6.02734375]",-80.25,-89.3,correct,True,-160.5,-268.0,correct,True,-59.8,-54.75,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,6,0.0,17905,"[7.6796875, 45.40625]","[-8.421875, 8.1796875]",2820,"[12.0390625, 13.5, -26.53125]","[-4.73828125, 2.619140625, -47.21875]",-78.25,-84.4,correct,True,-156.5,-253.2,correct,True,-57.3,-52.9,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,7,0.0,15531,"[6.8984375, 45.71875]","[1.625, -54.71875]",2474,"[11.4375, 13.5703125, -39.65625]","[-6.17578125, 15.4375, -1.9091796875]",-77.1,-86.0,correct,True,-154.2,-258.0,correct,True,-57.47,-52.88,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,8,0.0,14072,"[6.88671875, 38.75]","[-8.8671875, -3.423828125]",3090,"[10.5, 15.8671875, -36.0]","[-1.1162109375, -7.25, -22.484375]",-75.7,-76.0,correct,True,-151.4,-228.1,correct,True,-55.66,-51.97,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,9,0.0,16408,"[5.87109375, 37.5625]","[-11.8125, -3.01171875]",3312,"[10.015625, 13.90625, -39.4375]","[-5.51953125, -4.25, 3.22265625]",-74.06,-72.44,incorrect,False,-148.1,-217.2,correct,True,-55.2,-51.0,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,10,1e-06,17136,"[4.27734375, 33.25]","[5.48046875, -17.9375]",2905,"[8.890625, 12.8046875, -32.0625]","[12.5390625, 9.515625, 23.453125]",-69.4,-65.0,incorrect,False,-138.8,-195.0,correct,True,-52.62,-48.0,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,11,4.95e-06,20722,"[4.71875, 28.109375]","[6.1171875, -1.1884765625]",2255,"[9.9765625, 13.765625, -23.578125]","[7.91796875, 18.203125, 4.61328125]",-64.1,-56.9,incorrect,False,-128.2,-170.8,correct,True,-47.94,-42.62,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,12,5.12e-05,36233,"[6.09765625, 25.765625]","[-2.576171875, 5.54296875]",11001,"[11.2265625, 16.5625, -21.453125]","[0.3955078125, 14.8359375, 19.390625]",-57.75,-49.1,incorrect,False,-115.5,-147.2,correct,True,-40.66,-35.5,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,13,7.16e-05,35424,"[5.3046875, 24.546875]","[-1.380859375, -21.34375]",9839,"[10.6875, 18.296875, -16.0]","[4.70703125, 11.46875, -0.423095703125]",-51.8,-42.75,incorrect,False,-103.6,-128.2,correct,True,-40.28,-34.84,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,14,0.000242,30310,"[4.41015625, 17.09375]","[-2.744140625, -10.40625]",5147,"[10.3671875, 18.8125, -14.6484375]","[3.583984375, 9.3984375, 35.9375]",-47.94,-36.94,incorrect,False,-95.9,-110.9,correct,True,-38.3,-32.28,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,15,0.0003824,23825,"[3.291015625, 15.125]","[-8.125, -18.703125]",2075,"[10.296875, 19.390625, -9.9375]","[-7.19140625, 8.9296875, -7.5546875]",-47.03,-33.12,incorrect,False,-94.06,-99.4,correct,True,-38.06,-30.98,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,16,0.0006557,13117,"[0.48876953125, 11.28125]","[-16.203125, -3.46875]",1606,"[6.96484375, 19.859375, -10.765625]","[-3.435546875, 15.53125, -8.421875]",-44.94,-31.78,incorrect,False,-89.9,-95.3,correct,True,-37.84,-31.31,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,17,0.002043,23926,"[-4.78515625, 9.9296875]","[-7.17578125, -3.94140625]",3280,"[4.85546875, 21.3125, -11.625]","[-4.1640625, -0.5869140625, -22.125]",-44.3,-30.6,incorrect,False,-88.6,-91.75,correct,True,-42.75,-33.12,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,18,0.01313,23816,"[-6.1640625, 8.9375]","[-11.0859375, 15.578125]",3782,"[3.25, 19.703125, -14.515625]","[-3.201171875, -7.578125, 9.171875]",-41.9,-29.78,incorrect,False,-83.8,-89.4,correct,True,-41.47,-32.06,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,19,0.04297,23400,"[-8.109375, 10.375]","[-16.140625, -7.34375]",3306,"[2.2265625, 17.53125, -12.2734375]","[-12.53125, -0.1851806640625, -18.09375]",-39.12,-26.31,incorrect,False,-78.25,-78.94,correct,True,-41.06,-30.72,incorrect,False
