task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,correct_first,query,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",10,5.074,10439,"[3.87109375, 2.693359375, 6.1015625]","[-1.9443359375, 0.9765625, -1.2412109375]",13889,[3.25390625],[4.65234375],-13.375,-13.77,correct,True,-40.12,-13.77,incorrect,False,-13.16,-13.77,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",11,3.86,12836,"[3.111328125, 2.576171875, 5.703125]","[3.45703125, 8.296875, 1.328125]",10988,[3.44140625],[2.666015625],-13.64,-13.59,incorrect,False,-40.94,-13.59,incorrect,False,-13.92,-13.59,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",12,4.367,13280,"[3.49609375, 2.45703125, 5.39453125]","[8.015625, 1.6640625, 8.078125]",12180,[3.685546875],[4.66015625],-13.836,-14.016,correct,True,-41.5,-14.016,incorrect,False,-14.2,-14.016,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",13,4.18,8061,"[4.32421875, 2.373046875, 5.53515625]","[3.828125, -2.673828125, -3.330078125]",10316,[3.87109375],[5.8046875],-13.375,-13.516,correct,True,-40.12,-13.516,incorrect,False,-13.06,-13.516,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",14,4.223,6659,"[4.26171875, 2.02734375, 5.24609375]","[4.09375, 10.453125, 2.015625]",7129,[4.15625],[7.72265625],-13.07,-12.87,incorrect,False,-39.22,-12.87,incorrect,False,-12.76,-12.87,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",15,3.467,4230,"[4.24609375, 2.64453125, 5.1484375]","[5.00390625, 8.09375, 14.7421875]",3153,[4.69921875],[7.53515625],-12.625,-11.82,incorrect,False,-37.88,-11.82,incorrect,False,-12.27,-11.82,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",16,2.73,2145,"[4.359375, 3.119140625, 5.453125]","[13.421875, 8.2109375, 8.6640625]",1261,[5.1015625],[13.65625],-11.664,-10.734,incorrect,False,-35.0,-10.734,incorrect,False,-11.48,-10.734,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",17,3.725,978,"[5.44140625, 3.3046875, 5.69140625]","[0.66015625, 9.2890625, 2.87109375]",589,[6.1328125],[-0.215087890625],-10.74,-9.234,incorrect,False,-32.22,-9.234,incorrect,False,-9.92,-9.234,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",18,5.098,936,"[5.47265625, 4.6328125, 6.8359375]","[7.42578125, 37.0, 9.09375]",495,[6.22265625],[14.8828125],-9.1,-8.66,incorrect,False,-27.31,-8.66,incorrect,False,-9.41,-8.66,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",19,5.637,606,"[5.74609375, 6.25, 6.9921875]","[25.125, 18.421875, -10.1015625]",166,[7.375],[38.15625],-8.15,-7.156,incorrect,False,-24.44,-7.156,incorrect,False,-8.78,-7.156,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",20,4.44,91,"[7.7109375, 7.02734375, 6.51953125]","[26.015625, 41.28125, 31.671875]",7,[10.5],[13.7890625],-6.867,-4.145,incorrect,False,-20.6,-4.145,incorrect,False,-6.934,-4.145,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",21,4.156,12,"[9.5625, 10.328125, 7.58984375]","[12.109375, 15.6953125, 0.2509765625]",3,[11.09375],[3.63671875],-4.082,-2.988,incorrect,False,-12.24,-2.988,incorrect,False,-4.52,-2.988,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",22,3.701,6,"[10.375, 11.4609375, 7.5]","[-7.45703125, -3.734375, -4.5078125]",3,[11.03125],[-8.34375],-1.994,-3.178,correct,True,-5.984,-3.178,incorrect,False,-3.834,-3.178,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",23,4.48,2,"[1.931640625, 1.8701171875, -1.40234375]",,1,[1.96875],,-0.7837,-2.309,correct,True,-2.352,-2.309,incorrect,False,-2.346,-2.309,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",0,0.0754,37671,"[-1.728515625, 5.91796875, 0.94482421875]","[4.17578125, -0.60205078125, 0.6435546875]",39310,[-2.091796875],[4.6953125],-18.27,-24.0,correct,True,-54.8,-24.0,incorrect,False,-23.64,-24.0,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",1,1.443,33021,"[-0.385009765625, 4.6171875, 0.86376953125]","[-0.337890625, 1.564453125, -6.59765625]",34089,[-0.546875],[3.517578125],-15.81,-17.97,correct,True,-47.44,-17.97,incorrect,False,-17.81,-17.97,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",2,2.297,32076,"[-0.391357421875, 4.42578125, 0.0232696533203125]","[8.140625, -0.60693359375, 28.546875]",30747,[-0.1988525390625],[3.51953125],-15.5,-16.75,correct,True,-46.5,-16.75,incorrect,False,-16.94,-16.75,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",3,3.365,28579,"[0.169677734375, 4.0390625, 6.359375]","[9.375, 0.1072998046875, 16.515625]",29561,[0.041778564453125],[4.69140625],-13.5,-16.0,correct,True,-40.5,-16.0,incorrect,False,-15.87,-16.0,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",4,4.76,23049,"[0.958984375, 3.537109375, 10.4296875]","[5.9921875, 0.411865234375, 3.55078125]",27025,[0.434326171875],[4.41015625],-12.32,-15.16,correct,True,-36.94,-15.16,incorrect,False,-14.63,-15.16,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",5,6.605,20413,"[1.501953125, 3.16796875, 9.28125]","[5.1796875, 7.83984375, -3.369140625]",25262,[0.8623046875],[5.0078125],-12.54,-14.51,correct,True,-37.62,-14.51,incorrect,False,-13.87,-14.51,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",6,7.098,17685,"[1.91015625, 3.18359375, 8.34375]","[7.57421875, 4.3515625, 6.65625]",25291,[0.9287109375],[5.2109375],-12.63,-14.32,correct,True,-37.88,-14.32,incorrect,False,-13.34,-14.32,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",7,6.703,11292,"[3.283203125, 3.4375, 7.96484375]","[7.765625, 5.07421875, 4.41015625]",20531,[1.9619140625],[2.248046875],-12.41,-13.85,correct,True,-37.22,-13.85,incorrect,False,-12.53,-13.85,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",8,6.09,7008,"[4.0546875, 3.626953125, 7.625]","[3.822265625, -2.54296875, 1.93359375]",19249,[2.0078125],[7.72265625],-12.25,-14.09,correct,True,-36.75,-14.09,incorrect,False,-12.05,-14.09,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",9,5.543,9356,"[4.015625, 2.794921875, 6.96484375]","[3.259765625, 2.3671875, 1.701171875]",15117,[3.02734375],[3.861328125],-13.13,-13.836,correct,True,-39.4,-13.836,incorrect,False,-12.84,-13.836,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",10,5.055,10461,"[3.8515625, 2.720703125, 6.11328125]","[-2.326171875, 1.9130859375, -0.114990234375]",13971,[3.21875],[3.94140625],-13.36,-13.8,correct,True,-40.06,-13.8,incorrect,False,-13.164,-13.8,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",11,3.902,12923,"[3.037109375, 2.658203125, 5.78515625]","[3.51953125, 8.1953125, 1.2880859375]",11335,[3.318359375],[2.75],-13.58,-13.65,correct,True,-40.75,-13.65,incorrect,False,-13.93,-13.65,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",12,4.438,13613,"[3.408203125, 2.525390625, 5.51953125]","[7.83984375, 1.5849609375, 8.1796875]",12917,[3.529296875],[4.45703125],-13.766,-14.125,correct,True,-41.3,-14.125,incorrect,False,-14.24,-14.125,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",13,4.176,8323,"[4.234375, 2.427734375, 5.65625]","[3.98828125, -1.7041015625, -2.12890625]",10985,[3.705078125],[6.5703125],-13.33,-13.66,correct,True,-40.0,-13.66,incorrect,False,-13.13,-13.66,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",14,4.13,6908,"[4.20703125, 2.140625, 5.40625]","[3.861328125, 10.515625, 2.201171875]",7313,[4.1171875],[6.8984375],-13.02,-12.945,incorrect,False,-39.06,-12.945,incorrect,False,-12.86,-12.945,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",15,3.445,4478,"[4.16015625, 2.775390625, 5.3125]","[4.765625, 8.3046875, 14.640625]",3484,[4.54296875],[7.0],-12.555,-11.984,incorrect,False,-37.7,-11.984,incorrect,False,-12.37,-11.984,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",16,2.71,2309,"[4.25390625, 3.275390625, 5.6171875]","[12.390625, 7.8046875, 8.6875]",1483,[4.89453125],[13.96875],-11.586,-10.94,incorrect,False,-34.75,-10.94,incorrect,False,-11.58,-10.94,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",17,3.584,1135,"[5.2265625, 3.453125, 5.85546875]","[0.76806640625, 9.1875, 2.75]",644,[5.984375],[-0.237548828125],-10.7,-9.41,incorrect,False,-32.12,-9.41,incorrect,False,-10.164,-9.41,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",18,5.05,1101,"[5.1796875, 4.8125, 7.046875]","[7.078125, 36.90625, 7.80859375]",598,[5.95703125],[14.84375],-9.055,-8.9,incorrect,False,-27.17,-8.9,incorrect,False,-9.67,-8.9,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",19,5.547,731,"[5.453125, 6.51953125, 7.171875]","[23.5, 17.765625, -8.8046875]",199,[7.16015625],[36.3125],-8.11,-7.387,incorrect,False,-24.33,-7.387,incorrect,False,-9.09,-7.387,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",20,4.22,123,"[7.26171875, 7.25, 6.734375]","[25.390625, 41.3125, 32.5625]",8,[10.1015625],[14.2109375],-6.906,-4.57,incorrect,False,-20.72,-4.57,incorrect,False,-7.41,-4.57,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",21,3.941,25,"[9.03125, 10.53125, 7.8515625]","[12.0859375, 15.2109375, 2.087890625]",4,[10.7265625],[7.49609375],-4.18,-3.465,incorrect,False,-12.53,-3.465,incorrect,False,-5.16,-3.465,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",22,3.568,14,"[9.828125, 11.5859375, 7.9453125]","[-7.39453125, -3.611328125, -4.5625]",3,[11.0390625],[-8.1875],-2.121,-3.303,correct,True,-6.363,-3.303,incorrect,False,-4.516,-3.303,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",23,4.5,4,"[1.3427734375, 2.166015625, -0.865234375]",,1,[2.001953125],,-0.959,-2.215,correct,True,-2.877,-2.215,incorrect,False,-2.873,-2.215,incorrect,False
capitals-recognition,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,True,"The capital of Brazil is either Brasilia or Rio de Janeiro. In fact,","The capital of Brazil is either Brasilia or Rio de Janeiro. In fact, the capital of Brazil is",0,0.1048,1317,"[6.625, 8.6015625]","[5.890625, -2.90234375]",15961,"[2.0546875, 15.171875, 6.52734375]","[6.10546875, 2.20703125, 5.80859375]",-13.06,-11.74,incorrect,False,-26.12,-35.22,correct,True,-14.85,-19.42,correct,True
capitals-recognition,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,True,"The capital of Brazil is either Brasilia or Rio de Janeiro. In fact,","The capital of Brazil is either Brasilia or Rio de Janeiro. In fact, the capital of Brazil is",1,1.812,1023,"[6.4453125, 6.6796875]","[2.02734375, -7.2109375]",10763,"[2.96484375, 13.0078125, 6.390625]","[0.54833984375, 0.62451171875, 29.625]",-11.55,-10.14,incorrect,False,-23.1,-30.44,correct,True,-10.71,-14.195,correct,True
capitals-recognition,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,True,"The capital of Brazil is either Brasilia or Rio de Janeiro. In fact,","The capital of Brazil is either Brasilia or Rio de Janeiro. In fact, the capital of Brazil is",2,2.723,1122,"[6.0703125, 5.3046875]","[5.34765625, -0.5302734375]",10878,"[2.75390625, 11.8671875, 10.109375]","[1.216796875, 12.0078125, 47.875]",-11.65,-9.0,incorrect,False,-23.3,-27.02,correct,True,-10.31,-13.63,correct,True
capitals-recognition,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,True,"The capital of Brazil is either Brasilia or Rio de Janeiro. In fact,","The capital of Brazil is either Brasilia or Rio de Janeiro. In fact, the capital of Brazil is",3,4.01,1134,"[6.01953125, 4.875]","[1.0751953125, -1.955078125]",11682,"[2.640625, 11.9375, 18.484375]","[8.1328125, 3.626953125, 21.453125]",-11.44,-6.56,incorrect,False,-22.88,-19.67,incorrect,False,-9.87,-13.24,correct,True
capitals-recognition,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,True,"The capital of Brazil is either Brasilia or Rio de Janeiro. In fact,","The capital of Brazil is either Brasilia or Rio de Janeiro. In fact, the capital of Brazil is",4,5.227,1634,"[5.56640625, 4.05078125]","[10.6484375, -5.95703125]",9290,"[3.095703125, 10.6171875, 19.21875]","[7.82421875, 8.671875, 11.328125]",-11.89,-6.523,incorrect,False,-23.78,-19.58,incorrect,False,-9.96,-12.43,correct,True
capitals-recognition,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,True,"The capital of Brazil is either Brasilia or Rio de Janeiro. In fact,","The capital of Brazil is either Brasilia or Rio de Janeiro. In fact, the capital of Brazil is",5,6.902,1160,"[6.1328125, 2.63671875]","[11.0546875, 6.34765625]",7532,"[3.625, 10.3515625, 18.046875]","[9.0234375, -12.640625, 2.212890625]",-12.266,-6.35,incorrect,False,-24.53,-19.05,incorrect,False,-9.2,-11.71,correct,True
