task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,10,6.0519466,40173,"[-1.0569506883621216, 5.571554660797119, 6.709442615509033]","[0.6430479884147644, -0.544109582901001, 4.454286575317383]",36769,[-0.6621466279029846],[-0.322098970413208],-9.741904,-14.168554,correct,True,-29.225714,-14.168554,incorrect,False,-14.563358,-14.168554,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,11,6.9287233,41207,"[-0.9095923900604248, 5.404542446136475, 7.52317476272583]","[5.649748802185059, 4.49865198135376, 2.5069940090179443]",39847,[-0.7337409853935242],[-2.4438669681549072],-9.687003,-14.413363,correct,True,-29.06101,-14.413363,incorrect,False,-14.589216,-14.413363,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,12,6.9425697,27761,"[0.6653775572776794, 6.147153854370117, 7.634047031402588]","[-1.721963882446289, 2.9825570583343506, 1.675260305404663]",44791,[-1.3470264673233032],[2.721153497695923],-8.994862,-15.222868,correct,True,-26.984585,-15.222868,incorrect,False,-13.2104645,-15.222868,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,13,8.435007,31222,"[0.07103526592254639, 6.535821437835693, 7.849801540374756]","[3.47507381439209, 6.721405029296875, 3.6375069618225098]",35992,[-0.3956966996192932],[2.620435953140259],-8.793122,-13.71521,correct,True,-26.379366,-13.71521,incorrect,False,-13.248477,-13.71521,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,14,8.578647,20123,"[1.0013238191604614, 7.739269733428955, 8.480402946472168]","[3.3238024711608887, 3.8964693546295166, 4.888103485107422]",26881,[0.3537241518497467],[5.339920520782471],-7.9556603,-12.889399,correct,True,-23.866982,-12.889399,incorrect,False,-12.241798,-12.889399,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,15,8.305423,13041,"[1.8120291233062744, 8.124185562133789, 9.278703689575195]","[-0.008594810962677002, 0.27397090196609497, 1.160085916519165]",13185,[1.795621633529663],[2.3121936321258545],-7.251737,-11.597252,correct,True,-21.75521,-11.597252,incorrect,False,-11.580845,-11.597252,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,16,8.395965,12694,"[1.670282244682312, 7.709139823913574, 9.321785926818848]","[9.184298515319824, 3.1566197872161865, 4.754788875579834]",7671,[2.327169418334961],[10.865641593933105],-7.2896895,-10.889628,correct,True,-21.869068,-10.889628,incorrect,False,-11.546516,-10.889628,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,17,8.472882,842,"[4.005575656890869, 8.020064353942871, 10.080389022827148]","[7.906664848327637, 0.29335883259773254, 4.028232097625732]",202,[5.082054138183594],[19.16840171813965],-5.856706,-7.704627,correct,True,-17.570118,-7.704627,incorrect,False,-8.781105,-7.704627,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,18,3.9728713,49,"[6.035410404205322, 7.184659957885742, 10.25671672821045]","[3.5986011028289795, 0.061552416533231735, 2.855309247970581]",3,[10.606928825378418],[0.06637530028820038],-5.2533464,-2.8698246,incorrect,False,-15.760039,-2.8698246,incorrect,False,-7.4413495,-2.8698246,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,19,4.5305862,30,"[6.333762168884277, 6.5621538162231445, 10.115647315979004]","[1.0757369995117188, -0.9934053421020508, 5.41269588470459]",3,[9.693994522094727],[-1.2092763185501099],-4.739733,-3.1275103,incorrect,False,-14.219199,-3.1275103,incorrect,False,-6.4877515,-3.1275103,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,20,6.3462267,32,"[5.990297317504883, 5.764444351196289, 10.731754302978516]","[4.102070331573486, -1.429763913154602, 4.187260150909424]",4,[8.44331169128418],[11.486154556274414],-4.2254863,-3.424006,incorrect,False,-12.676458,-3.424006,incorrect,False,-5.877021,-3.424006,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,21,3.4994535,25,"[6.254027843475342, 4.842816352844238, 10.778505325317383]","[5.364858150482178, 2.769392490386963, 3.3937034606933594]",2,[10.268026351928711],[1.2695564031600952],-4.469762,-2.30337,incorrect,False,-13.409286,-2.30337,incorrect,False,-6.317355,-2.30337,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,22,5.3962083,14,"[6.797611236572266, 5.016677379608154, 10.542752265930176]","[5.562147617340088, 7.727748394012451, 4.3431901931762695]",2,[9.214536666870117],[6.320340633392334],-4.016789,-2.574791,incorrect,False,-12.050367,-2.574791,incorrect,False,-4.9917135,-2.574791,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,23,5.071013,12,"[7.297649383544922, 6.052329063415527, 10.707402229309082]","[6.543415069580078, 3.4145901203155518, 2.2332425117492676]",2,[9.713056564331055],[-1.7827528715133667],-3.717659,-2.2328482,incorrect,False,-11.152977,-2.2328482,incorrect,False,-4.6482515,-2.2328482,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,24,5.7865667,10,"[7.915699481964111, 6.250846862792969, 10.658015251159668]","[5.249505996704102, 5.488157272338867, 7.778973579406738]",3,[8.907103538513184],[-5.794643402099609],-3.4742603,-2.9153235,incorrect,False,-10.422781,-2.9153235,incorrect,False,-3.9067261,-2.9153235,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,25,5.7788935,5,"[8.379735946655273, 6.857603549957275, 11.54248332977295]","[6.342782497406006, 5.873909950256348, 4.881636142730713]",7,[7.873676776885986],[-5.635443687438965],-2.9054015,-3.9253626,correct,True,-8.716205,-3.9253626,incorrect,False,-3.4193037,-3.9253626,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,26,5.3041763,4,"[9.02646541595459, 7.736398220062256, 12.273670196533203]","[6.594110488891602, 6.316511154174805, -1.4292869567871094]",14,[7.116477012634277],[0.6908569931983948],-2.3978636,-4.9279203,correct,True,-7.193591,-4.9279203,incorrect,False,-3.017938,-4.9279203,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,27,5.3057556,2,"[9.671385765075684, 8.705973625183105, 12.17611026763916]","[2.510741710662842, 3.518331527709961, 9.500244140625]",14,[7.115433692932129],[-0.8651655316352844],-1.786974,-4.9286494,correct,True,-5.360922,-4.9286494,incorrect,False,-2.3727014,-4.9286494,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,28,4.9752426,1,"[10.067721366882324, 9.695733070373535, 13.79799747467041]","[4.138613224029541, 2.1212258338928223, 1.045673131942749]",15,[7.0867791175842285],[1.064001202583313],-1.3022048,-5.1471505,correct,True,-3.9066145,-5.1471505,correct,True,-2.1662104,-5.1471505,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,29,4.9453464,1,"[10.58347225189209, 10.416877746582031, 14.07352066040039]","[2.5685651302337646, 5.188309192657471, 2.9825057983398438]",15,[7.244078636169434],[5.693140983581543],-0.9006495,-5.0167704,correct,True,-2.7019484,-5.0167704,correct,True,-1.6773777,-5.0167704,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,30,4.0650983,1,"[12.068694114685059, 14.539053916931152, 16.421985626220703]","[1.1470381021499634, 2.666062355041504, 4.329890251159668]",5,[9.210899353027344],[5.014005661010742],-0.32382253,-3.7862294,correct,True,-0.97146755,-3.7862294,correct,True,-0.92844063,-3.7862294,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,31,3.2030876,1,"[15.148716926574707, 23.530475616455078, 23.47681427001953]",,2,[14.32063102722168],,-0.34136382,-1.8508793,correct,True,-1.0240915,-1.8508793,correct,True,-1.0227995,-1.8508793,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,0,3.5864003,10688,"[3.6477417945861816, 10.333940505981445]","[-5.183614253997803, -2.253516435623169]",15649,"[3.0194602012634277, 7.512327671051025, 9.965338706970215]","[-2.229764223098755, 1.197485089302063, 10.624473571777344]",-10.053527,-9.553981,incorrect,False,-20.107054,-28.661942,correct,True,-13.642222,-14.270505,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,1,3.8252072,18475,"[2.2472779750823975, 8.997965812683105]","[0.18735989928245544, 0.9434555768966675]",16669,"[2.4465219974517822, 6.938023567199707, 13.590283393859863]","[-3.0793235301971436, 1.4008135795593262, 6.78761100769043]",-11.019909,-7.9239964,incorrect,False,-22.039818,-23.77199,correct,True,-14.176983,-13.977744,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,2,5.4105716,17235,"[2.308204412460327, 8.29226303100586]","[3.195826530456543, 2.8134589195251465]",24133,"[1.6135575771331787, 6.62770414352417, 15.640573501586914]","[-1.610013484954834, 0.6792754530906677, 12.84175968170166]",-10.163267,-7.306482,incorrect,False,-20.326534,-21.919445,correct,True,-13.125501,-13.820148,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,3,6.635198,10666,"[2.9577512741088867, 8.161092758178711]","[-2.3093063831329346, 0.5400699973106384]",30345,"[0.9711481928825378, 6.154562950134277, 18.170101165771484]","[-1.8936922550201416, -0.6921054124832153, 2.355905532836914]",-9.277193,-7.505684,incorrect,False,-18.554386,-22.517052,correct,True,-11.93901,-13.925612,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,4,7.578566,13141,"[2.2974934577941895, 8.710878372192383]","[1.3019136190414429, -1.4348480701446533]",32364,"[0.41980716586112976, 5.889321804046631, 16.801532745361328]","[-2.5127179622650146, 10.629083633422852, 7.905548572540283]",-8.791736,-7.3334537,incorrect,False,-17.583471,-22.00036,correct,True,-11.861789,-13.739473,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,5,8.752273,7255,"[2.7309796810150146, 7.9968581199646]","[-0.9834191203117371, 0.05424845963716507]",37920,"[-0.4049387276172638, 8.73653793334961, 17.148967742919922]","[-2.5187714099884033, -0.9040302634239197, 0.3811010420322418]",-8.277266,-6.2627034,incorrect,False,-16.554531,-18.78811,correct,True,-10.689823,-13.825743,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,6,8.78657,8450,"[2.3814680576324463, 7.902382850646973]","[-1.581662893295288, -0.560731828212738]",43101,"[-1.2040190696716309, 7.981411457061768, 16.75189208984375]","[3.6467323303222656, -1.8275097608566284, 6.173985481262207]",-8.282952,-6.6088357,incorrect,False,-16.565905,-19.826508,correct,True,-10.856663,-14.44215,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,7,8.915063,10218,"[1.7326035499572754, 7.4986066818237305]","[-2.853461265563965, -1.870859146118164]",27737,"[0.07929794490337372, 6.585788249969482, 17.476408004760742]","[-3.3431785106658936, 4.490701198577881, 0.48041728138923645]",-8.5048065,-6.444101,incorrect,False,-17.009613,-19.332302,correct,True,-11.055908,-12.709213,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,8,8.992489,18995,"[0.7368567585945129, 6.639873504638672]","[-0.0008782923105172813, -0.5800458788871765]",38065,"[-1.0066272020339966, 7.500022888183594, 17.31365203857422]","[0.9964532256126404, 1.6275782585144043, 3.329566240310669]",-9.342722,-6.3487678,incorrect,False,-18.685444,-19.046303,correct,True,-11.906019,-13.649503,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,9,8.6760025,22628,"[0.7375744581222534, 6.257678508758545]","[2.162134885787964, 5.569797039031982]",37689,"[-0.6568536162376404, 7.331716060638428, 17.27445411682129]","[3.953975200653076, -0.7458027601242065, 0.389669805765152]",-9.830815,-6.4732857,incorrect,False,-19.66163,-19.419857,incorrect,False,-12.288234,-13.682662,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,10,6.4738483,14731,"[1.456890344619751, 7.299086093902588]","[-2.998613119125366, 2.2670199871063232]",22642,"[0.6962271928787231, 7.034236907958984, 16.958019256591797]","[1.5191816091537476, 0.5909861326217651, 6.372293472290039]",-9.27186,-6.3550515,incorrect,False,-18.54372,-19.065155,correct,True,-11.989356,-12.75002,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,11,7.451463,24630,"[0.6887742877006531, 7.621001243591309]","[-2.8832151889801025, 1.5055838823318481]",19389,"[1.168550968170166, 6.898475170135498, 18.40272331237793]","[-2.774110794067383, -0.5727741718292236, 6.362751483917236]",-9.571944,-6.227087,incorrect,False,-19.143888,-18.681261,incorrect,False,-12.783701,-12.303923,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,12,7.285097,34387,"[-0.0906180590391159, 7.702301025390625]","[3.097944498062134, 0.485221803188324]",29466,"[0.37198978662490845, 6.398650646209717, 18.66926383972168]","[6.28584098815918, 0.834645688533783, -3.0951731204986572]",-9.955128,-6.776423,incorrect,False,-19.910255,-20.32927,correct,True,-13.735159,-13.272551,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,13,8.536198,21278,"[0.8868453502655029, 7.543615341186523]","[-1.5018038749694824, 4.081114768981934]",8582,"[2.244091510772705, 6.173908233642578, 17.978500366210938]","[-0.12031769007444382, 2.5504934787750244, 6.0031962394714355]",-9.239878,-5.947762,incorrect,False,-18.479755,-17.843287,incorrect,False,-12.281838,-10.924594,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,14,8.636581,24285,"[0.537639319896698, 8.027241706848145]","[8.306801795959473, 1.6608426570892334]",8460,"[2.225156545639038, 6.370929718017578, 19.258407592773438]","[3.0330123901367188, 1.7826430797576904, 5.200780868530273]",-9.301395,-5.970305,incorrect,False,-18.60279,-17.910915,incorrect,False,-12.595629,-10.908111,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,15,8.464261,6161,"[2.719024419784546, 7.969531536102295]","[0.42700085043907166, -0.29741835594177246]",5331,"[2.8795156478881836, 6.320598125457764, 19.805768966674805]","[5.292065143585205, 3.2035038471221924, 9.241789817810059]",-8.268486,-5.840362,incorrect,False,-16.536972,-17.521086,correct,True,-10.594869,-10.434377,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,16,8.620293,5044,"[2.6842474937438965, 7.5466742515563965]","[15.224102973937988, 1.832763671875]",1080,"[4.127242088317871, 6.63979434967041, 21.138940811157227]","[13.229830741882324, 11.647271156311035, 8.972240447998047]",-8.186991,-5.243629,incorrect,False,-16.373981,-15.730886,incorrect,False,-10.35943,-8.916434,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,17,8.092801,28,"[6.781603813171387, 7.598570346832275]","[7.048647880554199, -3.7697901725769043]",12,"[7.446511745452881, 8.81486701965332, 22.266769409179688]","[3.0528202056884766, 5.855792045593262, -0.23654668033123016]",-5.7956,-3.052262,incorrect,False,-11.5912,-9.156786,incorrect,False,-6.0599427,-5.395034,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,18,7.473034,7,"[8.146483421325684, 5.9580583572387695]","[5.981597423553467, -0.025990458205342293]",17,"[7.552053451538086, 9.435075759887695, 20.694581985473633]","[3.6060428619384766, 8.046756744384766, 4.002774238586426]",-5.3106174,-2.4364128,incorrect,False,-10.621235,-7.3092384,incorrect,False,-4.2684174,-4.862847,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,19,6.552307,2,"[8.851356506347656, 5.523210048675537]","[-4.691246032714844, -4.995914936065674]",11,"[7.690217018127441, 10.560757637023926, 20.510379791259766]","[-3.422088384628296, 5.328165531158447, -3.5834872722625732]",-4.8675704,-1.9116358,incorrect,False,-9.735141,-5.734907,incorrect,False,-3.3847678,-4.545907,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,20,7.253156,12,"[6.837219715118408, 4.006279468536377]","[0.9389204978942871, -0.22016742825508118]",24,"[6.0987982749938965, 11.039925575256348, 18.35319709777832]","[1.0705846548080444, 7.573298931121826, -6.966769695281982]",-6.006751,-2.0702162,incorrect,False,-12.013502,-6.2106485,incorrect,False,-4.821774,-5.560197,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,21,6.8089194,22,"[6.3002800941467285, 3.685699939727783]","[-3.391714096069336, -5.9025163650512695]",34,"[5.667862415313721, 11.812844276428223, 15.335555076599121]","[1.0967059135437012, 6.4572272300720215, -6.419014930725098]",-6.2322893,-2.1064317,incorrect,False,-12.464579,-6.3192954,incorrect,False,-5.2411647,-5.873582,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,22,6.7672844,113,"[4.705245018005371, 1.9127063751220703]","[5.980897903442383, -2.8627591133117676]",61,"[5.2331132888793945, 12.071602821350098, 12.423172950744629]","[7.404136657714844, 11.840718269348145, 1.8396018743515015]",-7.84847,-2.2998135,incorrect,False,-15.69694,-6.899441,incorrect,False,-6.72099,-6.1931224,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,23,6.751029,62,"[5.356760501861572, 1.393201470375061]","[4.771398067474365, 1.4974628686904907]",28,"[6.0652337074279785, 13.162805557250977, 12.06472110748291]","[5.258628845214844, 8.414687156677246, 1.5595996379852295]",-7.9066606,-2.0259676,incorrect,False,-15.813321,-6.077903,incorrect,False,-6.090295,-5.381821,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,24,6.470163,43,"[5.780295372009277, 1.5622503757476807]","[-1.672795057296753, 3.187098741531372]",16,"[6.51199197769165, 13.659476280212402, 11.95076847076416]","[-4.725532054901123, 6.296300411224365, -1.4843500852584839]",-7.797927,-1.89683,incorrect,False,-15.595854,-5.69049,incorrect,False,-5.790541,-5.0588446,incorrect,False
