rt,response,task,item_id,entity_type,entity,correct,intuitive,question,prefix,population_correct,population_intuitive,population_ratio,display_correct_first,task_type,trial_type,trial_index,time_elapsed,subject_id,study_id,session_id,rng_seed,response_correct,response_position,rt_zscore,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting
3355,j,capitals,30,state,New Jersey,Trenton,Newark,What is the capital of New Jersey?,The capital of New Jersey is,0.0898,0.306,3.407572383,True,critical,html-keyboard-response,31,327106,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,0,right,-0.8347703253661778,4.095,1.0515,1.0,3.1413761197283623e-05,-1.4649999999999999,-23.53,1.33,5.42,28.01370717,27.0,0.0,0.0,0.020833333333333332,2.3201833293560687,46.0,1232.6605,35.0,274.3380000000001,0.0,8.0,86.48074756723656,50.23323862383397,37.5
3128,f,capitals,21,state,Louisiana,Baton Rouge,New Orleans,What is the capital of Louisiana?,The capital of Louisiana is,0.215,0.351,1.63255814,True,critical,html-keyboard-response,33,331237,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,-0.879866455203279,3.9585,1.6640000000000001,1.0,0.0005284467713787086,-1.5585,-15.257,0.8379999999999999,7.548,26.899525949999997,27.0,3.5,3.5,0.8541666666666666,9.382302132462558,40.0,928.5009500000001,35.0,130.14779999999996,13.939000000000007,9.0,121.58179749358351,85.47463957877093,38.0
3328,f,capitals,17,state,Florida,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,critical,html-keyboard-response,35,335567,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,0,left,-0.8401341822190488,4.659000000000001,1.658,0.16666666666666666,2.9884325677388853e-05,-3.2030000000000003,-23.345,-0.8054999999999999,-5.389999999999999,30.844351189999998,27.0,5.5745000000000005,5.5745000000000005,1.0,0.5759259854500692,46.0,1269.205,35.0,53.672,81.38,40.0,73.15793049416756,71.66646344434794,40.0
2785,f,capitals,38,state,Texas,Austin,Houston,What is the capital of Texas?,The capital of Texas is,0.989,2.324,2.349848332,True,critical,html-keyboard-response,37,339354,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,-0.9480073033712336,4.4735,2.3884999999999996,1.0,4.0626460164279017e-05,-2.271,-20.795,0.5425000000000002,-0.04499999999999993,31.91169552,23.0,3.107499999999999,3.107499999999999,0.90625,1.8872401619535752,46.0,1243.409,35.0,39.476,18.4745,24.0,55.47063664735272,34.276897637922985,18.0
9323,j,capitals,29,state,New Hampshire,Concord,Manchester,What is the capital of New Hampshire?,The capital of New Hampshire is,0.0449,0.115,2.561247216,True,critical,html-keyboard-response,39,349680,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,0,right,0.3508407004832504,4.379,1.2095,1.0,3.838569582136961e-05,-1.722,-22.415,1.0974999999999997,2.115,30.237680549999997,27.0,1.3950000000000014,1.3950000000000014,0.625,4.234312200368834,35.0,1153.57024,30.0,156.56675999999996,1.7300000000000004,24.0,92.2681127363034,44.36905155104935,32.5
4664,f,capitals,8,country,South Africa,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,False,critical,html-keyboard-response,41,355346,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,0,left,-0.5747225986843914,3.7145,1.251,1.0,4.18528704336234e-05,-1.2405,-23.465,1.195,-2.2699999999999996,19.6146631,24.0,2.2699999999999996,2.2699999999999996,0.5208333333333334,10.397145538373085,38.0,1244.14093,35.0,197.08857,5.304999999999994,25.0,125.93820365160173,50.07158893823008,26.5
20521,j,capitals,25,state,Minnesota,St. Paul,Minneapolis,What is the capital of Minnesota?,The capital of Minnesota is,0.299,0.421,1.408026756,False,critical,html-keyboard-response,43,376872,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,2.5754506648702975,3.817,2.26,1.0,4.00017126105705e-05,-1.1844999999999999,-20.915,2.3015,1.2050000000000018,30.14397465,27.0,0.0,0.0,0.020833333333333332,9.967617659847274,39.5,1049.91755,32.5,405.75495,0.0,41.0,146.82150448494045,60.849680450647725,41.0
7963,j,capitals,18,state,Illinois,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,False,critical,html-keyboard-response,45,385838,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,0.0806612441904852,4.025,0.81165,1.0,6.227070875805096e-05,-1.381,-20.83,1.6680000000000001,2.67,28.195718199999998,27.0,4.6000000000000005,4.6000000000000005,0.9583333333333334,2.2737298021541656,46.0,1255.1000000000001,30.0,46.583999999999996,43.859500000000004,30.0,94.5627678949229,68.13377799102497,30.0
7317,f,capitals,13,state,Alaska,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,True,critical,html-keyboard-response,47,394158,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,-0.0476739975485781,4.64,2.0655,0.07692307692307693,0.000106020398135861,-3.7664999999999997,-18.09,-0.5645,-4.7025,29.288943780000004,23.0,6.315500000000001,6.315500000000001,1.0,0.8426167205359893,35.0,1159.3075,35.0,0.3699999999999992,170.0265,37.5,60.2976956511677,119.78179123607941,17.5
13838,f,capitals,37,state,South Dakota,Pierre,Sioux Falls,What is the capital of South Dakota?,The capital of South Dakota is,0.0138,0.215,15.57971014,True,critical,html-keyboard-response,49,408998,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,1.2477967631022464,4.473,0.5255000000000001,0.26666666666666666,3.740052067858332e-05,-2.7065,-23.39,-0.395,5.970000000000001,34.415488565,22.0,5.18,5.18,1.0,1.7969173543567707,40.0,1261.078,35.0,87.34699999999998,52.7315,19.5,48.745569510827366,60.5537003294699,34.0
7825,j,capitals,28,state,Nevada,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,False,critical,html-keyboard-response,51,417826,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,0.0532459758313664,4.3004999999999995,1.736,1.0,9.920266575670727e-05,-1.8895,-18.67,0.8215,3.719999999999999,30.47412539,23.5,4.9399999999999995,4.9399999999999995,0.96875,2.5469085020198623,46.0,1166.7155,35.0,31.342999999999996,64.72699999999999,25.5,76.19293517068067,82.38773695887544,35.5
19619,f,capitals,20,state,Kentucky,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,True,critical,html-keyboard-response,53,438447,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,2.3962581137114194,4.3115000000000006,1.3330000000000002,1.0,3.0719711438164275e-05,-1.8054999999999999,-23.69,0.834,-0.18500000000000227,27.447656385,27.0,0.7250000000000014,0.7250000000000014,0.5208333333333334,3.4748706615302076,46.0,1162.6095,30.0,235.08499999999998,1.3650000000000038,30.0,109.14756815964111,37.978504962679324,30.0
5336,j,capitals,40,state,Virginia,Richmond,Virginia Beach,What is the capital of Virginia?,The capital of Virginia is,0.231,0.45,1.948051948,False,critical,html-keyboard-response,55,444786,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,-0.4412221614573779,4.6885,2.067,0.75,0.00011918242941475482,-2.4619999999999997,-17.565,1.4209999999999998,3.1249999999999982,32.28695677,25.0,4.815000000000001,4.815000000000001,0.8125,1.3662152279731443,46.0,1208.95,35.0,46.50999999999999,41.06200000000001,25.5,89.69242104311414,70.27260040348463,33.5
8048,f,capitals,41,state,Washington,Olympia,Seattle,What is the capital of Washington?,The capital of Washington is,0.0558,0.765,13.70967742,True,critical,html-keyboard-response,57,453837,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,0.0975474602087831,4.7170000000000005,1.02665,1.0,8.690428468251914e-05,-2.1905,-20.29,0.40700000000000003,-0.7749999999999986,29.34741622,27.0,7.986500000000001,7.565000000000001,0.96875,2.012768742147812,46.0,1347.9245,35.0,8.712,180.30800000000002,30.0,104.38872096415531,86.80262271213945,37.5
4128,f,capitals,1,country,Australia,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,critical,html-keyboard-response,59,458967,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,0,left,-0.6812050902821282,3.504,0.30875,1.0,6.23780140609449e-05,-0.97475,-23.28,2.21075,1.9850000000000012,21.027494150000003,22.0,0.0,0.0,0.020833333333333332,7.456835665581009,41.0,1099.9413749999999,32.5,213.717625,0.0,37.0,133.43230983438946,73.51960035625967,37.0
3389,j,capitals,7,country,Pakistan,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,critical,html-keyboard-response,61,463359,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,0,right,-0.8280158389588587,4.732,1.0390000000000001,0.5,4.8529272089650224e-05,-2.737,-22.86,0.34399999999999986,2.535,29.868366385,35.0,6.289999999999999,6.289999999999999,0.9895833333333333,0.6253577605788275,46.0,1413.6865000000003,35.0,6.310499999999993,122.18849999999998,9.0,95.06714900912162,97.02837336850087,37.0
10485,j,capitals,15,state,Connecticut,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,False,critical,html-keyboard-response,63,474847,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,0.5816852065216277,4.664,1.0995,1.0,4.0889179118432876e-05,-2.274,-21.825000000000003,1.044,1.049999999999999,30.21587178,27.0,7.08,7.08,1.0,1.7935368294971448,46.0,1311.4805000000001,35.0,16.253999999999994,103.00699999999998,22.0,47.524317033579095,85.63648347705276,42.0
8777,f,capitals,34,state,North Dakota,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,True,critical,html-keyboard-response,65,484625,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,0.242371595236302,3.958,0.9467,1.0,0.00039324241593418887,-1.3992499999999999,-16.6,1.2032500000000002,9.325000000000001,24.831087765,24.5,0.0,0.0,0.020833333333333332,10.916028223266956,37.0,938.152235,35.0,450.4752649999999,0.0,14.0,188.83231780453195,84.69847940098414,37.0
11957,j,capitals,9,country,Switzerland,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,False,critical,html-keyboard-response,67,497585,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,0.8741147356855618,4.4990000000000006,0.84565,0.5,2.566708815476155e-05,-2.669,-26.875,0.8799999999999999,-2.039999999999999,27.05808208,25.0,4.5600000000000005,4.5600000000000005,0.6666666666666666,2.571308261540669,46.0,1325.2825,35.0,44.79400000000001,80.78999999999999,26.0,66.24810236336367,46.18699011248308,33.5
6636,j,capitals,39,state,Vermont,Montpelier,Burlington,What is the capital of Vermont?,The capital of Vermont is,0.0079,0.0444,5.620253165,False,critical,html-keyboard-response,69,505227,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,-0.1829623870598818,4.6,1.9645,0.20833333333333331,5.6198097165452394e-05,-2.95,-20.085,-0.29249999999999976,0.8250000000000011,30.534910159999995,27.0,6.897499999999998,4.931700000000001,1.0,1.5274421812502037,35.0,1236.147,35.0,7.285000000000004,132.43619999999999,9.0,42.5234268934162,70.4182369840527,44.0
8770,j,capitals,26,state,Montana,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,False,critical,html-keyboard-response,71,514999,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,0.240980965681854,3.936,0.8198,1.0,9.530855719603451e-05,-1.201,-19.615000000000002,1.9775,-1.8050000000000015,27.866205515,24.5,7.060000000000001,7.060000000000001,0.625,11.697844002680469,35.0,1025.267875,30.0,88.93562499999999,67.22900000000001,28.0,87.09126590992854,60.27619199188265,29.0
4956,j,capitals,23,state,Maryland,Annapolis,Baltimore,What is the capital of Maryland?,The capital of Maryland is,0.0403,0.553,13.72208437,False,critical,html-keyboard-response,73,520958,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,-0.5167134801274152,4.496499999999999,1.445,0.75,8.491786866557168e-05,-2.3895,-19.305,0.15949999999999975,-0.6549999999999994,25.272837345,27.0,0.8200000000000003,0.8200000000000003,0.5208333333333334,5.303842924837536,40.5,1047.3555000000001,32.5,279.314,1.4749999999999996,29.0,110.06571938418713,68.63458774986827,30.0
9997,f,capitals,32,state,New York,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,True,critical,html-keyboard-response,75,531958,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,0.4847384604401061,3.8175,0.652,1.0,0.005105743313290483,-1.416,-13.555,0.785,10.83,28.791639700000005,32.5,11.8438,11.8438,1.0,2.7325266109328776,46.0,1083.355,35.0,81.47649999999999,118.62617200000001,44.0,95.99613298525934,136.95824100235745,21.0
7474,f,capitals,33,state,North Carolina,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,True,critical,html-keyboard-response,77,540437,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,-0.0164841632559574,4.1585,0.3068,0.41666666666666663,7.015903633429124e-05,-2.4725,-21.98,-0.5460000000000002,0.7750000000000004,26.170399045,22.0,1.8439999999999985,1.8439999999999985,1.0,1.1423696481399752,46.0,1219.4795,35.0,36.64200000000001,19.295,25.5,74.2295151290814,63.45938094166261,33.0
9037,j,capitals,12,state,Alabama,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,False,critical,html-keyboard-response,79,550477,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,0.2940235501158013,4.096500000000001,1.6155,1.0,9.142747691858452e-05,-1.5030000000000001,-18.689999999999998,1.859,1.3949999999999996,31.616064320000003,27.0,1.709999999999999,1.709999999999999,0.7083333333333333,1.8162530429139152,46.0,1190.7545,35.0,130.60849999999996,3.1774999999999984,32.0,91.3102018607461,58.58559220961706,39.0
20637,f,capitals,10,country,Turkey,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,True,critical,html-keyboard-response,81,572117,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,2.598495383201151,4.031000000000001,1.48475,1.0,6.246653422032073e-05,-1.907,-21.325000000000003,0.2420000000000001,0.46999999999999886,20.93800339,23.0,0.2649999999999988,0.23500000000000032,0.78125,2.1419761558492647,46.0,1277.324,35.0,120.44899999999996,0.29499999999999904,15.0,86.81456139703604,58.83953607561448,40.0
9764,f,capitals,4,country,India,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,True,critical,html-keyboard-response,83,582887,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,0.4384503624134779,4.779999999999999,1.0885,0.3333333333333333,4.793170089988625e-05,-3.0060000000000002,-22.810000000000002,0.32800000000000007,-3.1000000000000014,34.00117625,27.5,2.9015000000000013,2.9015000000000013,0.7708333333333333,1.9884980382902204,40.5,1115.8474999999999,17.5,96.3015,12.049999999999995,30.0,124.12950098196325,94.47119661727503,30.0
9625,f,capitals,16,state,Delaware,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,True,critical,html-keyboard-response,85,593517,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,0.410836432689438,4.282500000000001,1.959,0.17142857142857143,0.00024493624010996464,-3.154,-16.0,-1.172,5.069999999999999,29.12007584,27.0,9.744000000000002,9.744000000000002,1.0,0.5959592447148551,46.0,1287.121,35.0,12.454999999999995,187.47699999999998,22.0,73.83806329230714,79.6422602267953,26.0
17527,f,capitals,6,country,New Zealand,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,True,critical,html-keyboard-response,87,612046,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,1.980658538296372,4.4395,0.8934,1.0,0.000289156852047966,-2.146,-18.005,0.22550000000000026,4.885000000000002,25.344533480000003,22.0,5.1665,5.1665,0.9375,1.3781204972505505,46.0,1265.002,35.0,81.98100000000002,33.99199999999998,36.5,68.3579317901453,64.36851746107439,40.0
9827,j,capitals,2,country,Brazil,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,False,critical,html-keyboard-response,89,622876,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,0.4509660284035104,4.1129999999999995,0.9284,1.0,2.8065542278514495e-05,-1.4845,-26.705,1.9965000000000002,-1.6849999999999987,24.6364493,45.0,7.575000000000003,5.375,0.71875,3.999735199524598,44.5,1428.91885,35.0,80.73515,110.53,32.0,127.55273680167484,55.55345756490014,44.0
7557,f,capitals,3,country,Canada,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,False,critical,html-keyboard-response,91,631436,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,0,left,4.730032498053808e-06,3.649,0.72865,1.0,3.9627701376633765e-05,-1.1604999999999999,-23.384999999999998,1.4605000000000001,-3.6049999999999986,23.290783249999997,27.0,6.725,6.725,0.90625,3.2602340754922867,46.0,1327.1045000000001,35.0,6.438,172.72000000000003,25.0,55.607405530994086,51.719958252637326,45.0
10558,j,capitals,22,state,Maine,Augusta,Portland,What is the capital of Maine?,The capital of Maine is,0.0192,0.0695,3.619791667,False,critical,html-keyboard-response,93,642998,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,0.5961874861608717,4.508,2.248,1.0,8.321551451300179e-05,-1.877,-18.52,0.7605,0.19500000000000028,28.889479755,23.0,0.3100000000000005,0.3100000000000005,0.5,5.49461836119166,45.5,1100.5915,32.5,207.5625,0.3100000000000005,27.5,103.99985323495693,49.060625632816,33.5
2719,j,capitals,6,country,New Zealand,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,False,critical,html-keyboard-response,7,29694,subject_11,67d993866d1d7516d87e97de,67f556ee7e72bf6aa696a5fc,0.1223368700143241,1,right,1.2111012908590917,4.4395,0.8934,1.0,0.000289156852047966,-2.146,-18.005,0.22550000000000026,4.885000000000002,25.344533480000003,22.0,5.1665,5.1665,0.9375,1.3781204972505505,46.0,1265.002,35.0,81.98100000000002,33.99199999999998,36.5,68.3579317901453,64.36851746107439,40.0
1696,f,capitals,19,state,Kansas,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,False,critical,html-keyboard-response,9,32403,subject_11,67d993866d1d7516d87e97de,67f556ee7e72bf6aa696a5fc,0.1223368700143241,0,left,-0.2524390849826108,3.7625,1.6175000000000002,1.0,4.795863935989165e-05,-1.5465,-20.58,0.242,2.0500000000000007,28.032922499999998,27.0,3.855000000000004,2.937999999999999,0.7083333333333334,12.302713137578024,35.0,1044.385225,35.0,73.688275,37.13799999999999,32.0,100.76694583962478,50.298904088163525,43.0
1584,f,capitals,42,state,Wisconsin,Madison,Milwaukee,What is the capital of Wisconsin?,The capital of Wisconsin is,0.284,0.551,1.940140845,True,critical,html-keyboard-response,11,34990,subject_11,67d993866d1d7516d87e97de,67f556ee7e72bf6aa696a5fc,0.1223368700143241,1,left,-0.4126702893758373,4.022,1.385,1.0,3.313130034541829e-05,-1.656,-22.855,0.9610000000000001,1.3000000000000007,33.212488615,27.0,3.955,3.955,0.875,1.683060766115608,46.0,1289.757,35.0,123.27199999999999,17.618499999999997,33.0,63.59576139994812,44.03530785360577,41.0
