rt,response,task,item_id,entity_type,entity,correct,intuitive,question,prefix,population_correct,population_intuitive,population_ratio,display_correct_first,task_type,trial_type,trial_index,time_elapsed,subject_id,study_id,session_id,rng_seed,response_correct,response_position,rt_zscore,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting
3355,j,capitals,30,state,New Jersey,Trenton,Newark,What is the capital of New Jersey?,The capital of New Jersey is,0.0898,0.306,3.407572383,True,critical,html-keyboard-response,31,327106,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,0,right,-0.8347703253661778,1.64944295,5.0261247000000004,1.0,0.00013119465053256578,-0.324688325,-12.273745,4.784404625,2.6113495,190.905366171,27.0,3.8629490000000004,3.26588,0.8,5.103397304513233,34.0,459.61738102933,33.5,50.47604172067,37.455314,34.0,89.39542259085601,55.5771372659738,34.0
3128,f,capitals,21,state,Louisiana,Baton Rouge,New Orleans,What is the capital of Louisiana?,The capital of Louisiana is,0.215,0.351,1.63255814,True,critical,html-keyboard-response,33,331237,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,-0.879866455203279,1.6561367,6.0630831999999995,1.0,5.10367262473323e-05,-0.371854705,-13.447725,2.7518151950000003,2.4569554999999994,188.0925996017,24.0,1.6369855000000006,1.6369855000000006,0.425,6.091493029889289,33.0,429.17621658951504,33.0,165.89195716048505,3.7692334999999995,33.0,157.60122101124927,48.758442198204364,33.0
3328,f,capitals,17,state,Florida,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,critical,html-keyboard-response,35,335567,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,0,left,-0.8401341822190488,1.36319875,5.7524676,1.0,2.0302040313748026e-05,-0.24138157,-15.4146985,4.4666657800000005,-3.3528917500000004,206.269893270867,28.0,5.239454500000001,5.239454500000001,0.7,5.705267919427244,33.5,437.5322585133707,33.5,100.00012833662932,49.09265869999999,34.0,132.04131884310272,32.486436988330446,34.0
2785,f,capitals,38,state,Texas,Austin,Houston,What is the capital of Texas?,The capital of Texas is,0.989,2.324,2.349848332,True,critical,html-keyboard-response,37,339354,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,-0.9480073033712336,0.700311315,7.0161549999999995,1.0,2.932116050093514e-05,-0.114050418,-14.310075000000001,5.269595132,-1.2854765000000006,208.09280057799998,4.0,2.36702425,2.36702425,0.7,5.635699820015276,34.0,396.20379922154996,33.0,74.48700592844999,20.069329,5.0,124.32099104724466,40.33966565924706,35.0
9323,j,capitals,29,state,New Hampshire,Concord,Manchester,What is the capital of New Hampshire?,The capital of New Hampshire is,0.0449,0.115,2.561247216,True,critical,html-keyboard-response,39,349680,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,0,right,0.3508407004832504,1.49173215,6.1863494,1.0,4.306420625278203e-05,-0.33562780000000003,-13.7232205,2.6731972500000003,-1.3518654999999997,198.445639744,27.0,7.769829000000001,3.343663500000001,0.9,4.7577377524263404,34.5,492.14441253559994,34.0,37.170906864399996,63.40435525,34.0,100.76714385078742,41.99360994540691,34.0
4664,f,capitals,8,country,South Africa,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,False,critical,html-keyboard-response,41,355346,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,0,left,-0.5747225986843914,3.0822566,4.6694725,0.75,2.3722031831835014e-05,-1.7007234,-15.523111499999999,1.41228855,-0.897672,167.11418455,21.0,2.231867000000001,2.231867000000001,0.7375,4.532511752210306,34.0,512.4481362239999,33.5,33.347226226,18.195362999999993,2.0,44.94024361769987,29.021814501741137,28.0
20521,j,capitals,25,state,Minnesota,St. Paul,Minneapolis,What is the capital of Minnesota?,The capital of Minnesota is,0.299,0.421,1.408026756,False,critical,html-keyboard-response,43,376872,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,2.5754506648702975,2.6508473,5.234608,0.75,2.4732502132100876e-05,-1.4519228499999999,-15.2328955,1.6441681999999997,-3.7363514999999996,163.2398032035,15.0,18.51823390965,18.51823390965,0.9875,1.2965218427228506,38.0,596.3689754000001,37.0,2.6012418499999996,218.53550321564998,37.0,52.91479852218243,150.60242113875415,29.5
7963,j,capitals,18,state,Illinois,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,False,critical,html-keyboard-response,45,385838,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,0.0806612441904852,1.57278325,6.422026799999999,1.0,3.4387877804257126e-05,-0.319388075,-14.119965,2.804944725,-1.8289584999999997,217.271939175,4.0,4.597226,4.147053500000001,0.9,4.480187892920287,35.0,458.53462981,34.0,27.40240379,46.09114665,1.0,110.36976337759688,59.84017785358718,34.5
7317,f,capitals,13,state,Alaska,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,True,critical,html-keyboard-response,47,394158,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,-0.0476739975485781,0.84755508,6.71689965,1.0,0.00026175641500167737,-0.13645275,-10.849981,3.86092555,1.4539125000000004,207.31398860535,28.0,3.9533664999999996,3.8385285,0.7875,5.503627430038318,34.0,359.61145385418,33.5,56.735551195819994,28.174110049999996,2.0,91.41943544961205,69.64052380026538,34.5
13838,f,capitals,37,state,South Dakota,Pierre,Sioux Falls,What is the capital of South Dakota?,The capital of South Dakota is,0.0138,0.215,15.57971014,True,critical,html-keyboard-response,49,408998,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,1.2477967631022464,1.1840228,3.8197506,1.0,3.904067917741511e-05,-0.21951163,-14.677592,3.04445697,-4.4722375,172.69586885500001,20.0,9.0404055,9.0404055,0.975,3.2652700863864483,37.0,551.866785577,34.0,7.411505873,147.75410853300002,37.0,69.57263206564052,83.50156036457678,32.0
7825,j,capitals,28,state,Nevada,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,False,critical,html-keyboard-response,51,417826,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,0.0532459758313664,1.63799595,4.56823565,1.0,0.001114732352451666,-0.31862645,-9.7580235,3.3671033500000007,5.460338,187.91889811599998,19.0,0.0,0.0,0.025,5.136000825538028,34.0,345.534431241,34.0,199.69311115899995,0.0,34.0,96.18036174254944,35.5862697555869,34.0
19619,f,capitals,20,state,Kentucky,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,True,critical,html-keyboard-response,53,438447,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,2.3962581137114194,1.44467545,6.41573325,1.0,1.805328819637052e-05,-0.29172851,-15.465622,3.0610757399999997,-1.0558154999999996,218.61143922399998,30.0,4.874888800000001,4.874888800000001,0.9,5.029486074576761,34.0,479.51121913024997,34.0,29.19082551975,59.4690214,34.0,72.782070189894,70.05071556941716,34.0
5336,j,capitals,40,state,Virginia,Richmond,Virginia Beach,What is the capital of Virginia?,The capital of Virginia is,0.231,0.45,1.948051948,False,critical,html-keyboard-response,55,444786,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,-0.4412221614573779,2.18228665,1.9592285500000002,1.0,0.00011258881224640575,-0.5183481999999999,-13.662778,3.6003357499999997,2.3457805,163.61928825,19.5,4.4492095,0.7216675000000006,0.375,5.457576219993413,34.0,394.2754480307,33.5,135.08159636930003,14.08134025,35.0,130.38345161521136,41.635853485370575,35.0
8048,f,capitals,41,state,Washington,Olympia,Seattle,What is the capital of Washington?,The capital of Washington is,0.0558,0.765,13.70967742,True,critical,html-keyboard-response,57,453837,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,0.0975474602087831,0.593497375,5.7726309,1.0,0.00014494586671894382,-0.093375353,-11.90249125,3.9093050469999997,-0.5718777500000005,208.861778765,23.5,9.157932800000001,9.157932800000001,0.9375,4.158582471988566,35.5,425.29255895284996,35.0,31.50490232715,97.39544928999999,35.0,96.59541961429161,94.86285641713656,35.0
4128,f,capitals,1,country,Australia,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,critical,html-keyboard-response,59,458967,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,0,left,-0.6812050902821282,1.327219,5.6484441499999996,1.0,0.00025892632060966765,-0.24506085500000002,-11.178561,4.298376445,3.0312395,201.4276416681535,26.0,0.2672694999999994,0.0,0.05,8.862823564495638,33.0,346.129919049287,12.0,184.14635590071293,0.2672694999999994,34.0,136.19020706228457,16.054432528537454,34.0
3389,j,capitals,7,country,Pakistan,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,critical,html-keyboard-response,61,463359,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,0,right,-0.8280158389588587,1.5994993499999999,5.7547965,1.0,1.7650123345679233e-05,-0.293417845,-15.8087865,4.039350605,-6.307357999999999,195.85551890864502,25.0,9.177285249999997,7.4861715,0.75,5.694454467231269,33.5,516.463675892913,33.0,50.970229757087,152.30658974999997,33.0,98.82904787482485,52.09344236821747,33.0
10485,j,capitals,15,state,Connecticut,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,False,critical,html-keyboard-response,63,474847,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,0.5816852065216277,1.39702825,4.81301635,1.0,8.872373926912158e-06,-0.25529943,-19.3623835,6.48162172,-4.70674325,184.2558259198,23.0,8.362444,6.7648209999999995,0.8625,5.323741791934237,34.0,579.98946159918,33.5,54.04285915082001,138.98830225,34.0,109.48895076264301,49.74123795672451,34.0
8777,f,capitals,34,state,North Dakota,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,True,critical,html-keyboard-response,65,484625,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,0.242371595236302,1.2152566500000002,5.1407285,1.0,9.590379337577379e-05,-0.21905003499999998,-12.7197685,4.281169365,-4.716585800000001,172.364726805,22.0,7.8580034,7.8580034,0.925,4.601155783311027,35.0,457.0333622315,34.0,16.3755841685,101.36560413000002,37.0,61.31188723659033,74.70156083339107,35.0
11957,j,capitals,9,country,Switzerland,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,False,critical,html-keyboard-response,67,497585,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,0.8741147356855618,1.0010780000000001,5.48474,1.0,1.1771005153079369e-05,-0.179128165,-17.491427,4.382764535,-1.8410877499999998,192.459578419,25.0,5.398369250000001,5.398369250000001,0.95,3.4560725057694794,36.0,503.29720669000005,33.0,29.81866216,73.06087842000001,19.5,81.13554373729711,89.3658428262163,36.0
6636,j,capitals,39,state,Vermont,Montpelier,Burlington,What is the capital of Vermont?,The capital of Vermont is,0.0079,0.0444,5.620253165,False,critical,html-keyboard-response,69,505227,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,-0.1829623870598818,1.81225325,3.9355155,1.0,2.5845642255326322e-05,-0.43589778,-15.403649999999999,2.9766202699999997,-3.0183175,160.365344806,22.0,6.1980915,6.1980915,0.825,4.222792793736723,35.0,520.9099607845001,34.0,43.391643815500004,60.06309424999999,35.0,107.50980759686237,66.1372205297905,35.0
8770,j,capitals,26,state,Montana,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,False,critical,html-keyboard-response,71,514999,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,0.240980965681854,0.79346932,5.9014515,1.0,2.8343936864883004e-05,-0.122737287,-14.657786999999999,4.879268013000001,-0.65838675,198.021436107,14.0,5.102504999999999,5.102504999999999,0.7375,5.088622537378356,34.0,466.616862298385,34.0,58.84709760161499,39.6391665,37.0,110.2159085566959,57.27024169567032,36.0
4956,j,capitals,23,state,Maryland,Annapolis,Baltimore,What is the capital of Maryland?,The capital of Maryland is,0.0403,0.553,13.72208437,False,critical,html-keyboard-response,73,520958,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,-0.5167134801274152,1.48620705,6.1179428,1.0,0.000258928703922018,-0.32315647999999997,-11.061426,2.6112480199999997,2.2164487500000005,172.256254572,21.0,1.9094178000000004,1.4988953,0.7,6.150800258345555,33.0,376.22166802785,33.0,66.01288777215001,9.608267549999999,23.5,100.7871142024553,57.714639844603994,35.0
9997,f,capitals,32,state,New York,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,True,critical,html-keyboard-response,75,531958,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,0.4847384604401061,0.632582835,6.943208500000001,1.0,0.0025537341553131766,-0.1009797025,-8.237526500000001,3.4941160475000004,8.061619499999999,223.79124801715,31.0,0.0,0.0,0.025,9.017891357353388,33.5,270.94304437083997,28.0,282.18272287916,0.0,34.0,167.69229164500177,35.93892794316653,34.0
7474,f,capitals,33,state,North Carolina,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,True,critical,html-keyboard-response,77,540437,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,-0.0164841632559574,1.3264152,5.710629,1.0,1.7066250797518833e-05,-0.23528146500000002,-15.8061875,4.905088435,-1.2907015,193.566577448,19.5,4.389485999999999,4.389485999999999,0.575,5.492347194531607,34.0,480.22974447725,33.5,113.84973017275001,33.63775325,1.0,133.97218378963345,34.55693508144883,34.0
9037,j,capitals,12,state,Alabama,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,False,critical,html-keyboard-response,79,550477,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,0.2940235501158013,0.83928233,6.6329080000000005,1.0,1.8212294679907443e-05,-0.133834792,-15.60717775,5.788473058,-1.1027472500000002,208.4695833463,28.0,6.047328500000001,5.9386135,0.9,5.108379967955795,34.0,516.57146866195,33.5,41.80315793805,107.29537510000002,34.5,116.42014996401491,54.90479093477757,35.0
20637,f,capitals,10,country,Turkey,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,True,critical,html-keyboard-response,81,572117,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,2.598495383201151,1.6096002500000002,6.429523,1.0,2.9025196529384134e-05,-0.36821282,-14.454645,3.4864461799999997,-2.208551,182.69225756065,24.0,4.638117,4.638117,0.725,5.569103072385412,34.0,457.89260724302994,33.0,41.35002950696999,62.5430255,33.5,67.23483852228878,31.81145700066954,33.5
9764,f,capitals,4,country,India,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,True,critical,html-keyboard-response,83,582887,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,0.4384503624134779,1.2227408,6.31677235,1.0,1.4621655675891319e-05,-0.243004025,-16.286957,4.799897025,-6.076786000000001,195.6004800955,13.5,7.5067685,6.076786000000001,0.925,3.1018902772535446,37.0,523.40842040375,35.0,25.78909514625,116.84405245,37.0,109.76672920752858,105.10051150881179,35.0
9625,f,capitals,16,state,Delaware,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,True,critical,html-keyboard-response,85,593517,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,0.410836432689438,2.59298205,3.3112177,0.75,0.00017953764478457075,-1.3605924,-12.44098325,2.4484974,0.76457525,145.023981533,21.0,4.6972178499999995,4.6972178499999995,0.975,1.8890229070520932,38.0,527.17114595,34.0,48.077116450000005,37.08088738000001,37.0,59.40021401557972,67.5801342507578,35.0
17527,f,capitals,6,country,New Zealand,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,True,critical,html-keyboard-response,87,612046,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,1.980658538296372,2.16051765,5.2345835,1.0,1.174889740330263e-05,-0.541568515,-17.404747,3.852801835,-3.8387100000000007,188.472303179,23.0,8.413242,7.365727000000001,0.8625,5.33051871784142,34.0,567.2672517847,33.0,32.344707615299995,148.802063,33.0,97.45045580675207,49.69645021302769,30.5
9827,j,capitals,2,country,Brazil,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,False,critical,html-keyboard-response,89,622876,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,0.4509660284035104,1.4977646,6.298602000000001,1.0,1.2973419999704258e-05,-0.305041925,-16.685879999999997,3.1288578749999996,-1.5234419999999993,194.47931160500002,25.0,3.747582499999999,3.747582499999999,0.8375,4.737040266290979,35.0,495.647448993,33.0,54.10214685700001,39.02378375,0.0,117.17543364342757,51.48369364089108,34.0
7557,f,capitals,3,country,Canada,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,False,critical,html-keyboard-response,91,631436,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,0,left,4.730032498053808e-06,1.1645419000000001,6.13582115,1.0,0.0001262900214095289,-0.20743979,-12.019374500000001,4.24223556,-1.5961605000000008,203.44462769275,27.5,5.7840605,5.7840605,0.65,9.304569022169218,29.0,396.81871441842,22.0,75.86956448158,81.7873177,20.0,115.38281118862622,52.56542874894454,33.5
10558,j,capitals,22,state,Maine,Augusta,Portland,What is the capital of Maine?,The capital of Maine is,0.0192,0.0695,3.619791667,False,critical,html-keyboard-response,93,642998,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,0.5961874861608717,1.2741189,6.2631752,1.0,8.277518550812532e-05,-0.233199945,-12.54772425,2.926520805,-1.2657427500000002,212.78195687,18.0,4.6015865,4.6015865,0.9,5.448008173928218,34.5,379.2012179405,34.0,43.0596086595,39.0122638,34.0,88.53705723990511,56.316677354958884,29.5
2719,j,capitals,6,country,New Zealand,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,False,critical,html-keyboard-response,7,29694,subject_11,67d993866d1d7516d87e97de,67f556ee7e72bf6aa696a5fc,0.1223368700143241,1,right,1.2111012908590917,2.16051765,5.2345835,1.0,1.174889740330263e-05,-0.541568515,-17.404747,3.852801835,-3.8387100000000007,188.472303179,23.0,8.413242,7.365727000000001,0.8625,5.33051871784142,34.0,567.2672517847,33.0,32.344707615299995,148.802063,33.0,97.45045580675207,49.69645021302769,30.5
1696,f,capitals,19,state,Kansas,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,False,critical,html-keyboard-response,9,32403,subject_11,67d993866d1d7516d87e97de,67f556ee7e72bf6aa696a5fc,0.1223368700143241,0,left,-0.2524390849826108,1.0886407,6.4218773,1.0,0.0007978985369140269,-0.19205419,-9.642294,4.05176661,4.663914999999999,200.301888087951,20.0,2.4901014999999997,0.0,0.275,6.05128056895394,33.5,341.82234104262136,33.5,169.0307360073786,4.821705,21.5,119.27842549741322,26.114887248989735,34.5
1584,f,capitals,42,state,Wisconsin,Madison,Milwaukee,What is the capital of Wisconsin?,The capital of Wisconsin is,0.284,0.551,1.940140845,True,critical,html-keyboard-response,11,34990,subject_11,67d993866d1d7516d87e97de,67f556ee7e72bf6aa696a5fc,0.1223368700143241,1,left,-0.4126702893758373,0.9949551000000001,6.6460165,1.0,0.0004698771033427681,-0.173834733,-10.110009,5.355518217,2.7455285,209.2791913605,29.5,5.31793,1.7511414999999992,0.675,5.828529683705613,34.0,379.139404269975,34.0,72.65154303002501,26.82374415,19.5,105.73280158055039,56.786297875604575,35.0
