rt,response,task,item_id,entity_type,entity,correct,intuitive,question,prefix,population_correct,population_intuitive,population_ratio,display_correct_first,task_type,trial_type,trial_index,time_elapsed,subject_id,study_id,session_id,rng_seed,response_correct,response_position,rt_zscore,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting
3355,j,capitals,30,state,New Jersey,Trenton,Newark,What is the capital of New Jersey?,The capital of New Jersey is,0.0898,0.306,3.407572383,True,critical,html-keyboard-response,31,327106,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,0,right,-0.8347703253661778,5.096368,2.2865776,0.3055555555555556,6.751146245501731e-05,-3.3256564,-16.173071999999998,-0.5956871000000001,-4.5982405,34.73634789,4.0,6.769371699999999,6.769371699999999,1.0,0.30719534780928126,10.0,209.05193839999998,10.0,0.14280369999999998,47.27684819999999,10.0,14.490061567111049,46.75818194732595,10.0
3128,f,capitals,21,state,Louisiana,Baton Rouge,New Orleans,What is the capital of Louisiana?,The capital of Louisiana is,0.215,0.351,1.63255814,True,critical,html-keyboard-response,33,331237,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,-0.879866455203279,4.8350036,2.1071025,0.11904761904761904,0.00018994056308692462,-3.952075,-13.6512875,-0.3102433499999999,-1.3031110000000004,32.991444285,4.0,3.110329499999999,1.1426025000000004,0.9583333333333333,0.13649931764837192,10.0,180.90396475,0.0,4.267255899999999,13.545069999999997,2.0,14.060330276645244,22.307013536722913,3.5
3328,f,capitals,17,state,Florida,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,critical,html-keyboard-response,35,335567,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,0,left,-0.8401341822190488,4.6743462000000005,2.1986732499999997,0.10989010989010989,0.00010075567517722463,-3.95430665,-14.993386000000001,-1.99327975,-1.0876549999999998,33.01922087,4.0,5.937859899999999,5.937859899999999,1.0,0.1132392279492804,10.0,186.4087159,10.0,12.292272500000001,25.862825049999998,10.0,14.284256607248537,41.53368126050513,10.0
2785,f,capitals,38,state,Texas,Austin,Houston,What is the capital of Texas?,The capital of Texas is,0.989,2.324,2.349848332,True,critical,html-keyboard-response,37,339354,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,-0.9480073033712336,4.672542849999999,2.33145965,0.14545454545454545,0.00017974039500458287,-3.72892335,-13.395230250000001,-1.65459885,0.4188672499999999,34.54342425,4.0,1.2550889499999995,1.2550889499999995,1.0,0.15697852890585007,10.0,168.52391035,0.0,2.1704462500000004,12.4796592,3.0,0.07345538204612098,31.504205827017323,3.5
9323,j,capitals,29,state,New Hampshire,Concord,Manchester,What is the capital of New Hampshire?,The capital of New Hampshire is,0.0449,0.115,2.561247216,True,critical,html-keyboard-response,39,349680,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,0,right,0.3508407004832504,5.1485075,2.55939415,0.2222222222222222,4.0390526275044104e-05,-3.4938675999999997,-18.591403999999997,1.0859406500000002,-0.6222949999999994,34.848680285,4.0,3.709387500000001,3.709387500000001,1.0,0.22530131224108402,10.0,229.98716610000002,5.0,7.203203650000001,9.335615000000004,8.0,15.28959942165508,27.942270645220248,10.0
4664,f,capitals,8,country,South Africa,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,False,critical,html-keyboard-response,41,355346,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,0,left,-0.5747225986843914,3.9365215,2.4563779500000003,0.1527777777777778,2.6173900033047922e-05,-4.2046015,-22.400406500000003,-3.1242521,-7.387248000000001,32.26970245,4.0,6.341143899999999,6.341143899999999,1.0,0.15471993801863496,10.0,270.0395,10.0,0.0,70.81691335000001,9.0,0.9901960358662174,19.242384093272577,6.0
20521,j,capitals,25,state,Minnesota,St. Paul,Minneapolis,What is the capital of Minnesota?,The capital of Minnesota is,0.299,0.421,1.408026756,False,critical,html-keyboard-response,43,376872,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,2.5754506648702975,4.7837515,2.167998,0.16666666666666666,0.00013338524292774026,-3.7048185,-14.2738575,-1.1630114500000002,1.3865439999999998,32.97118609,4.0,0.9873765500000002,0.8165330500000001,1.0,0.2035319718109898,10.0,187.4776855,0.0,15.4442615,8.397832950000002,2.0,16.757474604433337,35.895353985242906,9.0
7963,j,capitals,18,state,Illinois,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,False,critical,html-keyboard-response,45,385838,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,0.0806612441904852,4.8780245,2.0498091,0.29166666666666663,8.965403957760456e-05,-2.86194275,-15.3035755,0.058398750000000055,-0.2061212499999998,33.452175325,4.0,3.5387862500000002,3.5387862500000002,0.9583333333333333,0.2985032492469913,10.0,200.30140125,0.0,1.1616134999999996,10.631569000000002,5.5,8.278899499752562,22.77534575596727,5.5
7317,f,capitals,13,state,Alaska,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,True,critical,html-keyboard-response,47,394158,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,-0.0476739975485781,4.5317972,1.8573635,0.027661064425770307,8.709668243749347e-05,-5.97613005,-15.6290565,-3.7645079,4.097297999999999,30.844058535000002,4.0,0.0,0.0,1.0,0.03908106981421434,10.0,198.66647155000004,0.0,20.3208205,5.11020265,3.0,1.6583526107547617e-15,34.00547227068762,4.0
13838,f,capitals,37,state,South Dakota,Pierre,Sioux Falls,What is the capital of South Dakota?,The capital of South Dakota is,0.0138,0.215,15.57971014,True,critical,html-keyboard-response,49,408998,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,1.2477967631022464,5.2973535,2.2091115500000003,0.045019157088122604,4.085529387013786e-05,-5.0798328,-18.6969955,-1.7010009499999996,-3.4876895,33.873537264999996,4.0,6.08151155,6.08151155,1.0,0.04674759364073138,10.0,223.26266080000002,10.0,0.0,42.88360335,10.0,13.328775963098863,10.06051301744631,10.0
7825,j,capitals,28,state,Nevada,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,False,critical,html-keyboard-response,51,417826,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,0.0532459758313664,4.976305,2.1018722,0.04407051282051282,3.9873120550732885e-05,-5.1545416500000005,-18.886093,-1.85998635,-1.507817499999998,34.330883130000004,4.0,6.454591649999999,6.454591649999999,1.0,0.04665277775513103,10.0,233.63430465,0.0,4.7226694999999985,34.705988149999996,10.0,6.50564727142976,30.882348458203953,10.0
19619,f,capitals,20,state,Kentucky,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,True,critical,html-keyboard-response,53,438447,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,2.3962581137114194,5.18363355,1.94043535,0.038980509745127435,6.482434688021013e-05,-5.2500175,-16.583588,-1.7225800500000004,0.4522105000000014,33.034471325,4.0,8.604668449999998,2.54907445,1.0,0.041040686298513464,10.0,214.921588,10.0,6.591655,32.736772800000004,2.0,4.654465488600178,21.10490188740682,10.0
5336,j,capitals,40,state,Virginia,Richmond,Virginia Beach,What is the capital of Virginia?,The capital of Virginia is,0.231,0.45,1.948051948,False,critical,html-keyboard-response,55,444786,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,-0.4412221614573779,4.988588,2.3283518,0.41666666666666663,7.123311176250705e-05,-3.03140355,-15.874019,0.7218022500000001,-0.8524354999999995,34.10975958,4.0,1.4219095,0.9653704999999997,0.8333333333333333,0.42474052883146074,10.0,196.38525930000003,0.0,3.8173092500000005,4.9552305000000025,3.0,12.774374105077015,5.272839814193737,6.5
8048,f,capitals,41,state,Washington,Olympia,Seattle,What is the capital of Washington?,The capital of Washington is,0.0558,0.765,13.70967742,True,critical,html-keyboard-response,57,453837,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,0.0975474602087831,5.128034100000001,3.02198755,0.05115089514066496,0.0006105101615114131,-4.78308615,-11.027445499999999,-1.9553022999999998,1.4950575000000006,36.67338108,4.0,5.8489687,5.8489687,1.0,0.055851093749599075,10.0,171.62448389999997,10.0,12.470450250000003,20.2152448,10.0,33.97826704895629,26.907313455050275,10.0
4128,f,capitals,1,country,Australia,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,critical,html-keyboard-response,59,458967,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,0,left,-0.6812050902821282,4.6362885,2.2056141,0.14583333333333334,3.362794208166647e-05,-4.235364199999999,-20.203603,-2.1795014,-5.678574499999999,34.3704958,4.0,3.7618571,3.7618571,1.0,0.15339850201595565,10.0,241.58833694999998,0.0,0.0,43.6833753,5.0,17.63553330215862,15.954819479411388,5.0
3389,j,capitals,7,country,Pakistan,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,critical,html-keyboard-response,61,463359,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,0,right,-0.8280158389588587,4.605504,1.9721015499999999,0.18333333333333335,6.607737218311779e-05,-3.0473292499999998,-16.582791,-1.0100238000000001,-2.5544865000000003,31.2653255,4.0,3.2810564499999995,3.2810564499999995,1.0,0.21082894965668114,10.0,170.97583794999997,0.0,19.9459825,16.068805250000004,9.0,33.38793793705324,16.764248867394492,9.0
10485,j,capitals,15,state,Connecticut,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,False,critical,html-keyboard-response,63,474847,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,0.5816852065216277,5.0708645,2.262519,0.5,0.00015457152543782123,-2.2946642500000003,-13.856888000000001,2.5354899499999997,2.3312484999999983,34.85201829499999,4.0,0.442911500000001,0.442911500000001,0.45833333333333337,0.5195459269771299,10.0,170.72703774999997,8.0,29.007466450000003,0.442911500000001,8.0,28.261441985497488,4.526314012825617,8.0
8777,f,capitals,34,state,North Dakota,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,True,critical,html-keyboard-response,65,484625,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,0.242371595236302,4.5131818500000005,2.08191185,0.1875,0.00022679862185440676,-3.1593476999999996,-13.155583499999999,-1.3126472,1.553109,31.507271645000003,4.0,0.0,0.0,1.0,0.21796037833157506,10.0,177.01550425,0.0,51.35022744999999,1.3775976999999993,5.0,23.63174825442603,29.666738749865377,2.0
11957,j,capitals,9,country,Switzerland,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,False,critical,html-keyboard-response,67,497585,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,0.8741147356855618,4.04510875,2.4790328500000003,0.125,3.207699123242659e-05,-4.1274574,-20.20545,-2.7949607,-3.6214000000000013,33.918635635,4.0,1.131938300000001,1.131938300000001,1.0,0.1298587727618919,10.0,225.20031390000003,0.0,0.0,27.542471199999998,9.0,9.626258182120997,19.811153727658088,6.0
6636,j,capitals,39,state,Vermont,Montpelier,Burlington,What is the capital of Vermont?,The capital of Vermont is,0.0079,0.0444,5.620253165,False,critical,html-keyboard-response,69,505227,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,-0.1829623870598818,5.0312375,1.9925994999999999,0.06547619047619047,7.16341567669391e-05,-4.4549520000000005,-16.1607095,-0.40016759999999985,1.9598235000000006,33.21865296,4.0,2.2818846500000003,2.2818846500000003,1.0,0.0693178042379273,10.0,219.16647450000005,0.0,9.384592750000008,10.602780099999997,4.0,2.5302025995914734,22.631260787919533,10.0
8770,j,capitals,26,state,Montana,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,False,critical,html-keyboard-response,71,514999,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,0.240980965681854,4.6986242,2.31052715,0.6,6.223582573840208e-05,-2.382703,-16.485981000000002,0.044709250000000034,-1.9056800000000003,33.1158066,4.0,1.6370552500000002,1.6370552500000002,1.0,0.6113458957113275,10.0,185.16116800000003,0.0,5.727173499999999,7.8352067499999976,7.0,11.870601874541775,28.644795969143253,5.0
4956,j,capitals,23,state,Maryland,Annapolis,Baltimore,What is the capital of Maryland?,The capital of Maryland is,0.0403,0.553,13.72208437,False,critical,html-keyboard-response,73,520958,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,-0.5167134801274152,4.884470500000001,2.19238,0.045019157088122604,3.126782474743034e-05,-5.10400415,-20.6614675,-2.7710381,-5.1391625,32.99674869,4.0,5.501539900000001,2.3681244,1.0,0.046852250633487635,10.0,245.79340565,10.0,0.0,51.6452781,2.0,7.993508911240367,14.283057299576368,6.0
9997,f,capitals,32,state,New York,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,True,critical,html-keyboard-response,75,531958,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,0.4847384604401061,5.05635615,2.6513793000000003,0.1388888888888889,0.00012369274050516788,-3.81068805,-14.079341,-0.82547295,-1.9607134999999998,35.46055953,4.0,3.550150049999999,3.550150049999999,1.0,0.14768513144869477,10.0,195.6380823,0.0,2.036044500000001,29.074950299999998,10.0,6.848728687454621,24.390849274007085,10.0
7474,f,capitals,33,state,North Carolina,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,True,critical,html-keyboard-response,77,540437,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,-0.0164841632559574,5.08331335,2.7616949,0.25,9.821606806197588e-05,-3.5133239,-14.597290749999999,0.52539695,-2.80342775,35.47517404,4.0,4.224949500000001,4.224949500000001,0.9166666666666666,0.25826169027536294,10.0,190.5956339,0.0,1.63399345,20.243997,9.0,18.15031845020595,19.512148511160046,9.0
9037,j,capitals,12,state,Alabama,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,False,critical,html-keyboard-response,79,550477,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,0.2940235501158013,4.894572699999999,2.3835088,0.11666666666666667,2.9621650618031113e-05,-3.9766646999999997,-20.9439525,-1.0389514499999999,-2.5438080000000003,32.80218286,4.0,4.577060050000001,3.694517050000001,1.0,0.1209167791571523,10.0,238.24251445,10.0,0.0,42.117597249999996,10.0,8.88424748834015,32.20041749508148,10.0
20637,f,capitals,10,country,Turkey,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,True,critical,html-keyboard-response,81,572117,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,2.598495383201151,4.0039882,1.8698877,0.3333333333333333,3.08748226774526e-05,-2.3755270499999996,-21.232422999999997,-0.9000933499999998,-11.176243499999998,30.686453144999998,4.0,10.27615015,10.27615015,1.0,0.3455712517189945,10.0,212.56158405000002,0.0,0.0,73.14856814999999,5.0,37.85296206072623,36.965015459459195,5.0
9764,f,capitals,4,country,India,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,True,critical,html-keyboard-response,83,582887,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,0.4384503624134779,4.633442649999999,1.7336629499999998,0.051587301587301584,0.00022093388447980817,-4.97767545,-13.6734525,-2.78292845,-2.1727685,31.026466165000002,4.0,3.2700223999999993,3.2700223999999993,1.0,0.0688611449955438,10.0,179.94097270000003,0.0,0.17235950000000066,32.05820205,10.0,10.288453724076241,34.549890024986,10.0
9625,f,capitals,16,state,Delaware,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,True,critical,html-keyboard-response,85,593517,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,0.410836432689438,5.04187585,2.2747006499999998,0.16346153846153846,4.638846944682697e-05,-3.66085365,-17.852824,0.21199634999999994,-1.6359589999999997,33.570711555,4.0,6.6096438499999985,6.6096438499999985,1.0,0.16618369339743752,10.0,218.70952814999998,10.0,0.465959,54.36939465,10.0,17.854489172598957,14.80225060758288,10.0
17527,f,capitals,6,country,New Zealand,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,True,critical,html-keyboard-response,87,612046,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,1.980658538296372,3.8502003499999997,2.23687805,0.41666666666666663,0.000254363901373688,-1.99322115,-13.025667,-0.7512309,0.08907699999999963,33.23472451000001,4.0,0.0,0.0,1.0,0.48924139896153546,10.0,164.72899304999999,0.0,13.095528000000002,1.3653232000000006,5.0,4.892183976959229,22.983002899258807,7.0
9827,j,capitals,2,country,Brazil,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,False,critical,html-keyboard-response,89,622876,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,0.4509660284035104,4.04695965,1.58084985,0.6666666666666666,4.441024391217864e-05,-1.85706565,-18.7645065,0.2691667000000002,-4.4305734999999995,29.8009137,4.0,6.0627444,6.0627444,1.0,0.6798226674025305,10.0,205.69708115000003,0.0,4.0156332999999975,30.95135095,10.0,25.82501397435348,26.71034376209016,10.0
7557,f,capitals,3,country,Canada,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,False,critical,html-keyboard-response,91,631436,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,0,left,4.730032498053808e-06,4.56408265,2.0035157000000003,0.18055555555555555,4.063151073013444e-05,-3.6184309,-18.890148,-1.6716078999999997,-3.6443640000000004,34.217792204999995,4.0,3.587105900000001,3.587105900000001,1.0,0.19294879152052175,10.0,198.66171889999998,0.0,11.208109999999998,25.063850700000003,9.0,17.502309642826596,28.563348585778662,5.0
10558,j,capitals,22,state,Maine,Augusta,Portland,What is the capital of Maine?,The capital of Maine is,0.0192,0.0695,3.619791667,False,critical,html-keyboard-response,93,642998,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,0.5961874861608717,5.02413965,2.44973315,0.01857379767827529,0.00012882456697851864,-6.16480035,-14.153929999999999,-2.1031509500000003,-0.9106404999999995,34.580713725,4.0,2.0963925500000005,0.4832753000000003,1.0,0.027350983008591838,10.0,193.7486566,0.0,2.1689065000000003,19.468216700000006,2.0,6.348670744095056,39.569945938747026,6.0
2719,j,capitals,6,country,New Zealand,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,False,critical,html-keyboard-response,7,29694,subject_11,67d993866d1d7516d87e97de,67f556ee7e72bf6aa696a5fc,0.1223368700143241,1,right,1.2111012908590917,3.8502003499999997,2.23687805,0.41666666666666663,0.000254363901373688,-1.99322115,-13.025667,-0.7512309,0.08907699999999963,33.23472451000001,4.0,0.0,0.0,1.0,0.48924139896153546,10.0,164.72899304999999,0.0,13.095528000000002,1.3653232000000006,5.0,4.892183976959229,22.983002899258807,7.0
1696,f,capitals,19,state,Kansas,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,False,critical,html-keyboard-response,9,32403,subject_11,67d993866d1d7516d87e97de,67f556ee7e72bf6aa696a5fc,0.1223368700143241,0,left,-0.2524390849826108,4.972651,2.19506765,0.175,9.395703542850505e-05,-3.41370275,-15.118370500000001,-0.4763027500000001,-0.2514795000000003,31.9522584,4.0,1.9656937500000007,1.9656937500000007,1.0,0.18968479025879634,10.0,183.99816800000002,0.0,0.09151924999999994,11.847250849999998,10.0,9.71245684293849,8.413222401577311,10.0
