rt,response,task,item_id,entity_type,entity,correct,intuitive,question,prefix,population_correct,population_intuitive,population_ratio,display_correct_first,task_type,trial_type,trial_index,time_elapsed,subject_id,study_id,session_id,rng_seed,response_correct,response_position,rt_zscore,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting
3355,j,capitals,30,state,New Jersey,Trenton,Newark,What is the capital of New Jersey?,The capital of New Jersey is,0.0898,0.306,3.407572383,True,critical,html-keyboard-response,31,327106,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,0,right,-0.8347703253661778,1.46331765,0.074374152,1.0,4.138975747513229e-06,-0.708718765,-54.030285,1.5437736850000001,-7.491758000000001,6.964631107637636,10.0,7.491758000000001,7.491758000000001,0.8461538461538461,1.0116486741700115,24.0,1645.9432447650001,1.0,34.30187218499998,38.0573225,1.0,44.321660064613596,37.6137500250332,1.0
3128,f,capitals,21,state,Louisiana,Baton Rouge,New Orleans,What is the capital of Louisiana?,The capital of Louisiana is,0.215,0.351,1.63255814,True,critical,html-keyboard-response,33,331237,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,-0.879866455203279,0.76798492,0.52339785,1.0,4.572658309693631e-06,-0.299442545,-49.682619,7.012279455,-5.877036500000003,7.006742213839482,23.0,33.6893,16.3668815,1.0,1.0133220288691365,24.0,1597.350474545,1.0,24.959942955000002,195.400211,0.0,126.76257240623963,130.08539039460663,21.0
3328,f,capitals,17,state,Florida,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,critical,html-keyboard-response,35,335567,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,0,left,-0.8401341822190488,0.11557677,0.378672165,1.0,3.9619585847080146e-06,-0.018293030000000002,-57.53208600000001,6.46168327,-2.8754760000000026,7.474424860178331,23.0,12.294019999999989,5.643527500000001,0.9615384615384616,1.0413048055043648,24.0,1635.02250153,0.0,24.660637270000006,52.07219549999998,0.0,95.74239572311332,36.95797929598139,8.5
2785,f,capitals,38,state,Texas,Austin,Houston,What is the capital of Texas?,The capital of Texas is,0.989,2.324,2.349848332,True,critical,html-keyboard-response,37,339354,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,-0.9480073033712336,0.91123055,0.22523947,1.0,4.665526804421865e-06,-0.32776841,-48.3043075,6.67634049,0.6029555000000002,9.809935591098462,16.0,6.246281,6.246281,0.75,1.0916261434134762,24.0,1479.26166566,0.5,50.384423239999975,28.189321999999986,5.0,61.143663907024184,32.39328426609604,19.5
9323,j,capitals,29,state,New Hampshire,Concord,Manchester,What is the capital of New Hampshire?,The capital of New Hampshire is,0.0449,0.115,2.561247216,True,critical,html-keyboard-response,39,349680,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,0,right,0.3508407004832504,1.1584457499999998,0.18050493,0.15476190476190477,1.543210714464766e-05,-5.236559400000001,-40.530424,4.722198599999999,9.484413999999997,8.882422593168124,10.0,3.1707800000000077,1.4437694999999984,0.9230769230769231,0.16404629860270528,24.0,1513.1714184,1.0,120.17072160000004,9.479342500000005,3.0,81.6872625954314,43.91393573529268,21.0
4664,f,capitals,8,country,South Africa,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,False,critical,html-keyboard-response,41,355346,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,0,left,-0.5747225986843914,0.801564335,0.640031,1.0,4.678674660986445e-06,-0.21493129500000002,-46.128304,3.377836155,-1.556971500000003,6.322505587324811,23.0,4.249566999999999,4.249566999999999,0.8846153846153846,1.1127978538122134,24.0,1427.165823545,0.0,54.437536404999996,10.138548000000002,1.0,39.890986660343124,32.37971925021925,14.0
20521,j,capitals,25,state,Minnesota,St. Paul,Minneapolis,What is the capital of Minnesota?,The capital of Minnesota is,0.299,0.421,1.408026756,False,critical,html-keyboard-response,43,376872,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,2.5754506648702975,0.973604205,0.191570397,0.20833333333333331,2.6855722078084828e-05,-4.3725515,-37.126937999999996,0.03954014999999966,9.63307,3.756479639554968,10.0,4.087356500000001,2.173166000000001,0.9615384615384616,0.2749594377958182,24.0,1413.5407435,1.0,171.31510065000003,9.053058499999995,13.0,143.9126756085311,108.02173880267296,22.0
7963,j,capitals,18,state,Illinois,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,False,critical,html-keyboard-response,45,385838,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,0.0806612441904852,0.444715515,0.18753606500000003,1.0,5.6066986228433165e-06,-0.121412594,-47.8882885,7.407348606,1.165876500000003,3.3699578266755488,16.5,12.214839999999995,4.843401500000002,0.9807692307692308,1.0630830238833555,24.0,1534.4972160940001,1.0,22.714964106000004,47.15697799999999,12.5,59.09997561390439,49.04917261659151,24.0
7317,f,capitals,13,state,Alaska,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,True,critical,html-keyboard-response,47,394158,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,-0.0476739975485781,1.4793851500000001,0.150608805,0.2,3.999546090465871e-06,-3.65040255,-55.280232,1.3026254499999999,-6.732697000000002,7.623213321286047,10.0,14.20787,9.6924475,0.9615384615384616,0.20418011561886404,24.0,1744.9289090500001,1.0,8.019235950000004,125.78419450000001,1.0,80.4899836064985,42.65743001656458,1.0
13838,f,capitals,37,state,South Dakota,Pierre,Sioux Falls,What is the capital of South Dakota?,The capital of South Dakota is,0.0138,0.215,15.57971014,True,critical,html-keyboard-response,49,408998,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,1.2477967631022464,1.4152806999999998,0.51666232,0.6,6.601642211094415e-06,-2.22052085,-45.767563,5.8499599,4.531320499999996,8.053230302808275,14.5,4.361729500000003,4.361729500000003,0.46153846153846156,0.624690977732813,24.0,1529.03887035,1.0,149.6757079,6.211448000000001,16.0,75.75597161798768,38.12435449019948,21.5
7825,j,capitals,28,state,Nevada,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,False,critical,html-keyboard-response,51,417826,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,0.0532459758313664,0.86429642,0.214222805,0.5833333333333334,5.8646284560782544e-06,-2.50527903,-47.542841,7.21607747,-3.763733000000002,8.747212010060277,16.5,13.393644999999992,7.138525000000001,0.9423076923076923,0.6073355385659366,24.0,1578.86464003,1.0,17.466303469999996,94.31207000000003,21.0,72.75523674419628,56.61016035833903,21.0
19619,f,capitals,20,state,Kentucky,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,True,critical,html-keyboard-response,53,438447,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,2.3962581137114194,1.3818120500000002,0.255926475,0.18055555555555555,4.663402511892088e-06,-4.4031534,-49.5960805,0.51641655,2.3295904999999983,7.494358798475435,10.0,18.840779700000013,4.324436199999996,0.9807692307692308,0.18505344839248888,24.0,1764.3292344,0.0,13.566354849999998,123.16247929999997,14.0,84.37484959848402,33.651210839381136,23.0
5336,j,capitals,40,state,Virginia,Richmond,Virginia Beach,What is the capital of Virginia?,The capital of Virginia is,0.231,0.45,1.948051948,False,critical,html-keyboard-response,55,444786,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,-0.4412221614573779,0.61036532,0.6411976699999999,1.0,6.706933865727965e-06,-0.21025304250000001,-44.219277500000004,7.8065187075,2.1895825,9.282965687683506,23.0,4.601817500000003,3.5343124999999986,0.9615384615384616,1.0758971581832388,24.0,1495.2400155425003,0.0,28.398379207500003,26.394464000000013,18.5,68.59512046100843,55.47930507397965,18.5
8048,f,capitals,41,state,Washington,Olympia,Seattle,What is the capital of Washington?,The capital of Washington is,0.0558,0.765,13.70967742,True,critical,html-keyboard-response,57,453837,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,0.0975474602087831,0.134316225,0.16067475,1.0,4.488510974123575e-06,-0.021694461499999998,-49.967514,4.9821756885,1.612997,3.9294660544903333,13.5,18.539225000000016,15.465522499999999,1.0,1.029191390486581,24.0,1658.7015184614997,1.0,9.954638188499999,166.9534155,1.0,94.41965759908877,98.1474798395162,23.0
4128,f,capitals,1,country,Australia,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,critical,html-keyboard-response,59,458967,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,0,left,-0.6812050902821282,0.06833147,0.46666130000000006,1.0,4.2488956239932435e-06,-0.0097637095,-50.901745000000005,10.5355395405,-3.7980750000000008,5.230455147071525,23.0,5.555018999999998,5.555018999999998,0.7884615384615384,1.3562085171017564,24.0,1438.0256311094997,0.0,32.2089578905,30.332422500000003,24.0,71.7073121699247,23.54736140233232,24.0
3389,j,capitals,7,country,Pakistan,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,True,critical,html-keyboard-response,61,463359,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,0,right,-0.8280158389588587,0.113498125,0.42520282,1.0,4.739622869439729e-06,-0.02014517825,-49.35898,9.672744321749999,2.697563500000001,3.2694678036334697,13.0,0.0,0.0,0.038461538461538464,1.0494517767087883,24.0,1539.71512117825,1.0,167.69882482175,0.0,12.0,63.20495371453306,32.38517275738862,13.5
10485,j,capitals,15,state,Connecticut,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,False,critical,html-keyboard-response,63,474847,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,0.5816852065216277,1.2177683,0.146196635,0.75,4.384793512090135e-06,-0.893492435,-50.324604,7.176606915000001,-0.5090600000000016,5.702134126549559,10.0,13.518993000000005,10.677676499999993,0.6538461538461539,0.7714143970115893,24.0,1660.325044435,0.0,57.479963915,86.49305100000001,15.0,40.389226819346035,28.962999122553214,18.0
8777,f,capitals,34,state,North Dakota,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,True,critical,html-keyboard-response,65,484625,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,0.242371595236302,1.5148789,0.5244568000000001,0.3333333333333333,4.9922986829164885e-06,-1.9053285500000001,-48.920067,2.30158995,0.7663994999999986,9.028141784848035,10.0,2.9544549999999994,2.9544549999999994,0.9230769230769231,0.3353227314304065,24.0,1643.4958770500002,1.0,34.722859449999994,14.916400499999995,16.0,29.244727708375557,18.0902422269714,22.0
11957,j,capitals,9,country,Switzerland,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,False,critical,html-keyboard-response,67,497585,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,0.8741147356855618,0.9875210000000001,0.126394595,1.0,4.396383318454908e-06,-0.34770225,-48.217118,10.54513425,-4.662404999999996,9.61287884188511,10.0,8.082541000000003,8.082541000000003,0.6153846153846154,1.1110079975006937,24.0,1479.61492075,5.0,92.94065125000002,43.3199425,22.0,75.3937778547635,31.006969009304612,22.0
6636,j,capitals,39,state,Vermont,Montpelier,Burlington,What is the capital of Vermont?,The capital of Vermont is,0.0079,0.0444,5.620253165,False,critical,html-keyboard-response,69,505227,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,-0.1829623870598818,1.4085117999999999,0.185479865,0.2,5.871783304813021e-06,-3.0016701,-46.1113835,0.021104850000000175,1.9212539999999976,8.207286780561363,23.0,5.000693550000005,4.228059550000001,0.75,0.22675838302008994,24.0,1546.9676086000002,1.0,88.68825079999996,20.598128950000014,9.0,71.85439221683399,52.01855055119215,9.0
8770,j,capitals,26,state,Montana,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,False,critical,html-keyboard-response,71,514999,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,0.240980965681854,1.1248541,0.29304808,0.5,4.607387338835365e-06,-1.40883015,-50.491907499999996,13.34585785,-6.151515499999999,7.0336217796030045,10.0,9.602635499999998,9.602635499999998,0.6730769230769231,0.5048877839991996,24.0,1715.62884015,1.0,48.48886534999998,90.16963100000001,18.5,52.085869942150964,27.63915258646219,22.5
4956,j,capitals,23,state,Maryland,Annapolis,Baltimore,What is the capital of Maryland?,The capital of Maryland is,0.0403,0.553,13.72208437,False,critical,html-keyboard-response,73,520958,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,-0.5167134801274152,1.2210522,0.37189513500000004,0.375,4.011462568832346e-06,-2.36390625,-54.638042,-0.38227465000000005,-2.3393034999999998,4.501933050259527,16.5,10.027795749999989,8.21353225,1.0,0.3934633661321987,24.0,1745.1922357499998,1.0,0.5321846,128.15794524999995,12.5,49.38527877133467,50.726382144887666,23.5
9997,f,capitals,32,state,New York,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,True,critical,html-keyboard-response,75,531958,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,0.4847384604401061,0.043525057000000006,0.61045773,1.0,7.157096895443833e-06,-0.006070485099999999,-42.1111825,6.4285887149,0.964894000000001,3.988915775414273,13.5,24.023335000000003,13.818938999999997,0.9807692307692308,1.183513231227998,24.0,1408.4837444851,1.0,51.11901871490001,120.03258054999999,0.0,109.10888572939425,128.147110709751,21.0
7474,f,capitals,33,state,North Carolina,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,True,critical,html-keyboard-response,77,540437,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,-0.0164841632559574,0.43662329999999994,0.26157301499999996,1.0,4.349406733521104e-06,-0.102229637,-52.204185499999994,6.055837663,-6.183676999999999,7.180870987549715,17.0,7.280776499999998,7.280776499999998,0.9230769230769231,1.0626673802844961,24.0,1589.997754637,1.0,13.674712162999995,96.08230999999999,12.0,61.034955636478095,44.68954700701245,21.0
9037,j,capitals,12,state,Alabama,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,False,critical,html-keyboard-response,79,550477,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,0.2940235501158013,0.980205175,0.16325919500000002,0.375,6.637403554497969e-06,-2.5874506,-46.2270715,6.133386550000001,9.636198499999999,4.447392218552373,10.0,3.29440000000001,2.7493909999999993,0.6538461538461539,0.418890893442987,24.0,1615.5883921,1.0,138.29472404999999,7.432830500000005,1.0,101.67249349693392,44.448920060785156,17.5
20637,f,capitals,10,country,Turkey,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,True,critical,html-keyboard-response,81,572117,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,2.598495383201151,0.940090885,0.544373705,0.5,4.211297626000442e-06,-1.87018985,-49.3903505,3.51296965,-2.8050405000000005,4.220436690222547,17.5,6.267330000000005,6.187941000000002,1.0,0.511580648555853,24.0,1641.17523085,2.5,4.858580650000002,74.5154325,15.0,35.36681467679937,44.88917813779587,22.5
9764,f,capitals,4,country,India,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,True,critical,html-keyboard-response,83,582887,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,0.4384503624134779,1.61824105,0.6054279499999999,0.35,7.500799989198335e-06,-1.8991499,-44.41086,6.2509173,7.026003500000002,11.577767038061985,12.5,3.7809269999999984,1.1431804999999997,0.9230769230769231,0.4521545039235311,24.0,1348.3529674000001,0.0,204.77981979999998,4.924107499999998,22.0,120.87558742874589,84.91123719802933,22.0
9625,f,capitals,16,state,Delaware,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,True,critical,html-keyboard-response,85,593517,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,0.410836432689438,1.5559097999999998,0.547487565,0.125,4.5174068148813485e-06,-5.206684,-50.999522999999996,-1.32762525,-1.937362499999999,9.921353580935873,23.0,5.61410725,5.61410725,1.0,0.12794255913865527,24.0,1661.874773,1.0,10.708402500000002,70.76257025000001,1.0,61.93687855417982,59.06012994117535,1.0
17527,f,capitals,6,country,New Zealand,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,True,critical,html-keyboard-response,87,612046,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,left,1.980658538296372,0.28543961,0.375511855,1.0,4.220960913989475e-06,-0.054270263,-50.21062499999999,7.599536887,-1.1800084999999996,8.597835918645886,4.0,2.893058,2.893058,0.6923076923076923,1.064717914665407,24.0,1546.483840263,1.0,41.654065887,12.168398499999991,20.0,55.24716034828548,34.551889050010864,22.0
9827,j,capitals,2,country,Brazil,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,False,critical,html-keyboard-response,89,622876,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,0.4509660284035104,1.403799,0.37506439,0.75,3.090448845106466e-05,-0.90678085,-34.2985435,2.23616215,7.462498499999999,5.549152043471594,19.0,3.976136999999998,3.976136999999998,0.8461538461538461,0.9383537253032911,24.0,1381.2848918500001,5.0,118.39709814999999,7.829718499999995,11.5,99.77937137988279,59.15216300603728,22.0
7557,f,capitals,3,country,Canada,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,False,critical,html-keyboard-response,91,631436,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,0,left,4.730032498053808e-06,0.15559241000000001,0.40544595,1.0,4.310468071371467e-06,-0.025253272,-50.4362735,10.426475728,-0.8710665000000049,6.099706378973336,23.0,5.525945499999992,4.758966000000001,0.6923076923076923,1.6985293175726668,24.0,1456.012546772,0.0,48.99782722800001,33.130264,16.0,97.93049100464273,34.810388379203005,16.0
10558,j,capitals,22,state,Maine,Augusta,Portland,What is the capital of Maine?,The capital of Maine is,0.0192,0.0695,3.619791667,False,critical,html-keyboard-response,93,642998,subject_25,67d993866d1d7516d87e97de,67daffc85579c5693bbb7675,0.2876221160821377,1,right,0.5961874861608717,1.07510445,0.23108652,0.75,4.0273722180964216e-06,-1.00909344,-55.7874945,6.329456410000001,0.6848855,8.127963778673635,16.5,5.389925000000005,2.1440560000000026,0.9230769230769231,0.765625463675635,24.0,1649.77801144,0.0,72.60213790999998,14.780879500000001,4.0,53.75922466699875,25.00275449562778,22.5
2719,j,capitals,6,country,New Zealand,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,False,critical,html-keyboard-response,7,29694,subject_11,67d993866d1d7516d87e97de,67f556ee7e72bf6aa696a5fc,0.1223368700143241,1,right,1.2111012908590917,0.28543961,0.375511855,1.0,4.220960913989475e-06,-0.054270263,-50.21062499999999,7.599536887,-1.1800084999999996,8.597835918645886,4.0,2.893058,2.893058,0.6923076923076923,1.064717914665407,24.0,1546.483840263,1.0,41.654065887,12.168398499999991,20.0,55.24716034828548,34.551889050010864,22.0
1696,f,capitals,19,state,Kansas,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,False,critical,html-keyboard-response,9,32403,subject_11,67d993866d1d7516d87e97de,67f556ee7e72bf6aa696a5fc,0.1223368700143241,0,left,-0.2524390849826108,1.5417025,0.14199140500000001,1.0,3.923461140030325e-06,-0.88806288,-59.973622000000006,3.4139481700000003,-6.983993500000004,8.206558175827833,23.0,14.830999999999996,10.259262499999998,1.0,1.005705143667209,24.0,1792.49774588,1.0,8.798398669999994,134.42506849999998,3.0,59.54578377231947,19.163654538897497,3.0
